Time	ObsPoint	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.600012	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.94762e-021	0.352207	-0.207913	-2.82463e-006	-1.69116e-022	-1.60004e-022	0.768038	
0.600015	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.94796e-021	0.352207	-0.207913	-2.82463e-006	-1.6913e-022	-1.60018e-022	0.768038	
0.600019	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.94857e-021	0.352207	-0.207913	-2.82463e-006	-1.69146e-022	-1.60033e-022	0.768038	
0.60003	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.95009e-021	0.352207	-0.207913	-2.82463e-006	-1.69173e-022	-1.60058e-022	0.768038	
0.600049	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.95263e-021	0.352207	-0.207913	-2.82463e-006	-1.69208e-022	-1.60089e-022	0.768037	
0.600076	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.95646e-021	0.352207	-0.207913	-2.82463e-006	-1.69257e-022	-1.60133e-022	0.768037	
0.600121	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.96271e-021	0.352207	-0.207913	-2.82463e-006	-1.69338e-022	-1.60206e-022	0.768037	
0.600203	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.97425e-021	0.352206	-0.207913	-2.82464e-006	-1.69486e-022	-1.60341e-022	0.768037	
0.600328	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	6.99184e-021	0.352206	-0.207913	-2.82464e-006	-1.69711e-022	-1.60544e-022	0.768036	
0.600453	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.00948e-021	0.352205	-0.207913	-2.82464e-006	-1.69936e-022	-1.6075e-022	0.768035	
0.600578	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.02715e-021	0.352204	-0.207913	-2.82464e-006	-1.70164e-022	-1.60959e-022	0.768034	
0.600704	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.04487e-021	0.352203	-0.207913	-2.82464e-006	-1.70397e-022	-1.61173e-022	0.768033	
0.600829	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.06263e-021	0.352202	-0.207913	-2.82464e-006	-1.70633e-022	-1.61391e-022	0.768033	
0.600954	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.08048e-021	0.352202	-0.207913	-2.82465e-006	-1.70874e-022	-1.61614e-022	0.768032	
0.601091	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.10002e-021	0.352201	-0.207913	-2.82465e-006	-1.7114e-022	-1.61862e-022	0.768031	
0.601243	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.12171e-021	0.3522	-0.207913	-2.82465e-006	-1.71438e-022	-1.62138e-022	0.76803	
0.60141	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.14568e-021	0.352199	-0.207913	-2.82465e-006	-1.71768e-022	-1.62446e-022	0.768029	
0.60159	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.17164e-021	0.352198	-0.207913	-2.82466e-006	-1.72128e-022	-1.62782e-022	0.768028	
0.601782	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.19961e-021	0.352196	-0.207913	-2.82466e-006	-1.72518e-022	-1.63146e-022	0.768027	
0.601991	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.22998e-021	0.352195	-0.207913	-2.82466e-006	-1.72942e-022	-1.63542e-022	0.768025	
0.60222	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.26356e-021	0.352193	-0.207913	-2.82466e-006	-1.73411e-022	-1.6398e-022	0.768024	
0.602477	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.30135e-021	0.352192	-0.207913	-2.82467e-006	-1.73936e-022	-1.6447e-022	0.768022	
0.602768	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.34446e-021	0.35219	-0.207913	-2.82467e-006	-1.74529e-022	-1.65022e-022	0.76802	
0.6031	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.39404e-021	0.352188	-0.207913	-2.82468e-006	-1.75201e-022	-1.65647e-022	0.768018	
0.603481	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.45136e-021	0.352185	-0.207913	-2.82468e-006	-1.75963e-022	-1.66353e-022	0.768016	
0.603919	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.51782e-021	0.352182	-0.207913	-2.82469e-006	-1.76823e-022	-1.67147e-022	0.768013	
0.60442	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.59479e-021	0.352179	-0.207913	-2.8247e-006	-1.77785e-022	-1.68031e-022	0.768009	
0.604966	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.67967e-021	0.352176	-0.207913	-2.8247e-006	-1.78803e-022	-1.68961e-022	0.768006	
0.605562	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.77344e-021	0.352172	-0.207913	-2.82471e-006	-1.79875e-022	-1.69935e-022	0.768002	
0.606215	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.87767e-021	0.352168	-0.207913	-2.82472e-006	-1.81005e-022	-1.70954e-022	0.767998	
0.606934	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	7.99403e-021	0.352163	-0.207913	-2.82473e-006	-1.82197e-022	-1.72022e-022	0.767993	
0.607733	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	8.12578e-021	0.352158	-0.207913	-2.82474e-006	-1.83466e-022	-1.73151e-022	0.767988	
0.608629	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	8.27623e-021	0.352153	-0.207913	-2.82476e-006	-1.84826e-022	-1.74352e-022	0.767983	
0.609625	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	8.44689e-021	0.352146	-0.207913	-2.82477e-006	-1.86272e-022	-1.75621e-022	0.767977	
0.610735	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	8.64184e-021	0.352139	-0.207913	-2.82479e-006	-1.87823e-022	-1.76976e-022	0.76797	
0.611981	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	8.86617e-021	0.352132	-0.207913	-2.8248e-006	-1.89507e-022	-1.78442e-022	0.767962	
0.613353	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	9.12046e-021	0.352123	-0.207913	-2.82482e-006	-1.91324e-022	-1.80023e-022	0.767953	
0.614873	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	9.41093e-021	0.352114	-0.207913	-2.82485e-006	-1.93323e-022	-1.81766e-022	0.767944	
0.616569	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	9.74604e-021	0.352103	-0.207913	-2.82487e-006	-1.95587e-022	-1.83749e-022	0.767934	
0.618483	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.01385e-020	0.352091	-0.207913	-2.8249e-006	-1.9826e-022	-1.86112e-022	0.767922	
0.620664	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.06036e-020	0.352078	-0.207913	-2.82493e-006	-2.01576e-022	-1.89079e-022	0.767908	
0.62316	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.11597e-020	0.352062	-0.207913	-2.82497e-006	-2.05887e-022	-1.92991e-022	0.767893	
0.625971	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.18159e-020	0.352045	-0.207913	-2.82501e-006	-2.11565e-022	-1.98216e-022	0.767875	
0.629043	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.25704e-020	0.352026	-0.207913	-2.82505e-006	-2.18897e-022	-2.05038e-022	0.767856	
0.632405	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.34432e-020	0.352005	-0.207913	-2.8251e-006	-2.28352e-022	-2.13914e-022	0.767835	
0.636122	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.44671e-020	0.351981	-0.207913	-2.82515e-006	-2.40653e-022	-2.25543e-022	0.767811	
0.640291	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.56917e-020	0.351955	-0.207913	-2.82521e-006	-2.57049e-022	-2.41144e-022	0.767785	
0.644972	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.71669e-020	0.351924	-0.207913	-2.82528e-006	-2.79245e-022	-2.62394e-022	0.767754	
0.650163	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	1.89337e-020	0.35189	-0.207913	-2.82536e-006	-3.08879e-022	-2.9091e-022	0.76772	
0.655902	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	2.10663e-020	0.35185	-0.207913	-2.82545e-006	-3.47217e-022	-3.27916e-022	0.767681	
0.662266	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	2.36858e-020	0.351806	-0.207913	-2.82554e-006	-3.94617e-022	-3.73674e-022	0.767636	
0.669365	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	2.69739e-020	0.351756	-0.207913	-2.82565e-006	-4.51063e-022	-4.27986e-022	0.767586	
0.677262	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	3.11452e-020	0.351699	-0.207913	-2.82577e-006	-5.17495e-022	-4.91489e-022	0.76753	
0.68606	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	3.65035e-020	0.351636	-0.207913	-2.8259e-006	-5.97909e-022	-5.67666e-022	0.767467	
0.695854	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	4.34886e-020	0.351567	-0.207913	-2.82605e-006	-6.96614e-022	-6.60061e-022	0.767397	
0.7	1	-99999	0	0.147555	0	0.0255644	0	6.73712e-012	0	0.172741	0	0	0	0.284867	0.539517	0	0.230241	0	-2.99484	0	0.99828	0	1	5.00349	0	0	0	0.25	0.25	1967	4.68081e-020	0.351538	-0.207913	-2.82611e-006	-7.40958e-022	-7.01145e-022	0.767368	
0.700018	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68228e-020	0.351045	-0.207913	-2.82611e-006	-7.41152e-022	-7.01326e-022	0.766875	
0.700018	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68232e-020	0.351045	-0.207913	-2.82611e-006	-7.41169e-022	-7.01343e-022	0.766875	
0.700019	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68238e-020	0.351045	-0.207913	-2.82611e-006	-7.41198e-022	-7.01372e-022	0.766875	
0.700021	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68253e-020	0.351045	-0.207913	-2.82611e-006	-7.41261e-022	-7.01433e-022	0.766875	
0.700024	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68274e-020	0.351045	-0.207913	-2.82611e-006	-7.41328e-022	-7.01498e-022	0.766875	
0.700028	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68307e-020	0.351045	-0.207913	-2.82611e-006	-7.41404e-022	-7.01572e-022	0.766875	
0.700034	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68361e-020	0.351045	-0.207913	-2.82611e-006	-7.41501e-022	-7.01664e-022	0.766875	
0.70005	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68487e-020	0.351045	-0.207913	-2.82611e-006	-7.41682e-022	-7.01836e-022	0.766875	
0.700074	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68691e-020	0.351045	-0.207913	-2.82611e-006	-7.41935e-022	-7.02072e-022	0.766875	
0.70011	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.68989e-020	0.351045	-0.207913	-2.82611e-006	-7.42289e-022	-7.02401e-022	0.766875	
0.700166	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.69457e-020	0.351044	-0.207913	-2.82611e-006	-7.42841e-022	-7.02911e-022	0.766874	
0.700257	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.70226e-020	0.351044	-0.207913	-2.82611e-006	-7.43753e-022	-7.03752e-022	0.766874	
0.700377	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.71225e-020	0.351043	-0.207913	-2.82611e-006	-7.44946e-022	-7.04845e-022	0.766873	
0.700496	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.72232e-020	0.351042	-0.207913	-2.82611e-006	-7.46162e-022	-7.05955e-022	0.766872	
0.700616	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.7324e-020	0.351041	-0.207913	-2.82611e-006	-7.47393e-022	-7.07076e-022	0.766871	
0.700736	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.74251e-020	0.35104	-0.207913	-2.82611e-006	-7.48638e-022	-7.08208e-022	0.766871	
0.700856	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.75263e-020	0.351039	-0.207913	-2.82611e-006	-7.49894e-022	-7.0935e-022	0.76687	
0.700984	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.76351e-020	0.351039	-0.207913	-2.82611e-006	-7.51248e-022	-7.10582e-022	0.766869	
0.701125	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.7755e-020	0.351038	-0.207913	-2.82611e-006	-7.52745e-022	-7.11944e-022	0.766868	
0.701281	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.78877e-020	0.351037	-0.207913	-2.82611e-006	-7.54404e-022	-7.13456e-022	0.766867	
0.70145	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.8032e-020	0.351035	-0.207913	-2.82611e-006	-7.5621e-022	-7.15104e-022	0.766866	
0.701631	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.81871e-020	0.351034	-0.207913	-2.82611e-006	-7.58154e-022	-7.16882e-022	0.766864	
0.701826	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.83544e-020	0.351033	-0.207913	-2.82611e-006	-7.60252e-022	-7.18805e-022	0.766863	
0.702037	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.85373e-020	0.351031	-0.207913	-2.82612e-006	-7.62547e-022	-7.20913e-022	0.766861	
0.702272	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.87408e-020	0.35103	-0.207913	-2.82612e-006	-7.65098e-022	-7.23261e-022	0.76686	
0.702536	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.89705e-020	0.351028	-0.207913	-2.82612e-006	-7.67972e-022	-7.25911e-022	0.766858	
0.702835	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.9232e-020	0.351026	-0.207913	-2.82612e-006	-7.71236e-022	-7.28925e-022	0.766856	
0.703175	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.9532e-020	0.351023	-0.207913	-2.82613e-006	-7.74965e-022	-7.32369e-022	0.766853	
0.703566	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	4.9878e-020	0.35102	-0.207913	-2.82613e-006	-7.79239e-022	-7.36317e-022	0.766851	
0.704015	1	-99999	0	0.147504	0	0.0255113	0	6.73943e-012	0	0.172442	0	0	0	0.284462	0.539696	0	0.230152	0	-2.99109	0	0.997029	0	1	5.00407	0	0	0	0.25	0.25	1967	5.02794e-020	0.351017	-0.207913	-2.82614e-006	-7.84155e-022	-7.4085e-022	0.766848	
