              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          54000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          60000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          66000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          72000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          78000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          84000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          90000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
              0	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
           6000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          12000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          18000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          24000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          30000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          36000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          42000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          48000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          54000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          60000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          66000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          72000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          78000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          84000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          90000	          30000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
              0	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
           6000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          12000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          18000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          24000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          30000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          36000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          42000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          48000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          54000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          60000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          66000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          72000	          36000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
