x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.13617	0.436395	-99999	0.199565	0.858769	4.17002e-012	0.132686	0.000306767	1.15758e-012	3.59171e-012	0.15405	1.78576e-015	0.534254	0.00163912	5.82959e-006	0.961493	2.56955e-006	0.0192525	0.199565	2.80033	1.60768	0.840254	0.000306767	1	0	99.9171	0	0	0.25	0.25	6949	1.02104	5.84714	-0.207902	0.50965	0.197183	1.6409	0.830293	0.000320244	
1.12601	0.432847	-99999	0.218939	0.500421	8.50627e-012	0.110183	0.000244875	1.98652e-012	4.26934e-012	0.21953	1.80907e-014	0.434188	6.28069e-005	0.000302372	0.868232	9.3654e-007	0.0658836	0.218939	1.8182	1.30275	0.830389	0.000244875	1	0	99.9371	0	0	0.25	0.25	6950	1.01802	4.76123	-0.207904	0.411262	0.21686	1.33218	0.769003	0.00025537	
1.11169	0.423438	-99999	0.253982	0.215021	2.83211e-011	0.0500014	0.000137711	4.62325e-012	6.10769e-012	0.231855	1.6514e-013	0.247878	4.97241e-007	0.0535946	0.618046	1.76082e-007	0.190977	0.253982	-0.0270053	0.743635	0.827901	0.000137711	1	4.30035	99.9684	0	0	0.25	0.25	6951	1.013	2.72678	-0.207908	0.232549	0.252603	0.763746	0.618681	0.000143316	
1.1	0.415625	1	0.287186	0.149707	4.23448e-011	0.0175839	3.92889e-005	6.64029e-012	6.35809e-012	0.117109	4.56982e-014	0.0684671	4.44879e-008	0.120033	2.65511	3.81724e-007	3.67245	0.287186	-11.6711	0.205402	4.11567	3.92889e-005	10	20.2404	99.9937	0	0	3.75	0.375	6952	1.00764	0.735873	-0.207911	0.0623239	0.286648	0.213757	0.448064	4.07079e-005	
1.08878	0.423544	1	0.294475	0.135138	4.01861e-011	0.0126115	1.77968e-005	7.35616e-012	5.44676e-012	0.0930473	2.40981e-014	0.0278678	1.36592e-008	0.140062	2.68359	2.69318e-007	3.6582	0.294475	-11.9415	0.0836037	4.07185	1.77968e-005	10	20.7259	99.9978	0	0	5	0.5	6953	1.00579	0.288161	-0.207912	0.0245447	0.294204	0.087996	0.415437	1.84238e-005	
1.08878	0.407919	1	0.295592	0.132864	3.84292e-011	0.011927	1.42831e-005	7.48203e-012	5.12102e-012	0.0895032	2.08613e-014	0.0215355	1.00809e-008	0.143482	2.68916	2.45271e-007	3.65542	0.295592	-11.9846	0.0646066	4.06535	1.42831e-005	10	20.8564	99.9984	0	0	5	0.5	6954	1.00535	0.218721	-0.207912	0.0187108	0.295371	0.0682407	0.411101	1.47866e-005	
1.07576	0.429754	1	0.297074	0.13001	3.4186e-011	0.0111474	9.49622e-006	7.64632e-012	4.45769e-012	0.0854892	1.65264e-014	0.0129904	5.71124e-009	0.149122	2.69193	2.04636e-007	3.65403	0.297074	-12.0586	0.0389714	4.06191	9.49622e-006	10	20.7835	99.9991	0	0	5	0.5	6955	1.00469	0.127758	-0.207912	0.010923	0.296928	0.0414105	0.408421	9.84841e-006	
1.06922	0.421189	1	0.297982	0.128279	2.95872e-011	0.0106962	6.11065e-006	7.74947e-012	3.80668e-012	0.083136	1.33318e-014	0.00765899	3.23822e-009	0.152831	2.6932	1.7021e-007	3.6534	0.297982	-12.1071	0.0229771	4.06055	6.11065e-006	10	20.772	99.9995	0	0	5	0.5	6956	1.004	0.0712221	-0.207912	0.00610329	0.297892	0.0245166	0.40739	6.35332e-006	
1.06969	0.409821	1	0.298122	0.127978	2.86517e-011	0.0106111	5.51422e-006	7.76767e-012	3.67768e-012	0.0826678	1.27232e-014	0.00683536	2.87246e-009	0.153257	2.69428	1.63738e-007	3.65286	0.298122	-12.112	0.0205063	4.05949	5.51422e-006	10	20.8513	99.9995	0	0	5	0.5	6957	1.00384	0.0620316	-0.207912	0.00536	0.298041	0.0218948	0.406809	5.73506e-006	
1.07894	0.40588	1	0.29731	0.129505	3.32413e-011	0.0110017	8.55e-006	7.67613e-012	4.31768e-012	0.0847005	1.569e-014	0.0116048	5.05039e-009	0.14984	2.69362	1.96796e-007	3.65319	0.29731	-12.0671	0.0348147	4.06018	8.55e-006	10	20.9411	99.9992	0	0	5	0.5	6958	1.00447	0.112308	-0.207912	0.00966775	0.297179	0.0370203	0.407398	8.86753e-006	
1.09016	0.397961	1	0.295405	0.133256	3.87257e-011	0.0120508	1.47044e-005	7.46002e-012	5.17574e-012	0.090166	2.14295e-014	0.0225303	1.06244e-008	0.143063	2.68747	2.49201e-007	3.65627	0.295405	-11.9801	0.0675911	4.06714	1.47044e-005	10	20.8785	99.9983	0	0	5	0.5	6959	1.0053	0.229741	-0.207912	0.0196612	0.295181	0.0712565	0.412122	1.52254e-005	
1.1	0.3875	1	0.290611	0.14292	4.24767e-011	0.0151501	2.90485e-005	6.95562e-012	6.08877e-012	0.105691	3.52974e-014	0.0494583	2.82362e-008	0.129149	2.66614	3.34545e-007	3.66693	0.290611	-11.7989	0.148375	4.09553	2.90485e-005	10	20.5072	99.9957	0	0	3.75	0.375	6960	1.00674	0.525728	-0.207911	0.0445872	0.290195	0.154923	0.432171	3.0079e-005	
1.11173	0.38125	-99999	0.266187	0.190372	3.34327e-011	0.0365782	9.96294e-005	5.22185e-012	6.38353e-012	0.191572	1.24205e-013	0.183296	2.42092e-007	0.0759652	0.60904	1.42158e-007	0.19548	0.266187	-0.462175	0.549889	0.758857	9.96294e-005	1	18.5409	99.9795	0	0	0.25	0.25	6961	1.01148	2.02822	-0.207909	0.170387	0.265035	0.566956	0.572691	0.000103458	
1.12799	0.375	-99999	0.238681	0.24302	2.34817e-011	0.0721888	0.000177807	4.09058e-012	5.72346e-012	0.29617	2.52513e-013	0.332838	9.63938e-007	0.0419562	0.618046	2.10777e-007	0.190977	0.238681	0.369632	0.998518	0.976087	0.000177807	1	4.72491	99.9602	0	0	0.25	0.25	6962	1.01626	3.71363	-0.207906	0.311625	0.236788	1.02589	0.739974	0.000184833	
1.14122	0.37272	-99999	0.220537	0.442752	1.00429e-011	0.108371	0.000228746	2.24526e-012	4.45969e-012	0.244042	3.31639e-014	0.430656	3.03818e-005	0.000778997	0.829286	7.31457e-007	0.0853565	0.220537	1.65934	1.29206	0.869984	0.000228746	1	0	99.9467	0	0	0.25	0.25	6963	1.0195	4.75349	-0.207905	0.40451	0.218211	1.32523	0.788871	0.000237928	
1.15864	0.37272	-99999	0.200117	0.900667	3.96899e-012	0.127916	0.000287311	1.10373e-012	3.58534e-012	0.141604	1.25868e-015	0.537312	0.00227571	3.70113e-006	0.967422	2.83879e-006	0.0162878	0.200117	2.88218	1.61877	0.823128	0.000287311	1	0	99.9296	0	0	0.25	0.25	6964	1.02366	5.88099	-0.207903	0.508674	0.197378	1.65723	0.816163	0.000299106	
1.16091	0.383477	-99999	0.192776	1.04184	3.3391e-012	0.12757	0.0003117	9.54175e-013	3.48911e-012	0.122085	5.8667e-016	0.571268	0.00581191	1.14841e-006	0.978522	3.7389e-006	0.0107372	0.192776	3.23073	1.73124	0.831663	0.0003117	1	0	99.9207	0	0	0.25	0.25	6965	1.02484	6.27216	-0.207902	0.545649	0.189983	1.77019	0.831435	0.00032478	
1.16962	0.373257	-99999	0.189859	1.11329	3.11028e-012	0.123925	0.000317451	8.92933e-013	3.47291e-012	0.110985	3.84195e-016	0.584782	0.00911845	6.37443e-007	0.982751	4.2679e-006	0.00862216	0.189859	3.40676	1.78171	0.828315	0.000317451	1	0	99.92	0	0	0.25	0.25	6966	1.02633	6.44344	-0.207902	0.560886	0.186936	1.82244	0.830736	0.000330638	
1.17045	0.394913	-99999	0.178774	1.27086	2.67211e-012	0.12346	0.000358571	7.82221e-013	3.40596e-012	0.0968599	1.92203e-016	0.627318	0.0217259	2.19416e-007	0.988314	5.48515e-006	0.00584012	0.178774	3.88303	1.94714	0.853478	0.000358571	1	0	99.9037	0	0	0.25	0.25	6967	1.02801	7.02269	-0.2079	0.616326	0.175848	1.98744	0.859497	0.000374065	
1.18126	0.390801	-99999	0.172888	1.3584	2.5021e-012	0.118582	0.000375612	7.31813e-013	3.40893e-012	0.0870375	1.22171e-016	0.645721	0.0347233	1.188e-007	0.990762	6.28782e-006	0.00461608	0.172888	4.18765	2.04134	0.855958	0.000375612	1	0	99.8981	0	0	0.25	0.25	6968	1.03057	7.34399	-0.2079	0.646358	0.169841	2.08312	0.863695	0.000391863	
1.18439	0.375755	-99999	0.177682	1.31058	2.61475e-012	0.116967	0.000355305	7.58513e-013	3.43701e-012	0.0889844	1.41409e-016	0.629819	0.027693	1.5396e-007	0.989872	5.89587e-006	0.00506088	0.177682	4.00264	1.97254	0.840832	0.000355305	1	0	99.9069	0	0	0.25	0.25	6969	1.03018	7.10109	-0.2079	0.622627	0.174587	2.01522	0.84824	0.000370333	
1.18211	0.364998	-99999	0.184444	1.22158	2.82596e-012	0.11817	0.000331423	8.1378e-013	3.46237e-012	0.0964496	2.08794e-016	0.606308	0.0173038	2.75832e-007	0.987429	5.1473e-006	0.00628281	0.184444	3.70456	1.87084	0.827211	0.000331423	1	0	99.9163	0	0	0.25	0.25	6970	1.02876	6.74712	-0.207901	0.588737	0.181365	1.91361	0.833019	0.000345133	
1.17333	0.353539	-99999	0.196642	1.00702	3.50416e-012	0.123099	0.000292904	9.87167e-013	3.53921e-012	0.121879	6.33736e-016	0.556102	0.0047814	1.40348e-006	0.977116	3.53823e-006	0.0114402	0.196642	3.12304	1.68265	0.812523	0.000292904	1	0	99.9301	0	0	0.25	0.25	6971	1.02588	6.09596	-0.207902	0.527185	0.193676	1.72438	0.811154	0.000304635	
1.16912	0.341085	-99999	0.206719	0.782181	4.7345e-012	0.12525	0.000262655	1.27093e-012	3.71422e-012	0.159656	2.47796e-015	0.507966	0.000942609	1.09672e-005	0.952764	2.18437e-006	0.023617	0.206719	2.59288	1.52673	0.816511	0.000262655	1	0	99.9405	0	0	0.25	0.25	6972	1.02416	5.56432	-0.207903	0.476313	0.20385	1.56754	0.800928	0.000272844	
1.17814	0.331375	-99999	0.204809	0.849151	4.29705e-012	0.123237	0.000266667	1.17069e-012	3.65967e-012	0.144701	1.5423e-015	0.519035	0.00160249	5.50301e-006	0.962897	2.5636e-006	0.01855	0.204809	2.74093	1.56191	0.805533	0.000266667	1	0	99.9405	0	0	0.25	0.25	6973	1.02543	5.68049	-0.207903	0.486509	0.201811	1.60463	0.795644	0.000276862	
1.18835	0.327924	-99999	0.199756	0.983842	3.63118e-012	0.118805	0.00028021	1.01042e-012	3.5831e-012	0.120399	6.47977e-016	0.544101	0.00421529	1.57493e-006	0.976354	3.41645e-006	0.0118214	0.199756	3.04653	1.64495	0.795128	0.00028021	1	0	99.9369	0	0	0.25	0.25	6974	1.02732	5.95895	-0.207902	0.512489	0.196615	1.68958	0.793264	0.000290928	
1.20016	0.325656	-99999	0.194067	1.11776	3.17069e-012	0.112036	0.000295758	8.89364e-013	3.55458e-012	0.0999363	2.84805e-016	0.569135	0.0100549	5.04577e-007	0.984536	4.41138e-006	0.0077299	0.194067	3.37173	1.73757	0.788838	0.000295758	1	0	99.9324	0	0	0.25	0.25	6975	1.02963	6.27081	-0.207902	0.541655	0.190782	1.78406	0.792479	0.000307105	
1.21423	0.322353	-99999	0.189124	1.21915	2.91494e-012	0.105174	0.000309413	8.15397e-013	3.5643e-012	0.0860126	1.53049e-016	0.587532	0.0186169	2.21994e-007	0.988715	5.2847e-006	0.0056399	0.189124	3.65253	1.81845	0.784359	0.000309413	1	0	99.9284	0	0	0.25	0.25	6976	1.03235	6.54329	-0.207901	0.567041	0.185705	1.8667	0.79166	0.000321298	
1.21379	0.334374	-99999	0.182685	1.2995	2.7167e-012	0.104409	0.000329798	7.64981e-013	3.54083e-012	0.0801079	1.08109e-016	0.609504	0.028532	1.31298e-007	0.99071	5.97675e-006	0.00464192	0.182685	3.92882	1.91411	0.798663	0.000329798	1	0	99.9202	0	0	0.25	0.25	6977	1.03349	6.87619	-0.207901	0.599159	0.179281	1.96166	0.807523	0.00034286	
1.22522	0.317483	-99999	0.18768	1.25634	2.8507e-012	0.100367	0.000312985	7.91265e-013	3.59206e-012	0.0796528	1.15351e-016	0.59139	0.0235151	1.58978e-007	0.99013	5.66377e-006	0.00493239	0.18768	3.76261	1.84472	0.776343	0.000312985	1	0	99.9279	0	0	0.25	0.25	6978	1.03427	6.62715	-0.207901	0.574724	0.184168	1.8943	0.785019	0.00032491	
1.23892	0.315475	-99999	0.184195	1.31558	2.74891e-012	0.0945207	0.000323046	7.5563e-013	3.62715e-012	0.0716345	7.72645e-017	0.600464	0.0334274	9.75217e-008	0.991875	6.28229e-006	0.00405959	0.184195	3.96792	1.90168	0.770679	0.000323046	1	0	99.9247	0	0	0.25	0.25	6979	1.03711	6.81562	-0.207901	0.592626	0.180588	1.95249	0.781022	0.000335369	
1.24155	0.329063	-99999	0.175644	1.40127	2.56635e-012	0.093959	0.000350181	7.09424e-013	3.60682e-012	0.0668545	5.50501e-017	0.625143	0.0511215	5.81698e-008	0.993295	7.0975e-006	0.00334909	0.175644	4.33618	2.0288	0.789306	0.000350181	1	0	99.9134	0	0	0.25	0.25	6980	1.03949	7.25643	-0.2079	0.635283	0.172056	2.07868	0.800568	0.000364067	
1.25119	0.310729	-99999	0.183468	1.3366	2.73659e-012	0.0898808	0.000324916	7.43747e-013	3.66858e-012	0.0670468	6.20747e-017	0.600216	0.0386443	7.76806e-008	0.99262	6.56363e-006	0.00368658	0.183468	4.04582	1.91659	0.76083	0.000324916	1	0	99.9246	0	0	0.25	0.25	6981	1.03925	6.85911	-0.2079	0.596671	0.179779	1.96863	0.772033	0.000337198	
1.26419	0.312814	-99999	0.178738	1.391	2.64905e-012	0.0860218	0.000339054	7.14665e-013	3.69574e-012	0.0616591	4.49084e-017	0.6112	0.0522346	5.17142e-008	0.993718	7.16926e-006	0.0031373	0.178738	4.28709	1.99031	0.762018	0.000339054	1	0	99.9192	0	0	0.25	0.25	6982	1.04253	7.10795	-0.2079	0.620605	0.174992	2.04286	0.774245	0.000352029	
1.2746	0.326395	-99999	0.169277	1.46954	2.4965e-012	0.085634	0.000371422	6.76466e-013	3.67959e-012	0.0581003	3.35163e-017	0.63441	0.075726	3.30244e-008	0.994684	7.97455e-006	0.00265381	0.169277	4.6984	2.13042	0.780798	0.000371422	1	0	99.905	0	0	0.25	0.25	6983	1.04766	7.59136	-0.207899	0.667793	0.165554	2.18189	0.793345	0.000386257	
1.29293	0.342817	-99999	0.158004	1.54738	2.35543e-012	0.0861091	0.000415063	6.42439e-013	3.65554e-012	0.0554839	2.61546e-017	0.658636	0.106562	2.20968e-008	0.995413	8.79033e-006	0.00228911	0.158004	5.18521	2.2956	0.802518	0.000415063	1	0	99.8846	0	0	0.25	0.25	6984	1.05642	8.16032	-0.207898	0.723932	0.154326	2.34559	0.815011	0.000432427	
1.27357	0.343477	-99999	0.160826	1.52597	2.36927e-012	0.0891191	0.000403661	6.5145e-013	3.62616e-012	0.0582288	3.08357e-017	0.656151	0.0943503	2.64585e-008	0.995055	8.47707e-006	0.00246844	0.160826	5.02847	2.25151	0.805967	0.000403661	1	0	99.89	0	0	0.25	0.25	6985	1.05064	8.01521	-0.207898	0.709581	0.157197	2.30101	0.818007	0.000420475	
1.30714	0.336651	-99999	0.159108	1.54279	2.38855e-012	0.0828355	0.000410981	6.4435e-013	3.69595e-012	0.0535333	2.38931e-017	0.652899	0.107869	2.09402e-008	0.995546	8.83606e-006	0.00222238	0.159108	5.1729	2.28231	0.79149	0.000410981	1	0	99.8865	0	0	0.25	0.25	6986	1.05942	8.10794	-0.207897	0.718741	0.155365	2.33336	0.804524	0.00042799	
1.32974	0.335268	-99999	0.157191	1.5561	2.38762e-012	0.0801929	0.000420896	6.38837e-013	3.7264e-012	0.0513822	2.09381e-017	0.653413	0.117411	1.83218e-008	0.995795	9.06554e-006	0.00209779	0.157191	5.28621	2.31248	0.787086	0.000420896	1	0	99.8814	0	0	0.25	0.25	6987	1.06648	8.20606	-0.207897	0.728555	0.153402	2.36407	0.800666	0.00043837	
1.35896	0.336393	-99999	0.153759	1.57667	2.36691e-012	0.0785984	0.00043956	6.30502e-013	3.74291e-012	0.0497034	1.85427e-017	0.65755	0.130435	1.58451e-008	0.996035	9.3503e-006	0.00197759	0.153759	5.45561	2.36396	0.787829	0.00043956	1	0	99.8715	0	0	0.25	0.25	6988	1.07737	8.37982	-0.207896	0.745867	0.14994	2.41578	0.801977	0.00045801	
1.38048	0.325961	-99999	0.156976	1.5593	2.43632e-012	0.0740285	0.000427949	6.37525e-013	3.81023e-012	0.047335	1.66695e-017	0.646141	0.127334	1.53585e-008	0.996139	9.31088e-006	0.00192595	0.156976	5.36412	2.32043	0.769431	0.000427949	1	0	99.8773	0	0	0.25	0.25	6989	1.08124	8.22123	-0.207896	0.730265	0.15306	2.37399	0.784371	0.000445554	
1.40244	0.322919	-99999	0.156741	1.56083	2.4541e-012	0.0718766	0.000432307	6.36901e-013	3.84179e-012	0.0459141	1.5309e-017	0.64371	0.131422	1.43656e-008	0.996261	9.40757e-006	0.00186494	0.156741	5.39841	2.32541	0.763366	0.000432307	1	0	99.8748	0	0	0.25	0.25	6990	1.08794	8.23423	-0.207895	0.731671	0.152779	2.37971	0.778819	0.000450056	
1.40072	0.346776	-99999	0.144017	1.62871	2.26121e-012	0.0815388	0.0004935	6.10358e-013	3.69377e-012	0.0499154	1.7369e-017	0.677271	0.157358	1.31516e-008	0.996266	9.84896e-006	0.00186201	0.144017	5.8559	2.5039	0.810587	0.0004935	1	0	99.8424	0	0	0.25	0.25	6991	1.09798	8.86697	-0.207893	0.794316	0.14025	2.55433	0.82498	0.000515049	
1.42634	0.321867	-99999	0.156662	1.5612	2.4784e-012	0.0693629	0.000436508	6.3675e-013	3.88076e-012	0.0442978	1.38813e-017	0.640441	0.135686	1.33531e-008	0.996393	9.50873e-006	0.00179891	0.156662	5.43016	2.32839	0.7559	0.000436508	1	0	99.8726	0	0	0.25	0.25	6992	1.09628	8.23984	-0.207895	0.73235	0.152643	2.38364	0.771954	0.000454365	
1.45716	0.342792	-99999	0.142334	1.63696	2.27476e-012	0.0783028	0.000510423	6.07282e-013	3.73474e-012	0.0476929	1.51646e-017	0.675677	0.168507	1.1648e-008	0.996466	1.00613e-005	0.00176192	0.142334	5.97179	2.53256	0.803434	0.000510423	1	0	99.8328	0	0	0.25	0.25	6993	1.12011	8.9609	-0.207892	0.803295	0.138454	2.58461	0.819065	0.000532665	
1.46201	0.364427	-99999	0.132937	1.68336	2.14999e-012	0.0858835	0.000568748	5.90541e-013	3.62994e-012	0.0508682	1.6911e-017	0.699727	0.188154	1.12046e-008	0.996436	1.0341e-005	0.00177694	0.132937	6.30765	2.66366	0.838256	0.000568748	1	0	99.7999	0	0	0.25	0.25	6994	1.13654	9.42699	-0.20789	0.849615	0.12919	2.7131	0.853297	0.000594506	
1.42753	0.365369	-99999	0.134537	1.67581	2.15321e-012	0.0869108	0.000553865	5.93204e-013	3.61907e-012	0.0517087	1.787e-017	0.698606	0.18069	1.18947e-008	0.996345	1.02168e-005	0.0018223	0.134537	6.21998	2.6379	0.839048	0.000553865	1	0	99.8085	0	0	0.25	0.25	6995	1.11963	9.33892	-0.207891	0.841292	0.130854	2.68649	0.853387	0.000578943	
1.46304	0.396518	-99999	0.117957	1.75255	1.97208e-012	0.0999744	0.000683125	5.67229e-013	3.46642e-012	0.0568765	2.08271e-017	0.738492	0.217222	1.10007e-008	0.996324	1.07023e-005	0.00183265	0.117957	6.81639	2.86715	0.897176	0.000683125	1	0	99.7327	0	0	0.25	0.25	6996	1.16009	10.1533	-0.207886	0.923045	0.114504	2.91155	0.910767	0.000715877	
1.43459	0.411388	-99999	0.113067	1.77392	1.91199e-012	0.106553	0.000723575	5.60395e-013	3.40177e-012	0.0598889	2.32896e-017	0.752939	0.223474	1.13412e-008	0.996223	1.07594e-005	0.00188311	0.113067	6.95491	2.92925	0.921265	0.000723575	1	0	99.7084	0	0	0.25	0.25	6997	1.15343	10.3776	-0.207885	0.946554	0.109802	2.9708	0.933701	0.000758995	
1.46525	0.420902	-99999	0.106291	1.80278	1.85333e-012	0.111917	0.000799033	5.51423e-013	3.35106e-012	0.0618965	2.45234e-017	0.768297	0.239178	1.09963e-008	0.99622	1.09467e-005	0.00188441	0.106291	7.20023	3.02244	0.943995	0.000799033	1	0	99.6612	0	0	0.25	0.25	6998	1.18097	10.7092	-0.207883	0.980052	0.103102	3.06259	0.956338	0.000838834	
1.46034	0.444054	-99999	0.09803	1.83654	1.7781e-012	0.120862	0.00090397	5.41287e-013	3.27524e-012	0.0656149	2.75129e-017	0.789158	0.254278	1.10553e-008	0.99614	1.11026e-005	0.00192454	0.09803	7.4646	3.13032	0.97756	0.00090397	1	0	99.5937	0	0	0.25	0.25	6999	1.1976	11.0963	-0.20788	1.02031	0.0950514	3.1673	0.988937	0.000950106	
1.41973	0.468644	-99999	0.0922123	1.85917	1.72327e-012	0.129022	0.000986243	5.34699e-013	3.21335e-012	0.0691923	3.08873e-017	0.805376	0.261625	1.14228e-008	0.996029	1.11616e-005	0.00197992	0.0922123	7.62182	3.20101	1.00557	0.000986243	1	0	99.5399	0	0	0.25	0.25	7000	1.18642	11.3522	-0.207877	1.04809	0.0894942	3.23444	1.01556	0.00103753	
1.41717	0.491491	-99999	0.0854388	1.88508	1.67146e-012	0.136521	0.00110905	5.2735e-013	3.16017e-012	0.0722077	3.35806e-017	0.821869	0.274163	1.14489e-008	0.99597	1.12842e-005	0.00200956	0.0854388	7.83598	3.28811	1.03261	0.00110905	1	0	99.4561	0	0	0.25	0.25	7001	1.20408	11.6653	-0.207873	1.08108	0.082897	3.31901	1.04185	0.00116761	
1.38874	0.476735	-99999	0.0934255	1.85413	1.72869e-012	0.12892	0.000967185	5.36152e-013	3.21471e-012	0.0693256	3.12486e-017	0.803581	0.257027	1.16552e-008	0.996	1.11055e-005	0.00199442	0.0934255	7.56345	3.18184	1.00382	0.000967185	1	0	99.5534	0	0	0.25	0.25	7002	1.16769	11.2848	-0.207877	1.04179	0.0907548	3.2148	1.01345	0.00101746	
1.44248	0.459586	-99999	0.0935325	1.85422	1.73739e-012	0.126582	0.00096802	5.36125e-013	3.23105e-012	0.0680653	2.97225e-017	0.801143	0.261057	1.12319e-008	0.996072	1.11639e-005	0.00195825	0.0935325	7.59546	3.18661	0.997749	0.00096802	1	0	99.5516	0	0	0.25	0.25	7003	1.19737	11.2993	-0.207878	1.04198	0.0907176	3.22129	1.00829	0.00101809	
1.41405	0.44483	-99999	0.101726	1.82129	1.80151e-012	0.119101	0.000847857	5.45818e-013	3.29081e-012	0.0652003	2.75791e-017	0.782257	0.243301	1.1476e-008	0.9961	1.09704e-005	0.00194438	0.101726	7.31233	3.07669	0.968503	0.000847857	1	0	99.6308	0	0	0.25	0.25	7004	1.16351	10.9065	-0.207881	1.00165	0.0987822	3.11346	0.979388	0.000890903	
1.46602	0.467869	-99999	0.0884975	1.87389	1.70054e-012	0.131269	0.00105303	5.30498e-013	3.19608e-012	0.0698447	3.1104e-017	0.812648	0.27204	1.11013e-008	0.996054	1.12784e-005	0.00196741	0.0884975	7.76917	3.25408	1.01573	0.00105303	1	0	99.4948	0	0	0.25	0.25	7005	1.22493	11.5408	-0.207876	1.06679	0.0857543	3.28755	1.02607	0.00110805	
1.48	0.486971	-99999	0.081012	1.90207	1.64592e-012	0.139382	0.00120766	5.22638e-013	3.13994e-012	0.0730622	3.39493e-017	0.830498	0.286368	1.11069e-008	0.995994	1.14154e-005	0.00199727	0.081012	8.00872	3.35061	1.04494	0.00120766	1	0	99.3889	0	0	0.25	0.25	7006	1.25952	11.8881	-0.207872	1.10337	0.0784397	3.38156	1.05454	0.00127177	
1.47051	0.51312	-99999	0.0737583	1.9283	1.59464e-012	0.148214	0.00138607	5.1553e-013	3.08406e-012	0.0766351	3.74407e-017	0.84835	0.29865	1.12559e-008	0.995912	1.15226e-005	0.00203801	0.0737583	8.22548	3.44101	1.07524	0.00138607	1	0	99.2622	0	0	0.25	0.25	7007	1.28126	12.2145	-0.207868	1.13852	0.0714099	3.46887	1.08378	0.00146072	
1.50234	0.51669	-99999	0.0702056	1.94104	1.57376e-012	0.151525	0.00148708	5.12145e-013	3.06379e-012	0.0778332	3.84565e-017	0.855938	0.306617	1.11607e-008	0.995903	1.15986e-005	0.00204274	0.0702056	8.34703	3.48768	1.08734	0.00148708	1	0	99.1936	0	0	0.25	0.25	7008	1.32068	12.3823	-0.207867	1.1561	0.0678938	3.51488	1.09577	0.00156754	
1.52408	0.548246	-99999	0.059431	1.97786	1.50832e-012	0.164323	0.00187127	5.02613e-013	2.99209e-012	0.0828359	4.36041e-017	0.880974	0.325732	1.12938e-008	0.995801	1.17597e-005	0.00209343	0.059431	8.66999	3.62013	1.13023	0.00187127	1	0	98.9165	0	0	0.25	0.25	7009	1.39316	12.8616	-0.207861	1.20849	0.0574148	3.64324	1.13723	0.00197418	
1.52423	0.576062	-99999	0.0528247	1.99939	1.47092e-012	0.172597	0.00218849	4.97199e-013	2.94966e-012	0.0860695	4.71857e-017	0.896169	0.336646	1.14257e-008	0.995732	1.18459e-005	0.00212825	0.0528247	8.85811	3.69846	1.15696	0.00218849	1	0	98.6801	0	0	0.25	0.25	7010	1.43959	13.1461	-0.207858	1.24047	0.0510191	3.71875	1.16289	0.00230998	
1.52723	0.596248	-99999	0.0480084	2.01463	1.44525e-012	0.178635	0.00247421	4.93439e-013	2.92027e-012	0.0884067	4.98626e-017	0.906931	0.344514	1.15179e-008	0.995682	1.19067e-005	0.00215289	0.0480084	8.99266	3.75435	1.17613	0.00247421	1	0	98.4641	0	0	0.25	0.25	7011	1.47878	13.3495	-0.207856	1.26376	0.0463601	3.77257	1.18124	0.00261247	
1.50869	0.697851	-99999	0.0287425	2.07151	1.35348e-012	0.203182	0.0044363	4.79889e-013	2.81206e-012	0.0977938	6.14709e-017	0.947086	0.373817	1.19253e-008	0.995485	1.21197e-005	0.00225159	0.0287425	9.49351	3.96272	1.25031	0.0044363	1	0	96.8757	0	0	0.25	0.25	7012	1.64709	14.1129	-0.207847	1.35659	0.0277944	3.97196	1.25157	0.00469228	
1.51672	0.675499	-99999	0.0322806	2.06149	1.36896e-012	0.198761	0.00390854	4.82223e-013	2.83046e-012	0.0961314	5.93443e-017	0.940219	0.368476	1.18637e-008	0.995518	1.20816e-005	0.00223505	0.0322806	9.40432	3.9261	1.23735	0.00390854	1	0	97.3204	0	0	0.25	0.25	7013	1.61348	13.9789	-0.207849	1.33958	0.031198	3.93719	1.2394	0.00413216	
1.53075	0.706645	-99999	0.0263407	2.0785	1.34387e-012	0.205751	0.00469303	4.78275e-013	2.80152e-012	0.0986973	6.25312e-017	0.95152	0.378448	1.19037e-008	0.995474	1.21558e-005	0.00225709	0.0263407	9.56363	3.98992	1.25822	0.00469303	1	0	96.6952	0	0	0.25	0.25	7014	1.69089	14.2096	-0.207852	1.36824	0.0254657	3.99769	1.25913	0.00496364	
1.55518	0.702809	-99999	0.0258771	2.08049	1.34255e-012	0.205822	0.00463122	4.77817e-013	2.80146e-012	0.0986368	6.22951e-017	0.952698	0.380973	1.18208e-008	0.995485	1.2179e-005	0.00225143	0.0258771	9.59566	4.00103	1.25941	0.00463122	1	0	96.7797	0	0	0.25	0.25	7015	1.71084	14.2442	-0.207856	1.37054	0.0250058	4.00807	1.26034	0.00489718	
