x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.29603	0.135954	-99999	0.298904	0.131282	4.17519e-011	0.0113926	5.86641e-005	7.5722e-012	5.49754e-012	0.0865228	2.07221e-014	0.0251466	1.14689e-008	0.144077	0.617864	5.90652e-008	0.191068	0.298904	-1.58047	0.0754398	0.602284	5.86641e-005	1	13.8147	99.9968	0	0	0.25	0.25	4589	1.02157	0.221376	-0.207912	-4.68037e-008	0.298905	0.0753092	0.411214	6.16765e-005	
1.29493	0.119919	-99999	0.298808	0.131656	4.23834e-011	0.0114882	3.94372e-005	7.55072e-012	5.59656e-012	0.0870011	2.13257e-014	0.0268286	1.23429e-008	0.143213	0.617893	6.04744e-008	0.191054	0.298808	-1.56689	0.080486	0.602797	3.94372e-005	1	14.3424	99.9978	0	0	0.25	0.25	4590	1.01897	0.236969	-0.207912	-6.93846e-008	0.29881	0.080339	0.411737	4.14617e-005	
1.29386	0.102467	-99999	0.29859	0.132258	4.32843e-011	0.0116449	2.49122e-005	7.51633e-012	5.74167e-012	0.0877864	2.22722e-014	0.0294996	1.37608e-008	0.141871	0.617917	6.26138e-008	0.191041	0.29859	-1.54562	0.0884989	0.603714	2.49122e-005	1	15.009	99.9986	0	0	0.25	0.25	4591	1.01567	0.261855	-0.207912	-1.2028e-007	0.298593	0.0883318	0.412661	2.61909e-005	
1.27987	0.112962	-99999	0.298654	0.132088	4.30377e-011	0.011601	3.1082e-005	7.52599e-012	5.70163e-012	0.0875681	2.20087e-014	0.028741	1.33544e-008	0.142257	0.617904	6.20165e-008	0.191048	0.298654	-1.55172	0.0862232	0.603473	3.1082e-005	1	14.8986	99.9983	0	0	0.25	0.25	4592	1.01641	0.25481	-0.207912	-1.05369e-007	0.298657	0.0860632	0.412415	3.26775e-005	
1.2623	0.0972144	-99999	0.298237	0.133022	4.42641e-011	0.0118471	1.71663e-005	7.47316e-012	5.90557e-012	0.0887976	2.34371e-014	0.0328446	1.55893e-008	0.140226	0.617929	6.51487e-008	0.191036	0.298237	-1.51931	0.0985339	0.604977	1.71663e-005	1	15.8762	99.9991	0	0	0.25	0.25	4593	1.01156	0.293165	-0.207912	-2.01485e-007	0.298242	0.0983495	0.413926	1.80474e-005	
1.2529	0.0835452	-99999	0.297675	0.133963	4.52831e-011	0.0120992	9.61164e-006	7.42064e-012	6.08427e-012	0.0900497	2.48296e-014	0.0369413	1.79104e-008	0.138234	0.617946	6.80754e-008	0.191027	0.297675	-1.48728	0.110824	0.606586	9.61164e-006	1	16.6415	99.9995	0	0	0.25	0.25	4594	1.00699	0.331585	-0.207912	-3.29623e-007	0.297684	0.110622	0.415537	1.0105e-005	
1.2694	0.0818405	-99999	0.297845	0.133692	4.50111e-011	0.0120258	1.02133e-005	7.43571e-012	6.03547e-012	0.0896855	2.44316e-014	0.0357681	1.72364e-008	0.138797	0.617946	6.72559e-008	0.191027	0.297845	-1.49638	0.107304	0.606101	1.02133e-005	1	16.3402	99.9994	0	0	0.25	0.25	4595	1.0084	0.320553	-0.207912	-2.91066e-007	0.297853	0.107106	0.415053	1.07375e-005	
1.24007	0.0655941	-99999	0.296456	0.135479	4.65722e-011	0.0125127	3.49002e-006	7.33762e-012	6.32827e-012	0.0920855	2.70023e-014	0.0434732	2.1804e-008	0.135119	0.617971	7.24196e-008	0.191015	0.296456	-1.43671	0.13042	0.609325	3.49002e-006	1	17.6223	99.9998	0	0	0.25	0.25	4596	0.999242	0.393053	-0.207912	-6.03758e-007	0.296471	0.130198	0.418282	3.66909e-006	
1.26743	0.0513507	-99999	0.29578	0.136038	4.69583e-011	0.0126674	1.96411e-006	7.3075e-012	6.40705e-012	0.0928413	2.77875e-014	0.0458632	2.32897e-008	0.133997	0.61798	7.39281e-008	0.19101	0.29578	-1.41836	0.13759	0.610377	1.96411e-006	1	17.6457	99.9999	0	0	0.25	0.25	4597	0.996015	0.415604	-0.207913	-7.52945e-007	0.2958	0.137364	0.419336	2.06487e-006	
1.2494	0.0549657	-99999	0.295782	0.136094	4.69951e-011	0.0126829	1.967e-006	7.30449e-012	6.4147e-012	0.0929167	2.78656e-014	0.0461031	2.34407e-008	0.133884	0.617982	7.40776e-008	0.191009	0.295782	-1.41651	0.13831	0.61048	1.967e-006	1	17.8277	99.9999	0	0	0.25	0.25	4598	0.995755	0.417866	-0.207913	-7.5308e-007	0.295801	0.138084	0.41944	2.0679e-006	
1.25683	0.038145	-99999	0.293414	0.13752	4.7793e-011	0.0130847	5.19285e-007	7.2287e-012	6.59201e-012	0.0948657	2.98468e-014	0.0521589	2.73653e-008	0.131094	0.617999	7.77318e-008	0.191	0.293414	-1.37047	0.156477	0.613298	5.19285e-007	1	18.2954	100	0	0	0.25	0.25	4599	0.985139	0.475191	-0.207913	-1.26183e-006	0.293445	0.156251	0.422264	5.45897e-007	
1.22947	0.0523884	-99999	0.294916	0.136768	4.74016e-011	0.0128717	1.18522e-006	7.26848e-012	6.50225e-012	0.0938348	2.88053e-014	0.0489726	2.52729e-008	0.132554	0.617991	7.58355e-008	0.191004	0.294916	-1.39462	0.146918	0.611791	1.18522e-006	1	18.2763	99.9999	0	0	0.25	0.25	4600	0.991372	0.444998	-0.207913	-9.41861e-007	0.29494	0.14669	0.420753	1.24598e-006	
1.21622	0.0474215	-99999	0.293732	0.137454	4.77608e-011	0.0130657	7.05518e-007	7.23221e-012	6.58437e-012	0.0947741	2.97547e-014	0.0518771	2.71778e-008	0.131223	0.617998	7.75663e-008	0.191001	0.293732	-1.3726	0.155632	0.613163	7.05518e-007	1	18.6728	100	0	0	0.25	0.25	4601	0.986036	0.472517	-0.207913	-1.19475e-006	0.293761	0.155405	0.422128	7.41657e-007	
1.22556	0.036793	-99999	0.292194	0.138101	4.80559e-011	0.0132505	2.99832e-007	7.19831e-012	6.65626e-012	0.095664	3.06455e-014	0.0546089	2.90165e-008	0.129982	0.618007	7.91546e-008	0.190996	0.292194	-1.35197	0.163827	0.614484	2.99832e-007	1	18.7818	100	0	0	0.25	0.25	4602	0.97982	0.49844	-0.207913	-1.518e-006	0.29223	0.163605	0.423452	3.15174e-007	
1.20438	0.0598	-99999	0.294808	0.136862	4.74525e-011	0.0128983	1.40509e-006	7.2635e-012	6.51368e-012	0.0939645	2.89361e-014	0.0493671	2.55285e-008	0.132375	0.617989	7.60727e-008	0.191005	0.294808	-1.39165	0.148101	0.611986	1.40509e-006	1	18.5878	99.9999	0	0	0.25	0.25	4603	0.990638	0.448744	-0.207913	-9.64361e-007	0.294832	0.147874	0.420948	1.47711e-006	
1.20047	0.0442047	-99999	0.292601	0.138002	4.80139e-011	0.013222	3.52152e-007	7.20347e-012	6.64568e-012	0.095527	3.05093e-014	0.0541935	2.8734e-008	0.130168	0.618007	7.89157e-008	0.190996	0.292601	-1.35509	0.162581	0.614275	3.52152e-007	1	19.0378	100	0	0	0.25	0.25	4604	0.981157	0.494487	-0.207913	-1.43312e-006	0.292635	0.162357	0.423244	3.70172e-007	
1.1902	0.0673643	-99999	0.294952	0.136787	4.74103e-011	0.0128774	1.69642e-006	7.26747e-012	6.50434e-012	0.0938635	2.8833e-014	0.0490485	2.53219e-008	0.132524	0.617986	7.58804e-008	0.191007	0.294952	-1.3941	0.147146	0.611845	1.69642e-006	1	18.7463	99.9999	0	0	0.25	0.25	4605	0.991128	0.445735	-0.207913	-9.32697e-007	0.294976	0.146919	0.420805	1.78337e-006	
1.17651	0.0659661	-99999	0.294169	0.137302	4.76851e-011	0.0130228	1.04195e-006	7.24019e-012	6.56669e-012	0.0945675	2.95462e-014	0.0512351	2.67523e-008	0.131518	0.617995	7.71873e-008	0.191003	0.294169	-1.37747	0.153706	0.612864	1.04195e-006	1	19.1381	99.9999	0	0	0.25	0.25	4606	0.987413	0.466435	-0.207913	-1.10109e-006	0.294196	0.153478	0.421827	1.09532e-006	
1.16566	0.0649996	-99999	0.293477	0.137685	4.78704e-011	0.0131314	7.00545e-007	7.22009e-012	6.61056e-012	0.0950913	3.0073e-014	0.0528514	2.78283e-008	0.13078	0.618001	7.81369e-008	0.191	0.293477	-1.36524	0.158554	0.613633	7.00545e-007	1	19.4528	100	0	0	0.25	0.25	4607	0.984304	0.481756	-0.207913	-1.24813e-006	0.293508	0.158328	0.422599	7.36406e-007	
1.17778	0.0556167	-99999	0.293116	0.137829	4.7937e-011	0.0131727	5.35157e-007	7.21251e-012	6.62672e-012	0.0952898	3.02719e-014	0.0534634	2.82399e-008	0.1305	0.618004	7.84931e-008	0.190998	0.293116	-1.3606	0.16039	0.613925	5.35157e-007	1	19.3058	100	0	0	0.25	0.25	4608	0.982972	0.48756	-0.207913	-1.32466e-006	0.293149	0.160165	0.422892	5.62547e-007	
1.15786	0.0598049	-99999	0.292418	0.138142	4.80729e-011	0.0132622	3.79543e-007	7.19619e-012	6.66057e-012	0.0957204	3.07016e-014	0.0547797	2.9133e-008	0.129905	0.618007	7.92526e-008	0.190996	0.292418	-1.35069	0.164339	0.61457	3.79543e-007	1	19.7684	100	0	0	0.25	0.25	4609	0.979896	0.500059	-0.207913	-1.47006e-006	0.292453	0.164117	0.423538	3.98956e-007	
1.15538	0.0509811	-99999	0.29114	0.13858	4.82489e-011	0.0133883	1.5883e-007	7.17343e-012	6.70616e-012	0.0963251	3.13023e-014	0.0566231	3.04021e-008	0.129075	0.618014	8.03031e-008	0.190993	0.29114	-1.33683	0.16987	0.61548	1.5883e-007	1	19.9738	100	0	0	0.25	0.25	4610	0.974886	0.517579	-0.207913	-1.73478e-006	0.291181	0.169652	0.424452	1.66942e-007	
1.16285	0.0456712	-99999	0.290881	0.138654	4.82772e-011	0.0134097	1.28674e-007	7.16959e-012	6.71369e-012	0.0964273	3.14037e-014	0.0569351	3.0619e-008	0.128935	0.618015	8.04795e-008	0.190992	0.290881	-1.33449	0.170805	0.615634	1.28674e-007	1	19.8425	100	0	0	0.25	0.25	4611	0.973984	0.520545	-0.207913	-1.78884e-006	0.290922	0.170589	0.424606	1.35243e-007	
1.15131	0.042002	-99999	0.289621	0.138978	4.8394e-011	0.0135036	4.09858e-008	7.15289e-012	6.74565e-012	0.0968761	3.18469e-014	0.0582922	3.15696e-008	0.128329	0.618019	8.12412e-008	0.190991	0.289621	-1.32433	0.174877	0.616321	4.09858e-008	1	20.1849	100	0	0	0.25	0.25	4612	0.96916	0.533467	-0.207913	-2.04405e-006	0.289668	0.174667	0.425296	4.30767e-008	
1.14903	0.0308762	-99999	0.288061	0.13924	4.8482e-011	0.0135801	5.41909e-009	7.13941e-012	6.77068e-012	0.0972412	3.22061e-014	0.0593892	3.23465e-008	0.127843	0.618021	8.1851e-008	0.19099	0.288061	-1.31616	0.178168	0.616887	5.41909e-009	1	20.3442	100	0	0	0.25	0.25	4613	0.963525	0.54393	-0.207913	-2.3523e-006	0.288113	0.177965	0.425863	5.69588e-009	
1.14156	0.0361862	-99999	0.288393	0.139176	4.84607e-011	0.0135614	7.97175e-009	7.1427e-012	6.76458e-012	0.0971525	3.21188e-014	0.0591205	3.21555e-008	0.127963	0.618019	8.17019e-008	0.19099	0.288393	-1.31817	0.177362	0.616752	7.97175e-009	1	20.5077	100	0	0	0.25	0.25	4614	0.964652	0.54137	-0.207913	-2.28533e-006	0.288444	0.177158	0.425727	8.37896e-009	
1.13382	0.0445042	-99999	0.288909	0.139078	4.84273e-011	0.0135328	1.44446e-008	7.14777e-012	6.75513e-012	0.0970159	3.19841e-014	0.058707	3.18623e-008	0.128148	0.618017	8.14718e-008	0.190991	0.288909	-1.32127	0.176121	0.616543	1.44446e-008	1	20.6882	100	0	0	0.25	0.25	4615	0.96643	0.537429	-0.207913	-2.18178e-006	0.288958	0.175914	0.425517	1.51828e-008	
1.13154	0.0333784	-99999	0.287747	0.139209	4.84705e-011	0.0135711	3.38012e-009	7.14104e-012	6.76752e-012	0.097199	3.21639e-014	0.0592535	3.22498e-008	0.127908	0.618017	8.1775e-008	0.190992	0.287747	-1.31721	0.177761	0.61683	3.38012e-009	1	20.8041	100	0	0	0.25	0.25	4616	0.962321	0.542653	-0.207913	-2.40614e-006	0.287799	0.177559	0.425805	3.55297e-009	
1.12406	0.0520982	-99999	0.28901	0.13903	4.84106e-011	0.0135192	1.18999e-008	7.1502e-012	6.75051e-012	0.0969513	3.19201e-014	0.0585078	3.17215e-008	0.128239	0.618015	8.13605e-008	0.190992	0.28901	-1.32277	0.175524	0.616448	1.18999e-008	1	20.9872	100	0	0	0.25	0.25	4617	0.966707	0.535538	-0.207913	-2.15858e-006	0.289058	0.175315	0.425421	1.2509e-008	
1.11216	0.05625	-99999	0.288577	0.139014	4.84035e-011	0.0135148	2.53127e-009	7.15103e-012	6.74874e-012	0.0969316	3.18997e-014	0.0584362	3.16706e-008	0.128276	0.61801	8.13195e-008	0.190995	0.288577	-1.32336	0.175309	0.61643	2.53127e-009	1	21.5359	100	0	0	0.25	0.25	4618	0.965066	0.534874	-0.207913	-2.23606e-006	0.288626	0.175101	0.4254	2.66138e-009	
1.1119	0.0458482	-99999	0.288022	0.139051	4.84158e-011	0.0135258	3.32036e-009	7.14912e-012	6.75225e-012	0.096984	3.1951e-014	0.0585904	3.17795e-008	0.128209	0.618009	8.14052e-008	0.190996	0.288022	-1.32223	0.175772	0.616514	3.32036e-009	1	21.5475	100	0	0	0.25	0.25	4619	0.963142	0.536354	-0.207913	-2.3409e-006	0.288073	0.175566	0.425485	3.49028e-009	
1.1	0.0625	1	0.288461	0.138887	4.83564e-011	0.0134784	9.07718e-009	7.1576e-012	6.73597e-012	0.096759	3.17278e-014	0.0578952	3.12894e-008	0.128526	2.70134	3.54126e-007	3.64933	0.288461	-11.7025	0.173686	4.07451	9.07718e-009	10	22.0389	100	0	0	3.75	0.375	4620	0.964573	0.529748	-0.207913	-2.24631e-006	0.28851	0.173476	0.42515	9.54258e-009	
1.08982	0.06875	1	0.288623	0.138818	4.83309e-011	0.0134588	1.23378e-008	7.16113e-012	6.72911e-012	0.0966658	3.16351e-014	0.0576062	3.10865e-008	0.128658	2.70132	3.53414e-007	3.64934	0.288623	-11.7047	0.172819	4.07439	1.23378e-008	10	22.01	100	0	0	5	0.5	4621	0.96511	0.527003	-0.207913	-2.21097e-006	0.288671	0.172607	0.425013	1.29713e-008	
1.08776	0.0805116	1	0.288974	0.138791	4.83211e-011	0.0134509	1.35219e-008	7.16253e-012	6.72643e-012	0.0966282	3.1598e-014	0.0574925	3.1007e-008	0.128709	2.70131	3.53135e-007	3.64934	0.288974	-11.7056	0.172478	4.07433	1.35219e-008	10	22.0182	100	0	0	5	0.5	4622	0.966304	0.525917	-0.207913	-2.14503e-006	0.289021	0.172264	0.424955	1.42164e-008	
1.08776	0.0930116	1	0.289265	0.138798	4.83243e-011	0.0134529	1.0626e-008	7.16215e-012	6.72723e-012	0.0966375	3.16075e-014	0.0575246	3.10295e-008	0.128693	2.70132	3.53216e-007	3.64934	0.289265	-11.7053	0.172574	4.07434	1.0626e-008	10	22.0458	100	0	0	5	0.5	4623	0.967298	0.526215	-0.207913	-2.09256e-006	0.289311	0.172359	0.424966	1.11713e-008	
1.08036	0.0992616	1	0.289646	0.138705	4.8289e-011	0.0134262	1.32447e-008	7.16696e-012	6.71779e-012	0.0965102	3.14809e-014	0.0571306	3.07541e-008	0.128872	2.7013	3.52243e-007	3.64935	0.289646	-11.7083	0.171392	4.07416	1.32447e-008	10	21.9592	100	0	0	5	0.5	4624	0.96857	0.52247	-0.207913	-2.01554e-006	0.28969	0.171174	0.424777	1.39248e-008	
1.07067	0.0992616	1	0.290005	0.138552	4.8229e-011	0.0133825	2.37649e-008	7.17487e-012	6.70206e-012	0.0963027	3.12739e-014	0.0564835	3.03038e-008	0.12917	2.70124	3.50636e-007	3.64938	0.290005	-11.7133	0.169451	4.07389	2.37649e-008	10	21.7627	100	0	0	5	0.5	4625	0.969758	0.51633	-0.207912	-1.93799e-006	0.290048	0.169228	0.424474	2.49862e-008	
1.0599	0.102826	1	0.290635	0.138321	4.81341e-011	0.0133167	4.11818e-008	7.18686e-012	6.67771e-012	0.095989	3.09601e-014	0.0555025	2.96263e-008	0.129623	2.70115	3.48186e-007	3.64943	0.290635	-11.7209	0.166508	4.07348	4.11818e-008	10	21.4478	100	0	0	5	0.5	4626	0.971851	0.507024	-0.207912	-1.80539e-006	0.290675	0.166278	0.42402	4.32993e-008	
1.05511	0.117273	1	0.291338	0.138156	4.80643e-011	0.0132695	5.07531e-008	7.19546e-012	6.66006e-012	0.0957635	3.07345e-014	0.0548027	2.91468e-008	0.129944	2.7011	3.4643e-007	3.64945	0.291338	-11.7263	0.164409	4.07317	5.07531e-008	10	21.2631	100	0	0	5	0.5	4627	0.974222	0.500379	-0.207912	-1.66357e-006	0.291375	0.164173	0.423688	5.33632e-008	
1.04918	0.107598	1	0.291372	0.138043	4.80131e-011	0.0132379	6.92979e-008	7.20134e-012	6.64753e-012	0.0956132	3.05824e-014	0.0543196	2.88174e-008	0.130173	2.70103	3.45204e-007	3.64949	0.291372	-11.7301	0.162959	4.073	6.92979e-008	10	21.0427	100	0	0	5	0.5	4628	0.974307	0.495816	-0.207912	-1.65024e-006	0.291409	0.162721	0.423481	7.28626e-008	
1.05427	0.128375	1	0.291801	0.13806	4.80234e-011	0.0132422	5.41975e-008	7.20044e-012	6.64979e-012	0.0956326	3.06037e-014	0.0543999	2.88723e-008	0.130127	2.70108	3.45416e-007	3.64946	0.291801	-11.7294	0.1632	4.07299	5.41975e-008	10	21.1805	100	0	0	5	0.5	4629	0.975795	0.496549	-0.207912	-1.57066e-006	0.291836	0.162961	0.423494	5.69851e-008	
1.05678	0.139838	1	0.292148	0.138024	4.80087e-011	0.0132316	4.95588e-008	7.20233e-012	6.64601e-012	0.0955809	3.05528e-014	0.0542493	2.87701e-008	0.130192	2.7011	3.4504e-007	3.64945	0.292148	-11.7304	0.162748	4.07289	4.95588e-008	10	21.2075	100	0	0	5	0.5	4630	0.977006	0.495106	-0.207912	-1.50249e-006	0.292182	0.162508	0.42341	5.2108e-008	
1.0469	0.133509	1	0.292392	0.137823	4.79147e-011	0.0131752	8.16003e-008	7.21283e-012	6.62334e-012	0.0953125	3.02809e-014	0.0533895	2.81878e-008	0.130598	2.70099	3.42848e-007	3.64951	0.292392	-11.7372	0.160169	4.07258	8.16003e-008	10	20.8344	100	0	0	5	0.5	4631	0.977768	0.48698	-0.207912	-1.44558e-006	0.292425	0.159924	0.423038	8.57984e-008	
1.06197	0.147171	1	0.292216	0.13808	4.80352e-011	0.0132472	3.83484e-008	7.19939e-012	6.65239e-012	0.0956548	3.06282e-014	0.0544923	2.89356e-008	0.130074	2.70115	3.4566e-007	3.64942	0.292216	-11.7285	0.163477	4.07297	3.83484e-008	10	21.3597	100	0	0	5	0.5	4632	0.977293	0.497395	-0.207912	-1.49219e-006	0.29225	0.163239	0.423507	4.03213e-008	
1.06934	0.142037	1	0.291743	0.138263	4.81144e-011	0.0132992	2.163e-008	7.18986e-012	6.6722e-012	0.0959032	3.08773e-014	0.0552695	2.94669e-008	0.129715	2.70122	3.47617e-007	3.64939	0.291743	-11.7225	0.165809	4.07329	2.163e-008	10	21.6016	100	0	0	5	0.5	4633	0.975716	0.504764	-0.207912	-1.59234e-006	0.29178	0.165576	0.423866	2.27426e-008	
1.07817	0.140438	1	0.291423	0.138413	4.81772e-011	0.0133417	4.78663e-009	7.18209e-012	6.68812e-012	0.0961056	3.10801e-014	0.0559043	2.99038e-008	0.129421	2.70128	3.49209e-007	3.64936	0.291423	-11.7175	0.167713	4.07356	4.78663e-009	10	21.8149	100	0	0	5	0.5	4634	0.974674	0.510782	-0.207913	-1.66174e-006	0.291461	0.167484	0.424158	5.03198e-009	
1.09091	0.140752	1	0.291271	0.13852	4.82213e-011	0.0133721	0	7.17654e-012	6.69942e-012	0.0962497	3.12246e-014	0.0563594	3.02185e-008	0.129209	2.70133	3.50347e-007	3.64933	0.291271	-11.714	0.169079	4.07373	0	10	21.9754	100	0	0	5	0.5	4635	0.974229	0.515093	-0.207913	-1.69675e-006	0.29131	0.168853	0.424364	-2.08587e-008	
1.08726	0.149685	1	0.291604	0.138438	4.8189e-011	0.0133484	0	7.1808e-012	6.69097e-012	0.0961367	3.11123e-014	0.0560141	2.99797e-008	0.129365	2.70132	3.49489e-007	3.64934	0.291604	-11.7166	0.168043	4.07357	0	10	21.9321	100	0	0	5	0.5	4636	0.975394	0.511808	-0.207913	-1.62851e-006	0.291642	0.167814	0.424193	-5.63452e-009	
1.1	0.1375	1	0.291557	0.138489	4.82103e-011	0.0133627	0	7.17817e-012	6.69637e-012	0.0962041	3.11802e-014	0.0562302	3.01293e-008	0.129263	2.70135	3.50031e-007	3.64932	0.291557	-11.7149	0.168691	4.07365	0	10	21.9851	100	0	0	3.75	0.375	4637	0.97531	0.513852	-0.207913	-1.64051e-006	0.291595	0.168465	0.424287	-4.5334e-008	
1.11058	0.14375	-99999	0.293591	0.137748	4.78955e-011	0.0131503	1.08615e-006	7.21678e-012	6.61707e-012	0.0951843	3.01633e-014	0.0531081	2.80002e-008	0.130676	0.61799	7.82842e-008	0.191005	0.293591	-1.36342	0.159324	0.613799	1.08615e-006	1	21.2215	99.9999	0	0	0.25	0.25	4638	0.983556	0.484213	-0.207913	-1.21993e-006	0.293621	0.159094	0.422759	1.14172e-006	
1.10887	0.16068	-99999	0.294121	0.137524	4.77895e-011	0.0130867	1.63986e-006	7.22853e-012	6.59168e-012	0.0948779	2.98554e-014	0.0521603	2.73658e-008	0.131109	0.617985	7.77299e-008	0.191007	0.294121	-1.37061	0.156481	0.613351	1.63986e-006	1	21.2281	99.9999	0	0	0.25	0.25	4639	0.98562	0.475228	-0.207913	-1.10844e-006	0.294148	0.156248	0.422309	1.7238e-006	
1.1	0.1625	1	0.29273	0.13819	4.80904e-011	0.0132765	1.96843e-008	7.1937e-012	6.66531e-012	0.0957904	3.07696e-014	0.0549749	2.9266e-008	0.129826	2.70134	3.46903e-007	3.64933	0.29273	-11.7243	0.164925	4.07302	1.96843e-008	10	21.9047	100	0	0	3.75	0.375	4640	0.979575	0.501906	-0.207913	-1.40023e-006	0.292764	0.164693	0.423657	2.06955e-008	
1.09347	0.15625	1	0.291993	0.138383	4.81685e-011	0.0133323	0	7.18364e-012	6.68547e-012	0.0960588	3.10358e-014	0.0557865	2.9823e-008	0.129463	2.70134	3.48928e-007	3.64933	0.291993	-11.7182	0.16736	4.07343	0	10	21.956	100	0	0	5	0.5	4641	0.976832	0.509631	-0.207913	-1.55126e-006	0.292029	0.167131	0.424067	-9.48013e-009	
1.08073	0.155935	1	0.292049	0.138309	4.81363e-011	0.0133114	9.08626e-009	7.18752e-012	6.67741e-012	0.0959594	3.09357e-014	0.0554677	2.96034e-008	0.129614	2.70129	3.48125e-007	3.64935	0.292049	-11.7208	0.166403	4.07332	9.08626e-009	10	21.8192	100	0	0	5	0.5	4642	0.976908	0.506616	-0.207913	-1.53617e-006	0.292085	0.166172	0.42393	9.55594e-009	
1.06658	0.15934	1	0.292525	0.138081	4.80377e-011	0.0132468	3.15318e-008	7.19937e-012	6.65276e-012	0.0956514	3.06264e-014	0.0544996	2.89409e-008	0.130063	2.7012	3.45686e-007	3.6494	0.292525	-11.7283	0.163499	4.07293	3.15318e-008	10	21.488	100	0	0	5	0.5	4643	0.978426	0.497441	-0.207912	-1.43281e-006	0.292558	0.163261	0.423488	3.31541e-008	
1.05403	0.15714	1	0.29293	0.137823	4.79188e-011	0.0131742	6.18133e-008	7.21285e-012	6.62389e-012	0.0953052	3.02766e-014	0.0533985	2.81943e-008	0.13058	2.70107	3.42885e-007	3.64947	0.29293	-11.7369	0.160196	4.0725	6.18133e-008	10	21.0415	100	0	0	5	0.5	4644	0.979693	0.487025	-0.207912	-1.34231e-006	0.292961	0.15995	0.423002	6.49929e-008	
1.04515	0.153549	1	0.293248	0.137599	4.78096e-011	0.0131116	9.70251e-008	7.22457e-012	6.59807e-012	0.0950068	2.99733e-014	0.0524407	2.7551e-008	0.131034	2.70094	3.40426e-007	3.64953	0.293248	-11.7445	0.157323	4.07216	9.70251e-008	10	20.6299	100	0	0	5	0.5	4645	0.980696	0.477976	-0.207912	-1.27067e-006	0.293277	0.157071	0.422591	1.02017e-007	
1.04976	0.165717	1	0.29337	0.137669	4.78465e-011	0.0131305	7.65783e-008	7.22093e-012	6.60649e-012	0.0950955	3.00655e-014	0.052744	2.77544e-008	0.130882	2.70103	3.41215e-007	3.64949	0.29337	-11.742	0.158233	4.07222	7.65783e-008	10	20.8713	100	0	0	5	0.5	4646	0.981177	0.480819	-0.207912	-1.25036e-006	0.293399	0.157983	0.422699	8.05177e-008	
1.05065	0.175256	1	0.293575	0.137642	4.78353e-011	0.0131227	7.54475e-008	7.22231e-012	6.60368e-012	0.0950575	3.00281e-014	0.0526354	2.76818e-008	0.130928	2.70105	3.40941e-007	3.64948	0.293575	-11.7427	0.157907	4.07215	7.54475e-008	10	20.9181	100	0	0	5	0.5	4647	0.981912	0.479777	-0.207912	-1.20958e-006	0.293604	0.157657	0.422635	7.93288e-008	
1.04177	0.171664	1	0.293873	0.137421	4.77231e-011	0.013061	1.15764e-007	7.23393e-012	6.57761e-012	0.0947627	2.97276e-014	0.0516867	2.7049e-008	0.131379	2.70092	3.38489e-007	3.64954	0.293873	-11.7502	0.15506	4.07181	1.15764e-007	10	20.5035	100	0	0	5	0.5	4648	0.98284	0.470819	-0.207912	-1.14225e-006	0.2939	0.154805	0.422232	1.21721e-007	
1.04971	0.188236	1	0.293949	0.137527	4.77803e-011	0.0130901	8.30571e-008	7.22835e-012	6.59058e-012	0.0949001	2.98697e-014	0.0521488	2.73569e-008	0.13115	2.70103	3.39695e-007	3.64948	0.293949	-11.7464	0.156447	4.07192	8.30571e-008	10	20.8387	100	0	0	5	0.5	4649	0.98322	0.475159	-0.207912	-1.13245e-006	0.293976	0.156195	0.422404	8.73301e-008	
1.03599	0.188618	1	0.294515	0.137149	4.75815e-011	0.0129847	1.5835e-007	7.24827e-012	6.54512e-012	0.0943959	2.93546e-014	0.050527	2.62835e-008	0.131921	2.70083	3.35475e-007	3.64959	0.294515	-11.7593	0.151581	4.07134	1.5835e-007	10	20.1684	100	0	0	5	0.5	4650	0.98502	0.459847	-0.207912	-1.00726e-006	0.294539	0.15132	0.421715	1.665e-007	
1.03193	0.178277	1	0.294477	0.137088	4.75455e-011	0.0129681	1.89396e-007	7.25152e-012	6.53725e-012	0.0943172	2.92722e-014	0.0502578	2.61067e-008	0.132056	2.70076	3.34762e-007	3.64962	0.294477	-11.7615	0.150774	4.07128	1.89396e-007	10	19.9704	100	0	0	5	0.5	4651	0.98483	0.457325	-0.207912	-1.01197e-006	0.294501	0.150511	0.42162	1.99145e-007	
1.03105	0.168739	1	0.294325	0.137106	4.75536e-011	0.0129735	1.91829e-007	7.25056e-012	6.53921e-012	0.0943441	2.92984e-014	0.0503308	2.61544e-008	0.132027	2.70073	3.34948e-007	3.64963	0.294325	-11.761	0.150993	4.07134	1.91829e-007	10	19.9162	100	0	0	5	0.5	4652	0.984285	0.45803	-0.207912	-1.04187e-006	0.294349	0.15073	0.421668	2.01704e-007	
