x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.0442404	0.483217	-99999	0.299113	0.205905	1.16755e-009	0	0.228496	4.82793e-012	2.41118e-010	0	0	0	0.0225908	0	0.999989	1.03138e-005	0	0.299113	0.431843	0.0677826	0	0.228496	1	0	41.3504	0	0	0.25	0.25	1301	19.2682	0.685047	1.09824	-0.0946993	-0.207895	1.2896e-009	0.299113	0.0124138	-2.28702e-025	0.283852	
0.0602203	0.45725	-99999	0.299113	0.205984	1.16596e-009	0	0.228569	4.82608e-012	2.40882e-010	0	0	0	0.0225852	0	0.999989	1.03116e-005	0	0.299113	0.431867	0.0677659	0	0.228569	1	0	39.1458	0	0	0.25	0.25	1302	19.2684	0.68488	1.08211	-0.0980844	-0.207895	1.28709e-009	0.299113	0.0106922	-2.2191e-025	0.285631	
0.0906554	0.405827	-99999	0.299113	0.206035	1.16319e-009	0	0.228515	4.82488e-012	2.40368e-010	0	0	0	0.0224801	0	0.999989	1.02947e-005	0	0.299113	0.430867	0.0674504	0	0.228515	1	0	38.5822	0	0	0.25	0.25	1303	19.2685	0.684772	1.06904	-0.0990354	-0.207895	1.28994e-009	0.299113	0.0104014	-2.50718e-025	0.285552	
0.110645	0.399952	-99999	0.299113	0.206006	1.16111e-009	0	0.228333	4.82557e-012	2.39904e-010	0	0	0	0.0223277	0	0.999989	1.02719e-005	0	0.299113	0.429314	0.0669935	0	0.228333	1	0	40.9757	0	0	0.25	0.25	1304	19.2684	0.684835	1.07869	-0.0958986	-0.207895	1.29639e-009	0.299113	0.01229	-3.01851e-025	0.283024	
0.0401886	0.407811	-99999	0.299113	0.206093	1.16894e-009	0	0.228973	4.82352e-012	2.41625e-010	0	0	0	0.0228794	0	0.999989	1.03543e-005	0	0.299113	0.434918	0.0686484	0	0.228973	1	0	32.8758	0	0	0.25	0.25	1305	19.2687	0.68465	1.03954	-0.107338	-0.207893	1.27396e-009	0.299113	0.00542006	-1.19384e-025	0.29219	
0.0684524	0.412631	-99999	0.299113	0.206058	1.1656e-009	0	0.228704	4.82434e-012	2.40895e-010	0	0	0	0.0226456	0	0.999989	1.03195e-005	0	0.299113	0.432545	0.067947	0	0.228704	1	0	36.3203	0	0	0.25	0.25	1306	19.2686	0.684724	1.05894	-0.102248	-0.207894	1.28327e-009	0.299113	0.00845171	-1.96239e-025	0.288187	
0.0587713	0.429809	-99999	0.299113	0.206043	1.16648e-009	0	0.228722	4.82471e-012	2.41058e-010	0	0	0	0.0226796	0	0.999989	1.0325e-005	0	0.299113	0.43287	0.0680492	0	0.228722	1	0	36.5119	0	0	0.25	0.25	1307	19.2685	0.684757	1.06283	-0.101993	-0.207894	1.28231e-009	0.299113	0.00851899	-1.86793e-025	0.28824	
0.0670362	0.386621	-99999	0.299113	0.206084	1.16595e-009	0	0.228778	4.82373e-012	2.40996e-010	0	0	0	0.0226941	0	0.999989	1.03265e-005	0	0.299113	0.433056	0.0680927	0	0.228778	1	0	35.0802	0	0	0.25	0.25	1308	19.2686	0.684669	1.04761	-0.104171	-0.207894	1.28131e-009	0.299113	0.00737992	-1.79206e-025	0.289479	
0.0392282	0.438273	-99999	0.299113	0.206039	1.16854e-009	0	0.228835	4.82479e-012	2.41478e-010	0	0	0	0.0227957	0	0.999989	1.03426e-005	0	0.299113	0.434027	0.0683975	0	0.228835	1	0	35.6066	0	0	0.25	0.25	1309	19.2685	0.684765	1.05814	-0.103449	-0.207894	1.27854e-009	0.299113	0.00756024	-1.51069e-025	0.28966	
0	0.4375	-99999	0.299113	0.206038	1.17152e-009	0	0.229007	4.82482e-012	2.42093e-010	0	0	0	0.0229691	0	0.999989	1.03688e-005	0	0.299113	0.43576	0.0689178	0	0.229007	1	0	33.181	0	0	0.25	0.25	1310	19.2685	0.684768	1.04656	-0.105928	-0.207893	1.2731e-009	0.299113	0.00597338	-9.77127e-026	0.29194	
0.0195057	0.424151	-99999	0.299113	0.206079	1.17098e-009	0	0.229062	4.82386e-012	2.4203e-010	0	0	0	0.0229835	0	0.999989	1.03703e-005	0	0.299113	0.435945	0.068961	0	0.229062	1	0	31.052	0	0	0.25	0.25	1311	19.2686	0.68468	1.03704	-0.108234	-0.207893	1.27092e-009	0.299113	0.00477053	-8.84638e-026	0.293242	
0.021958	0.479982	-99999	0.299113	0.205902	1.16978e-009	0	0.228619	4.82799e-012	2.41574e-010	0	0	0	0.0227172	0	0.999989	1.0333e-005	0	0.299113	0.433106	0.068162	0	0.228619	1	0	40.4242	0	0	0.25	0.25	1312	19.2682	0.685053	1.09005	-0.0961192	-0.207895	1.28607e-009	0.299113	0.0114516	-1.90422e-025	0.285318	
0	0.5125	-99999	0.299113	0.205716	1.17157e-009	0	0.228333	4.83236e-012	2.41726e-010	0	0	0	0.0226165	0	0.999989	1.03208e-005	0	0.299113	0.431912	0.0678597	0	0.228333	1	0	45.8981	0	0	0.25	0.25	1313	19.2678	0.685445	1.12588	-0.0872146	-0.207897	1.29582e-009	0.299113	0.0162002	-2.41698e-025	0.27998	
0.0292252	0.508283	-99999	0.299113	0.205786	1.16946e-009	0	0.228357	4.83072e-012	2.41373e-010	0	0	0	0.0225713	0	0.999989	1.03128e-005	0	0.299113	0.43153	0.0677242	0	0.228357	1	0	44.5292	0	0	0.25	0.25	1314	19.268	0.685298	1.11952	-0.0895362	-0.207896	1.29441e-009	0.299113	0.0150945	-2.47651e-025	0.280975	
0.0716638	0.583278	-99999	0.299113	0.205424	1.16836e-009	0	0.227538	4.83924e-012	2.40721e-010	0	0	0	0.0221142	0	0.99999	1.02487e-005	0	0.299113	0.426596	0.0663527	0	0.227538	1	0	54.3969	0	0	0.25	0.25	1315	19.2672	0.686063	1.20379	-0.0729522	-0.207899	1.31715e-009	0.299113	0.0244858	-4.22744e-025	0.269391	
0.0360221	0.461467	-99999	0.299113	0.205976	1.16853e-009	0	0.228701	4.82627e-012	2.41403e-010	0	0	0	0.0227255	0	0.999989	1.0333e-005	0	0.299113	0.433262	0.0681868	0	0.228701	1	0	38.1658	0	0	0.25	0.25	1316	19.2684	0.684898	1.07604	-0.0995279	-0.207894	1.28304e-009	0.299113	0.00969345	-1.79659e-025	0.287183	
0	0.45625	-99999	0.299113	0.205973	1.17104e-009	0	0.228841	4.82634e-012	2.41917e-010	0	0	0	0.0228687	0	0.999989	1.03547e-005	0	0.299113	0.434691	0.0686165	0	0.228841	1	0	36.9565	0	0	0.25	0.25	1317	19.2684	0.684904	1.06629	-0.101331	-0.207894	1.27886e-009	0.299113	0.00850647	-1.361e-025	0.28894	
0.0199073	0.449142	-99999	0.299113	0.206011	1.17027e-009	0	0.228877	4.82545e-012	2.41804e-010	0	0	0	0.0228661	0	0.999989	1.03537e-005	0	0.299113	0.434702	0.0686086	0	0.228877	1	0	35.7501	0	0	0.25	0.25	1318	19.2685	0.684824	1.05959	-0.103093	-0.207894	1.27739e-009	0.299113	0.00761133	-1.32539e-025	0.289863	
0.0280829	0.538578	-99999	0.299113	0.205625	1.17072e-009	0	0.228091	4.83451e-012	2.41443e-010	0	0	0	0.0224669	0	0.999989	1.02995e-005	0	0.299113	0.430324	0.067411	0	0.228091	1	0	48.7004	0	0	0.25	0.25	1319	19.2676	0.685639	1.15069	-0.0822812	-0.207898	1.30274e-009	0.299113	0.019013	-2.96644e-025	0.276477	
0	0.41875	-99999	0.299113	0.206095	1.17232e-009	0	0.229176	4.82348e-012	2.42326e-010	0	0	0	0.0230808	0	0.999989	1.03846e-005	0	0.299113	0.436934	0.0692527	0	0.229176	1	0	25.1727	0	0	0.25	0.25	1320	19.2687	0.684646	1.02626	-0.110628	-0.207892	1.26708e-009	0.299113	0.00337034	-5.64673e-026	0.295048	
0	0.35	-99999	0.299113	0.206157	1.17383e-009	0	0.229396	4.82204e-012	2.4271e-010	0	0	0	0.0232391	0	0.999989	1.04072e-005	0	0.299113	0.438578	0.0697276	0	0.229396	1	0	19.9117	0	0	0.25	0.25	1321	19.2688	0.684516	1	-0.116672	-0.207891	1.2591e-009	0.299113	0	0	0.299113	
0.0375967	0.382379	-99999	0.299113	0.20612	1.16944e-009	0	0.229058	4.8229e-012	2.41759e-010	0	0	0	0.0229382	0	0.999989	1.03628e-005	0	0.299113	0.435533	0.0688249	0	0.229058	1	0	30.4783	0	0	0.25	0.25	1322	19.2687	0.684594	1.02775	-0.10959	-0.207893	1.27134e-009	0.299113	0.00416305	-9.86684e-026	0.293709	
0.0554676	0.555474	-99999	0.299113	0.205578	1.16832e-009	0	0.227856	4.83562e-012	2.40893e-010	0	0	0	0.0222781	0	0.999989	1.02714e-005	0	0.299113	0.428389	0.0668446	0	0.227856	1	0	50.6345	0	0	0.25	0.25	1323	19.2675	0.685738	1.17135	-0.0790605	-0.207898	1.3088e-009	0.299113	0.0210255	-3.58152e-025	0.273661	
0.022764	0.39825	-99999	0.299113	0.206119	1.17115e-009	0	0.229157	4.82292e-012	2.42112e-010	0	0	0	0.0230381	0	0.999989	1.03778e-005	0	0.299113	0.436531	0.0691246	0	0.229157	1	0	26.3483	0	0	0.25	0.25	1324	19.2687	0.684596	1.02339	-0.111197	-0.207892	1.26757e-009	0.299113	0.00315956	-6.70537e-026	0.295111	
0	0.375	-99999	0.299113	0.206157	1.17383e-009	0	0.229396	4.82204e-012	2.4271e-010	0	0	0	0.0232391	0	0.999989	1.04072e-005	0	0.299113	0.438578	0.0697276	0	0.229396	1	0	19.9117	0	0	0.25	0.25	1325	19.2688	0.684516	1	-0.116672	-0.207891	1.2591e-009	0.299113	0	0	0.299113	
0.0252023	0.356839	-99999	0.299113	0.206139	1.17082e-009	0	0.22918	4.82245e-012	2.42067e-010	0	0	0	0.0230411	0	0.999989	1.03779e-005	0	0.299113	0.436581	0.0691337	0	0.22918	1	0	24.9442	0	0	0.25	0.25	1326	19.2688	0.684553	1.01523	-0.112276	-0.207892	1.26734e-009	0.299113	0.00260367	-6.48024e-026	0.295699	
0.0341657	0.321926	-99999	0.299113	0.206129	1.16919e-009	0	0.229062	4.82269e-012	2.41718e-010	0	0	0	0.0229336	0	0.999989	1.03619e-005	0	0.299113	0.435495	0.068811	0	0.229062	1	0	30.0999	0	0	0.25	0.25	1327	19.2687	0.684576	1.01796	-0.109988	-0.207893	1.27283e-009	0.299113	0.00396872	-1.0133e-025	0.293893	
0.0474544	0.360952	-99999	0.299113	0.206118	1.1682e-009	0	0.228981	4.82295e-012	2.41501e-010	0	0	0	0.0228634	0	0.999989	1.03515e-005	0	0.299113	0.434783	0.0686005	0	0.228981	1	0	32.1751	0	0	0.25	0.25	1328	19.2687	0.684598	1.02915	-0.108312	-0.207893	1.27474e-009	0.299113	0.00495251	-1.23367e-025	0.292618	
0.018923	0.339857	-99999	0.299113	0.206144	1.17143e-009	0	0.229228	4.82232e-012	2.422e-010	0	0	0	0.0230833	0	0.999989	1.03842e-005	0	0.299113	0.437009	0.0692604	0	0.229228	1	0	22.4438	0	0	0.25	0.25	1329	19.2688	0.684543	1.01023	-0.113273	-0.207892	1.26586e-009	0.299113	0.00201766	-5.1266e-026	0.29646	
0	0.325	-99999	0.299113	0.206157	1.17383e-009	0	0.229396	4.82204e-012	2.4271e-010	0	0	0	0.0232391	0	0.999989	1.04072e-005	0	0.299113	0.438578	0.0697276	0	0.229396	1	0	19.9117	0	0	0.25	0.25	1330	19.2688	0.684516	1	-0.116672	-0.207891	1.2591e-009	0.299113	0	0	0.299113	
0.0324605	0.341927	-99999	0.299113	0.206134	1.16979e-009	0	0.229108	4.82257e-012	2.41849e-010	0	0	0	0.0229746	0	0.999989	1.0368e-005	0	0.299113	0.435911	0.0689342	0	0.229108	1	0	28.5649	0	0	0.25	0.25	1331	19.2687	0.684565	1.01793	-0.110889	-0.207892	1.2705e-009	0.299113	0.0034332	-8.71021e-026	0.294598	
0.0798889	0.314975	-99999	0.299113	0.206068	1.16354e-009	0	0.228605	4.8241e-012	2.40479e-010	0	0	0	0.0225365	0	0.999989	1.03028e-005	0	0.299113	0.431464	0.0676197	0	0.228605	1	0	36.8732	0	0	0.25	0.25	1332	19.2686	0.684703	1.04357	-0.101255	-0.207894	1.29057e-009	0.299113	0.00916167	-2.34709e-025	0.287051	
0.0595256	0.333947	-99999	0.299113	0.206103	1.1664e-009	0	0.228845	4.82328e-012	2.41112e-010	0	0	0	0.022742	0	0.999989	1.03334e-005	0	0.299113	0.433555	0.0682364	0	0.228845	1	0	34.0168	0	0	0.25	0.25	1333	19.2687	0.684629	1.03288	-0.10579	-0.207893	1.28081e-009	0.299113	0.0064645	-1.64781e-025	0.290606	
0.0192126	0.305637	-99999	0.299113	0.206136	1.17062e-009	0	0.229162	4.82252e-012	2.42022e-010	0	0	0	0.023026	0	0.999989	1.03757e-005	0	0.299113	0.436427	0.0690883	0	0.229162	1	0	26.0321	0	0	0.25	0.25	1334	19.2688	0.68456	1.01055	-0.111868	-0.207892	1.26904e-009	0.299113	0.00283939	-7.09378e-026	0.2954	
0	0.225	-99999	0.299113	0.205976	1.16449e-009	0	0.228467	4.82627e-012	2.40569e-010	0	0	0	0.0224908	0	0.999989	1.02973e-005	0	0.299113	0.430915	0.0674828	0	0.228467	1	0	40.0364	0	0	0.25	0.25	1335	19.2684	0.684898	1.03196	-0.0965735	-0.207895	1.29759e-009	0.299113	0.0116409	-2.60247e-025	0.284296	
0.0328242	0.299691	-99999	0.299113	0.20612	1.16848e-009	0	0.229001	4.82291e-012	2.41561e-010	0	0	0	0.0228816	0	0.999989	1.03542e-005	0	0.299113	0.434967	0.0686552	0	0.229001	1	0	31.6388	0	0	0.25	0.25	1336	19.2687	0.684595	1.01828	-0.1087	-0.207893	1.27569e-009	0.299113	0.00472122	-1.19143e-025	0.292924	
0	0.15	-99999	0.299113	0.20563	1.16137e-009	0	0.227568	4.83439e-012	2.39521e-010	0	0	0	0.0219383	0	0.99999	1.02181e-005	0	0.299113	0.425044	0.0658252	0	0.227568	1	0	53.5611	0	0	0.25	0.25	1337	19.2676	0.685628	1.05634	-0.0783477	-0.207898	1.33059e-009	0.299113	0.0220361	-4.72603e-025	0.271343	
0	0.2625	-99999	0.299113	0.206081	1.1681e-009	0	0.228897	4.82381e-012	2.41436e-010	0	0	0	0.0228163	0	0.999989	1.0345e-005	0	0.299113	0.434274	0.0684591	0	0.228897	1	0	33.8395	0	0	0.25	0.25	1338	19.2686	0.684677	1.01807	-0.105746	-0.207893	1.2803e-009	0.299113	0.00634912	-1.44589e-025	0.290995	
0.0206517	0.287333	-99999	0.299113	0.20612	1.16932e-009	0	0.229051	4.8229e-012	2.41734e-010	0	0	0	0.0229311	0	0.999989	1.03617e-005	0	0.299113	0.435462	0.0688038	0	0.229051	1	0	30.513	0	0	0.25	0.25	1339	19.2687	0.684594	1.0142	-0.109479	-0.207893	1.27377e-009	0.299113	0.0042327	-1.03178e-025	0.293611	
0	0.28125	-99999	0.299113	0.20612	1.17045e-009	0	0.229118	4.8229e-012	2.41968e-010	0	0	0	0.0229979	0	0.999989	1.03717e-005	0	0.299113	0.43613	0.0690042	0	0.229118	1	0	28.3143	0	0	0.25	0.25	1340	19.2687	0.684594	1.01033	-0.110548	-0.207892	1.27105e-009	0.299113	0.0035638	-8.18562e-026	0.294547	
0.0364648	0.253969	-99999	0.299113	0.206055	1.16474e-009	0	0.228646	4.82442e-012	2.40711e-010	0	0	0	0.0225912	0	0.999989	1.03113e-005	0	0.299113	0.431998	0.0677841	0	0.228646	1	0	36.6213	0	0	0.25	0.25	1341	19.2686	0.684732	1.02939	-0.101361	-0.207894	1.29031e-009	0.299113	0.00900573	-2.18926e-025	0.287412	
0.0170746	0.270126	-99999	0.299113	0.206097	1.16819e-009	0	0.228937	4.82343e-012	2.41474e-010	0	0	0	0.0228396	0	0.999989	1.03483e-005	0	0.299113	0.434524	0.0685292	0	0.228937	1	0	33.0679	0	0	0.25	0.25	1342	19.2687	0.684642	1.01759	-0.106904	-0.207893	1.27858e-009	0.299113	0.00571509	-1.35086e-025	0.291739	
0.0158157	0.243938	-99999	0.299113	0.20604	1.16576e-009	0	0.228674	4.82477e-012	2.40905e-010	0	0	0	0.0226344	0	0.999989	1.03181e-005	0	0.299113	0.432415	0.0679136	0	0.228674	1	0	36.6747	0	0	0.25	0.25	1343	19.2685	0.684763	1.02608	-0.101251	-0.207894	1.28929e-009	0.299113	0.00898177	-2.07095e-025	0.287594	
0	0.24375	-99999	0.299113	0.206033	1.16613e-009	0	0.228682	4.82493e-012	2.40974e-010	0	0	0	0.0226488	0	0.999989	1.03204e-005	0	0.299113	0.432552	0.0679566	0	0.228682	1	0	36.7536	0	0	0.25	0.25	1344	19.2685	0.684777	1.02521	-0.101132	-0.207894	1.28906e-009	0.299113	0.00901617	-2.03512e-025	0.28761	
0.043022	0.211685	-99999	0.299113	0.205938	1.1609e-009	0	0.228181	4.82715e-012	2.39782e-010	0	0	0	0.0222426	0	0.999989	1.02599e-005	0	0.299113	0.428395	0.0667381	0	0.228181	1	0	43.9113	0	0	0.25	0.25	1345	19.2683	0.684977	1.0438	-0.0921714	-0.207896	1.30829e-009	0.299113	0.0143585	-3.41909e-025	0.280547	
0.0342916	0.232823	-99999	0.299113	0.206005	1.16323e-009	0	0.228455	4.82558e-012	2.40342e-010	0	0	0	0.0224499	0	0.999989	1.02906e-005	0	0.299113	0.430535	0.0673598	0	0.228455	1	0	39.6325	0	0	0.25	0.25	1346	19.2685	0.684835	1.03481	-0.0973522	-0.207895	1.29784e-009	0.299113	0.0113187	-2.69242e-025	0.284483	
0	0.1875	-99999	0.299113	0.20583	1.1622e-009	0	0.22803	4.82969e-012	2.39925e-010	0	0	0	0.0222004	0	0.999989	1.02553e-005	0	0.299113	0.427865	0.0666115	0	0.22803	1	0	46.9269	0	0	0.25	0.25	1347	19.2681	0.685206	1.04453	-0.0875253	-0.207897	1.31417e-009	0.299113	0.0168209	-3.68466e-025	0.277807	
0.0818516	0.237161	-99999	0.299113	0.205964	1.15906e-009	0	0.228129	4.82654e-012	2.39432e-010	0	0	0	0.0221647	0	0.999989	1.02475e-005	0	0.299113	0.427642	0.0665044	0	0.228129	1	0	44.2801	0	0	0.25	0.25	1348	19.2684	0.684922	1.05236	-0.0923726	-0.207896	1.31024e-009	0.299113	0.0144008	-3.64292e-025	0.280219	
0.0535874	0.236204	-99999	0.299113	0.206001	1.16166e-009	0	0.228354	4.82569e-012	2.40011e-010	0	0	0	0.0223538	0	0.999989	1.0276e-005	0	0.299113	0.429569	0.0670715	0	0.228354	1	0	40.9243	0	0	0.25	0.25	1349	19.2684	0.684845	1.04069	-0.0959924	-0.207895	1.3017e-009	0.299113	0.0121936	-3.00179e-025	0.283219	
0.0209285	0.21646	-99999	0.299113	0.205959	1.16314e-009	0	0.228353	4.82667e-012	2.4027e-010	0	0	0	0.0223943	0	0.999989	1.02829e-005	0	0.299113	0.429933	0.0671933	0	0.228353	1	0	41.5753	0	0	0.25	0.25	1350	19.2684	0.684933	1.03635	-0.0946967	-0.207895	1.30187e-009	0.299113	0.0127813	-2.92309e-025	0.282752	
0.0663012	0.218533	-99999	0.299113	0.205938	1.15928e-009	0	0.228088	4.82715e-012	2.39448e-010	0	0	0	0.0221498	0	0.999989	1.02457e-005	0	0.299113	0.427468	0.0664598	0	0.228088	1	0	45.0597	0	0	0.25	0.25	1351	19.2683	0.684977	1.05004	-0.0912187	-0.207896	1.31175e-009	0.299113	0.0150207	-3.71168e-025	0.279513	
0.0766054	0.272492	-99999	0.299113	0.206036	1.16185e-009	0	0.22844	4.82486e-012	2.40094e-010	0	0	0	0.0224036	0	0.999989	1.0283e-005	0	0.299113	0.430103	0.0672211	0	0.22844	1	0	39.3458	0	0	0.25	0.25	1352	19.2685	0.684771	1.044	-0.0981194	-0.207895	1.2981e-009	0.299113	0.0110122	-2.81237e-025	0.284636	
0.0268087	0.190169	-99999	0.299113	0.205861	1.16112e-009	0	0.228033	4.82896e-012	2.39739e-010	0	0	0	0.0221721	0	0.999989	1.02504e-005	0	0.299113	0.427613	0.0665265	0	0.228033	1	0	46.5523	0	0	0.25	0.25	1353	19.2681	0.68514	1.04592	-0.0884448	-0.207896	1.31382e-009	0.299113	0.0164023	-3.73058e-025	0.278143	
0	0.1125	-99999	0.299113	0.205362	1.16239e-009	0	0.227074	4.84069e-012	2.39419e-010	0	0	0	0.0217119	0	0.99999	1.01872e-005	0	0.299113	0.422512	0.0651459	0	0.227074	1	0	59.8734	0	0	0.25	0.25	1354	19.267	0.686193	1.06728	-0.069153	-0.2079	1.34669e-009	0.299113	0.027222	-5.71356e-025	0.264983	
0.0573402	0.260856	-99999	0.299113	0.206046	1.16305e-009	0	0.22853	4.82462e-012	2.40352e-010	0	0	0	0.0224839	0	0.999989	1.02951e-005	0	0.299113	0.430917	0.0674621	0	0.22853	1	0	38.048	0	0	0.25	0.25	1355	19.2685	0.684749	1.03671	-0.0995755	-0.207894	1.2948e-009	0.299113	0.0101179	-2.54203e-025	0.285862	
0.0552888	0.285632	-99999	0.299113	0.206082	1.16495e-009	0	0.228716	4.82378e-012	2.40787e-010	0	0	0	0.0226336	0	0.999989	1.03173e-005	0	0.299113	0.432449	0.0679112	0	0.228716	1	0	35.4038	0	0	0.25	0.25	1356	19.2686	0.684674	1.03158	-0.103218	-0.207894	1.28725e-009	0.299113	0.00797855	-2.02762e-025	0.288636	
0.0722627	0.2956	-99999	0.299113	0.206068	1.16362e-009	0	0.228608	4.82412e-012	2.40495e-010	0	0	0	0.0225403	0	0.999989	1.03034e-005	0	0.299113	0.431501	0.0676312	0	0.228608	1	0	36.8084	0	0	0.25	0.25	1357	19.2686	0.684704	1.03953	-0.10128	-0.207894	1.29113e-009	0.299113	0.00914172	-2.34124e-025	0.287085	
0.0366947	0.276392	-99999	0.299113	0.206092	1.16647e-009	0	0.228826	4.82355e-012	2.41114e-010	0	0	0	0.0227336	0	0.999989	1.03323e-005	0	0.299113	0.433459	0.0682112	0	0.228826	1	0	34.3053	0	0	0.25	0.25	1358	19.2686	0.684653	1.02404	-0.105106	-0.207893	1.28301e-009	0.299113	0.00682896	-1.69505e-025	0.290196	
0.113092	0.289878	-99999	0.299113	0.205987	1.15914e-009	0	0.228181	4.82601e-012	2.39477e-010	0	0	0	0.0221942	0	0.999989	1.02517e-005	0	0.299113	0.42796	0.0665929	0	0.228181	1	0	43.283	0	0	0.25	0.25	1359	19.2684	0.684875	1.06187	-0.0936271	-0.207896	1.30704e-009	0.299113	0.0137027	-3.52916e-025	0.281058	
0.055642	0.308576	-99999	0.299113	0.2061	1.1661e-009	0	0.22882	4.82337e-012	2.41045e-010	0	0	0	0.02272	0	0.999989	1.03301e-005	0	0.299113	0.433331	0.0681704	0	0.22882	1	0	34.2489	0	0	0.25	0.25	1360	19.2687	0.684637	1.0299	-0.105278	-0.207893	1.28267e-009	0.299113	0.00676636	-1.73062e-025	0.290212	
0.0937417	0.296732	-99999	0.299113	0.206033	1.16139e-009	0	0.228406	4.82494e-012	2.39994e-010	0	0	0	0.0223733	0	0.999989	1.02784e-005	0	0.299113	0.429796	0.0671301	0	0.228406	1	0	39.8304	0	0	0.25	0.25	1361	19.2685	0.684778	1.05108	-0.0976135	-0.207895	1.29862e-009	0.299113	0.0113275	-2.91036e-025	0.284196	
0.113643	0.322176	-99999	0.299113	0.20601	1.16013e-009	0	0.228285	4.82548e-012	2.39706e-010	0	0	0	0.0222754	0	0.999989	1.02638e-005	0	0.299113	0.428795	0.0668365	0	0.228285	1	0	41.6212	0	0	0.25	0.25	1362	19.2685	0.684826	1.06335	-0.0954701	-0.207895	1.30184e-009	0.299113	0.012607	-3.23292e-025	0.282502	
0.0656454	0.177771	-99999	0.299113	0.20579	1.15714e-009	0	0.227659	4.83063e-012	2.38834e-010	0	0	0	0.0218689	0	0.99999	1.02046e-005	0	0.299113	0.42451	0.065617	0	0.227659	1	0	51.3982	0	0	0.25	0.25	1363	19.268	0.68529	1.06045	-0.0832188	-0.207897	1.32704e-009	0.299113	0.0196589	-4.74294e-025	0.273601	
0.0983027	0.207624	-99999	0.299113	0.20585	1.15595e-009	0	0.227716	4.82922e-012	2.38659e-010	0	0	0	0.0218657	0	0.99999	1.02031e-005	0	0.299113	0.424537	0.0656072	0	0.227716	1	0	50.2872	0	0	0.25	0.25	1364	19.2681	0.685163	1.06522	-0.0853247	-0.207897	1.32528e-009	0.299113	0.018582	-4.69891e-025	0.274726	
0	0.625	-99999	0.299113	0.204725	1.18582e-009	0	0.22707	4.85577e-012	2.43487e-010	0	0	0	0.0223456	0	0.99999	1.0296e-005	0	0.299113	0.428211	0.067047	0	0.22707	1	0	63.0881	0	0	0.25	0.25	1365	19.2657	0.687544	1.25611	-0.0550606	-0.207902	1.33262e-009	0.299113	0.033321	-4.2351e-025	0.260783	
0.0825696	0.35605	-99999	0.299113	0.206073	1.16412e-009	0	0.228649	4.82399e-012	2.40605e-010	0	0	0	0.0225755	0	0.999989	1.03086e-005	0	0.299113	0.431859	0.0677368	0	0.228649	1	0	36.401	0	0	0.25	0.25	1366	19.2686	0.684693	1.04921	-0.102001	-0.207894	1.28719e-009	0.299113	0.00870795	-2.19586e-025	0.287665	
0.0154037	0.16875	-99999	0.299113	0.205757	1.16102e-009	0	0.227811	4.83141e-012	2.39596e-010	0	0	0	0.0220543	0	0.999989	1.02339e-005	0	0.299113	0.426331	0.0661733	0	0.227811	1	0	50.0211	0	0	0.25	0.25	1367	19.2679	0.68536	1.05096	-0.0835466	-0.207897	1.32195e-009	0.299113	0.01914	-4.21941e-025	0.27483	
0.0990835	0.565894	-99999	0.299113	0.205538	1.16417e-009	0	0.227537	4.83656e-012	2.39991e-010	0	0	0	0.021999	0	0.99999	1.0229e-005	0	0.299113	0.425558	0.0660071	0	0.227537	1	0	53.4367	0	0	0.25	0.25	1368	19.2674	0.685822	1.19275	-0.0757991	-0.207899	1.31673e-009	0.299113	0.0232356	-4.4562e-025	0.270294	
0.0413466	0.168682	-99999	0.299113	0.205763	1.159e-009	0	0.227709	4.83126e-012	2.39187e-010	0	0	0	0.0219461	0	0.99999	1.0217e-005	0	0.299113	0.425254	0.0658484	0	0.227709	1	0	51.0494	0	0	0.25	0.25	1369	19.2679	0.685347	1.05594	-0.0829197	-0.207898	1.32526e-009	0.299113	0.0196674	-4.53792e-025	0.273875	
0	0.075	-99999	0.299113	0.205011	1.16587e-009	0	0.226546	4.84899e-012	2.39725e-010	0	0	0	0.0215351	0	0.99999	1.01653e-005	0	0.299113	0.420393	0.0646156	0	0.226546	1	0	65.8422	0	0	0.25	0.25	1370	19.2663	0.686937	1.07706	-0.0600478	-0.207902	1.36238e-009	0.299113	0.0323059	-6.61979e-025	0.25884	
0.0646169	0.143495	-99999	0.299113	0.205612	1.15655e-009	0	0.227259	4.83482e-012	2.38505e-010	0	0	0	0.0216471	0	0.99999	1.01729e-005	0	0.299113	0.422114	0.0649516	0	0.227259	1	0	56.7173	0	0	0.25	0.25	1371	19.2676	0.685666	1.06939	-0.0759894	-0.207899	1.34026e-009	0.299113	0.023808	-5.61403e-025	0.268386	
0.0844464	0.333795	-99999	0.299113	0.206068	1.16353e-009	0	0.228604	4.82411e-012	2.40478e-010	0	0	0	0.0225358	0	0.999989	1.03027e-005	0	0.299113	0.431457	0.0676178	0	0.228604	1	0	36.9255	0	0	0.25	0.25	1372	19.2686	0.684704	1.04739	-0.101234	-0.207894	1.2898e-009	0.299113	0.00917346	-2.34036e-025	0.287036	
