              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             80	           17.5	            8.5	            400	 1	  2.6980901712e-008	  1.6830637083e-004	  5.8423407778e-003	  2.6464204943e-002	
             84	           17.5	            8.5	            400	 1	  1.0798898595e-008	  1.0798069323e-004	  4.2770419486e-003	  2.0576768754e-002	
             88	           17.5	            8.5	            400	 1	  4.3005139224e-009	  6.8358957300e-005	  3.0525718536e-003	  1.5477858840e-002	
             92	           17.5	            8.5	            400	 1	  1.7047350905e-009	  4.2670386725e-005	  2.1236103639e-003	  1.1272411487e-002	
             96	           17.5	            8.5	            400	 1	  6.6672164642e-010	  2.5885654562e-005	  1.4194745288e-003	  7.8408804125e-003	
            100	           17.5	            8.5	            400	 1	  3.6747937552e-010	  1.9144438207e-005	  1.1115192791e-003	  6.2802533566e-003	
              0	           18.5	            8.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	           18.5	            8.5	            400	 1	  1.2299685886e-002	  3.0787462691e-002	  1.7284195382e-002	  3.6117467463e-003	
              8	           18.5	            8.5	            400	 1	  1.2907277835e-002	  5.0738389704e-002	  4.1577010731e-002	  1.2369605814e-002	
             12	           18.5	            8.5	            400	 1	  9.2409571815e-003	  5.4930679450e-002	  6.2065317924e-002	  2.4486772321e-002	
             16	           18.5	            8.5	            400	 1	  5.6436461546e-003	  4.9658537249e-002	  7.4759351891e-002	  3.7635491782e-002	
             20	           18.5	            8.5	            400	 1	  3.1706794564e-003	  4.0761184221e-002	  7.9819420277e-002	  4.9968186775e-002	
             24	           18.5	            8.5	            400	 1	  1.6957786416e-003	  3.1589093479e-002	  7.9011940479e-002	  6.0350422371e-002	
             28	           18.5	            8.5	            400	 1	  8.7882289340e-004	  2.3601678158e-002	  7.4339878421e-002	  6.8269010547e-002	
             32	           18.5	            8.5	            400	 1	  4.4591394100e-004	  1.7211679956e-002	  6.7490251860e-002	  7.3642671165e-002	
             36	           18.5	            8.5	            400	 1	  2.2261685540e-004	  1.2341469745e-002	  5.9701266636e-002	  7.6659494809e-002	
             40	           18.5	            8.5	            400	 1	  1.0943138050e-004	  8.7379609612e-003	  5.1792423096e-002	  7.7633964913e-002	
             44	           18.5	            8.5	            400	 1	  4.9065827125e-005	  6.0719056568e-003	  4.4244178022e-002	  7.6972217860e-002	
             48	           18.5	            8.5	            400	 1	  2.2943127454e-005	  4.2114512559e-003	  3.7326588627e-002	  7.4801553935e-002	
             52	           18.5	            8.5	            400	 1	  1.0690264329e-005	  2.9078186715e-003	  3.1162734168e-002	  7.1385879553e-002	
             56	           18.5	            8.5	            400	 1	  4.9067125326e-006	  1.9960726815e-003	  2.5754397510e-002	  6.6895028952e-002	
             60	           18.5	            8.5	            400	 1	  2.2350370952e-006	  1.3643414330e-003	  2.1062453499e-002	  6.1451039035e-002	
             64	           18.5	            8.5	            400	 1	  1.0110694161e-006	  9.2825458221e-004	  1.7020467242e-002	  5.5209311052e-002	
             68	           18.5	            8.5	            400	 1	  4.5425038472e-007	  6.2800493981e-004	  1.3560306242e-002	  4.8384557234e-002	
             72	           18.5	            8.5	            400	 1	  1.9657482907e-007	  4.1913530777e-004	  1.0608912611e-002	  4.1266662090e-002	
             76	           18.5	            8.5	            400	 1	  7.3854319720e-008	  2.7238736860e-004	  8.1116853717e-003	  3.4183105735e-002	
             80	           18.5	            8.5	            400	 1	  2.9226243875e-008	  1.7616683462e-004	  6.0729889492e-003	  2.7436973807e-002	
             84	           18.5	            8.5	            400	 1	  1.1618047053e-008	  1.1279503969e-004	  4.4412343814e-003	  2.1319352510e-002	
             88	           18.5	            8.5	            400	 1	  4.6080559333e-009	  7.1292260586e-005	  3.1669789515e-003	  1.6027487517e-002	
             92	           18.5	            8.5	            400	 1	  1.8209395860e-009	  4.4439308992e-005	  2.2015352340e-003	  1.1667049869e-002	
             96	           18.5	            8.5	            400	 1	  7.1022572439e-010	  2.6925831719e-005	  1.4705990059e-003	  8.1119438163e-003	
            100	           18.5	            8.5	            400	 1	  3.9073179442e-010	  1.9899395093e-005	  1.1511225476e-003	  6.4957949999e-003	
              0	           19.5	            8.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	           19.5	            8.5	            400	 1	  1.2592431610e-002	  3.1847834240e-002	  1.8011746870e-002	  3.7816386432e-003	
              8	           19.5	            8.5	            400	 1	  1.3336068530e-002	  5.2886545725e-002	  4.3532275912e-002	  1.2975985912e-002	
             12	           19.5	            8.5	            400	 1	  9.6143042720e-003	  5.7498289154e-002	  6.5084024053e-002	  2.5674326252e-002	
             16	           19.5	            8.5	            400	 1	  5.8991378969e-003	  5.2069203144e-002	  7.8366487954e-002	  3.9394924776e-002	
             20	           19.5	            8.5	            400	 1	  3.3231866272e-003	  4.2741196385e-002	  8.3551075865e-002	  5.2189437490e-002	
             24	           19.5	            8.5	            400	 1	  1.7795108619e-003	  3.3090046577e-002	  8.2543112559e-002	  6.2883397689e-002	
             28	           19.5	            8.5	            400	 1	  9.2232325475e-004	  2.4683175448e-002	  7.7492632621e-002	  7.0966173115e-002	
             32	           19.5	            8.5	            400	 1	  4.6769855766e-004	  1.7965946513e-002	  7.0196273419e-002	  7.6378984518e-002	
             36	           19.5	            8.5	            400	 1	  2.3345136072e-004	  1.2858946617e-002	  6.1961188797e-002	  7.9336029799e-002	
             40	           19.5	            8.5	            400	 1	  1.1465728428e-004	  9.0868571792e-003	  5.3643904406e-002	  8.0186993159e-002	
             44	           19.5	            8.5	            400	 1	  5.5135654158e-005	  6.3534016940e-003	  4.5750739872e-002	  7.9288142426e-002	
             48	           19.5	            8.5	            400	 1	  2.4224358729e-005	  4.3693807147e-003	  3.8525086676e-002	  7.6989576227e-002	
             52	           19.5	            8.5	            400	 1	  1.1238168681e-005	  3.0109612351e-003	  3.2113131470e-002	  7.3371355290e-002	
             56	           19.5	            8.5	            400	 1	  5.1514986724e-006	  2.0637905832e-003	  2.6502703335e-002	  6.8669262327e-002	
             60	           19.5	            8.5	            400	 1	  2.3422744460e-006	  1.4084791625e-003	  2.1646695245e-002	  6.3012711660e-002	
             64	           19.5	            8.5	            400	 1	  1.0574127335e-006	  9.5689630305e-004	  1.7472536729e-002	  5.6559945284e-002	
             68	           19.5	            8.5	            400	 1	  4.7413824256e-007	  6.4658025605e-004	  1.3906788622e-002	  4.9529043940e-002	
             72	           19.5	            8.5	            400	 1	  2.1055957936e-007	  4.3335221507e-004	  1.0882420142e-002	  4.2207981034e-002	
             76	           19.5	            8.5	            400	 1	  7.7016129290e-008	  2.8003293065e-004	  8.3069052545e-003	  3.4948367103e-002	
             80	           19.5	            8.5	            400	 1	  3.0624804182e-008	  1.8105977916e-004	  6.2157913217e-003	  2.8037788926e-002	
             84	           19.5	            8.5	            400	 1	  1.2143880627e-008	  1.1579407399e-004	  4.5428340654e-003	  2.1777740990e-002	
             88	           19.5	            8.5	            400	 1	  4.8046429197e-009	  7.3115439436e-005	  3.2377070847e-003	  1.6366622683e-002	
             92	           19.5	            8.5	            400	 1	  1.8948026528e-009	  4.5536982848e-005	  2.2496747665e-003	  1.1910459646e-002	
             96	           19.5	            8.5	            400	 1	  7.3776931461e-010	  2.7570498366e-005	  1.5021635023e-003	  8.2790775530e-003	
            100	           19.5	            8.5	            400	 1	  4.0542104017e-010	  2.0366965845e-005	  1.1755657145e-003	  6.6286693588e-003	
              0	           20.5	            8.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	           20.5	            8.5	            400	 1	  1.2673018038e-002	  3.2164523093e-002	  1.8239730366e-002	  3.8365265454e-003	
              8	           20.5	            8.5	            400	 1	  1.3462468457e-002	  5.3561667550e-002	  4.4168147538e-002	  1.3177232472e-002	
             12	           20.5	            8.5	            400	 1	  9.7296918515e-003	  5.8331521228e-002	  6.6086739140e-002	  2.6073849872e-002	
             16	           20.5	            8.5	            400	 1	  5.9807624586e-003	  5.2867609234e-002	  7.9579491641e-002	  3.9991108243e-002	
             20	           20.5	            8.5	            400	 1	  3.3730296747e-003	  4.3405351610e-002	  8.4814811396e-002	  5.2944868259e-002	
             24	           20.5	            8.5	            400	 1	  1.8073015743e-003	  3.3597398914e-002	  8.3743506457e-002	  6.3746251377e-002	
             28	           20.5	            8.5	            400	 1	  9.3691084407e-004	  2.5050375132e-002	  7.8566350431e-002	  7.1885390207e-002	
             32	           20.5	            8.5	            400	 1	  4.7505162612e-004	  1.8222630454e-002	  7.1118451910e-002	  7.7311401429e-002	
             36	           20.5	            8.5	            400	 1	  2.3711427419e-004	  1.3035158935e-002	  6.2731334860e-002	  8.0247657825e-002	
             40	           20.5	            8.5	            400	 1	  1.1642488331e-004	  9.2056277021e-003	  5.4274533171e-002	  8.1056009799e-002	
             44	           20.5	            8.5	            400	 1	  5.6254398589e-005	  6.4378343358e-003	  4.6262098081e-002	  8.0091552027e-002	
             48	           20.5	            8.5	            400	 1	  2.4661898820e-005	  4.4232492240e-003	  3.8932816752e-002	  7.7732796419e-002	
             52	           20.5	            8.5	            400	 1	  1.1428349087e-005	  3.0461950565e-003	  3.2436269303e-002	  7.4045127750e-002	
             56	           20.5	            8.5	            400	 1	  5.2363326175e-006	  2.0869041924e-003	  2.6756968646e-002	  6.9270936112e-002	
             60	           20.5	            8.5	            400	 1	  2.3794045527e-006	  1.4235236702e-003	  2.1845046173e-002	  6.3541999579e-002	
             64	           20.5	            8.5	            400	 1	  1.0734067971e-006	  9.6664222802e-004	  1.7625884416e-002	  5.7017474035e-002	
             68	           20.5	            8.5	            400	 1	  4.8108520097e-007	  6.5293812003e-004	  1.4024460497e-002	  4.9916418508e-002	
             72	           20.5	            8.5	            400	 1	  2.1240266047e-007	  4.3696328929e-004	  1.0968779351e-002	  4.2530088184e-002	
             76	           20.5	            8.5	            400	 1	  7.8211465517e-008	  2.8270469555e-004	  8.3734634866e-003	  3.5207035697e-002	
             80	           20.5	            8.5	            400	 1	  3.1111229226e-008	  1.8272702440e-004	  6.2641778940e-003	  2.8240963631e-002	
             84	           20.5	            8.5	            400	 1	  1.2325585914e-008	  1.1681300122e-004	  4.5772285753e-003	  2.1932721091e-002	
             88	           20.5	            8.5	            400	 1	  4.8723249985e-009	  7.3734044075e-005	  3.2616386929e-003	  1.6481259634e-002	
             92	           20.5	            8.5	            400	 1	  1.9201559281e-009	  4.5909099974e-005	  2.2659572292e-003	  1.1992723267e-002	
             96	           20.5	            8.5	            400	 1	  7.4720329959e-010	  2.7788903137e-005	  1.5128365157e-003	  8.3355532093e-003	
            100	           20.5	            8.5	            400	 1	  4.1044615815e-010	  2.0525316148e-005	  1.1838293876e-003	  6.6735642291e-003	
              0	              0	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	              0	            9.5	            400	 1	  1.0786261248e-008	  2.9491629669e-007	  1.5530158482e-007	  9.3665130249e-009	
              8	              0	            9.5	            400	 1	  5.7592996513e-008	  3.2290056072e-006	  8.1188956322e-006	  4.1633883451e-006	
             12	              0	            9.5	            400	 1	  1.3134220590e-007	  1.1174563283e-005	  3.8808142458e-005	  2.9167422010e-005	
             16	              0	            9.5	            400	 1	  2.0283851533e-007	  2.4588961048e-005	  1.0729659264e-004	  1.0106456785e-004	
             20	              0	            9.5	            400	 1	  2.4521052264e-007	  4.1555075933e-005	  2.2098419051e-004	  2.4911387503e-004	
             24	              0	            9.5	            400	 1	  2.5041121934e-007	  5.8897836625e-005	  3.7616187184e-004	  4.9677416253e-004	
             28	              0	            9.5	            400	 1	  2.2422865007e-007	  7.3472300000e-005	  5.5955192510e-004	  8.5545343247e-004	
             32	              0	            9.5	            400	 1	  1.8089705449e-007	  8.3205984834e-005	  7.5272969340e-004	  1.3219383168e-003	
             36	              0	            9.5	            400	 1	  1.3421243808e-007	  8.7393688916e-005	  9.3689434429e-004	  1.8789839833e-003	
             40	              0	            9.5	            400	 1	  9.2929978032e-008	  8.6434014677e-005	  1.0961819080e-003	  2.4972443931e-003	
             44	              0	            9.5	            400	 1	  6.0748107060e-008	  8.1402260998e-005	  1.2191864095e-003	  3.1369629774e-003	
             48	              0	            9.5	            400	 1	  3.7845769757e-008	  7.3621170394e-005	  1.2990346097e-003	  3.7497103198e-003	
             52	              0	            9.5	            400	 1	  2.2645234562e-008	  6.4349037088e-005	  1.3327472954e-003	  4.2815765485e-003	
             56	              0	            9.5	            400	 1	  1.3089218068e-008	  5.4604316503e-005	  1.3205289223e-003	  4.6791798125e-003	
             60	              0	            9.5	            400	 1	  7.3390350972e-009	  4.5120705793e-005	  1.2654144506e-003	  4.8982729262e-003	
             64	              0	            9.5	            400	 1	  4.0041240411e-009	  3.6372724558e-005	  1.1731537394e-003	  4.9128785036e-003	
             68	              0	            9.5	            400	 1	  2.1309532283e-009	  2.8628736958e-005	  1.0519839401e-003	  4.7217559290e-003	
             72	              0	            9.5	            400	 1	  1.1083736497e-009	  2.2005811141e-005	  9.1199471524e-004	  4.3495504953e-003	
             76	              0	            9.5	            400	 1	  5.6435671528e-010	  1.6515105208e-005	  7.6403621729e-004	  3.8419139323e-003	
             80	              0	            9.5	            400	 1	  2.8170632191e-010	  1.2096059217e-005	  6.1838461666e-004	  3.2561338766e-003	
             84	              0	            9.5	            400	 1	  1.3803157034e-010	  8.6420145211e-006	  4.8352072613e-004	  2.6502691020e-003	
             88	              0	            9.5	            400	 1	  6.6469053090e-011	  6.0198388013e-006	  3.6529577541e-004	  2.0736224541e-003	
             92	              0	            9.5	            400	 1	  3.1503353741e-011	  4.0904710783e-006	  2.6702197926e-004	  1.5630279712e-003	
             96	              0	            9.5	            400	 1	  1.4551873019e-011	  2.6741989976e-006	  1.8636725301e-004	  1.1207219077e-003	
            100	              0	            9.5	            400	 1	  8.9784066643e-012	  2.0664097723e-006	  1.4958191485e-004	  9.1334786303e-004	
              0	            0.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            0.5	            9.5	            400	 1	  1.2814687938e-008	  3.4550207208e-007	  2.2464178819e-007	  1.5738432487e-008	
              8	            0.5	            9.5	            400	 1	  6.6291090403e-008	  3.5670657795e-006	  8.8778566374e-006	  4.5482155518e-006	
             12	            0.5	            9.5	            400	 1	  1.4840721917e-007	  1.2101475752e-005	  4.1472152670e-005	  3.0958244455e-005	
             16	            0.5	            9.5	            400	 1	  2.2610327713e-007	  2.6289973367e-005	  1.1325092245e-004	  1.0591658652e-004	
             20	            0.5	            9.5	            400	 1	  2.7033753747e-007	  4.4005727389e-005	  2.3124248461e-004	  2.5895598479e-004	
             24	            0.5	            9.5	            400	 1	  2.7356877100e-007	  6.1899273273e-005	  3.9103688183e-004	  5.1333009371e-004	
             28	            0.5	            9.5	            400	 1	  2.4297960989e-007	  7.6735170493e-005	  5.7862986568e-004	  8.7987897691e-004	
             32	            0.5	            9.5	            400	 1	  1.9461202429e-007	  8.6448502797e-005	  7.7505885034e-004	  1.3546352584e-003	
             36	            0.5	            9.5	            400	 1	  1.4347131318e-007	  9.0400852037e-005	  9.6125623966e-004	  1.9196028342e-003	
             40	            0.5	            9.5	            400	 1	  9.8779660501e-008	  8.9074165593e-005	  1.1213326590e-003	  2.5448144282e-003	
             44	            0.5	            9.5	            400	 1	  6.4247875157e-008	  8.3620669713e-005	  1.2440253041e-003	  3.1900580539e-003	
             48	            0.5	            9.5	            400	 1	  3.9848908700e-008	  7.5420325891e-005	  1.3226891335e-003	  3.8066064790e-003	
             52	            0.5	            9.5	            400	 1	  2.3751614672e-008	  6.5766623080e-005	  1.3545921575e-003	  4.3403821575e-003	
             56	            0.5	            9.5	            400	 1	  1.3681852878e-008	  5.5694206731e-005	  1.3401618222e-003	  4.7379488275e-003	
             60	            0.5	            9.5	            400	 1	  7.6477670141e-009	  4.5940768638e-005	  1.2826192387e-003	  4.9551149742e-003	
             64	            0.5	            9.5	            400	 1	  4.1608694158e-009	  3.6977736434e-005	  1.1878638372e-003	  4.9660809824e-003	
             68	            0.5	            9.5	            400	 1	  2.2086547791e-009	  2.9066832749e-005	  1.0642514149e-003	  4.7699121913e-003	
             72	            0.5	            9.5	            400	 1	  1.1460433808e-009	  2.2317265228e-005	  9.2196489748e-004	  4.3916703274e-003	
             76	            0.5	            9.5	            400	 1	  5.8224322130e-010	  1.6732456057e-005	  7.7192485350e-004	  3.8774881214e-003	
             80	            0.5	            9.5	            400	 1	  2.9003579316e-010	  1.2244882929e-005	  6.2445489864e-004	  3.2851344664e-003	
             84	            0.5	            9.5	            400	 1	  1.4184083112e-010	  8.7419393676e-006	  4.8805974911e-004	  2.6730852515e-003	
             88	            0.5	            9.5	            400	 1	  6.8182041108e-011	  6.0855868942e-006	  3.6859174552e-004	  2.0909475876e-003	
             92	            0.5	            9.5	            400	 1	  3.2261971974e-011	  4.1328719074e-006	  2.6934750441e-004	  1.5757425975e-003	
             96	            0.5	            9.5	            400	 1	  1.4879765212e-011	  2.7006309246e-006	  1.8793967618e-004	  1.1296212505e-003	
            100	            0.5	            9.5	            400	 1	  9.1715927505e-012	  2.0862626354e-006	  1.5082097186e-004	  9.2050006696e-004	
              0	            1.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            1.5	            9.5	            400	 1	  3.1209480846e-008	  7.9093570684e-007	  8.3639503855e-007	  7.1992694473e-008	
              8	            1.5	            9.5	            400	 1	  1.4342477387e-007	  6.4615283466e-006	  1.5297420752e-005	  7.7880335744e-006	
             12	            1.5	            9.5	            400	 1	  2.9755093429e-007	  1.9928709639e-005	  6.3699404188e-005	  4.5801947200e-005	
             16	            1.5	            9.5	            400	 1	  4.2724897245e-007	  4.0516402938e-005	  1.6250378854e-004	  1.4580501011e-004	
             20	            1.5	            9.5	            400	 1	  4.8566892208e-007	  6.4350628390e-005	  3.1556229925e-004	  3.3941366802e-004	
             24	            1.5	            9.5	            400	 1	  4.7061252925e-007	  8.6670788825e-005	  5.1270724342e-004	  6.4810087005e-004	
             28	            1.5	            9.5	            400	 1	  4.0146490150e-007	  1.0353352084e-004	  7.3407178510e-004	  1.0780596336e-003	
             32	            1.5	            9.5	            400	 1	  3.0985007929e-007	  1.1297251127e-004	  9.5641849803e-004	  1.6192339182e-003	
             36	            1.5	            9.5	            400	 1	  2.2087312465e-007	  1.1491749859e-004	  1.1586166256e-003	  2.2476133373e-003	
             40	            1.5	            9.5	            400	 1	  1.4746114244e-007	  1.1053810633e-004	  1.3246504685e-003	  2.9282952381e-003	
             44	            1.5	            9.5	            400	 1	  9.3258370407e-008	  1.0161325795e-004	  1.4444678118e-003	  3.6174725567e-003	
             48	            1.5	            9.5	            400	 1	  5.6397551671e-008	  8.9983614146e-005	  1.5132941900e-003	  4.2640865425e-003	
             52	            1.5	            9.5	            400	 1	  3.2866232782e-008	  7.7222374197e-005	  1.5304009916e-003	  4.8127634302e-003	
             56	            1.5	            9.5	            400	 1	  1.8552182871e-008	  6.4489434588e-005	  1.4980083203e-003	  5.2096683192e-003	
             60	            1.5	            9.5	            400	 1	  1.0179253352e-008	  5.2550512484e-005	  1.4208268654e-003	  5.4110791751e-003	
             64	            1.5	            9.5	            400	 1	  5.4434141246e-009	  4.1849035859e-005	  1.3059481468e-003	  5.3926322689e-003	
             68	            1.5	            9.5	            400	 1	  2.8431760726e-009	  3.2590982902e-005	  1.1626701368e-003	  5.1558465017e-003	
             72	            1.5	            9.5	            400	 1	  1.4530956012e-009	  2.4820699240e-005	  1.0019142094e-003	  4.7291152698e-003	
             76	            1.5	            9.5	            400	 1	  7.2779006656e-010	  1.8478299360e-005	  8.3515704706e-004	  4.1624156018e-003	
             80	            1.5	            9.5	            400	 1	  3.5770749115e-010	  1.3439577809e-005	  6.7309552267e-004	  3.5173604102e-003	
             84	            1.5	            9.5	            400	 1	  1.7274341789e-010	  9.5436796544e-006	  5.2442031312e-004	  2.8557554491e-003	
             88	            1.5	            9.5	            400	 1	  8.2059917068e-011	  6.6128763093e-006	  3.9498841362e-004	  2.2296348413e-003	
             92	            1.5	            9.5	            400	 1	  3.8400357471e-011	  4.4727884359e-006	  2.8796839264e-004	  1.6775099234e-003	
             96	            1.5	            9.5	            400	 1	  1.7529940982e-011	  2.9124586006e-006	  2.0052822111e-004	  1.2008434844e-003	
            100	            1.5	            9.5	            400	 1	  1.0731852899e-011	  2.2453346828e-006	  1.6073970622e-004	  9.7773631401e-004	
              0	            2.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            2.5	            9.5	            400	 1	  9.4784360356e-008	  2.1674381411e-006	  2.7247743206e-006	  2.9089544802e-007	
              8	            2.5	            9.5	            400	 1	  3.8904387888e-007	  1.4465757518e-005	  3.2131854361e-005	  1.6105392874e-005	
             12	            2.5	            9.5	            400	 1	  7.4634710894e-007	  4.0323351574e-005	  1.1854070973e-004	  8.1312475595e-005	
             16	            2.5	            9.5	            400	 1	  1.0067499186e-006	  7.6015289088e-005	  2.7922113743e-004	  2.3756625975e-004	
             20	            2.5	            9.5	            400	 1	  1.0835944508e-006	  1.1340480634e-004	  5.0939964166e-004	  5.1945540802e-004	
             24	            2.5	            9.5	            400	 1	  1.0014386166e-006	  1.4475624873e-004	  7.8575413008e-004	  9.4335293021e-004	
             28	            2.5	            9.5	            400	 1	  8.1607504110e-007	  1.6490536101e-004	  1.0761824025e-003	  1.5050397165e-003	
             32	            2.5	            9.5	            400	 1	  6.0347691046e-007	  1.7252089697e-004	  1.3492453322e-003	  2.1816786052e-003	
             36	            2.5	            9.5	            400	 1	  4.1359686154e-007	  1.6904711873e-004	  1.5804865170e-003	  2.9372040984e-003	
             40	            2.5	            9.5	            400	 1	  2.6617102530e-007	  1.5725721286e-004	  1.7544894937e-003	  3.7272353830e-003	
             44	            2.5	            9.5	            400	 1	  1.6270368383e-007	  1.4030538590e-004	  1.8643387497e-003	  4.5013082491e-003	
             48	            2.5	            9.5	            400	 1	  9.5384319285e-008	  1.2098282047e-004	  1.9094898311e-003	  5.2042606685e-003	
             52	            2.5	            9.5	            400	 1	  5.4053887328e-008	  1.0139909922e-004	  1.8934957946e-003	  5.7786196930e-003	
             56	            2.5	            9.5	            400	 1	  2.9740394846e-008	  8.2915551586e-005	  1.8222517198e-003	  6.1701526878e-003	
             60	            2.5	            9.5	            400	 1	  1.5930858017e-008	  6.6309921978e-005	  1.7034480659e-003	  6.3363369354e-003	
             64	            2.5	            9.5	            400	 1	  8.3271075058e-009	  5.1933325138e-005	  1.5465091327e-003	  6.2558274378e-003	
             68	            2.5	            9.5	            400	 1	  4.2558381982e-009	  3.9851264711e-005	  1.3625390572e-003	  5.9351125505e-003	
             72	            2.5	            9.5	            400	 1	  2.1303972899e-009	  2.9956465137e-005	  1.1638511458e-003	  5.4092493152e-003	
             76	            2.5	            9.5	            400	 1	  1.0460751536e-009	  2.2046743879e-005	  9.6295468100e-004	  4.7358612570e-003	
             80	            2.5	            9.5	            400	 1	  5.0450509818e-010	  1.5873689864e-005	  7.7122368314e-004	  3.9841821783e-003	
             84	            2.5	            9.5	            400	 1	  2.3927863583e-010	  1.1172632900e-005	  5.9766294637e-004	  3.2225995434e-003	
             88	            2.5	            9.5	            400	 1	  1.1173311109e-010	  7.6816265158e-006	  4.4809239560e-004	  2.5079232409e-003	
             92	            2.5	            9.5	            400	 1	  5.1441373410e-011	  5.1603192635e-006	  3.2538881905e-004	  1.8815741093e-003	
             96	            2.5	            9.5	            400	 1	  2.3127481892e-011	  3.3401428245e-006	  2.2580290850e-004	  1.3435742972e-003	
            100	            2.5	            9.5	            400	 1	  1.4014587584e-011	  2.5661713371e-006	  1.8064382177e-004	  1.0924009908e-003	
              0	            3.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            3.5	            9.5	            400	 1	  2.9186708665e-007	  5.8604533889e-006	  7.6741071670e-006	  1.5132232162e-006	
              8	            3.5	            9.5	            400	 1	  1.0808734456e-006	  3.3333778536e-005	  6.9056446902e-005	  3.3784828573e-005	
             12	            3.5	            9.5	            400	 1	  1.9253397956e-006	  8.4869737623e-005	  2.2973860792e-004	  1.5028236007e-004	
             16	            3.5	            9.5	            400	 1	  2.4483312526e-006	  1.4921734797e-004	  5.0329551774e-004	  4.0652787688e-004	
             20	            3.5	            9.5	            400	 1	  2.5025341287e-006	  2.0994340763e-004	  8.6613441854e-004	  8.3832447880e-004	
             24	            3.5	            9.5	            400	 1	  2.2137126496e-006	  2.5474963723e-004	  1.2714187407e-003	  1.4505950014e-003	
             28	            3.5	            9.5	            400	 1	  1.7264003662e-006	  2.7731811053e-004	  1.6679376866e-003	  2.2210161556e-003	
             32	            3.5	            9.5	            400	 1	  1.2258003681e-006	  2.7855240109e-004	  2.0131612646e-003	  3.1063097594e-003	
             36	            3.5	            9.5	            400	 1	  8.0966919477e-007	  2.6314668676e-004	  2.2798153561e-003	  4.0524665819e-003	
             40	            3.5	            9.5	            400	 1	  5.0330620664e-007	  2.3681102460e-004	  2.4555185113e-003	  5.0019863259e-003	
             44	            3.5	            9.5	            400	 1	  2.9796693158e-007	  2.0503546963e-004	  2.5397810772e-003	  5.8957369542e-003	
             48	            3.5	            9.5	            400	 1	  1.6968923992e-007	  1.7207050730e-004	  2.5395265866e-003	  6.6737508857e-003	
             52	            3.5	            9.5	            400	 1	  9.3711005788e-008	  1.4074372071e-004	  2.4653281878e-003	  7.2765686918e-003	
             56	            3.5	            9.5	            400	 1	  5.0340466481e-008	  1.1257558746e-004	  2.3287413765e-003	  7.6502964121e-003	
             60	            3.5	            9.5	            400	 1	  2.6356362208e-008	  8.8246405862e-005	  2.1418909179e-003	  7.7547905848e-003	
             64	            3.5	            9.5	            400	 1	  1.3476125758e-008	  6.7875734645e-005	  1.9175516667e-003	  7.5735498534e-003	
             68	            3.5	            9.5	            400	 1	  6.7423996023e-009	  5.1244918969e-005	  1.6693323063e-003	  7.1206384051e-003	
             72	            3.5	            9.5	            400	 1	  3.3066162120e-009	  3.7964339607e-005	  1.4114191432e-003	  6.4410886983e-003	
             76	            3.5	            9.5	            400	 1	  1.5918727252e-009	  2.7579507151e-005	  1.1576732702e-003	  5.6038774075e-003	
             80	            3.5	            9.5	            400	 1	  7.5327472910e-010	  1.9629137937e-005	  9.2031528551e-004	  4.6894973772e-003	
             84	            3.5	            9.5	            400	 1	  3.5079417706e-010	  1.3675060896e-005	  7.0868162874e-004	  3.7760142861e-003	
             88	            3.5	            9.5	            400	 1	  1.6095844384e-010	  9.3173340362e-006	  5.2842555677e-004	  2.9272103297e-003	
             92	            3.5	            9.5	            400	 1	  7.2870412577e-011	  6.2091685166e-006	  3.8190134213e-004	  2.1886995326e-003	
             96	            3.5	            9.5	            400	 1	  3.2245742948e-011	  3.9907701981e-006	  2.6391834581e-004	  1.5581928691e-003	
            100	            3.5	            9.5	            400	 1	  1.9331154991e-011	  3.0534660565e-006	  2.1063606398e-004	  1.2647287333e-003	
              0	            4.5	            9.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            4.5	            9.5	            400	 1	  8.9017255934e-007	  1.5374058771e-005	  1.9838273349e-005	  4.8833638130e-006	
              8	            4.5	            9.5	            400	 1	  2.9829271252e-006	  7.6029045354e-005	  1.4589082715e-004	  6.9080843269e-005	
             12	            4.5	            9.5	            400	 1	  4.9323900360e-006	  1.7765241195e-004	  4.4227929011e-004	  2.7562553783e-004	
             16	            4.5	            9.5	            400	 1	  5.9146723384e-006	  2.9216716114e-004	  9.0591311607e-004	  6.9561863069e-004	
