         X	         Y	         Z	         A	         B	         C	         D	
  24.00000	   7.50000	   4.50000	    0.2109510856E-05	    0.1243416943E-03	    0.5418258553E-03	    0.6245839505E-03	
  28.00000	   7.50000	   4.50000	    0.1831825770E-05	    0.1492334357E-03	    0.7696029267E-03	    0.1005866215E-02	
  32.00000	   7.50000	   4.50000	    0.1420755410E-05	    0.1625560664E-03	    0.9950930814E-03	    0.1476259064E-02	
  36.00000	   7.50000	   4.50000	    0.1010137691E-05	    0.1643099232E-03	    0.1195052130E-02	    0.2010856105E-02	
  40.00000	   7.50000	   4.50000	    0.6709938191E-06	    0.1566420527E-03	    0.1353042730E-02	    0.2576780576E-02	
  44.00000	   7.50000	   4.50000	    0.4223152433E-06	    0.1425483335E-03	    0.1460312470E-02	    0.3137428267E-02	
  48.00000	   7.50000	   4.50000	    0.2545148648E-06	    0.1249456999E-03	    0.1514687812E-02	    0.3655532614E-02	
  52.00000	   7.50000	   4.50000	    0.1480574637E-06	    0.1061920394E-03	    0.1518642099E-02	    0.4095104823E-02	
  56.00000	   7.50000	   4.50000	    0.8365170854E-07	    0.8794426232E-04	    0.1477384171E-02	    0.4422951292E-02	
  60.00000	   7.50000	   4.50000	    0.4612606154E-07	    0.7121268088E-04	    0.1397442592E-02	    0.4610674234E-02	
  64.00000	   7.50000	   4.50000	    0.2491748478E-07	    0.5650064490E-04	    0.1285902419E-02	    0.4637748181E-02	
  68.00000	   7.50000	   4.50000	    0.1322721774E-07	    0.4396034136E-04	    0.1150202826E-02	    0.4495497278E-02	
  72.00000	   7.50000	   4.50000	    0.6916517060E-08	    0.3352900400E-04	    0.9982315390E-03	    0.4190865633E-02	
  76.00000	   7.50000	   4.50000	    0.3569234149E-08	    0.2503134238E-04	    0.8383831019E-03	    0.3748261783E-02	
  80.00000	   7.50000	   4.50000	    0.1820211439E-08	    0.1824658286E-04	    0.6793098523E-03	    0.3207928862E-02	
  84.00000	   7.50000	   4.50000	    0.9180791593E-09	    0.1294549597E-04	    0.5292751032E-03	    0.2620360417E-02	
  88.00000	   7.50000	   4.50000	    0.4580653466E-09	    0.8906242079E-05	    0.3952451747E-03	    0.2037842586E-02	
  92.00000	   7.50000	   4.50000	    0.2259532078E-09	    0.5918604726E-05	    0.2820222003E-03	    0.1505484125E-02	
  96.00000	   7.50000	   4.50000	    0.1100379208E-09	    0.3784579448E-05	    0.1917382428E-03	    0.1054400337E-02	
 100.00000	   7.50000	   4.50000	    0.5278425378E-10	    0.2320086735E-05	    0.1238955382E-03	    0.6988663302E-03	
   0.00000	   8.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   8.50000	   4.50000	    0.2025140455E-06	    0.3469818385E-05	    0.7524337689E-05	    0.5117064782E-05	
   8.00000	   8.50000	   4.50000	    0.8547044490E-06	    0.1657430516E-04	    0.3870376081E-04	    0.2784117885E-04	
  12.00000	   8.50000	   4.50000	    0.1940983818E-05	    0.4558890887E-04	    0.1191562811E-03	    0.9335917168E-04	
  16.00000	   8.50000	   4.50000	    0.2998879321E-05	    0.8990040392E-04	    0.2703308678E-03	    0.2355270458E-03	
  20.00000	   8.50000	   4.50000	    0.3534871138E-05	    0.1405705294E-03	    0.4949647758E-03	    0.4858432393E-03	
  24.00000	   8.50000	   4.50000	    0.3423674488E-05	    0.1857193382E-03	    0.7736886674E-03	    0.8617996359E-03	
  28.00000	   8.50000	   4.50000	    0.2868083841E-05	    0.2165761742E-03	    0.1073185895E-02	    0.1360883849E-02	
  32.00000	   8.50000	   4.50000	    0.2154558291E-05	    0.2298981125E-03	    0.1358020731E-02	    0.1961480673E-02	
  36.00000	   8.50000	   4.50000	    0.1489257096E-05	    0.2270962695E-03	    0.1599526408E-02	    0.2628171779E-02	
  40.00000	   8.50000	   4.50000	    0.9649298185E-06	    0.2121182214E-03	    0.1779697899E-02	    0.3318172006E-02	
  44.00000	   8.50000	   4.50000	    0.5940849337E-06	    0.1895541259E-03	    0.1891052022E-02	    0.3986654986E-02	
  48.00000	   8.50000	   4.50000	    0.3510978166E-06	    0.1634736395E-03	    0.1934296324E-02	    0.4590141857E-02	
  52.00000	   8.50000	   4.50000	    0.2007064551E-06	    0.1369366133E-03	    0.1915374171E-02	    0.5088287314E-02	
  56.00000	   8.50000	   4.50000	    0.1116354954E-06	    0.1119421565E-03	    0.1842870281E-02	    0.5445090014E-02	
  60.00000	   8.50000	   4.50000	    0.6069315831E-07	    0.8959632108E-04	    0.1726241491E-02	    0.5630703685E-02	
  64.00000	   8.50000	   4.50000	    0.3236984836E-07	    0.7035082797E-04	    0.1574956625E-02	    0.5624588935E-02	
  68.00000	   8.50000	   4.50000	    0.1698436067E-07	    0.5423228533E-04	    0.1398360696E-02	    0.5419809118E-02	
  72.00000	   8.50000	   4.50000	    0.8787217586E-08	    0.4102675157E-04	    0.1205905498E-02	    0.5027171333E-02	
  76.00000	   8.50000	   4.50000	    0.4490673001E-08	    0.3041043919E-04	    0.1007331943E-02	    0.4477203534E-02	
  80.00000	   8.50000	   4.50000	    0.2269768659E-08	    0.2203064358E-04	    0.8124779167E-03	    0.3818165047E-02	
  84.00000	   8.50000	   4.50000	    0.1135498313E-08	    0.1554729802E-04	    0.6306049414E-03	    0.3109535794E-02	
  88.00000	   8.50000	   4.50000	    0.5623228466E-09	    0.1064801463E-04	    0.4694049614E-03	    0.2412241625E-02	
  92.00000	   8.50000	   4.50000	    0.2755015787E-09	    0.7049189292E-05	    0.3340410627E-03	    0.1778351317E-02	
  96.00000	   8.50000	   4.50000	    0.1333477797E-09	    0.4493143280E-05	    0.2265962796E-03	    0.1243321012E-02	
 100.00000	   8.50000	   4.50000	    0.6361694293E-10	    0.2747118080E-05	    0.1461456753E-03	    0.8228635384E-03	
   0.00000	   9.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   9.50000	   4.50000	    0.3802340791E-06	    0.5801028537E-05	    0.1171196511E-04	    0.7537720668E-05	
   8.00000	   9.50000	   4.50000	    0.1561326010E-05	    0.2714040992E-04	    0.5929930860E-04	    0.4052102644E-04	
  12.00000	   9.50000	   4.50000	    0.3413939387E-05	    0.7252135335E-04	    0.1785291693E-03	    0.1335519977E-03	
  16.00000	   9.50000	   4.50000	    0.5060215819E-05	    0.1384859473E-03	    0.3949389239E-03	    0.3303002896E-03	
  20.00000	   9.50000	   4.50000	    0.5727345243E-05	    0.2097468149E-03	    0.7049370090E-03	    0.6675632327E-03	
  24.00000	   9.50000	   4.50000	    0.5343454860E-05	    0.2689884601E-03	    0.1075568867E-02	    0.1160972141E-02	
  28.00000	   9.50000	   4.50000	    0.4328984839E-05	    0.3053441257E-03	    0.1459107683E-02	    0.1799776111E-02	
  32.00000	   9.50000	   4.50000	    0.3157365081E-05	    0.3164334226E-03	    0.1809593970E-02	    0.2550537410E-02	
  36.00000	   9.50000	   4.50000	    0.2126489554E-05	    0.3059886151E-03	    0.2093257208E-02	    0.3365401311E-02	
  40.00000	   9.50000	   4.50000	    0.1346708391E-05	    0.2804608689E-03	    0.2291698627E-02	    0.4190626553E-02	
  44.00000	   9.50000	   4.50000	    0.8125923929E-06	    0.2464578202E-03	    0.2400148652E-02	    0.4972895880E-02	
  48.00000	   9.50000	   4.50000	    0.4717221116E-06	    0.2093946249E-03	    0.2423540752E-02	    0.5662808793E-02	
  52.00000	   9.50000	   4.50000	    0.2653943135E-06	    0.1730752445E-03	    0.2372360641E-02	    0.6216279795E-02	
  56.00000	   9.50000	   4.50000	    0.1455185103E-06	    0.1398013683E-03	    0.2259328454E-02	    0.6595252598E-02	
  60.00000	   9.50000	   4.50000	    0.7810009768E-07	    0.1107005712E-03	    0.2097308066E-02	    0.6769199505E-02	
  64.00000	   9.50000	   4.50000	    0.4116931266E-07	    0.8609182158E-04	    0.1898412111E-02	    0.6718292363E-02	
  68.00000	   9.50000	   4.50000	    0.2137266768E-07	    0.6580204326E-04	    0.1673999526E-02	    0.6438010678E-02	
  72.00000	   9.50000	   4.50000	    0.1095055693E-07	    0.4940449394E-04	    0.1435100343E-02	    0.5943671681E-02	
  76.00000	   9.50000	   4.50000	    0.5546575642E-08	    0.3637857279E-04	    0.1192765407E-02	    0.5272556118E-02	
  80.00000	   9.50000	   4.50000	    0.2780623935E-08	    0.2620325957E-04	    0.9579583329E-03	    0.4481552245E-02	
  84.00000	   9.50000	   4.50000	    0.1380662781E-08	    0.1840101194E-04	    0.7408688424E-03	    0.3639682215E-02	
  88.00000	   9.50000	   4.50000	    0.6790540909E-09	    0.1254974829E-04	    0.5498378262E-03	    0.2816955083E-02	
  92.00000	   9.50000	   4.50000	    0.3306194805E-09	    0.8278852780E-05	    0.3903051538E-03	    0.2072677765E-02	
  96.00000	   9.50000	   4.50000	    0.1591255903E-09	    0.5261307070E-05	    0.2642126698E-03	    0.1446731990E-02	
 100.00000	   9.50000	   4.50000	    0.7553332556E-10	    0.3208814040E-05	    0.1701105567E-03	    0.9561692904E-03	
   0.00000	  10.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  10.50000	   4.50000	    0.6777666072E-06	    0.9313975222E-05	    0.1761262719E-04	    0.1077418447E-04	
   8.00000	  10.50000	   4.50000	    0.2710145271E-05	    0.4270970445E-04	    0.8782653694E-04	    0.5725404500E-04	
  12.00000	  10.50000	   4.50000	    0.5715622578E-05	    0.1110104429E-03	    0.2588384898E-03	    0.1856259826E-03	
  16.00000	  10.50000	   4.50000	    0.8147644487E-05	    0.2056552591E-03	    0.5591349595E-03	    0.4505757467E-03	
  20.00000	  10.50000	   4.50000	    0.8880970625E-05	    0.3023634921E-03	    0.9745734591E-03	    0.8934307795E-03	
  24.00000	  10.50000	   4.50000	    0.8005926341E-05	    0.3772522464E-03	    0.1454033140E-02	    0.1525547390E-02	
  28.00000	  10.50000	   4.50000	    0.6291208134E-05	    0.4177863361E-03	    0.1932533388E-02	    0.2324959847E-02	
  32.00000	  10.50000	   4.50000	    0.4467327347E-05	    0.4235600193E-03	    0.2352895353E-02	    0.3243845034E-02	
  36.00000	  10.50000	   4.50000	    0.2939023923E-05	    0.4017031823E-03	    0.2677081836E-02	    0.4220254897E-02	
  40.00000	  10.50000	   4.50000	    0.1823358025E-05	    0.3619150984E-03	    0.2887852222E-02	    0.5188798592E-02	
  44.00000	  10.50000	   4.50000	    0.1080395768E-05	    0.3132189318E-03	    0.2984802001E-02	    0.6087748207E-02	
  48.00000	  10.50000	   4.50000	    0.6171596117E-06	    0.2625202837E-03	    0.2978503548E-02	    0.6862364136E-02	
  52.00000	  10.50000	   4.50000	    0.3422599075E-06	    0.2143623624E-03	    0.2885035270E-02	    0.7465653084E-02	
  56.00000	  10.50000	   4.50000	    0.1852569184E-06	    0.1712727042E-03	    0.2721943378E-02	    0.7858397937E-02	
  60.00000	  10.50000	   4.50000	    0.9827548636E-07	    0.1343003603E-03	    0.2505892126E-02	    0.8010231811E-02	
  64.00000	  10.50000	   4.50000	    0.5125948251E-07	    0.1035340879E-03	    0.2251813679E-02	    0.7902779865E-02	
  68.00000	  10.50000	   4.50000	    0.2635564650E-07	    0.7851759447E-04	    0.1973113810E-02	    0.7534577468E-02	
  72.00000	  10.50000	   4.50000	    0.1338512265E-07	    0.5854484391E-04	    0.1682351064E-02	    0.6926009841E-02	
  76.00000	  10.50000	   4.50000	    0.6725101543E-08	    0.4284801330E-04	    0.1391796526E-02	    0.6121607139E-02	
  80.00000	  10.50000	   4.50000	    0.3346489216E-08	    0.3070084919E-04	    0.1113436088E-02	    0.5187326617E-02	
  84.00000	  10.50000	   4.50000	    0.1650331592E-08	    0.2146196192E-04	    0.8582833237E-03	    0.4202100080E-02	
  88.00000	  10.50000	   4.50000	    0.8066278123E-09	    0.1458105936E-04	    0.6352268012E-03	    0.3245284854E-02	
  92.00000	  10.50000	   4.50000	    0.3905023481E-09	    0.9587646281E-05	    0.4498847294E-03	    0.2383560648E-02	
  96.00000	  10.50000	   4.50000	    0.1869819314E-09	    0.6076464485E-05	    0.3039614806E-03	    0.1661228054E-02	
 100.00000	  10.50000	   4.50000	    0.8834845680E-10	    0.3697531542E-05	    0.1953892925E-03	    0.1096543408E-02	
   0.00000	  11.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  11.50000	   4.50000	    0.1139956824E-05	    0.1429690130E-04	    0.2550423107E-04	    0.1490709948E-04	
   8.00000	  11.50000	   4.50000	    0.4447051245E-05	    0.6434232973E-04	    0.1253828576E-03	    0.7836745649E-04	
  12.00000	  11.50000	   4.50000	    0.9072304902E-05	    0.1630205862E-03	    0.3623105834E-03	    0.2502435615E-03	
  16.00000	  11.50000	   4.50000	    0.1248251967E-04	    0.2937606948E-03	    0.7657738052E-03	    0.5970703251E-03	
  20.00000	  11.50000	   4.50000	    0.1315334924E-04	    0.4204387257E-03	    0.1306202209E-02	    0.1163461102E-02	
  24.00000	  11.50000	   4.50000	    0.1149971547E-04	    0.5117571217E-03	    0.1909713935E-02	    0.1953794505E-02	
  28.00000	  11.50000	   4.50000	    0.8795499247E-05	    0.5543217773E-03	    0.2491703101E-02	    0.2931940260E-02	
  32.00000	  11.50000	   4.50000	    0.6099378357E-05	    0.5510485629E-03	    0.2983661165E-02	    0.4033409890E-02	
  36.00000	  11.50000	   4.50000	    0.3930391246E-05	    0.5136103567E-03	    0.3344572582E-02	    0.5180910820E-02	
  40.00000	  11.50000	   4.50000	    0.2394387432E-05	    0.4556698014E-03	    0.3560150643E-02	    0.6297118183E-02	
  44.00000	  11.50000	   4.50000	    0.1396107197E-05	    0.3889995952E-03	    0.3636072426E-02	    0.7312313468E-02	
  48.00000	  11.50000	   4.50000	    0.7861845667E-06	    0.3220777228E-03	    0.3589910572E-02	    0.8167243629E-02	
  52.00000	  11.50000	   4.50000	    0.4304583298E-06	    0.2601335963E-03	    0.3444276863E-02	    0.8812988975E-02	
  56.00000	  11.50000	   4.50000	    0.2303327679E-06	    0.2058123091E-03	    0.3222108544E-02	    0.9210136831E-02	
  60.00000	  11.50000	   4.50000	    0.1209233620E-06	    0.1599663505E-03	    0.2944146281E-02	    0.9329333854E-02	
  64.00000	  11.50000	   4.50000	    0.6247908415E-07	    0.1223482554E-03	    0.2628219190E-02	    0.9154361362E-02	
  68.00000	  11.50000	   4.50000	    0.3184839182E-07	    0.9213226524E-04	    0.2289735154E-02	    0.8687364775E-02	
  72.00000	  11.50000	   4.50000	    0.1604737110E-07	    0.6826703930E-04	    0.1942671552E-02	    0.7954222852E-02	
  76.00000	  11.50000	   4.50000	    0.8004376451E-08	    0.4968908602E-04	    0.1600383660E-02	    0.7007034975E-02	
  80.00000	  11.50000	   4.50000	    0.3956559686E-08	    0.3543243485E-04	    0.1275740273E-02	    0.5921057248E-02	
  84.00000	  11.50000	   4.50000	    0.1939243338E-08	    0.2466786153E-04	    0.9804477447E-03	    0.4785276703E-02	
  88.00000	  11.50000	   4.50000	    0.9425142905E-09	    0.1670046203E-04	    0.7238238004E-03	    0.3688459552E-02	
  92.00000	  11.50000	   4.50000	    0.4539484733E-09	    0.1094878545E-04	    0.5115595003E-03	    0.2704634092E-02	
  96.00000	  11.50000	   4.50000	    0.2163529998E-09	    0.6921917548E-05	    0.3450286241E-03	    0.1882418540E-02	
 100.00000	  11.50000	   4.50000	    0.1018014408E-09	    0.4203257165E-05	    0.2214643352E-03	    0.1241113932E-02	
   0.00000	  12.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  12.50000	   4.50000	    0.1799540133E-05	    0.2089850446E-04	    0.3546057472E-04	    0.1992300729E-04	
   8.00000	  12.50000	   4.50000	    0.6868403258E-05	    0.9249442954E-04	    0.1721230930E-03	    0.1037264785E-03	
  12.00000	  12.50000	   4.50000	    0.1360992038E-04	    0.2291107530E-03	    0.4887201785E-03	    0.3267426728E-03	
  16.00000	  12.50000	   4.50000	    0.1815804554E-04	    0.4029283383E-03	    0.1013203379E-02	    0.7677448619E-03	
  20.00000	  12.50000	   4.50000	    0.1858276608E-04	    0.5632711425E-03	    0.1695605841E-02	    0.1473066499E-02	
  24.00000	  12.50000	   4.50000	    0.1582379914E-04	    0.6709652599E-03	    0.2435174772E-02	    0.2437410481E-02	
  28.00000	  12.50000	   4.50000	    0.1182436752E-04	    0.7128428918E-03	    0.3125997233E-02	    0.3607852103E-02	
  32.00000	  12.50000	   4.50000	    0.8034218823E-05	    0.6965609258E-03	    0.3688677947E-02	    0.4901448259E-02	
  36.00000	  12.50000	   4.50000	    0.5085360367E-05	    0.6394216225E-03	    0.4080800261E-02	    0.6224817898E-02	
  40.00000	  12.50000	   4.50000	    0.3049526567E-05	    0.5596638951E-03	    0.4292877090E-02	    0.7488838766E-02	
  44.00000	  12.50000	   4.50000	    0.1753428124E-05	    0.4720499299E-03	    0.4338277430E-02	    0.8616513827E-02	
  48.00000	  12.50000	   4.50000	    0.9751738444E-06	    0.3866448342E-03	    0.4242755387E-02	    0.9545066472E-02	
  52.00000	  12.50000	   4.50000	    0.5279997689E-06	    0.3092712889E-03	    0.4036202315E-02	    0.1022469311E-01	
  56.00000	  12.50000	   4.50000	    0.2796908582E-06	    0.2425647106E-03	    0.3747337288E-02	    0.1061673918E-01	
  60.00000	  12.50000	   4.50000	    0.1454992268E-06	    0.1870576932E-03	    0.3401114299E-02	    0.1069365753E-01	
  64.00000	  12.50000	   4.50000	    0.7455321343E-07	    0.1420629405E-03	    0.3018234306E-02	    0.1044199239E-01	
  68.00000	  12.50000	   4.50000	    0.3771455363E-07	    0.1063049621E-03	    0.2615990919E-02	    0.9867922509E-02	
  72.00000	  12.50000	   4.50000	    0.1887065954E-07	    0.7832813858E-04	    0.2209621644E-02	    0.9003076054E-02	
  76.00000	  12.50000	   4.50000	    0.9352227307E-08	    0.5673158634E-04	    0.1813395879E-02	    0.7907232212E-02	
  80.00000	  12.50000	   4.50000	    0.4595466754E-08	    0.4028093410E-04	    0.1440901943E-02	    0.6664936686E-02	
  84.00000	  12.50000	   4.50000	    0.2240125231E-08	    0.2793985403E-04	    0.1104391894E-02	    0.5375130985E-02	
  88.00000	  12.50000	   4.50000	    0.1083301869E-08	    0.1885614125E-04	    0.8134863772E-03	    0.4135828493E-02	
  92.00000	  12.50000	   4.50000	    0.5193714613E-09	    0.1232918912E-04	    0.5738454213E-03	    0.3028214212E-02	
  96.00000	  12.50000	   4.50000	    0.2465081874E-09	    0.7777231451E-05	    0.3864303112E-03	    0.2105029685E-02	
 100.00000	  12.50000	   4.50000	    0.1155595801E-09	    0.4713828728E-05	    0.2477135015E-03	    0.1386445259E-02	
   0.00000	  13.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  13.50000	   4.50000	    0.2656211764E-05	    0.2900732516E-04	    0.4723985324E-04	    0.2568010393E-04	
   8.00000	  13.50000	   4.50000	    0.9956331427E-05	    0.1265908090E-03	    0.2268239755E-03	    0.1325894562E-03	
  12.00000	  13.50000	   4.50000	    0.1926053087E-04	    0.3076745884E-03	    0.6344963665E-03	    0.4128029728E-03	
  16.00000	  13.50000	   4.50000	    0.2505408331E-04	    0.5301632512E-03	    0.1294016222E-02	    0.9572718335E-03	
  20.00000	  13.50000	   4.50000	    0.2503066199E-04	    0.7266337327E-03	    0.2130674645E-02	    0.1812400857E-02	
  24.00000	  13.50000	   4.50000	    0.2085556263E-04	    0.8499475783E-03	    0.3013702691E-02	    0.2960861740E-02	
  28.00000	  13.50000	   4.50000	    0.1528651442E-04	    0.8883133957E-03	    0.3815004223E-02	    0.4330916062E-02	
  32.00000	  13.50000	   4.50000	    0.1021138218E-04	    0.8554101723E-03	    0.4445163762E-02	    0.5820044727E-02	
  36.00000	  13.50000	   4.50000	    0.6367055232E-05	    0.7750609726E-03	    0.4862004333E-02	    0.7318603463E-02	
  40.00000	  13.50000	   4.50000	    0.3767599316E-05	    0.6705271953E-03	    0.5062510060E-02	    0.8726205459E-02	
  44.00000	  13.50000	   4.50000	    0.2140736616E-05	    0.5596886762E-03	    0.5069066649E-02	    0.9959502401E-02	
  48.00000	  13.50000	   4.50000	    0.1177968692E-05	    0.4541515647E-03	    0.4916486470E-02	    0.1095324953E-01	
  52.00000	  13.50000	   4.50000	    0.6317098034E-06	    0.3602149529E-03	    0.4642417295E-02	    0.1165776381E-01	
  56.00000	  13.50000	   4.50000	    0.3317311481E-06	    0.2803761008E-03	    0.4281539654E-02	    0.1203600378E-01	
  60.00000	  13.50000	   4.50000	    0.1712111978E-06	    0.2147349192E-03	    0.3863007586E-02	    0.1206289120E-01	
  64.00000	  13.50000	   4.50000	    0.8709583814E-07	    0.1620758583E-03	    0.3410271004E-02	    0.1172819100E-01	
  68.00000	  13.50000	   4.50000	    0.4376831010E-07	    0.1206091039E-03	    0.2942334254E-02	    0.1104236889E-01	
  72.00000	  13.50000	   4.50000	    0.2176648931E-07	    0.8842986401E-04	    0.2475503404E-02	    0.1004285976E-01	
  76.00000	  13.50000	   4.50000	    0.1072688855E-07	    0.6376982875E-04	    0.2024774100E-02	    0.8797001359E-02	
  80.00000	  13.50000	   4.50000	    0.5243655663E-08	    0.4510676417E-04	    0.1604281450E-02	    0.7398362432E-02	
  84.00000	  13.50000	   4.50000	    0.2543886950E-08	    0.3118500589E-04	    0.1226672742E-02	    0.5955477864E-02	
  88.00000	  13.50000	   4.50000	    0.1224793542E-08	    0.2098762292E-04	    0.9017482756E-03	    0.4575215538E-02	
  92.00000	  13.50000	   4.50000	    0.5848472263E-09	    0.1369056050E-04	    0.6350439422E-03	    0.3345555727E-02	
  96.00000	  13.50000	   4.50000	    0.2765724794E-09	    0.8618909119E-05	    0.4270458841E-03	    0.2323081404E-02	
 100.00000	  13.50000	   4.50000	    0.1292288423E-09	    0.5215339653E-05	    0.2734308188E-03	    0.1528653620E-02	
   0.00000	  14.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  14.50000	   4.50000	    0.3660818869E-05	    0.3818125946E-04	    0.6023503649E-04	    0.3189800580E-04	
   8.00000	  14.50000	   4.50000	    0.1353474768E-04	    0.1648036123E-03	    0.2867179110E-03	    0.1635742075E-03	
  12.00000	  14.50000	   4.50000	    0.2570797165E-04	    0.3946176640E-03	    0.7924659567E-03	    0.5044039376E-03	
  16.00000	  14.50000	   4.50000	    0.3279671443E-04	    0.6690678527E-03	    0.1594843588E-02	    0.1157049428E-02	
  20.00000	  14.50000	   4.50000	    0.3216058231E-04	    0.9026219113E-03	    0.2591395626E-02	    0.2166520968E-02	
  24.00000	  14.50000	   4.50000	    0.2634269598E-04	    0.1040361236E-02	    0.3619557557E-02	    0.3501774463E-02	
  28.00000	  14.50000	   4.50000	    0.1901477368E-04	    0.1072832755E-02	    0.4529017764E-02	    0.5071108464E-02	
  32.00000	  14.50000	   4.50000	    0.1252929284E-04	    0.1020667772E-02	    0.5221457333E-02	    0.6752115118E-02	
  36.00000	  14.50000	   4.50000	    0.7717488499E-05	    0.9147835031E-03	    0.5656403865E-02	    0.8419310997E-02	
  40.00000	  14.50000	   4.50000	    0.4517005169E-05	    0.7836923053E-03	    0.5838589281E-02	    0.9961924452E-02	
  44.00000	  14.50000	   4.50000	    0.2541414773E-05	    0.6483998805E-03	    0.5800287345E-02	    0.1129130610E-01	
  48.00000	  14.50000	   4.50000	    0.1386071571E-05	    0.5219588298E-03	    0.5585831084E-02	    0.1234075832E-01	
  52.00000	  14.50000	   4.50000	    0.7373396814E-06	    0.4110231067E-03	    0.5240771215E-02	    0.1306158569E-01	
  56.00000	  14.50000	   4.50000	    0.3843677165E-06	    0.3178413098E-03	    0.4805693044E-02	    0.1341903340E-01	
  60.00000	  14.50000	   4.50000	    0.1970504757E-06	    0.2419947525E-03	    0.4313785275E-02	    0.1339096199E-01	
  64.00000	  14.50000	   4.50000	    0.9962513729E-07	    0.1816791000E-03	    0.3791037370E-02	    0.1297062183E-01	
  68.00000	  14.50000	   4.50000	    0.4978193048E-07	    0.1345506487E-03	    0.3257948119E-02	    0.1217282037E-01	
  72.00000	  14.50000	   4.50000	    0.2462817156E-07	    0.9823124521E-04	    0.2731686523E-02	    0.1104063957E-01	
  76.00000	  14.50000	   4.50000	    0.1207875377E-07	    0.7057136680E-04	    0.2227786505E-02	    0.9648611439E-02	
  80.00000	  14.50000	   4.50000	    0.5878212461E-08	    0.4975374814E-04	    0.1760763304E-02	    0.8098797406E-02	
  84.00000	  14.50000	   4.50000	    0.2840006944E-08	    0.3430022621E-04	    0.1343518451E-02	    0.6508701567E-02	
  88.00000	  14.50000	   4.50000	    0.1362185682E-08	    0.2302831413E-04	    0.9859221506E-03	    0.4993423623E-02	
  92.00000	  14.50000	   4.50000	    0.6481959142E-09	    0.1499098883E-04	    0.6933124647E-03	    0.3647213009E-02	
  96.00000	  14.50000	   4.50000	    0.3055636394E-09	    0.9421369585E-05	    0.4656641236E-03	    0.2530133369E-02	
 100.00000	  14.50000	   4.50000	    0.1423705523E-09	    0.5692715564E-05	    0.2978555968E-03	    0.1663566419E-02	
   0.00000	  15.50000	   4.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  15.50000	   4.50000	    0.4718159585E-05	    0.4768712297E-04	    0.7353032874E-04	    0.3818240731E-04	
   8.00000	  15.50000	   4.50000	    0.1728318493E-04	    0.2042259686E-03	    0.3477501078E-03	    0.1947768941E-03	
  12.00000	  15.50000	   4.50000	    0.3241807935E-04	    0.4837549684E-03	    0.9525016665E-03	    0.5961560751E-03	
  16.00000	  15.50000	   4.50000	    0.4079649920E-04	    0.8104447885E-03	    0.1897497691E-02	    0.1355869546E-02	
  20.00000	  15.50000	   4.50000	    0.3947209178E-04	    0.1080351217E-02	    0.3051443756E-02	    0.2516474284E-02	
  24.00000	  15.50000	   4.50000	    0.3192714412E-04	    0.1231129061E-02	    0.4219872861E-02	    0.4032466608E-02	
  28.00000	  15.50000	   4.50000	    0.2278076951E-04	    0.1256230291E-02	    0.5231089325E-02	    0.5792111614E-02	
  32.00000	  15.50000	   4.50000	    0.1485347326E-04	    0.1183649400E-02	    0.5979087975E-02	    0.7653713645E-02	
  36.00000	  15.50000	   4.50000	    0.9061909497E-05	    0.1051555821E-02	    0.6426185398E-02	    0.9476980585E-02	
  40.00000	  15.50000	   4.50000	    0.5257943181E-05	    0.8936836795E-03	    0.6585554892E-02	    0.1114192276E-01	
  44.00000	  15.50000	   4.50000	    0.2934959650E-05	    0.7340476146E-03	    0.6499635792E-02	    0.1255566979E-01	
  48.00000	  15.50000	   4.50000	    0.1589191487E-05	    0.5870150976E-03	    0.6222241486E-02	    0.1365094727E-01	
  52.00000	  15.50000	   4.50000	    0.8398302728E-06	    0.4594856933E-03	    0.5806596964E-02	    0.1438068870E-01	
  56.00000	  15.50000	   4.50000	    0.4351549853E-06	    0.3533834312E-03	    0.5298885160E-02	    0.1471284836E-01	
  60.00000	  15.50000	   4.50000	    0.2218510599E-06	    0.2677258371E-03	    0.4736016631E-02	    0.1462845311E-01	
  64.00000	  15.50000	   4.50000	    0.1115914799E-06	    0.2000977119E-03	    0.4146238948E-02	    0.1412427876E-01	
  68.00000	  15.50000	   4.50000	    0.5549877079E-07	    0.1475945278E-03	    0.3551305954E-02	    0.1321931315E-01	
  72.00000	  15.50000	   4.50000	    0.2733681660E-07	    0.1073665405E-03	    0.2969048209E-02	    0.1196190204E-01	
