              x	              y	              z	           time	in	           A	
             24	           12.5	            4.5	             40	 1	  1.2328e-06	
             28	           12.5	            4.5	             40	 1	  5.0754e-07	
             32	           12.5	            4.5	             40	 1	  1.9038e-07	
             36	           12.5	            4.5	             40	 1	  6.6234e-08	
             40	           12.5	            4.5	             40	 1	  2.1652e-08	
             44	           12.5	            4.5	             40	 1	  6.7160e-09	
             48	           12.5	            4.5	             40	 1	  1.9910e-09	
             52	           12.5	            4.5	             40	 1	  5.6585e-10	
             56	           12.5	            4.5	             40	 1	  1.5207e-10	
             60	           12.5	            4.5	             40	 1	  3.8374e-11	
             64	           12.5	            4.5	             40	 1	  0 
             68	           12.5	            4.5	             40	 1	  0 
             72	           12.5	            4.5	             40	 1	  0 
             76	           12.5	            4.5	             40	 1	  0 
             80	           12.5	            4.5	             40	 1	  0 
             84	           12.5	            4.5	             40	 1	  0 
             88	           12.5	            4.5	             40	 1	  0 
             92	           12.5	            4.5	             40	 1	  0 
             96	           12.5	            4.5	             40	 1	  0 
            100	           12.5	            4.5	             40	 1	  0 
              0           13.5	            4.5	             40	 1	  0 
              4	           13.5	            4.5	             40	 1	  7.6520e-06	
              8	           13.5	            4.5	             40	 1	  1.3088e-05	
             12	           13.5	            4.5	             40	 1	  1.1947e-05	
             16	           13.5	            4.5	             40	 1	  7.8259e-06	
             20	           13.5	            4.5	             40	 1	  4.1352e-06	
             24	           13.5	            4.5	             40	 1	  1.8745e-06	
             28	           13.5	            4.5	             40	 1	  7.5672e-07	
             32	           13.5	            4.5	             40	 1	  2.7891e-07	
             36	           13.5	            4.5	             40	 1	  9.5506e-08	
             40	           13.5	            4.5	             40	 1	  3.0776e-08	
             44	           13.5	            4.5	             40	 1	  9.4228e-09	
             48	           13.5	            4.5	             40	 1	  2.7605e-09	
             52	           13.5	            4.5	             40	 1	  7.7716e-10	
             56	           13.5	            4.5	             40	 1	  2.0936e-10	
             60	           13.5	            4.5	             40	 1	  5.2577e-11	
             64	           13.5	            4.5	             40	 1	  1.1820e-11	
             68	           13.5	            4.5	             40	 1	  0 
             72	           13.5	            4.5	             40	 1	  0 
             76	           13.5	            4.5	             40	 1	  0 
             80	           13.5	            4.5	             40	 1	  0 
             84	           13.5	            4.5	             40	 1	  0 
             88	           13.5	            4.5	             40	 1	  0 
             92	           13.5	            4.5	             40	 1	  0 
             96	           13.5	            4.5	             40	 1	  0 
            100	           13.5	            4.5	             40	 1	  0 
              0           14.5	            4.5	             40	 1	  0 
              4	           14.5	            4.5	             40	 1	  1.2143e-05	
              8	           14.5	            4.5	             40	 1	  2.0100e-05	
             12	           14.5	            4.5	             40	 1	  1.7867e-05	
             16	           14.5	            4.5	             40	 1	  1.1445e-05	
             20	           14.5	            4.5	             40	 1	  5.9320e-06	
             24	           14.5	            4.5	             40	 1	  2.6438e-06	
             28	           14.5	            4.5	             40	 1	  1.0514e-06	
             32	           14.5	            4.5	             40	 1	  3.8235e-07	
             36	           14.5	            4.5	             40	 1	  1.2935e-07	
             40	           14.5	            4.5	             40	 1	  4.1226e-08	
             44	           14.5	            4.5	             40	 1	  1.2496e-08	
             48	           14.5	            4.5	             40	 1	  3.6281e-09	
             52	           14.5	            4.5	             40	 1	  1.0136e-09	
             56	           14.5	            4.5	             40	 1	  2.7177e-10	
             60	           14.5	            4.5	             40	 1	  6.7962e-11	
             64	           14.5	            4.5	             40	 1	  1.5247e-11	
             68	           14.5	            4.5	             40	 1	  0 
             72	           14.5	            4.5	             40	 1	  0 
             76	           14.5	            4.5	             40	 1	  0 
             80	           14.5	            4.5	             40	 1	  0 
             84	           14.5	            4.5	             40	 1	  0 
             88	           14.5	            4.5	             40	 1	  0 
             92	           14.5	            4.5	             40	 1	  0 
             96	           14.5	            4.5	             40	 1	  0 
            100	           14.5	            4.5	             40	 1	  0 
              0           15.5	            4.5	             40	 1	  0 
              4	           15.5	            4.5	             40	 1	  1.7142e-05	
              8	           15.5	            4.5	             40	 1	  2.7792e-05	
             12	           15.5	            4.5	             40	 1	  2.4293e-05	
             16	           15.5	            4.5	             40	 1	  1.5340e-05	
             20	           15.5	            4.5	             40	 1	  7.8517e-06	
             24	           15.5	            4.5	             40	 1	  3.4608e-06	
             28	           15.5	            4.5	             40	 1	  1.3627e-06	
             32	           15.5	            4.5	             40	 1	  4.9110e-07	
             36	           15.5	            4.5	             40	 1	  1.6478e-07	
             40	           15.5	            4.5	             40	 1	  5.2119e-08	
             44	           15.5	            4.5	             40	 1	  1.5688e-08	
             48	           15.5	            4.5	             40	 1	  4.5258e-09	
             52	           15.5	            4.5	             40	 1	  1.2569e-09	
             56	           15.5	            4.5	             40	 1	  3.3605e-10	
             60	           15.5	            4.5	             40	 1	  8.3818e-11	
             64	           15.5	            4.5	             40	 1	  1.8755e-11	
             68	           15.5	            4.5	             40	 1	  0 
             72	           15.5	            4.5	             40	 1	  0 
             76	           15.5	            4.5	             40	 1	  0 
             80	           15.5	            4.5	             40	 1	  0 
             84	           15.5	            4.5	             40	 1	  0 
             88	           15.5	            4.5	             40	 1	  0 
             92	           15.5	            4.5	             40	 1	  0 
             96	           15.5	            4.5	             40	 1	  0 
            100	           15.5	            4.5	             40	 1	  0 
              0           16.5	            4.5	             40	 1	  0 
              4	           16.5	            4.5	             40	 1	  2.1627e-05	
              8	           16.5	            4.5	             40	 1	  3.4790e-05	
             12	           16.5	            4.5	             40	 1	  3.0197e-05	
             16	           16.5	            4.5	             40	 1	  1.8945e-05	
             20	           16.5	            4.5	             40	 1	  9.6389e-06	
             24	           16.5	            4.5	             40	 1	  4.2248e-06	
             28	           16.5	            4.5	             40	 1	  1.6548e-06	
             32	           16.5	            4.5	             40	 1	  5.9341e-07	
             36	           16.5	            4.5	             40	 1	  1.9817e-07	
             40	           16.5	            4.5	             40	 1	  6.2403e-08	
             44	           16.5	            4.5	             40	 1	  1.8704e-08	
             48	           16.5	            4.5	             40	 1	  5.3744e-09	
             52	           16.5	            4.5	             40	 1	  1.4880e-09	
             56	           16.5	            4.5	             40	 1	  3.9714e-10	
             60	           16.5	            4.5	             40	 1	  9.9291e-11	
             64	           16.5	            4.5	             40	 1	  2.2173e-11	
             68	           16.5	            4.5	             40	 1	  0 
             72	           16.5	            4.5	             40	 1	  0 
             76	           16.5	            4.5	             40	 1	  0 
             80	           16.5	            4.5	             40	 1	  0 
             84	           16.5	            4.5	             40	 1	  0 
             88	           16.5	            4.5	             40	 1	  0 
             92	           16.5	            4.5	             40	 1	  0 
             96	           16.5	            4.5	             40	 1	  0 
            100	           16.5	            4.5	             40	 1	  0 
              0           17.5	            4.5	             40	 1	  0 
              4	           17.5	            4.5	             40	 1	  2.4939e-05	
              8	           17.5	            4.5	             40	 1	  4.0128e-05	
             12	           17.5	            4.5	             40	 1	  3.4815e-05	
             16	           17.5	            4.5	             40	 1	  2.1822e-05	
             20	           17.5	            4.5	             40	 1	  1.1088e-05	
             24	           17.5	            4.5	             40	 1	  4.8524e-06	
             28	           17.5	            4.5	             40	 1	  1.8973e-06	
             32	           17.5	            4.5	             40	 1	  6.7910e-07	
             36	           17.5	            4.5	             40	 1	  2.2634e-07	
             40	           17.5	            4.5	             40	 1	  7.1128e-08	
             44	           17.5	            4.5	             40	 1	  2.1275e-08	
             48	           17.5	            4.5	             40	 1	  6.1004e-09	
             52	           17.5	            4.5	             40	 1	  1.6854e-09	
             56	           17.5	            4.5	             40	 1	  4.4977e-10	
             60	           17.5	            4.5	             40	 1	  1.1431e-10	
             64	           17.5	            4.5	             40	 1	  2.5444e-11	
             68	           17.5	            4.5	             40	 1	  0 
             72	           17.5	            4.5	             40	 1	  0 
             76	           17.5	            4.5	             40	 1	  0 
             80	           17.5	            4.5	             40	 1	  0 
             84	           17.5	            4.5	             40	 1	  0 
             88	           17.5	            4.5	             40	 1	  0 
             92	           17.5	            4.5	             40	 1	  0 
             96	           17.5	            4.5	             40	 1	  0 
            100	           17.5	            4.5	             40	 1	  0 
              0           18.5	            4.5	             40	 1	  0 
              4	           18.5	            4.5	             40	 1	  2.6999e-05	
              8	           18.5	            4.5	             40	 1	  4.3588e-05	
             12	           18.5	            4.5	             40	 1	  3.7906e-05	
             16	           18.5	            4.5	             40	 1	  2.3798e-05	
             20	           18.5	            4.5	             40	 1	  1.2105e-05	
             24	           18.5	            4.5	             40	 1	  5.3008e-06	
             28	           18.5	            4.5	             40	 1	  2.0731e-06	
             32	           18.5	            4.5	             40	 1	  7.4194e-07	
             36	           18.5	            4.5	             40	 1	  2.4720e-07	
             40	           18.5	            4.5	             40	 1	  7.7642e-08	
             44	           18.5	            4.5	             40	 1	  2.3207e-08	
             48	           18.5	            4.5	             40	 1	  6.6490e-09	
             52	           18.5	            4.5	             40	 1	  1.8356e-09	
             56	           18.5	            4.5	             40	 1	  4.8949e-10	
             60	           18.5	            4.5	             40	 1	  1.2344e-10	
             64	           18.5	            4.5	             40	 1	  2.8738e-11	
             68	           18.5	            4.5	             40	 1	  0 
             72	           18.5	            4.5	             40	 1	  0 
             76	           18.5	            4.5	             40	 1	  0 
             80	           18.5	            4.5	             40	 1	  0 
             84	           18.5	            4.5	             40	 1	  0 
             88	           18.5	            4.5	             40	 1	  0 
             92	           18.5	            4.5	             40	 1	  0 
             96	           18.5	            4.5	             40	 1	  0 
            100	           18.5	            4.5	             40	 1	  0 
              0           19.5	            4.5	             40	 1	  0 
              4	           19.5	            4.5	             40	 1	  2.8055e-05	
              8	           19.5	            4.5	             40	 1	  4.5434e-05	
             12	           19.5	            4.5	             40	 1	  3.9606e-05	
             16	           19.5	            4.5	             40	 1	  2.4913e-05	
             20	           19.5	            4.5	             40	 1	  1.2691e-05	
             24	           19.5	            4.5	             40	 1	  5.5631e-06	
             28	           19.5	            4.5	             40	 1	  2.1773e-06	
             32	           19.5	            4.5	             40	 1	  7.7965e-07	
             36	           19.5	            4.5	             40	 1	  2.5984e-07	
             40	           19.5	            4.5	             40	 1	  8.1617e-08	
             44	           19.5	            4.5	             40	 1	  2.4394e-08	
             48	           19.5	            4.5	             40	 1	  6.9876e-09	
             52	           19.5	            4.5	             40	 1	  1.9287e-09	
             56	           19.5	            4.5	             40	 1	  5.1435e-10	
             60	           19.5	            4.5	             40	 1	  1.3159e-10	
             64	           19.5	            4.5	             40	 1	  3.0583e-11	
             68	           19.5	            4.5	             40	 1	  0 
             72	           19.5	            4.5	             40	 1	  0 
             76	           19.5	            4.5	             40	 1	  0 
             80	           19.5	            4.5	             40	 1	  0 
             84	           19.5	            4.5	             40	 1	  0 
             88	           19.5	            4.5	             40	 1	  0 
             92	           19.5	            4.5	             40	 1	  0 
             96	           19.5	            4.5	             40	 1	  0 
            100	           19.5	            4.5	             40	 1	  0 
              0           20.5	            4.5	             40	 1	  0 
              4	           20.5	            4.5	             40	 1	  2.8372e-05	
              8	           20.5	            4.5	             40	 1	  4.6002e-05	
             12	           20.5	            4.5	             40	 1	  4.0140e-05	
             16	           20.5	            4.5	             40	 1	  2.5268e-05	
             20	           20.5	            4.5	             40	 1	  1.2880e-05	
             24	           20.5	            4.5	             40	 1	  5.6486e-06	
             28	           20.5	            4.5	             40	 1	  2.2116e-06	
             32	           20.5	            4.5	             40	 1	  7.9214e-07	
             36	           20.5	            4.5	             40	 1	  2.6405e-07	
             40	           20.5	            4.5	             40	 1	  8.2948e-08	
             44	           20.5	            4.5	             40	 1	  2.4792e-08	
             48	           20.5	            4.5	             40	 1	  7.1020e-09	
             52	           20.5	            4.5	             40	 1	  1.9601e-09	
             56	           20.5	            4.5	             40	 1	  5.2277e-10	
             60	           20.5	            4.5	             40	 1	  1.3405e-10	
             64	           20.5	            4.5	             40	 1	  3.1169e-11	
             68	           20.5	            4.5	             40	 1	  0 
             72	           20.5	            4.5	             40	 1	  0 
             76	           20.5	            4.5	             40	 1	  0 
             80	           20.5	            4.5	             40	 1	  0 
             84	           20.5	            4.5	             40	 1	  0 
             88	           20.5	            4.5	             40	 1	  0 
             92	           20.5	            4.5	             40	 1	  0 
             96	           20.5	            4.5	             40	 1	  0 
            100	           20.5	            4.5	             40	 1	  0 
              0              0            5.5	             40	 1	  0 
              4	              0            5.5	             40	 1	  1.4453e-10	
              8	              0            5.5	             40	 1	  4.7976e-10	
             12	              0            5.5	             40	 1	  7.5064e-10	
             16	              0            5.5	             40	 1	  7.8919e-10	
             20	              0            5.5	             40	 1	  6.3889e-10	
             24	              0            5.5	             40	 1	  4.2662e-10	
             28	              0            5.5	             40	 1	  2.4459e-10	
             32	              0            5.5	             40	 1	  1.2417e-10	
             36	              0            5.5	             40	 1	  5.5804e-11	
             40	              0            5.5	             40	 1	  2.1267e-11	
             44	              0            5.5	             40	 1	  0 
             48	              0            5.5	             40	 1	  0 
             52	              0            5.5	             40	 1	  0 
             56	              0            5.5	             40	 1	  0 
             60	              0            5.5	             40	 1	  0 
             64	              0            5.5	             40	 1	  0 
             68	              0            5.5	             40	 1	  0 
             72	              0            5.5	             40	 1	  0 
             76	              0            5.5	             40	 1	  0 
             80	              0            5.5	             40	 1	  0 
             84	              0            5.5	             40	 1	  0 
             88	              0            5.5	             40	 1	  0 
             92	              0            5.5	             40	 1	  0 
             96	              0            5.5	             40	 1	  0 
            100	              0            5.5	             40	 1	  0 
              0            0.5	            5.5	             40	 1	  0 
              4	            0.5	            5.5	             40	 1	  1.7564e-10	
              8	            0.5	            5.5	             40	 1	  5.7061e-10	
             12	            0.5	            5.5	             40	 1	  8.8099e-10	
             16	            0.5	            5.5	             40	 1	  9.1606e-10	
             20	            0.5	            5.5	             40	 1	  7.3442e-10	
             24	            0.5	            5.5	             40	 1	  4.8667e-10	
             28	            0.5	            5.5	             40	 1	  2.7711e-10	
             32	            0.5	            5.5	             40	 1	  1.3977e-10	
             36	            0.5	            5.5	             40	 1	  6.3422e-11	
             40	            0.5	            5.5	             40	 1	  2.3962e-11	
             44	            0.5	            5.5	             40	 1	  0 
             48	            0.5	            5.5	             40	 1	  0 
             52	            0.5	            5.5	             40	 1	  0 
             56	            0.5	            5.5	             40	 1	  0 
             60	            0.5	            5.5	             40	 1	  0 
             64	            0.5	            5.5	             40	 1	  0 
             68	            0.5	            5.5	             40	 1	  0 
             72	            0.5	            5.5	             40	 1	  0 
             76	            0.5	            5.5	             40	 1	  0 
             80	            0.5	            5.5	             40	 1	  0 
             84	            0.5	            5.5	             40	 1	  0 
             88	            0.5	            5.5	             40	 1	  0 
             92	            0.5	            5.5	             40	 1	  0 
             96	            0.5	            5.5	             40	 1	  0 
            100	            0.5	            5.5	             40	 1	  0 
              0            1.5	            5.5	             40	 1	  0 
              4	            1.5	            5.5	             40	 1	  4.5964e-10	
              8	            1.5	            5.5	             40	 1	  1.4026e-09	
             12	            1.5	            5.5	             40	 1	  2.0609e-09	
             16	            1.5	            5.5	             40	 1	  2.0529e-09	
             20	            1.5	            5.5	             40	 1	  1.5826e-09	
             24	            1.5	            5.5	             40	 1	  1.0110e-09	
             28	            1.5	            5.5	             40	 1	  5.5881e-10	
             32	            1.5	            5.5	             40	 1	  2.7439e-10	
             36	            1.5	            5.5	             40	 1	  1.2073e-10	
             40	            1.5	            5.5	             40	 1	  4.7274e-11	
             44	            1.5	            5.5	             40	 1	  1.6192e-11	
             48	            1.5	            5.5	             40	 1	  0 
             52	            1.5	            5.5	             40	 1	  0 
             56	            1.5	            5.5	             40	 1	  0 
             60	            1.5	            5.5	             40	 1	  0 
             64	            1.5	            5.5	             40	 1	  0 
             68	            1.5	            5.5	             40	 1	  0 
             72	            1.5	            5.5	             40	 1	  0 
             76	            1.5	            5.5	             40	 1	  0 
             80	            1.5	            5.5	             40	 1	  0 
             84	            1.5	            5.5	             40	 1	  0 
             88	            1.5	            5.5	             40	 1	  0 
             92	            1.5	            5.5	             40	 1	  0 
             96	            1.5	            5.5	             40	 1	  0 
            100	            1.5	            5.5	             40	 1	  0 
              0            2.5	            5.5	             40	 1	  0 
              4	            2.5	            5.5	             40	 1	  1.4805e-09	
              8	            2.5	            5.5	             40	 1	  4.2454e-09	
             12	            2.5	            5.5	             40	 1	  5.9422e-09	
             16	            2.5	            5.5	             40	 1	  5.6682e-09	
             20	            2.5	            5.5	             40	 1	  4.1989e-09	
             24	            2.5	            5.5	             40	 1	  2.5873e-09	
             28	            2.5	            5.5	             40	 1	  1.3821e-09	
             32	            2.5	            5.5	             40	 1	  6.5797e-10	
             36	            2.5	            5.5	             40	 1	  2.8456e-10	
             40	            2.5	            5.5	             40	 1	  1.1295e-10	
             44	            2.5	            5.5	             40	 1	  3.8234e-11	
             48	            2.5	            5.5	             40	 1	  1.2258e-11	
             52	            2.5	            5.5	             40	 1	  0 
             56	            2.5	            5.5	             40	 1	  0 
             60	            2.5	            5.5	             40	 1	  0 
             64	            2.5	            5.5	             40	 1	  0 
             68	            2.5	            5.5	             40	 1	  0 
             72	            2.5	            5.5	             40	 1	  0 
             76	            2.5	            5.5	             40	 1	  0 
             80	            2.5	            5.5	             40	 1	  0 
             84	            2.5	            5.5	             40	 1	  0 
             88	            2.5	            5.5	             40	 1	  0 
             92	            2.5	            5.5	             40	 1	  0 
             96	            2.5	            5.5	             40	 1	  0 
            100	            2.5	            5.5	             40	 1	  0 
              0            3.5	            5.5	             40	 1	  0 
              4	            3.5	            5.5	             40	 1	  4.7432e-09	
              8	            3.5	            5.5	             40	 1	  1.2848e-08	
             12	            3.5	            5.5	             40	 1	  1.7164e-08	
             16	            3.5	            5.5	             40	 1	  1.5707e-08	
             20	            3.5	            5.5	             40	 1	  1.1199e-08	
             24	            3.5	            5.5	             40	 1	  6.6585e-09	
             28	            3.5	            5.5	             40	 1	  3.4424e-09	
             32	            3.5	            5.5	             40	 1	  1.5909e-09	
             36	            3.5	            5.5	             40	 1	  6.6937e-10	
             40	            3.5	            5.5	             40	 1	  2.5798e-10	
             44	            3.5	            5.5	             40	 1	  9.2964e-11	
             48	            3.5	            5.5	             40	 1	  2.8999e-11	
             52	            3.5	            5.5	             40	 1	  0 
             56	            3.5	            5.5	             40	 1	  0 
             60	            3.5	            5.5	             40	 1	  0 
             64	            3.5	            5.5	             40	 1	  0 
             68	            3.5	            5.5	             40	 1	  0 
             72	            3.5	            5.5	             40	 1	  0 
             76	            3.5	            5.5	             40	 1	  0 
             80	            3.5	            5.5	             40	 1	  0 
             84	            3.5	            5.5	             40	 1	  0 
             88	            3.5	            5.5	             40	 1	  0 
             92	            3.5	            5.5	             40	 1	  0 
             96	            3.5	            5.5	             40	 1	  0 
            100	            3.5	            5.5	             40	 1	  0 
              0            4.5	            5.5	             40	 1	  0 
              4	            4.5	            5.5	             40	 1	  1.4796e-08	
              8	            4.5	            5.5	             40	 1	  3.7867e-08	
             12	            4.5	            5.5	             40	 1	  4.8278e-08	
             16	            4.5	            5.5	             40	 1	  4.2371e-08	
             20	            4.5	            5.5	             40	 1	  2.9074e-08	
             24	            4.5	            5.5	             40	 1	  1.6684e-08	
             28	            4.5	            5.5	             40	 1	  8.3444e-09	
             32	            4.5	            5.5	             40	 1	  3.7395e-09	
             36	            4.5	            5.5	             40	 1	  1.5309e-09	
             40	            4.5	            5.5	             40	 1	  5.7978e-10	
             44	            4.5	            5.5	             40	 1	  2.0307e-10	
             48	            4.5	            5.5	             40	 1	  6.7189e-11	
             52	            4.5	            5.5	             40	 1	  1.8993e-11	
             56	            4.5	            5.5	             40	 1	  0 
             60	            4.5	            5.5	             40	 1	  0 
             64	            4.5	            5.5	             40	 1	  0 
             68	            4.5	            5.5	             40	 1	  0 
             72	            4.5	            5.5	             40	 1	  0 
             76	            4.5	            5.5	             40	 1	  0 
             80	            4.5	            5.5	             40	 1	  0 
             84	            4.5	            5.5	             40	 1	  0 
             88	            4.5	            5.5	             40	 1	  0 
             92	            4.5	            5.5	             40	 1	  0 
             96	            4.5	            5.5	             40	 1	  0 
            100	            4.5	            5.5	             40	 1	  0 
              0            5.5	            5.5	             40	 1	  0 
              4	            5.5	            5.5	             40	 1	  4.4715e-08	
              8	            5.5	            5.5	             40	 1	  1.0810e-07	
             12	            5.5	            5.5	             40	 1	  1.3144e-07	
             16	            5.5	            5.5	             40	 1	  1.1057e-07	
             20	            5.5	            5.5	             40	 1	  7.2983e-08	
             24	            5.5	            5.5	             40	 1	  4.0405e-08	
             28	            5.5	            5.5	             40	 1	  1.9546e-08	
             32	            5.5	            5.5	             40	 1	  8.4909e-09	
             36	            5.5	            5.5	             40	 1	  3.3776e-09	
             40	            5.5	            5.5	             40	 1	  1.2468e-09	
             44	            5.5	            5.5	             40	 1	  4.3140e-10	
             48	            5.5	            5.5	             40	 1	  1.3884e-10	
             52	            5.5	            5.5	             40	 1	  4.0722e-11	
             56	            5.5	            5.5	             40	 1	  1.0771e-11	
             60	            5.5	            5.5	             40	 1	  0 
             64	            5.5	            5.5	             40	 1	  0 
             68	            5.5	            5.5	             40	 1	  0 
             72	            5.5	            5.5	             40	 1	  0 
             76	            5.5	            5.5	             40	 1	  0 
             80	            5.5	            5.5	             40	 1	  0 
             84	            5.5	            5.5	             40	 1	  0 
             88	            5.5	            5.5	             40	 1	  0 
             92	            5.5	            5.5	             40	 1	  0 
             96	            5.5	            5.5	             40	 1	  0 
            100	            5.5	            5.5	             40	 1	  0 
              0            6.5	            5.5	             40	 1	  0 
              4	            6.5	            5.5	             40	 1	  1.3040e-07	
              8	            6.5	            5.5	             40	 1	  2.9765e-07	
             12	            6.5	            5.5	             40	 1	  3.4493e-07	
             16	            6.5	            5.5	             40	 1	  2.7797e-07	
             20	            6.5	            5.5	             40	 1	  1.7642e-07	
             24	            6.5	            5.5	             40	 1	  9.4197e-08	
             28	            6.5	            5.5	             40	 1	  4.4064e-08	
             32	            6.5	            5.5	             40	 1	  1.8555e-08	
             36	            6.5	            5.5	             40	 1	  7.1701e-09	
             40	            6.5	            5.5	             40	 1	  2.5790e-09	
             44	            6.5	            5.5	             40	 1	  8.7112e-10	
             48	            6.5	            5.5	             40	 1	  2.7775e-10	
             52	            6.5	            5.5	             40	 1	  8.3424e-11	
             56	            6.5	            5.5	             40	 1	  2.1630e-11	
             60	            6.5	            5.5	             40	 1	  0 
             64	            6.5	            5.5	             40	 1	  0 
             68	            6.5	            5.5	             40	 1	  0 
             72	            6.5	            5.5	             40	 1	  0 
             76	            6.5	            5.5	             40	 1	  0 
             80	            6.5	            5.5	             40	 1	  0 
             84	            6.5	            5.5	             40	 1	  0 
             88	            6.5	            5.5	             40	 1	  0 
             92	            6.5	            5.5	             40	 1	  0 
             96	            6.5	            5.5	             40	 1	  0 
            100	            6.5	            5.5	             40	 1	  0 
              0            7.5	            5.5	             40	 1	  0 
              4	            7.5	            5.5	             40	 1	  3.6521e-07	
              8	            7.5	            5.5	             40	 1	  7.8684e-07	
             12	            7.5	            5.5	             40	 1	  8.6851e-07	
             16	            7.5	            5.5	             40	 1	  6.7016e-07	
             20	            7.5	            5.5	             40	 1	  4.0885e-07	
             24	            7.5	            5.5	             40	 1	  2.1053e-07	
             28	            7.5	            5.5	             40	 1	  9.5240e-08	
             32	            7.5	            5.5	             40	 1	  3.8880e-08	
             36	            7.5	            5.5	             40	 1	  1.4599e-08	
             40	            7.5	            5.5	             40	 1	  5.1128e-09	
             44	            7.5	            5.5	             40	 1	  1.6876e-09	
             48	            7.5	            5.5	             40	 1	  5.2814e-10	
             52	            7.5	            5.5	             40	 1	  1.5513e-10	
             56	            7.5	            5.5	             40	 1	  4.1913e-11	
             60	            7.5	            5.5	             40	 1	  1.0265e-11	
             64	            7.5	            5.5	             40	 1	  0 
             68	            7.5	            5.5	             40	 1	  0 
             72	            7.5	            5.5	             40	 1	  0 
             76	            7.5	            5.5	             40	 1	  0 
             80	            7.5	            5.5	             40	 1	  0 
             84	            7.5	            5.5	             40	 1	  0 
             88	            7.5	            5.5	             40	 1	  0 
             92	            7.5	            5.5	             40	 1	  0 
             96	            7.5	            5.5	             40	 1	  0 
            100	            7.5	            5.5	             40	 1	  0 
              0            8.5	            5.5	             40	 1	  0 
              4	            8.5	            5.5	             40	 1	  9.7672e-07	
              8	            8.5	            5.5	             40	 1	  1.9856e-06	
             12	            8.5	            5.5	             40	 1	  2.0868e-06	
             16	            8.5	            5.5	             40	 1	  1.5415e-06	
             20	            8.5	            5.5	             40	 1	  9.0401e-07	
             24	            8.5	            5.5	             40	 1	  4.4901e-07	
             28	            8.5	            5.5	             40	 1	  1.9650e-07	
             32	            8.5	            5.5	             40	 1	  7.7808e-08	
             36	            8.5	            5.5	             40	 1	  2.8404e-08	
             40	            8.5	            5.5	             40	 1	  9.6924e-09	
             44	            8.5	            5.5	             40	 1	  3.1238e-09	
             48	            8.5	            5.5	             40	 1	  9.5722e-10	
             52	            8.5	            5.5	             40	 1	  2.7929e-10	
             56	            8.5	            5.5	             40	 1	  7.7241e-11	
             60	            8.5	            5.5	             40	 1	  1.8589e-11	
             64	            8.5	            5.5	             40	 1	  0 
             68	            8.5	            5.5	             40	 1	  0 
             72	            8.5	            5.5	             40	 1	  0 
             76	            8.5	            5.5	             40	 1	  0 
             80	            8.5	            5.5	             40	 1	  0 
             84	            8.5	            5.5	             40	 1	  0 
             88	            8.5	            5.5	             40	 1	  0 
             92	            8.5	            5.5	             40	 1	  0 
             96	            8.5	            5.5	             40	 1	  0 
            100	            8.5	            5.5	             40	 1	  0 
              0            9.5	            5.5	             40	 1	  0 
              4	            9.5	            5.5	             40	 1	  2.4768e-06	
              8	            9.5	            5.5	             40	 1	  4.7509e-06	
             12	            9.5	            5.5	             40	 1	  4.7538e-06	
             16	            9.5	            5.5	             40	 1	  3.3623e-06	
             20	            9.5	            5.5	             40	 1	  1.8963e-06	
             24	            9.5	            5.5	             40	 1	  9.0904e-07	
             28	            9.5	            5.5	             40	 1	  3.8516e-07	
             32	            9.5	            5.5	             40	 1	  1.4806e-07	
             36	            9.5	            5.5	             40	 1	  5.2596e-08	
             40	            9.5	            5.5	             40	 1	  1.7504e-08	
             44	            9.5	            5.5	             40	 1	  5.5134e-09	
             48	            9.5	            5.5	             40	 1	  1.6561e-09	
             52	            9.5	            5.5	             40	 1	  4.7580e-10	
             56	            9.5	            5.5	             40	 1	  1.2906e-10	
             60	            9.5	            5.5	             40	 1	  3.2278e-11	
             64	            9.5	            5.5	             40	 1	  0 
             68	            9.5	            5.5	             40	 1	  0 
             72	            9.5	            5.5	             40	 1	  0 
             76	            9.5	            5.5	             40	 1	  0 
             80	            9.5	            5.5	             40	 1	  0 
             84	            9.5	            5.5	             40	 1	  0 
             88	            9.5	            5.5	             40	 1	  0 
             92	            9.5	            5.5	             40	 1	  0 
             96	            9.5	            5.5	             40	 1	  0 
            100	            9.5	            5.5	             40	 1	  0 
              0           10.5	            5.5	             40	 1	  0 
              4	           10.5	            5.5	             40	 1	  5.9042e-06	
              8	           10.5	            5.5	             40	 1	  1.0691e-05	
             12	           10.5	            5.5	             40	 1	  1.0191e-05	
             16	           10.5	            5.5	             40	 1	  6.9069e-06	
             20	           10.5	            5.5	             40	 1	  3.7499e-06	
             24	           10.5	            5.5	             40	 1	  1.7370e-06	
             28	           10.5	            5.5	             40	 1	  7.1349e-07	
             32	           10.5	            5.5	             40	 1	  2.6663e-07	
             36	           10.5	            5.5	             40	 1	  9.2309e-08	
             40	           10.5	            5.5	             40	 1	  3.0004e-08	
             44	           10.5	            5.5	             40	 1	  9.2493e-09	
             48	           10.5	            5.5	             40	 1	  2.7242e-09	
             52	           10.5	            5.5	             40	 1	  7.7020e-10	
             56	           10.5	            5.5	             40	 1	  2.0815e-10	
             60	           10.5	            5.5	             40	 1	  5.2452e-11	
             64	           10.5	            5.5	             40	 1	  1.1806e-11	
             68	           10.5	            5.5	             40	 1	  0 
             72	           10.5	            5.5	             40	 1	  0 
             76	           10.5	            5.5	             40	 1	  0 
             80	           10.5	            5.5	             40	 1	  0 
