              x	              y	              z	           time	in	          Cl	
        0.00044	        0.00048	              0              4	 1	  1.9582e-12	
        0.00046	        0.00048	              0              4	 1	  7.5841e-13	
        0.00048	        0.00048	              0              4	 1	  2.8180e-13	
         0.0005	        0.00048	              0              4	 1	  9.8195e-14	
        0.00052	        0.00048	              0              4	 1	  3.0080e-14	
        0.00054	        0.00048	              0              4	 1	  0 
        0.00056	        0.00048	              0              4	 1	  0 
        0.00058	        0.00048	              0              4	 1	  0 
         0.0006	        0.00048	              0              4	 1	  0 
        0.00062	        0.00048	              0              4	 1	  0 
        0.00064	        0.00048	              0              4	 1	  0 
        0.00066	        0.00048	              0              4	 1	  0 
        0.00068	        0.00048	              0              4	 1	  0 
         0.0007	        0.00048	              0              4	 1	  0 
        0.00072	        0.00048	              0              4	 1	  0 
        0.00074	        0.00048	              0              4	 1	  0 
        0.00076	        0.00048	              0              4	 1	  0 
        0.00078	        0.00048	              0              4	 1	  0 
         0.0008	        0.00048	              0              4	 1	  0 
        0.00082	        0.00048	              0              4	 1	  0 
        0.00084	        0.00048	              0              4	 1	  0 
        0.00086	        0.00048	              0              4	 1	  0 
        0.00088	        0.00048	              0              4	 1	  0 
         0.0009	        0.00048	              0              4	 1	  0 
        0.00092	        0.00048	              0              4	 1	  0 
        0.00094	        0.00048	              0              4	 1	  0 
        0.00096	        0.00048	              0              4	 1	  0 
        0.00098	        0.00048	              0              4	 1	  0 
          0.001	        0.00048	              0              4	 1	  0 
              0         0.0005	              0              4	 1	  4.6170e-08	
          2e-05	         0.0005	              0              4	 1	  4.5017e-08	
          4e-05	         0.0005	              0              4	 1	  4.1729e-08	
          6e-05	         0.0005	              0              4	 1	  3.6784e-08	
          8e-05	         0.0005	              0              4	 1	  3.0847e-08	
         0.0001	         0.0005	              0              4	 1	  2.4623e-08	
        0.00012	         0.0005	              0              4	 1	  1.8721e-08	
        0.00014	         0.0005	              0              4	 1	  1.3569e-08	
        0.00016	         0.0005	              0              4	 1	  9.3830e-09	
        0.00018	         0.0005	              0              4	 1	  6.1969e-09	
         0.0002	         0.0005	              0              4	 1	  3.9129e-09	
        0.00022	         0.0005	              0              4	 1	  2.3647e-09	
        0.00024	         0.0005	              0              4	 1	  1.3694e-09	
        0.00026	         0.0005	              0              4	 1	  7.6081e-10	
        0.00028	         0.0005	              0              4	 1	  4.0598e-10	
         0.0003	         0.0005	              0              4	 1	  2.0833e-10	
        0.00032	         0.0005	              0              4	 1	  1.0292e-10	
        0.00034	         0.0005	              0              4	 1	  4.9011e-11	
        0.00036	         0.0005	              0              4	 1	  2.2521e-11	
        0.00038	         0.0005	              0              4	 1	  9.9956e-12	
         0.0004	         0.0005	              0              4	 1	  4.2881e-12	
        0.00042	         0.0005	              0              4	 1	  1.7780e-12	
        0.00044	         0.0005	              0              4	 1	  7.1120e-13	
        0.00046	         0.0005	              0              4	 1	  2.7275e-13	
        0.00048	         0.0005	              0              4	 1	  9.8195e-14	
         0.0005	         0.0005	              0              4	 1	  3.1163e-14	
        0.00052	         0.0005	              0              4	 1	  0 
        0.00054	         0.0005	              0              4	 1	  0 
        0.00056	         0.0005	              0              4	 1	  0 
        0.00058	         0.0005	              0              4	 1	  0 
         0.0006	         0.0005	              0              4	 1	  0 
        0.00062	         0.0005	              0              4	 1	  0 
        0.00064	         0.0005	              0              4	 1	  0 
        0.00066	         0.0005	              0              4	 1	  0 
        0.00068	         0.0005	              0              4	 1	  0 
         0.0007	         0.0005	              0              4	 1	  0 
        0.00072	         0.0005	              0              4	 1	  0 
        0.00074	         0.0005	              0              4	 1	  0 
        0.00076	         0.0005	              0              4	 1	  0 
        0.00078	         0.0005	              0              4	 1	  0 
         0.0008	         0.0005	              0              4	 1	  0 
        0.00082	         0.0005	              0              4	 1	  0 
        0.00084	         0.0005	              0              4	 1	  0 
        0.00086	         0.0005	              0              4	 1	  0 
        0.00088	         0.0005	              0              4	 1	  0 
         0.0009	         0.0005	              0              4	 1	  0 
        0.00092	         0.0005	              0              4	 1	  0 
        0.00094	         0.0005	              0              4	 1	  0 
        0.00096	         0.0005	              0              4	 1	  0 
        0.00098	         0.0005	              0              4	 1	  0 
          0.001	         0.0005	              0              4	 1	  0 
              0        0.00052	              0              4	 1	  1.5947e-08	
          2e-05	        0.00052	              0              4	 1	  1.5549e-08	
          4e-05	        0.00052	              0              4	 1	  1.4416e-08	
          6e-05	        0.00052	              0              4	 1	  1.2712e-08	
          8e-05	        0.00052	              0              4	 1	  1.0665e-08	
         0.0001	        0.00052	              0              4	 1	  8.5175e-09	
        0.00012	        0.00052	              0              4	 1	  6.4804e-09	
        0.00014	        0.00052	              0              4	 1	  4.7006e-09	
        0.00016	        0.00052	              0              4	 1	  3.2536e-09	
        0.00018	        0.00052	              0              4	 1	  2.1511e-09	
         0.0002	        0.00052	              0              4	 1	  1.3599e-09	
        0.00022	        0.00052	              0              4	 1	  8.2294e-10	
        0.00024	        0.00052	              0              4	 1	  4.7727e-10	
        0.00026	        0.00052	              0              4	 1	  2.6558e-10	
        0.00028	        0.00052	              0              4	 1	  1.4196e-10	
         0.0003	        0.00052	              0              4	 1	  7.2982e-11	
        0.00032	        0.00052	              0              4	 1	  3.6126e-11	
        0.00034	        0.00052	              0              4	 1	  1.7237e-11	
        0.00036	        0.00052	              0              4	 1	  7.9358e-12	
        0.00038	        0.00052	              0              4	 1	  3.5275e-12	
         0.0004	        0.00052	              0              4	 1	  1.5137e-12	
        0.00042	        0.00052	              0              4	 1	  6.2564e-13	
        0.00044	        0.00052	              0              4	 1	  2.4717e-13	
        0.00046	        0.00052	              0              4	 1	  9.1708e-14	
        0.00048	        0.00052	              0              4	 1	  3.0080e-14	
         0.0005	        0.00052	              0              4	 1	  0 
        0.00052	        0.00052	              0              4	 1	  0 
        0.00054	        0.00052	              0              4	 1	  0 
        0.00056	        0.00052	              0              4	 1	  0 
        0.00058	        0.00052	              0              4	 1	  0 
         0.0006	        0.00052	              0              4	 1	  0 
        0.00062	        0.00052	              0              4	 1	  0 
        0.00064	        0.00052	              0              4	 1	  0 
        0.00066	        0.00052	              0              4	 1	  0 
        0.00068	        0.00052	              0              4	 1	  0 
         0.0007	        0.00052	              0              4	 1	  0 
        0.00072	        0.00052	              0              4	 1	  0 
        0.00074	        0.00052	              0              4	 1	  0 
        0.00076	        0.00052	              0              4	 1	  0 
        0.00078	        0.00052	              0              4	 1	  0 
         0.0008	        0.00052	              0              4	 1	  0 
        0.00082	        0.00052	              0              4	 1	  0 
        0.00084	        0.00052	              0              4	 1	  0 
        0.00086	        0.00052	              0              4	 1	  0 
        0.00088	        0.00052	              0              4	 1	  0 
         0.0009	        0.00052	              0              4	 1	  0 
        0.00092	        0.00052	              0              4	 1	  0 
        0.00094	        0.00052	              0              4	 1	  0 
        0.00096	        0.00052	              0              4	 1	  0 
        0.00098	        0.00052	              0              4	 1	  0 
          0.001	        0.00052	              0              4	 1	  0 
              0        0.00054	              0              4	 1	  5.3548e-09	
          2e-05	        0.00054	              0              4	 1	  5.2217e-09	
          4e-05	        0.00054	              0              4	 1	  4.8421e-09	
          6e-05	        0.00054	              0              4	 1	  4.2710e-09	
          8e-05	        0.00054	              0              4	 1	  3.5849e-09	
         0.0001	        0.00054	              0              4	 1	  2.8648e-09	
        0.00012	        0.00054	              0              4	 1	  2.1812e-09	
        0.00014	        0.00054	              0              4	 1	  1.5835e-09	
        0.00016	        0.00054	              0              4	 1	  1.0972e-09	
        0.00018	        0.00054	              0              4	 1	  7.2621e-10	
         0.0002	        0.00054	              0              4	 1	  4.5968e-10	
        0.00022	        0.00054	              0              4	 1	  2.7857e-10	
        0.00024	        0.00054	              0              4	 1	  1.6181e-10	
        0.00026	        0.00054	              0              4	 1	  9.0191e-11	
        0.00028	        0.00054	              0              4	 1	  4.8297e-11	
         0.0003	        0.00054	              0              4	 1	  2.4875e-11	
        0.00032	        0.00054	              0              4	 1	  1.2337e-11	
        0.00034	        0.00054	              0              4	 1	  5.8966e-12	
        0.00036	        0.00054	              0              4	 1	  2.7181e-12	
        0.00038	        0.00054	              0              4	 1	  1.2080e-12	
         0.0004	        0.00054	              0              4	 1	  5.1635e-13	
        0.00042	        0.00054	              0              4	 1	  2.1013e-13	
        0.00044	        0.00054	              0              4	 1	  7.8771e-14	
        0.00046	        0.00054	              0              4	 1	  2.6709e-14	
        0.00048	        0.00054	              0              4	 1	  0 
         0.0005	        0.00054	              0              4	 1	  0 
        0.00052	        0.00054	              0              4	 1	  0 
        0.00054	        0.00054	              0              4	 1	  0 
        0.00056	        0.00054	              0              4	 1	  0 
        0.00058	        0.00054	              0              4	 1	  0 
         0.0006	        0.00054	              0              4	 1	  0 
        0.00062	        0.00054	              0              4	 1	  0 
        0.00064	        0.00054	              0              4	 1	  0 
        0.00066	        0.00054	              0              4	 1	  0 
        0.00068	        0.00054	              0              4	 1	  0 
         0.0007	        0.00054	              0              4	 1	  0 
        0.00072	        0.00054	              0              4	 1	  0 
        0.00074	        0.00054	              0              4	 1	  0 
        0.00076	        0.00054	              0              4	 1	  0 
        0.00078	        0.00054	              0              4	 1	  0 
         0.0008	        0.00054	              0              4	 1	  0 
        0.00082	        0.00054	              0              4	 1	  0 
        0.00084	        0.00054	              0              4	 1	  0 
        0.00086	        0.00054	              0              4	 1	  0 
        0.00088	        0.00054	              0              4	 1	  0 
         0.0009	        0.00054	              0              4	 1	  0 
        0.00092	        0.00054	              0              4	 1	  0 
        0.00094	        0.00054	              0              4	 1	  0 
        0.00096	        0.00054	              0              4	 1	  0 
        0.00098	        0.00054	              0              4	 1	  0 
          0.001	        0.00054	              0              4	 1	  0 
              0        0.00056	              0              4	 1	  1.7498e-09	
          2e-05	        0.00056	              0              4	 1	  1.7064e-09	
          4e-05	        0.00056	              0              4	 1	  1.5827e-09	
          6e-05	        0.00056	              0              4	 1	  1.3965e-09	
          8e-05	        0.00056	              0              4	 1	  1.1727e-09	
         0.0001	        0.00056	              0              4	 1	  9.3777e-10	
        0.00012	        0.00056	              0              4	 1	  7.1455e-10	
        0.00014	        0.00056	              0              4	 1	  5.1923e-10	
        0.00016	        0.00056	              0              4	 1	  3.6013e-10	
        0.00018	        0.00056	              0              4	 1	  2.3866e-10	
         0.0002	        0.00056	              0              4	 1	  1.5127e-10	
        0.00022	        0.00056	              0              4	 1	  9.1807e-11	
        0.00024	        0.00056	              0              4	 1	  5.3412e-11	
        0.00026	        0.00056	              0              4	 1	  2.9822e-11	
        0.00028	        0.00056	              0              4	 1	  1.5998e-11	
         0.0003	        0.00056	              0              4	 1	  8.2539e-12	
        0.00032	        0.00056	              0              4	 1	  4.0995e-12	
        0.00034	        0.00056	              0              4	 1	  1.9611e-12	
        0.00036	        0.00056	              0              4	 1	  9.0314e-13	
        0.00038	        0.00056	              0              4	 1	  3.9918e-13	
         0.0004	        0.00056	              0              4	 1	  1.6775e-13	
        0.00042	        0.00056	              0              4	 1	  6.3713e-14	
        0.00044	        0.00056	              0              4	 1	  1.8874e-14	
        0.00046	        0.00056	              0              4	 1	  0 
        0.00048	        0.00056	              0              4	 1	  0 
         0.0005	        0.00056	              0              4	 1	  0 
        0.00052	        0.00056	              0              4	 1	  0 
        0.00054	        0.00056	              0              4	 1	  0 
        0.00056	        0.00056	              0              4	 1	  0 
        0.00058	        0.00056	              0              4	 1	  0 
         0.0006	        0.00056	              0              4	 1	  0 
        0.00062	        0.00056	              0              4	 1	  0 
        0.00064	        0.00056	              0              4	 1	  0 
        0.00066	        0.00056	              0              4	 1	  0 
        0.00068	        0.00056	              0              4	 1	  0 
         0.0007	        0.00056	              0              4	 1	  0 
        0.00072	        0.00056	              0              4	 1	  0 
        0.00074	        0.00056	              0              4	 1	  0 
        0.00076	        0.00056	              0              4	 1	  0 
        0.00078	        0.00056	              0              4	 1	  0 
         0.0008	        0.00056	              0              4	 1	  0 
        0.00082	        0.00056	              0              4	 1	  0 
        0.00084	        0.00056	              0              4	 1	  0 
        0.00086	        0.00056	              0              4	 1	  0 
        0.00088	        0.00056	              0              4	 1	  0 
         0.0009	        0.00056	              0              4	 1	  0 
        0.00092	        0.00056	              0              4	 1	  0 
        0.00094	        0.00056	              0              4	 1	  0 
        0.00096	        0.00056	              0              4	 1	  0 
        0.00098	        0.00056	              0              4	 1	  0 
          0.001	        0.00056	              0              4	 1	  0 
              0        0.00058	              0              4	 1	  5.5690e-10	
          2e-05	        0.00058	              0              4	 1	  5.4313e-10	
          4e-05	        0.00058	              0              4	 1	  5.0387e-10	
          6e-05	        0.00058	              0              4	 1	  4.4476e-10	
          8e-05	        0.00058	              0              4	 1	  3.7368e-10	
         0.0001	        0.00058	              0              4	 1	  2.9901e-10	
        0.00012	        0.00058	              0              4	 1	  2.2803e-10	
        0.00014	        0.00058	              0              4	 1	  1.6585e-10	
        0.00016	        0.00058	              0              4	 1	  1.1516e-10	
        0.00018	        0.00058	              0              4	 1	  7.6413e-11	
         0.0002	        0.00058	              0              4	 1	  4.8501e-11	
        0.00022	        0.00058	              0              4	 1	  2.9480e-11	
        0.00024	        0.00058	              0              4	 1	  1.7178e-11	
        0.00026	        0.00058	              0              4	 1	  9.6067e-12	
        0.00028	        0.00058	              0              4	 1	  5.1611e-12	
         0.0003	        0.00058	              0              4	 1	  2.6656e-12	
        0.00032	        0.00058	              0              4	 1	  1.3240e-12	
        0.00034	        0.00058	              0              4	 1	  6.3188e-13	
        0.00036	        0.00058	              0              4	 1	  2.8854e-13	
        0.00038	        0.00058	              0              4	 1	  1.2454e-13	
         0.0004	        0.00058	              0              4	 1	  4.8858e-14	
        0.00042	        0.00058	              0              4	 1	  1.4813e-14	
        0.00044	        0.00058	              0              4	 1	  0 
        0.00046	        0.00058	              0              4	 1	  0 
        0.00048	        0.00058	              0              4	 1	  0 
         0.0005	        0.00058	              0              4	 1	  0 
        0.00052	        0.00058	              0              4	 1	  0 
        0.00054	        0.00058	              0              4	 1	  0 
        0.00056	        0.00058	              0              4	 1	  0 
        0.00058	        0.00058	              0              4	 1	  0 
         0.0006	        0.00058	              0              4	 1	  0 
        0.00062	        0.00058	              0              4	 1	  0 
        0.00064	        0.00058	              0              4	 1	  0 
        0.00066	        0.00058	              0              4	 1	  0 
        0.00068	        0.00058	              0              4	 1	  0 
         0.0007	        0.00058	              0              4	 1	  0 
        0.00072	        0.00058	              0              4	 1	  0 
        0.00074	        0.00058	              0              4	 1	  0 
        0.00076	        0.00058	              0              4	 1	  0 
        0.00078	        0.00058	              0              4	 1	  0 
         0.0008	        0.00058	              0              4	 1	  0 
        0.00082	        0.00058	              0              4	 1	  0 
        0.00084	        0.00058	              0              4	 1	  0 
        0.00086	        0.00058	              0              4	 1	  0 
        0.00088	        0.00058	              0              4	 1	  0 
         0.0009	        0.00058	              0              4	 1	  0 
        0.00092	        0.00058	              0              4	 1	  0 
        0.00094	        0.00058	              0              4	 1	  0 
        0.00096	        0.00058	              0              4	 1	  0 
        0.00098	        0.00058	              0              4	 1	  0 
          0.001	        0.00058	              0              4	 1	  0 
              0         0.0006	              0              4	 1	  1.7278e-10	
          2e-05	         0.0006	              0              4	 1	  1.6852e-10	
          4e-05	         0.0006	              0              4	 1	  1.5637e-10	
          6e-05	         0.0006	              0              4	 1	  1.3808e-10	
          8e-05	         0.0006	              0              4	 1	  1.1608e-10	
         0.0001	         0.0006	              0              4	 1	  9.2951e-11	
        0.00012	         0.0006	              0              4	 1	  7.0943e-11	
        0.00014	         0.0006	              0              4	 1	  5.1652e-11	
        0.00016	         0.0006	              0              4	 1	  3.5906e-11	
        0.00018	         0.0006	              0              4	 1	  2.3854e-11	
         0.0002	         0.0006	              0              4	 1	  1.5161e-11	
        0.00022	         0.0006	              0              4	 1	  9.2283e-12	
        0.00024	         0.0006	              0              4	 1	  5.3848e-12	
        0.00026	         0.0006	              0              4	 1	  3.0148e-12	
        0.00028	         0.0006	              0              4	 1	  1.6202e-12	
         0.0003	         0.0006	              0              4	 1	  8.3557e-13	
        0.00032	         0.0006	              0              4	 1	  4.1285e-13	
        0.00034	         0.0006	              0              4	 1	  1.9440e-13	
        0.00036	         0.0006	              0              4	 1	  8.4947e-14	
        0.00038	         0.0006	              0              4	 1	  3.3644e-14	
         0.0004	         0.0006	              0              4	 1	  1.0609e-14	
        0.00042	         0.0006	              0              4	 1	  0 
        0.00044	         0.0006	              0              4	 1	  0 
        0.00046	         0.0006	              0              4	 1	  0 
        0.00048	         0.0006	              0              4	 1	  0 
         0.0005	         0.0006	              0              4	 1	  0 
        0.00052	         0.0006	              0              4	 1	  0 
        0.00054	         0.0006	              0              4	 1	  0 
        0.00056	         0.0006	              0              4	 1	  0 
        0.00058	         0.0006	              0              4	 1	  0 
         0.0006	         0.0006	              0              4	 1	  0 
        0.00062	         0.0006	              0              4	 1	  0 
        0.00064	         0.0006	              0              4	 1	  0 
        0.00066	         0.0006	              0              4	 1	  0 
        0.00068	         0.0006	              0              4	 1	  0 
         0.0007	         0.0006	              0              4	 1	  0 
        0.00072	         0.0006	              0              4	 1	  0 
        0.00074	         0.0006	              0              4	 1	  0 
        0.00076	         0.0006	              0              4	 1	  0 
        0.00078	         0.0006	              0              4	 1	  0 
         0.0008	         0.0006	              0              4	 1	  0 
        0.00082	         0.0006	              0              4	 1	  0 
        0.00084	         0.0006	              0              4	 1	  0 
        0.00086	         0.0006	              0              4	 1	  0 
        0.00088	         0.0006	              0              4	 1	  0 
         0.0009	         0.0006	              0              4	 1	  0 
        0.00092	         0.0006	              0              4	 1	  0 
        0.00094	         0.0006	              0              4	 1	  0 
        0.00096	         0.0006	              0              4	 1	  0 
        0.00098	         0.0006	              0              4	 1	  0 
          0.001	         0.0006	              0              4	 1	  0 
              0        0.00062	              0              4	 1	  5.2296e-11	
          2e-05	        0.00062	              0              4	 1	  5.1011e-11	
          4e-05	        0.00062	              0              4	 1	  4.7346e-11	
          6e-05	        0.00062	              0              4	 1	  4.1825e-11	
          8e-05	        0.00062	              0              4	 1	  3.5180e-11	
         0.0001	        0.00062	              0              4	 1	  2.8190e-11	
        0.00012	        0.00062	              0              4	 1	  2.1533e-11	
        0.00014	        0.00062	              0              4	 1	  1.5693e-11	
        0.00016	        0.00062	              0              4	 1	  1.0921e-11	
        0.00018	        0.00062	              0              4	 1	  7.2633e-12	
         0.0002	        0.00062	              0              4	 1	  4.6214e-12	
        0.00022	        0.00062	              0              4	 1	  2.8154e-12	
        0.00024	        0.00062	              0              4	 1	  1.6435e-12	
        0.00026	        0.00062	              0              4	 1	  9.1935e-13	
        0.00028	        0.00062	              0              4	 1	  4.9217e-13	
         0.0003	        0.00062	              0              4	 1	  2.5110e-13	
        0.00032	        0.00062	              0              4	 1	  1.2110e-13	
        0.00034	        0.00062	              0              4	 1	  5.3256e-14	
        0.00036	        0.00062	              0              4	 1	  1.8493e-14	
        0.00038	        0.00062	              0              4	 1	  0 
         0.0004	        0.00062	              0              4	 1	  0 
        0.00042	        0.00062	              0              4	 1	  0 
        0.00044	        0.00062	              0              4	 1	  0 
        0.00046	        0.00062	              0              4	 1	  0 
        0.00048	        0.00062	              0              4	 1	  0 
         0.0005	        0.00062	              0              4	 1	  0 
        0.00052	        0.00062	              0              4	 1	  0 
        0.00054	        0.00062	              0              4	 1	  0 
        0.00056	        0.00062	              0              4	 1	  0 
        0.00058	        0.00062	              0              4	 1	  0 
         0.0006	        0.00062	              0              4	 1	  0 
        0.00062	        0.00062	              0              4	 1	  0 
        0.00064	        0.00062	              0              4	 1	  0 
        0.00066	        0.00062	              0              4	 1	  0 
        0.00068	        0.00062	              0              4	 1	  0 
         0.0007	        0.00062	              0              4	 1	  0 
        0.00072	        0.00062	              0              4	 1	  0 
        0.00074	        0.00062	              0              4	 1	  0 
        0.00076	        0.00062	              0              4	 1	  0 
        0.00078	        0.00062	              0              4	 1	  0 
         0.0008	        0.00062	              0              4	 1	  0 
        0.00082	        0.00062	              0              4	 1	  0 
        0.00084	        0.00062	              0              4	 1	  0 
        0.00086	        0.00062	              0              4	 1	  0 
        0.00088	        0.00062	              0              4	 1	  0 
         0.0009	        0.00062	              0              4	 1	  0 
        0.00092	        0.00062	              0              4	 1	  0 
        0.00094	        0.00062	              0              4	 1	  0 
        0.00096	        0.00062	              0              4	 1	  0 
        0.00098	        0.00062	              0              4	 1	  0 
          0.001	        0.00062	              0              4	 1	  0 
              0        0.00064	              0              4	 1	  1.5451e-11	
          2e-05	        0.00064	              0              4	 1	  1.5073e-11	
          4e-05	        0.00064	              0              4	 1	  1.3993e-11	
          6e-05	        0.00064	              0              4	 1	  1.2366e-11	
          8e-05	        0.00064	              0              4	 1	  1.0407e-11	
         0.0001	        0.00064	              0              4	 1	  8.3439e-12	
        0.00012	        0.00064	              0              4	 1	  6.3783e-12	
        0.00014	        0.00064	              0              4	 1	  4.6518e-12	
        0.00016	        0.00064	              0              4	 1	  3.2393e-12	
        0.00018	        0.00064	              0              4	 1	  2.1554e-12	
         0.0002	        0.00064	              0              4	 1	  1.3712e-12	
        0.00022	        0.00064	              0              4	 1	  8.3421e-13	
        0.00024	        0.00064	              0              4	 1	  4.8510e-13	
        0.00026	        0.00064	              0              4	 1	  2.6899e-13	
        0.00028	        0.00064	              0              4	 1	  1.4113e-13	
         0.0003	        0.00064	              0              4	 1	  6.8662e-14	
        0.00032	        0.00064	              0              4	 1	  3.0366e-14	
        0.00034	        0.00064	              0              4	 1	  1.0803e-14	
        0.00036	        0.00064	              0              4	 1	  0 
        0.00038	        0.00064	              0              4	 1	  0 
         0.0004	        0.00064	              0              4	 1	  0 
        0.00042	        0.00064	              0              4	 1	  0 
        0.00044	        0.00064	              0              4	 1	  0 
        0.00046	        0.00064	              0              4	 1	  0 
        0.00048	        0.00064	              0              4	 1	  0 
         0.0005	        0.00064	              0              4	 1	  0 
        0.00052	        0.00064	              0              4	 1	  0 
        0.00054	        0.00064	              0              4	 1	  0 
        0.00056	        0.00064	              0              4	 1	  0 
        0.00058	        0.00064	              0              4	 1	  0 
         0.0006	        0.00064	              0              4	 1	  0 
        0.00062	        0.00064	              0              4	 1	  0 
        0.00064	        0.00064	              0              4	 1	  0 
        0.00066	        0.00064	              0              4	 1	  0 
        0.00068	        0.00064	              0              4	 1	  0 
         0.0007	        0.00064	              0              4	 1	  0 
        0.00072	        0.00064	              0              4	 1	  0 
        0.00074	        0.00064	              0              4	 1	  0 
        0.00076	        0.00064	              0              4	 1	  0 
        0.00078	        0.00064	              0              4	 1	  0 
         0.0008	        0.00064	              0              4	 1	  0 
        0.00082	        0.00064	              0              4	 1	  0 
        0.00084	        0.00064	              0              4	 1	  0 
        0.00086	        0.00064	              0              4	 1	  0 
        0.00088	        0.00064	              0              4	 1	  0 
         0.0009	        0.00064	              0              4	 1	  0 
        0.00092	        0.00064	              0              4	 1	  0 
        0.00094	        0.00064	              0              4	 1	  0 
        0.00096	        0.00064	              0              4	 1	  0 
        0.00098	        0.00064	              0              4	 1	  0 
          0.001	        0.00064	              0              4	 1	  0 
              0        0.00066	              0              4	 1	  4.4564e-12	
          2e-05	        0.00066	              0              4	 1	  4.3474e-12	
          4e-05	        0.00066	              0              4	 1	  4.0365e-12	
          6e-05	        0.00066	              0              4	 1	  3.5679e-12	
          8e-05	        0.00066	              0              4	 1	  3.0033e-12	
         0.0001	        0.00066	              0              4	 1	  2.4085e-12	
        0.00012	        0.00066	              0              4	 1	  1.8413e-12	
        0.00014	        0.00066	              0              4	 1	  1.3427e-12	
        0.00016	        0.00066	              0              4	 1	  9.3417e-13	
        0.00018	        0.00066	              0              4	 1	  6.2012e-13	
         0.0002	        0.00066	              0              4	 1	  3.9252e-13	
        0.00022	        0.00066	              0              4	 1	  2.3636e-13	
        0.00024	        0.00066	              0              4	 1	  1.3456e-13	
        0.00026	        0.00066	              0              4	 1	  7.1297e-14	
        0.00028	        0.00066	              0              4	 1	  3.4403e-14	
         0.0003	        0.00066	              0              4	 1	  1.3505e-14	
        0.00032	        0.00066	              0              4	 1	  0 
        0.00034	        0.00066	              0              4	 1	  0 
        0.00036	        0.00066	              0              4	 1	  0 
        0.00038	        0.00066	              0              4	 1	  0 
         0.0004	        0.00066	              0              4	 1	  0 
        0.00042	        0.00066	              0              4	 1	  0 
        0.00044	        0.00066	              0              4	 1	  0 
        0.00046	        0.00066	              0              4	 1	  0 
        0.00048	        0.00066	              0              4	 1	  0 
         0.0005	        0.00066	              0              4	 1	  0 
        0.00052	        0.00066	              0              4	 1	  0 
        0.00054	        0.00066	              0              4	 1	  0 
        0.00056	        0.00066	              0              4	 1	  0 
        0.00058	        0.00066	              0              4	 1	  0 
         0.0006	        0.00066	              0              4	 1	  0 
        0.00062	        0.00066	              0              4	 1	  0 
        0.00064	        0.00066	              0              4	 1	  0 
        0.00066	        0.00066	              0              4	 1	  0 
        0.00068	        0.00066	              0              4	 1	  0 
         0.0007	        0.00066	              0              4	 1	  0 
        0.00072	        0.00066	              0              4	 1	  0 
        0.00074	        0.00066	              0              4	 1	  0 
        0.00076	        0.00066	              0              4	 1	  0 
        0.00078	        0.00066	              0              4	 1	  0 
         0.0008	        0.00066	              0              4	 1	  0 
        0.00082	        0.00066	              0              4	 1	  0 
        0.00084	        0.00066	              0              4	 1	  0 
        0.00086	        0.00066	              0              4	 1	  0 
        0.00088	        0.00066	              0              4	 1	  0 
         0.0009	        0.00066	              0              4	 1	  0 
        0.00092	        0.00066	              0              4	 1	  0 
        0.00094	        0.00066	              0              4	 1	  0 
        0.00096	        0.00066	              0              4	 1	  0 
        0.00098	        0.00066	              0              4	 1	  0 
          0.001	        0.00066	              0              4	 1	  0 
              0        0.00068	              0              4	 1	  1.2517e-12	
          2e-05	        0.00068	              0              4	 1	  1.2210e-12	
          4e-05	        0.00068	              0              4	 1	  1.1333e-12	
          6e-05	        0.00068	              0              4	 1	  1.0013e-12	
          8e-05	        0.00068	              0              4	 1	  8.4213e-13	
         0.0001	        0.00068	              0              4	 1	  6.7432e-13	
        0.00012	        0.00068	              0              4	 1	  5.1435e-13	
        0.00014	        0.00068	              0              4	 1	  3.7363e-13	
        0.00016	        0.00068	              0              4	 1	  2.5808e-13	
        0.00018	        0.00068	              0              4	 1	  1.6884e-13	
         0.0002	        0.00068	              0              4	 1	  1.0377e-13	
        0.00022	        0.00068	              0              4	 1	  6.0236e-14	
        0.00024	        0.00068	              0              4	 1	  3.1560e-14	
        0.00026	        0.00068	              0              4	 1	  1.3538e-14	
        0.00028	        0.00068	              0              4	 1	  0 
         0.0003	        0.00068	              0              4	 1	  0 
        0.00032	        0.00068	              0              4	 1	  0 
        0.00034	        0.00068	              0              4	 1	  0 
        0.00036	        0.00068	              0              4	 1	  0 
        0.00038	        0.00068	              0              4	 1	  0 
         0.0004	        0.00068	              0              4	 1	  0 
        0.00042	        0.00068	              0              4	 1	  0 
        0.00044	        0.00068	              0              4	 1	  0 
        0.00046	        0.00068	              0              4	 1	  0 
        0.00048	        0.00068	              0              4	 1	  0 
         0.0005	        0.00068	              0              4	 1	  0 
        0.00052	        0.00068	              0              4	 1	  0 
        0.00054	        0.00068	              0              4	 1	  0 
        0.00056	        0.00068	              0              4	 1	  0 
        0.00058	        0.00068	              0              4	 1	  0 
         0.0006	        0.00068	              0              4	 1	  0 
        0.00062	        0.00068	              0              4	 1	  0 
        0.00064	        0.00068	              0              4	 1	  0 
        0.00066	        0.00068	              0              4	 1	  0 
        0.00068	        0.00068	              0              4	 1	  0 
         0.0007	        0.00068	              0              4	 1	  0 
        0.00072	        0.00068	              0              4	 1	  0 
        0.00074	        0.00068	              0              4	 1	  0 
        0.00076	        0.00068	              0              4	 1	  0 
        0.00078	        0.00068	              0              4	 1	  0 
         0.0008	        0.00068	              0              4	 1	  0 
        0.00082	        0.00068	              0              4	 1	  0 
        0.00084	        0.00068	              0              4	 1	  0 
