x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.03891	0.784227	1	0.290645	1.79593e-005	0.123758	2.41202e-015	0	5.53527e-008	2.2292e-006	1.33908e-010	1.66448e-027	0.0485584	0	0	6.50117	4.71604e-009	1.74942	0.290645	-5.05402	0.269436	1.79798	0	10	0	0	0	0	5	0.499999	56	15.3759	4.74443	0.989958	0.0337005	-0.208065	-0.45444	0.289735	0.282622	0.0564135	
1.08112	0.773803	1	0.207361	1.64953	2.53013e-012	0.0414716	0	6.02653e-013	4.18591e-012	0.0250671	2.43034e-018	0.507723	0	0	9.82266	0.000112875	0.0886184	0.207361	3.38984	1.52328	0.66288	0	10	0	0	0	0	5	0.5	57	20.3995	-0.218647	0.973871	5.69451	-0.207942	0.840318	0.205295	1.55918	0.592545	
1.1	0.7125	1	0.185125	2.44094	3.46237e-008	4.29203e-015	0	4.07259e-013	8.47651e-008	1.75315e-015	0	0.645678	0	0	6.62445	3.37552	1.28733e-015	0.185125	15.1502	5.31255	0.645678	0	9.99997	0	0	0	0	3.75	0.375001	58	20.5798	-0.388844	0.972451	7.09181	-0.207697	1.1847	0.182836	1.88751	0.659986	
1.1	0.74375	1	0.167651	2.80719	4.15203e-007	1.53112e-018	0	3.54125e-013	1.16901e-006	5.43817e-019	0	0.694827	0	0	0.971409	9.02859	6.4923e-021	0.167651	32.6723	11.1131	0.694827	0	9.99999	0	0	0	0	3.57143	0.357143	59	20.6545	-0.449557	0.970226	7.81848	-0.207863	1.45357	0.1653	2.02416	0.708172	
1.07735	0.750481	1	0.226607	0.957253	3.91577e-012	0.0851498	0	1.03849e-012	3.7595e-012	0.0886892	2.87061e-016	0.438273	0	0	8.57945	2.98196e-005	0.710263	0.226607	0.490956	1.31485	1.32238	0	10	0	0	0	0	5	0.5	60	20.1704	0.0176871	0.975915	4.73852	-0.207964	0.543162	0.224674	1.35225	0.554532	
1.1	0.68125	1	0.201286	2.0738	3.22831e-009	9.22368e-012	0	4.79359e-013	6.71473e-009	4.43456e-012	0	0.586006	0	0	9.71688	0.283106	9.70632e-012	0.201286	5.26714	2.04112	0.586006	0	9.99999	0	0	0	0	3.75	0.375001	61	20.5107	-0.318053	0.974326	6.24283	-0.20782	0.935154	0.19911	1.7073	0.601411	
1.08303	0.728125	1	0.221672	1.29775	3.27193e-012	0.0449879	0	7.66016e-013	4.25873e-012	0.0345636	1.04723e-017	0.456319	0	0	9.62114	6.96217e-005	0.189398	0.221672	2.52047	1.36903	0.725269	0	10	0	0	0	0	5	0.5	62	20.3245	-0.114476	0.975956	4.95585	-0.207947	0.61878	0.219743	1.40533	0.537005	
1	0.73125	1	0.280124	0.0366166	0.0439412	6.69892e-027	0	2.71488e-011	0.00161375	1.82407e-025	0	0.104312	0	0	3.14166	6.85818	1.33874e-022	0.280124	21.03	7.21667	0.104312	0	9.99984	0	0	0	0	3.75	0.375006	63	18.5929	1.43504	0.997651	0.943907	-0.207486	-0.282828	0.278546	0.509908	0.111986	
1.05667	0.682477	1	0.289222	2.1845e-005	0.0954715	3.95839e-015	0	4.55066e-008	2.09176e-006	1.80667e-010	2.59258e-027	0.0800856	0	0	6.65432	6.70163e-009	1.67172	0.289222	-4.69478	0.33573	1.7518	0	9.99775	0	0	0	0	5	0.500113	64	15.5695	4.65936	0.988041	0.30855	-0.193672	-0.43747	0.288696	0.3464	0.0941857	
1.06606	0.735712	1	0.269074	0.223482	5.86751e-011	0.00396974	0	4.44821e-012	1.31517e-011	0.0177106	1.46718e-016	0.20422	0	0	6.76447	4.48291e-006	1.61772	0.269074	-3.83049	0.612665	1.84362	0	9.99991	0	0	0	0	5	0.500005	65	19.5935	0.649471	0.98262	1.60678	-0.207211	-0.11931	0.267883	0.632299	0.243638	
