x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.887977	0.334841	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3814	-6.37847e-015	5.26217	-0.207912	3.98816	-1.73401e-015	-1.55046e-015	1.68983	
0.877415	0.317196	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3815	-2.44069e-014	5.26217	-0.207912	3.98816	-7.30986e-015	-6.57252e-015	1.68983	
0.868586	0.304122	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3816	-5.08899e-014	5.26217	-0.207912	3.98816	-1.28452e-014	-9.57129e-015	1.68983	
0.828751	0.289901	-99999	1.66773e-013	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	1.66773e-013	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3817	1.19858e-012	5.26217	-0.207912	3.98816	2.05344e-013	1.50135e-014	1.68983	
0.842124	0.309017	-99999	0	0.259504	0	0.348987	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3818	-6.9568e-014	5.26217	-0.207912	3.98816	-1.39553e-013	-1.2199e-013	1.68983	
0.8232	0.301152	-99999	4.56149e-014	0.259504	0	0.348987	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	4.56149e-014	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3819	9.49792e-013	5.26217	-0.207912	3.98816	8.32696e-014	-3.61455e-014	1.68983	
0.83172	0.277712	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99408	0	1	0	0	0	0	0.25	0.25	3820	4.13791e-013	5.26217	-0.207912	3.98816	2.69927e-014	-1.23798e-014	1.68983	
0.850644	0.285577	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3821	-7.66553e-014	5.26217	-0.207912	3.98816	-5.18978e-014	-9.86124e-015	1.68983	
0.860216	0.294777	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3822	-7.79585e-014	5.26217	-0.207912	3.98816	-2.5804e-014	-1.15463e-014	1.68983	
0.863185	0.282588	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3823	-3.34592e-014	5.26217	-0.207912	3.98816	-8.37299e-015	-6.35732e-015	1.68983	
0.856046	0.307111	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99408	0	1	0	0	0	0	0.25	0.25	3824	1.13983e-013	5.26217	-0.207912	3.98816	-9.85064e-016	3.08074e-015	1.68983	
0.850495	0.318362	-99999	0	0.259504	0	0.348987	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3825	-3.33568e-013	5.26217	-0.207912	3.98816	-1.5939e-013	-1.40951e-013	1.68983	
0.846083	0.330611	-99999	0	0.259504	0	0.348987	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3826	-1.50258e-013	5.26217	-0.207912	3.98816	-1.00014e-013	-7.65225e-014	1.68983	
0.828792	0.331968	-99999	0	0.259504	0	0.348987	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3827	-4.19689e-012	5.26217	-0.207912	3.98816	-1.33023e-012	-1.44986e-012	1.68983	
0.813308	0.330108	-99999	1.46068e-013	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	1.46068e-013	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3828	8.24779e-013	5.26217	-0.207912	3.98816	1.13028e-013	-1.13594e-012	1.68983	
0.821089	0.318407	-99999	0	0.259504	0	0.348987	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3829	-1.02242e-011	5.26217	-0.207912	3.98816	-3.12088e-012	-3.23705e-012	1.68983	
0.807715	0.299292	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3830	-1.46888e-011	5.26217	-0.207912	3.98816	-4.4307e-012	-4.37826e-012	1.68983	
0.792618	0.307911	-99999	2.51615e-012	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	2.51615e-012	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3831	9.2483e-012	5.26217	-0.207912	3.98816	2.62826e-012	-1.61151e-012	1.68983	
0.794729	0.290655	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3832	-2.4135e-011	5.26217	-0.207912	3.98816	-7.19436e-012	-7.67479e-012	1.68983	
0.794131	0.272078	-99999	5.88172e-013	0.259505	1.18388e-016	0.348988	0	3.83074e-012	3.08133e-017	1.34085	1.1063e-016	2.68111e-016	0	0	0.391498	8.19626e-013	0.304251	5.88172e-013	-1.9941	8.2069e-013	1.99409	0	1	0	0	0	0	0.25	0.25	3833	2.33734e-012	5.26217	-0.207912	3.98816	5.87655e-013	1.68482e-014	1.68983	
0.811194	0.264706	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3834	-1.25905e-012	5.26217	-0.207912	3.98816	-4.33487e-013	-5.90604e-013	1.68983	
0.82787	0.265005	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3835	-3.3142e-013	5.26217	-0.207912	3.98816	-1.39232e-013	-1.30528e-013	1.68983	
0.849764	0.260681	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3836	-1.07716e-013	5.26217	-0.207912	3.98816	-3.81367e-014	-1.70871e-014	1.68983	
0.865222	0.266945	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3837	3.62898e-015	5.26217	-0.207912	3.98816	-3.54854e-015	-3.26341e-015	1.68983	
0.874793	0.276146	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3838	9.3621e-015	5.26217	-0.207912	3.98816	1.4408e-016	1.00769e-016	1.68983	
0.887941	0.267428	-99999	0	0.259504	0	0.348987	0	3.83075e-012	0	1.34085	0	0	0	0	0.391497	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3839	1.01716e-015	5.26217	-0.207912	3.98816	-2.57854e-016	-2.52254e-016	1.68984	
0.898622	0.261268	-99999	0	0.259506	0	0.348989	0	3.83073e-012	0	1.34085	0	0	0	0	0.391499	0	0.30425	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3840	-1.03554e-015	5.26217	-0.207912	3.98816	-6.28962e-017	-3.94907e-017	1.68983	
0.911214	0.257686	-99999	0	0.259507	0	0.34899	0	3.8307e-012	0	1.34084	0	0	0	0	0.391502	0	0.304249	0	-1.99408	0	1.99408	0	1	0	0	0	0	0.25	0.25	3841	2.04778e-016	5.26217	-0.207912	3.98816	-2.73997e-017	-2.56268e-017	1.68983	
0.910515	0.247723	-99999	0	0.259506	0	0.348989	0	3.83072e-012	0	1.34084	0	0	0	0	0.3915	0	0.30425	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3842	1.01813e-018	5.26217	-0.207912	3.98816	-3.68566e-017	-2.60379e-017	1.68983	
0.923536	0.257224	-99999	0	0.259475	0	0.348961	0	3.83118e-012	0	1.3409	0	0	0	0	0.391458	0	0.304271	0	-1.99424	0	1.99413	0	1	0	0	0	0	0.25	0.25	3843	-2.74567e-017	5.2622	-0.207912	3.98816	-3.58364e-018	-1.64282e-018	1.68986	
0.918453	0.238287	-99999	0	0.259491	0	0.348976	0	3.83094e-012	0	1.34087	0	0	0	0	0.39148	0	0.30426	0	-1.99416	0	1.99411	0	1	0	0	0	0	0.25	0.25	3844	-9.59765e-018	5.26218	-0.207912	3.98816	4.72331e-019	6.90648e-019	1.68985	
0.931614	0.242495	-99999	0	0.259478	0	0.348964	0	3.83113e-012	0	1.34089	0	0	0	0	0.391462	0	0.304269	0	-1.99422	0	1.99413	0	1	0	0	0	0	0.25	0.25	3845	3.97375e-018	5.26219	-0.207912	3.98816	-1.31433e-018	-1.06989e-018	1.68986	
0.92723	0.233521	-99999	0	0.259484	0	0.34897	0	3.83104e-012	0	1.34088	0	0	0	0	0.39147	0	0.304265	0	-1.99419	0	1.99412	0	1	0	0	0	0	0.25	0.25	3846	4.82751e-018	5.26219	-0.207912	3.98816	-1.96697e-018	-1.31827e-018	1.68985	
0.923884	0.219588	-99999	0	0.259511	0	0.348994	0	3.83064e-012	0	1.34083	0	0	0	0	0.391507	0	0.304246	0	-1.99406	0	1.99407	0	1	0	0	0	0	0.25	0.25	3847	9.89435e-018	5.26216	-0.207912	3.98816	-2.4812e-018	-1.65389e-018	1.68983	
0.923695	0.205773	-99999	0	0.25952	0	0.349002	0	3.83051e-012	0	1.34082	0	0	0	0	0.391519	0	0.30424	0	-1.99402	0	1.99406	0	1	0	0	0	0	0.25	0.25	3848	-1.55407e-017	5.26216	-0.207912	3.98816	-3.69331e-018	-3.32967e-018	1.68982	
0.926751	0.197113	-99999	0	0.259476	0	0.348963	0	3.83116e-012	0	1.3409	0	0	0	0	0.39146	0	0.30427	0	-1.99423	0	1.99413	0	1	0	0	0	0	0.25	0.25	3849	1.00333e-017	5.2622	-0.207912	3.98816	8.24453e-019	7.57904e-019	1.68986	
0.936755	0.201204	-99999	0	0.259378	0	0.348877	0	3.83261e-012	0	1.34108	0	0	0	0	0.391328	0	0.304336	0	-1.9947	0	1.99429	0	1	0	0	0	0	0.25	0.25	3850	6.38986e-018	5.26229	-0.207912	3.98816	1.49732e-019	1.19121e-019	1.68995	
0.947089	0.198145	-99999	0	0.259765	0	0.349215	0	3.8269e-012	0	1.34037	0	0	0	0	0.391847	0	0.304076	0	-1.99284	0	1.99367	0	1	0	0	0	0	0.25	0.25	3851	-4.01422e-019	5.26191	-0.207912	3.98816	-3.3496e-019	-2.93357e-019	1.68958	
0.958894	0.193279	-99999	0	0.260001	0	0.349421	0	3.82343e-012	0	1.33995	0	0	0	0	0.392163	0	0.303918	0	-1.9917	0	1.99329	0	1	0	0	0	0	0.25	0.25	3852	3.9172e-019	5.26173	-0.207912	3.98816	1.23874e-020	9.90279e-021	1.6894	
0.951617	0.187678	-99999	0	0.260625	0	0.349965	0	3.81428e-012	0	1.33882	0	0	0	0	0.392999	0	0.3035	0	-1.9887	0	1.99229	0	1	0	0	0	0	0.25	0.25	3853	6.00736e-019	5.26112	-0.207912	3.98816	7.92721e-020	7.42074e-020	1.68878	
0.924491	0.172822	-99999	0	0.25945	0	0.34894	0	3.83154e-012	0	1.34095	0	0	0	0	0.391425	0	0.304288	0	-1.99436	0	1.99417	0	1	0	0	0	0	0.25	0.25	3854	-2.41952e-018	5.26223	-0.207912	3.98816	-1.5638e-018	-1.4806e-018	1.68989	
0.934288	0.165807	-99999	0	0.259521	0	0.349002	0	3.8305e-012	0	1.34082	0	0	0	0	0.39152	0	0.30424	0	-1.99402	0	1.99406	0	1	0	0	0	0	0.25	0.25	3855	-1.96877e-018	5.26215	-0.207912	3.98816	-7.02784e-019	-6.83959e-019	1.68981	
0.934032	0.175797	-99999	0	0.259377	0	0.348876	0	3.83262e-012	0	1.34108	0	0	0	0	0.391327	0	0.304337	0	-1.99471	0	1.99429	0	1	0	0	0	0	0.25	0.25	3856	-3.12366e-018	5.26229	-0.207912	3.98816	-8.23929e-019	-7.21803e-019	1.68995	
0.975492	0.145537	-99999	0	0.249874	0	0.340452	0	3.97838e-012	0	1.35846	0	0	0	0	0.378497	0	0.310752	0	-2.04084	0	2.00967	0	1	0	0	0	0	0.25	0.25	3857	2.49746e-020	5.27113	-0.207912	3.98816	-6.47639e-021	-6.44449e-021	1.6988	
0.966168	0.149416	-99999	0	0.253824	0	0.343983	0	3.91647e-012	0	1.35119	0	0	0	0	0.383849	0	0.308075	0	-2.0216	0	2.00325	0	1	0	0	0	0	0.25	0.25	3858	7.59744e-020	5.26756	-0.207912	3.98816	-1.29817e-020	-1.55756e-020	1.69522	
0.967741	0.13944	-99999	0	0.254868	0	0.344909	0	3.90043e-012	0	1.34928	0	0	0	0	0.385259	0	0.30737	0	-2.01653	0	2.00156	0	1	0	0	0	0	0.25	0.25	3859	1.21093e-019	5.26657	-0.207912	3.98816	8.00044e-021	8.26232e-021	1.69424	
0.969387	0.130252	-99999	0	0.256256	0	0.346136	0	3.87931e-012	0	1.34675	0	0	0	0	0.387131	0	0.306435	0	-2.0098	0	1.99932	0	1	0	0	0	0	0.25	0.25	3860	1.79686e-019	5.26525	-0.207912	3.98816	5.45398e-021	5.39552e-021	1.69291	
0.960063	0.134131	-99999	0	0.258507	0	0.348115	0	3.84553e-012	0	1.34265	0	0	0	0	0.390159	0	0.304921	0	-1.99891	0	1.99569	0	1	0	0	0	0	0.25	0.25	3861	-2.9752e-019	5.26314	-0.207912	3.98816	-5.23387e-020	-5.16126e-020	1.69081	
0.94907	0.127419	-99999	0	0.25949	0	0.348975	0	3.83095e-012	0	1.34087	0	0	0	0	0.391479	0	0.304261	0	-1.99417	0	1.99411	0	1	0	0	0	0	0.25	0.25	3862	-1.08119e-018	5.26219	-0.207912	3.98816	-3.38708e-019	-3.15931e-019	1.68985	
0.941488	0.122217	-99999	0	0.259504	0	0.348988	0	3.83075e-012	0	1.34085	0	0	0	0	0.391497	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3863	1.69784e-019	5.26217	-0.207912	3.98816	-6.2406e-019	-5.95015e-019	1.68983	
0.954127	0.11974	-99999	0	0.259549	0	0.349027	0	3.83008e-012	0	1.34077	0	0	0	0	0.391558	0	0.304221	0	-1.99388	0	1.99401	0	1	0	0	0	0	0.25	0.25	3864	1.35269e-019	5.26214	-0.207912	3.98816	1.46218e-020	1.40967e-020	1.68981	
0.947424	0.136608	-99999	0	0.259641	0	0.349107	0	3.82873e-012	0	1.3406	0	0	0	0	0.391681	0	0.304159	0	-1.99344	0	1.99387	0	1	0	0	0	0	0.25	0.25	3865	1.17817e-018	5.26205	-0.207912	3.98816	-9.11441e-020	-7.42437e-020	1.68971	
0.949003	0.146381	-99999	0	0.260136	0	0.349539	0	3.82144e-012	0	1.3397	0	0	0	0	0.392345	0	0.303827	0	-1.99105	0	1.99307	0	1	0	0	0	0	0.25	0.25	3866	4.97531e-019	5.26159	-0.207912	3.98816	-2.53301e-020	-1.92625e-020	1.68925	
0.938009	0.13967	-99999	0	0.259625	0	0.349093	0	3.82897e-012	0	1.34063	0	0	0	0	0.391659	0	0.304171	0	-1.99352	0	1.99389	0	1	0	0	0	0	0.25	0.25	3867	1.33614e-018	5.26206	-0.207912	3.98816	-2.70776e-019	-2.62171e-019	1.68972	
0.885723	0.103814	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3868	-1.37737e-017	5.26217	-0.207912	3.98816	-2.04124e-017	-1.9032e-017	1.68983	
0.893635	0.0947713	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3869	-1.10982e-017	5.26217	-0.207912	3.98816	-1.21459e-017	-1.1871e-017	1.68983	
0.903817	0.111662	-99999	0	0.259504	0	0.348988	0	3.83075e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3870	-1.10821e-016	5.26217	-0.207912	3.98816	-3.7934e-017	-3.66933e-017	1.68984	
0.911359	0.121016	-99999	0	0.259504	0	0.348987	0	3.83075e-012	0	1.34085	0	0	0	0	0.391497	0	0.304252	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3871	-2.46554e-017	5.26217	-0.207912	3.98816	-9.74988e-018	-9.37716e-018	1.68984	
0.903448	0.130058	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3872	-5.9802e-017	5.26217	-0.207912	3.98816	-2.12004e-017	-2.07907e-017	1.68983	
0.92371	0.134654	-99999	0	0.259501	0	0.348984	0	3.8308e-012	0	1.34085	0	0	0	0	0.391493	0	0.304254	0	-1.99411	0	1.99409	0	1	0	0	0	0	0.25	0.25	3873	-4.23972e-017	5.26218	-0.207912	3.98816	-1.36688e-017	-1.32066e-017	1.68984	
0.92408	0.116258	-99999	0	0.259506	0	0.348989	0	3.83072e-012	0	1.34084	0	0	0	0	0.3915	0	0.30425	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3874	2.27349e-017	5.26217	-0.207912	3.98816	1.03709e-018	1.02799e-018	1.68983	
0.925289	0.144427	-99999	0	0.259479	0	0.348966	0	3.83111e-012	0	1.34089	0	0	0	0	0.391464	0	0.304268	0	-1.99422	0	1.99413	0	1	0	0	0	0	0.25	0.25	3875	-2.43187e-017	5.2622	-0.207912	3.98816	-7.71238e-018	-7.43716e-018	1.68986	
0.932168	0.156137	-99999	0	0.259507	0	0.34899	0	3.8307e-012	0	1.34084	0	0	0	0	0.391502	0	0.304249	0	-1.99408	0	1.99408	0	1	0	0	0	0	0.25	0.25	3876	-4.26044e-018	5.26217	-0.207912	3.98816	-1.49289e-018	-1.4489e-018	1.68983	
0.917869	0.151121	-99999	0	0.259495	0	0.34898	0	3.83088e-012	0	1.34086	0	0	0	0	0.391486	0	0.304257	0	-1.99414	0	1.9941	0	1	0	0	0	0	0.25	0.25	3877	-1.19011e-017	5.26218	-0.207912	3.98816	-4.25046e-018	-4.08762e-018	1.68984	
0.941709	0.159112	-99999	0	0.25988	0	0.349316	0	3.8252e-012	0	1.34017	0	0	0	0	0.392002	0	0.303999	0	-1.99228	0	1.99348	0	1	0	0	0	0	0.25	0.25	3878	7.05754e-019	5.26181	-0.207912	3.98816	1.16616e-020	1.36103e-020	1.68947	
0.951123	0.156051	-99999	0	0.260803	0	0.35012	0	3.81167e-012	0	1.3385	0	0	0	0	0.393239	0	0.303381	0	-1.98784	0	1.992	0	1	0	0	0	0	0.25	0.25	3879	4.79369e-019	5.26098	-0.207912	3.98816	9.11137e-021	1.16203e-020	1.68864	
0.958874	0.162147	-99999	0	0.259785	0	0.349233	0	3.8266e-012	0	1.34034	0	0	0	0	0.391874	0	0.304063	0	-1.99274	0	1.99363	0	1	0	0	0	0	0.25	0.25	3880	2.756e-019	5.26197	-0.207912	3.98816	5.09833e-021	7.68046e-021	1.68963	
0.979167	0.169162	-99999	0	0.252172	0	0.342511	0	3.94213e-012	0	1.35423	0	0	0	0	0.381614	0	0.309193	0	-2.02963	0	2.00593	0	1	0	0	0	0	0.25	0.25	3881	1.10462e-020	5.26877	-0.207912	3.98816	-3.33101e-021	-3.21032e-021	1.69644	
0.973919	0.182813	-99999	0	0.247566	0	0.338369	0	4.01547e-012	0	1.36274	0	0	0	0	0.375356	0	0.312322	0	-2.05214	0	2.01343	0	1	0	0	0	0	0.25	0.25	3882	5.21384e-020	5.27336	-0.207912	3.98816	3.77675e-021	3.73892e-021	1.70103	
0.968671	0.169162	-99999	0	0.252641	0	0.342929	0	3.93481e-012	0	1.35336	0	0	0	0	0.382249	0	0.308876	0	-2.02735	0	2.00517	0	1	0	0	0	0	0.25	0.25	3883	4.77615e-020	5.26866	-0.207912	3.98816	1.01379e-021	1.04744e-021	1.69633	
0.953626	0.175797	-99999	0	0.261197	0	0.350463	0	3.80592e-012	0	1.33779	0	0	0	0	0.393766	0	0.303117	0	-1.98594	0	1.99137	0	1	0	0	0	0	0.25	0.25	3884	4.83198e-019	5.26062	-0.207912	3.98816	-1.42301e-020	-9.62427e-021	1.68828	
0.94182	0.180663	-99999	0	0.259639	0	0.349105	0	3.82876e-012	0	1.3406	0	0	0	0	0.391678	0	0.304161	0	-1.99345	0	1.99387	0	1	0	0	0	0	0.25	0.25	3885	-4.71506e-019	5.26203	-0.207912	3.98816	-1.62044e-020	1.65767e-021	1.68969	
0.932023	0.187678	-99999	0	0.259367	0	0.348867	0	3.83278e-012	0	1.3411	0	0	0	0	0.391313	0	0.304344	0	-1.99476	0	1.99431	0	1	0	0	0	0	0.25	0.25	3886	9.62945e-019	5.2623	-0.207912	3.98816	-2.02619e-018	-1.9025e-018	1.68996	
0.918963	0.192247	-99999	0	0.259525	0	0.349006	0	3.83044e-012	0	1.34081	0	0	0	0	0.391525	0	0.304237	0	-1.994	0	1.99405	0	1	0	0	0	0	0.25	0.25	3887	5.7248e-018	5.26216	-0.207912	3.98816	7.1363e-019	8.70561e-019	1.68982	
0.904228	0.190204	-99999	0	0.259508	0	0.348991	0	3.8307e-012	0	1.34084	0	0	0	0	0.391502	0	0.304249	0	-1.99408	0	1.99408	0	1	0	0	0	0	0.25	0.25	3888	-1.744e-016	5.26217	-0.207912	3.98816	-7.03269e-017	-6.67667e-017	1.68983	
0.9095	0.180769	-99999	0	0.259521	0	0.349002	0	3.8305e-012	0	1.34082	0	0	0	0	0.39152	0	0.30424	0	-1.99402	0	1.99406	0	1	0	0	0	0	0.25	0.25	3889	-1.49432e-017	5.26216	-0.207912	3.98816	-1.79195e-018	-1.5055e-018	1.68982	
0.896278	0.197222	-99999	0	0.259503	0	0.348986	0	3.83077e-012	0	1.34085	0	0	0	0	0.391495	0	0.304252	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3890	3.69923e-016	5.26217	-0.207912	3.98816	-2.15102e-017	-2.54347e-017	1.68984	
0.879105	0.190576	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99409	0	1	0	0	0	0	0.25	0.25	3891	8.94728e-016	5.26217	-0.207912	3.98816	1.12228e-016	1.05739e-016	1.68983	
0.881348	0.172298	-99999	0	0.259503	0	0.348986	0	3.83076e-012	0	1.34085	0	0	0	0	0.391496	0	0.304252	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3892	-6.11711e-016	5.26217	-0.207912	3.98816	-2.84759e-016	-2.73165e-016	1.68984	
0.865689	0.184148	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	3893	-1.30094e-015	5.26217	-0.207912	3.98816	-3.87193e-016	-3.93241e-016	1.68983	
0.849187	0.18579	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3894	-1.27299e-014	5.26217	-0.207912	3.98816	-6.36912e-015	-6.29755e-015	1.68983	
0.831809	0.186257	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3895	1.61795e-014	5.26217	-0.207912	3.98816	-1.04547e-014	-1.04743e-014	1.68983	
0.819317	0.175143	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3896	-6.84693e-014	5.26217	-0.207912	3.98816	-7.85021e-014	-7.35761e-014	1.68983	
0.826924	0.154631	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3897	1.35358e-013	5.26217	-0.207912	3.98816	-9.73141e-016	5.35027e-016	1.68983	
0.835296	0.140317	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3898	8.18584e-015	5.26217	-0.207912	3.98816	-7.36058e-015	-6.94676e-015	1.68983	
0.846928	0.128787	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3899	-7.70924e-015	5.26217	-0.207912	3.98816	-1.17877e-015	-1.43982e-015	1.68983	
0.830551	0.128578	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3900	-3.57134e-014	5.26217	-0.207912	3.98816	-1.46697e-014	-1.47127e-014	1.68983	
0.851942	0.103616	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3901	8.69533e-016	5.26217	-0.207912	3.98816	-1.78864e-016	-2.00391e-016	1.68983	
0.854797	0.115951	-99999	0	0.259504	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3902	6.15662e-015	5.26217	-0.207912	3.98816	3.9652e-016	4.11174e-016	1.68983	
0.839328	0.104713	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3903	-2.12675e-014	5.26217	-0.207912	3.98816	-5.31791e-015	-5.82922e-015	1.68983	
0.859542	0.12769	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	3904	2.14455e-015	5.26217	-0.207912	3.98816	4.99237e-017	4.78536e-017	1.68983	
