         x	         y	         z	         A	         B	         C	         D	
  84.00000	  12.50000	  -1.50000	    0.6253458251E-10	    0.1305737312E-05	    0.5898872258E-04	    0.3068305732E-03	
  88.00000	  12.50000	  -1.50000	    0.3444974023E-10	    0.9497005472E-06	    0.4580270163E-04	    0.2459525436E-03	
  92.00000	  12.50000	  -1.50000	    0.1858295485E-10	    0.6613896784E-06	    0.3376759625E-04	    0.1863945375E-03	
  96.00000	  12.50000	  -1.50000	    0.9803608777E-11	    0.4398704776E-06	    0.2359553694E-04	    0.1333901027E-03	
 100.00000	  12.50000	  -1.50000	    0.5047810111E-11	    0.2786791843E-06	    0.1560220200E-04	    0.9004366431E-04	
 104.00000	  12.50000	  -1.50000	    0.2529622477E-11	    0.1678038430E-06	    0.9748792346E-05	    0.5728020621E-04	
 108.00000	  12.50000	  -1.50000	    0.1229728619E-11	    0.9583553429E-07	    0.5748874048E-05	    0.3430919692E-04	
 112.00000	  12.50000	  -1.50000	    0.5778366235E-12	    0.5181976216E-07	    0.3196027510E-05	    0.1933525309E-04	
 116.00000	  12.50000	  -1.50000	    0.2614908278E-12	    0.2648671526E-07	    0.1673502330E-05	    0.1024572344E-04	
 120.00000	  12.50000	  -1.50000	    0.1135605169E-12	    0.1278022342E-07	    0.8246673249E-06	    0.5102059424E-05	
 124.00000	  12.50000	  -1.50000	    0.4717231979E-13	    0.5814655349E-08	    0.3821776886E-06	    0.2386420941E-05	
 128.00000	  12.50000	  -1.50000	    0.1868714760E-13	    0.2492040933E-08	    0.1664659603E-06	    0.1048005103E-05	
 132.00000	  12.50000	  -1.50000	    0.7041283479E-14	    0.1005229406E-08	    0.6811371926E-07	    0.4319510221E-06	
 136.00000	  12.50000	  -1.50000	    0.2517792640E-14	    0.3813647651E-09	    0.2616971118E-07	    0.1670401198E-06	
 140.00000	  12.50000	  -1.50000	    0.8526941062E-15	    0.1359919117E-09	    0.9437362922E-08	    0.6058990044E-07	
 144.00000	  12.50000	  -1.50000	    0.2730505783E-15	    0.4555674311E-10	    0.3193332601E-08	    0.2060942641E-07	
 148.00000	  12.50000	  -1.50000	    0.8255639313E-16	    0.1433050425E-10	    0.1013567458E-08	    0.6572397256E-08	
 150.00000	  12.50000	  -1.50000	    0.4441033317E-16	    0.7848967714E-11	    0.5574454578E-09	    0.3622626540E-08	
   0.00000	  13.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  13.50000	  -1.50000	    0.5556473834E-10	    0.4850295495E-08	    0.2586963931E-07	    0.3464840307E-07	
   8.00000	  13.50000	  -1.50000	    0.2971422983E-09	    0.2778440578E-07	    0.1534725162E-06	    0.2109651849E-06	
  12.00000	  13.50000	  -1.50000	    0.9564940958E-09	    0.1000228722E-06	    0.5846060167E-06	    0.8379221979E-06	
  16.00000	  13.50000	  -1.50000	    0.2235797600E-08	    0.2719939070E-06	    0.1714452352E-05	    0.2598018085E-05	
  20.00000	  13.50000	  -1.50000	    0.4088048365E-08	    0.5992586447E-06	    0.4140193358E-05	    0.6710036685E-05	
  24.00000	  13.50000	  -1.50000	    0.6122105468E-08	    0.1115039823E-05	    0.8556971449E-05	    0.1496863149E-04	
  28.00000	  13.50000	  -1.50000	    0.7771006053E-08	    0.1805565266E-05	    0.1555501913E-04	    0.2957055975E-04	
  32.00000	  13.50000	  -1.50000	    0.8593471858E-08	    0.2604994057E-05	    0.2540035773E-04	    0.5272304521E-04	
  36.00000	  13.50000	  -1.50000	    0.8467349632E-08	    0.3413049032E-05	    0.3789395895E-04	    0.8612013288E-04	
  40.00000	  13.50000	  -1.50000	    0.7573034878E-08	    0.4124474234E-05	    0.5235772353E-04	    0.1304131185E-03	
  44.00000	  13.50000	  -1.50000	    0.6242816618E-08	    0.4655680657E-05	    0.6773341051E-04	    0.1847858362E-03	
  48.00000	  13.50000	  -1.50000	    0.4803499809E-08	    0.4959443853E-05	    0.8274365461E-04	    0.2467092895E-03	
  52.00000	  13.50000	  -1.50000	    0.3485940590E-08	    0.5026440468E-05	    0.9606341237E-04	    0.3119282910E-03	
  56.00000	  13.50000	  -1.50000	    0.2406567572E-08	    0.4877654931E-05	    0.1064721232E-03	    0.3747323058E-03	
  60.00000	  13.50000	  -1.50000	    0.1591757656E-08	    0.4553103624E-05	    0.1129810449E-03	    0.4285581167E-03	
  64.00000	  13.50000	  -1.50000	    0.1014632129E-08	    0.4101157159E-05	    0.1149417315E-03	    0.4669253058E-03	
  68.00000	  13.50000	  -1.50000	    0.6263225120E-09	    0.3570663176E-05	    0.1121363384E-03	    0.4845989058E-03	
  72.00000	  13.50000	  -1.50000	    0.3758918880E-09	    0.3006225129E-05	    0.1048349344E-03	    0.4787354394E-03	
  76.00000	  13.50000	  -1.50000	    0.2200229472E-09	    0.2445879675E-05	    0.9379258160E-04	    0.4496730092E-03	
  80.00000	  13.50000	  -1.50000	    0.1259023447E-09	    0.1920092972E-05	    0.8016219926E-04	    0.4010544613E-03	
  84.00000	  13.50000	  -1.50000	    0.7053846142E-10	    0.1451262064E-05	    0.6532190463E-04	    0.3391549865E-03	
  88.00000	  13.50000	  -1.50000	    0.3871964361E-10	    0.1053431432E-05	    0.5064860456E-04	    0.2715632035E-03	
  92.00000	  13.50000	  -1.50000	    0.2081787683E-10	    0.7323798402E-06	    0.3729548635E-04	    0.2056095447E-03	
  96.00000	  13.50000	  -1.50000	    0.1095023236E-10	    0.4863805023E-06	    0.2603421800E-04	    0.1470224189E-03	
 100.00000	  13.50000	  -1.50000	    0.5623364502E-11	    0.3077691146E-06	    0.1719987483E-04	    0.9917743421E-04	
 104.00000	  13.50000	  -1.50000	    0.2811528090E-11	    0.1851285859E-06	    0.1073915870E-04	    0.6305301909E-04	
 108.00000	  13.50000	  -1.50000	    0.1364020541E-11	    0.1056374626E-06	    0.6328903316E-05	    0.3774753491E-04	
 112.00000	  13.50000	  -1.50000	    0.6398284541E-12	    0.5707737332E-07	    0.3516583484E-05	    0.2126347075E-04	
 116.00000	  13.50000	  -1.50000	    0.2891158581E-12	    0.2915557189E-07	    0.1840490961E-05	    0.1126310264E-04	
 120.00000	  13.50000	  -1.50000	    0.1253998094E-12	    0.1406036150E-07	    0.9065881817E-06	    0.5606774146E-05	
 124.00000	  13.50000	  -1.50000	    0.5203490472E-13	    0.6394102825E-08	    0.4199940491E-06	    0.2621709456E-05	
 128.00000	  13.50000	  -1.50000	    0.2059491708E-13	    0.2739276928E-08	    0.1828811232E-06	    0.1151028402E-05	
 132.00000	  13.50000	  -1.50000	    0.7754227935E-14	    0.1104572208E-08	    0.7481003034E-07	    0.4743023255E-06	
 136.00000	  13.50000	  -1.50000	    0.2770937377E-14	    0.4189256819E-09	    0.2873556263E-07	    0.1833794985E-06	
 140.00000	  13.50000	  -1.50000	    0.9379115827E-15	    0.1493458955E-09	    0.1036045216E-07	    0.6650419886E-07	
 144.00000	  13.50000	  -1.50000	    0.3001984194E-15	    0.5001847860E-10	    0.3505012388E-08	    0.2261735846E-07	
 148.00000	  13.50000	  -1.50000	    0.9072804672E-16	    0.1573072080E-10	    0.1112305514E-08	    0.7211641923E-08	
 150.00000	  13.50000	  -1.50000	    0.4879742864E-16	    0.8615058354E-11	    0.6117017324E-09	    0.3974692323E-08	
   0.00000	  14.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  14.50000	  -1.50000	    0.6809504494E-10	    0.5779354537E-08	    0.3034372141E-07	    0.4013865925E-07	
   8.00000	  14.50000	  -1.50000	    0.3633001115E-09	    0.3303771003E-07	    0.1796862109E-06	    0.2440039458E-06	
  12.00000	  14.50000	  -1.50000	    0.1165155819E-08	    0.1185453487E-06	    0.6824829692E-06	    0.9667003193E-06	
  16.00000	  14.50000	  -1.50000	    0.2710608981E-08	    0.3209968689E-06	    0.1993994778E-05	    0.2987464283E-05	
  20.00000	  14.50000	  -1.50000	    0.4928814575E-08	    0.7037277454E-06	    0.4794157159E-05	    0.7686217978E-05	
  24.00000	  14.50000	  -1.50000	    0.7336671501E-08	    0.1302354509E-05	    0.9861029602E-05	    0.1707401167E-04	
  28.00000	  14.50000	  -1.50000	    0.9254000968E-08	    0.2096973934E-05	    0.1783545077E-04	    0.3358090814E-04	
  32.00000	  14.50000	  -1.50000	    0.1016805456E-07	    0.3008115044E-05	    0.2897572111E-04	    0.5960604048E-04	
  36.00000	  14.50000	  -1.50000	    0.9955340700E-08	    0.3918872605E-05	    0.4300994859E-04	    0.9693497976E-04	
  40.00000	  14.50000	  -1.50000	    0.8848754713E-08	    0.4709575897E-05	    0.5913565463E-04	    0.1461681975E-03	
  44.00000	  14.50000	  -1.50000	    0.7250832308E-08	    0.5287899134E-05	    0.7614441066E-04	    0.2062798064E-03	
  48.00000	  14.50000	  -1.50000	    0.5547129809E-08	    0.5604434014E-05	    0.9260976333E-04	    0.2743804004E-03	
  52.00000	  14.50000	  -1.50000	    0.4003602145E-08	    0.5653069017E-05	    0.1070792567E-03	    0.3457322802E-03	
  56.00000	  14.50000	  -1.50000	    0.2749603304E-08	    0.5461306592E-05	    0.1182385683E-03	    0.4140663015E-03	
  60.00000	  14.50000	  -1.50000	    0.1809716959E-08	    0.5076915707E-05	    0.1250439235E-03	    0.4722475691E-03	
  64.00000	  14.50000	  -1.50000	    0.1148213445E-08	    0.4555725509E-05	    0.1268318502E-03	    0.5132896819E-03	
  68.00000	  14.50000	  -1.50000	    0.7056801097E-09	    0.3952891789E-05	    0.1234091237E-03	    0.5316041608E-03	
  72.00000	  14.50000	  -1.50000	    0.4217753085E-09	    0.3317875299E-05	    0.1151082055E-03	    0.5242239193E-03	
  76.00000	  14.50000	  -1.50000	    0.2459262345E-09	    0.2692164048E-05	    0.1027793625E-03	    0.4916374186E-03	
  80.00000	  14.50000	  -1.50000	    0.1402164725E-09	    0.2108461669E-05	    0.8769371651E-04	    0.4379013901E-03	
  84.00000	  14.50000	  -1.50000	    0.7829431977E-10	    0.1590397390E-05	    0.7135570939E-04	    0.3698970193E-03	
  88.00000	  14.50000	  -1.50000	    0.4284380004E-10	    0.1152415951E-05	    0.5525904876E-04	    0.2958936800E-03	
  92.00000	  14.50000	  -1.50000	    0.2297005592E-10	    0.8000097463E-06	    0.4064802144E-04	    0.2238471759E-03	
  96.00000	  14.50000	  -1.50000	    0.1205139656E-10	    0.5306267993E-06	    0.2834937938E-04	    0.1599511160E-03	
 100.00000	  14.50000	  -1.50000	    0.6174746303E-11	    0.3354102900E-06	    0.1871534572E-04	    0.1078339302E-03	
 104.00000	  14.50000	  -1.50000	    0.3081007118E-11	    0.2015739685E-06	    0.1167789575E-04	    0.6852101510E-04	
 108.00000	  14.50000	  -1.50000	    0.1492148483E-11	    0.1149339611E-06	    0.6878358259E-05	    0.4100269859E-04	
 112.00000	  14.50000	  -1.50000	    0.6988774257E-12	    0.6206028720E-07	    0.3820083201E-05	    0.2308817776E-04	
 116.00000	  14.50000	  -1.50000	    0.3153923065E-12	    0.3168343828E-07	    0.1998523080E-05	    0.1222550647E-04	
 120.00000	  14.50000	  -1.50000	    0.1366475923E-12	    0.1527223876E-07	    0.9840849436E-06	    0.6084060007E-05	
 124.00000	  14.50000	  -1.50000	    0.5664983744E-13	    0.6942406623E-08	    0.4557560378E-06	    0.2844147433E-05	
 128.00000	  14.50000	  -1.50000	    0.2240396250E-13	    0.2973134377E-08	    0.1983999433E-06	    0.1248400409E-05	
 132.00000	  14.50000	  -1.50000	    0.8429785836E-14	    0.1198507924E-08	    0.8113905040E-07	    0.5143215394E-06	
 136.00000	  14.50000	  -1.50000	    0.3010659240E-14	    0.4544318836E-09	    0.3116012350E-07	    0.1988160841E-06	
 140.00000	  14.50000	  -1.50000	    0.1018568152E-14	    0.1619661586E-09	    0.1123253430E-07	    0.7209072927E-07	
 144.00000	  14.50000	  -1.50000	    0.3258818093E-15	    0.5423412613E-10	    0.3799416727E-08	    0.2451371154E-07	
 148.00000	  14.50000	  -1.50000	    0.9845593596E-16	    0.1705344696E-10	    0.1205555844E-08	    0.7815278449E-08	
 150.00000	  14.50000	  -1.50000	    0.5294557374E-16	    0.9338686986E-11	    0.6629387291E-09	    0.4307124950E-08	
   0.00000	  15.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  15.50000	  -1.50000	    0.8065075708E-10	    0.6694799181E-08	    0.3470585030E-07	    0.4544369623E-07	
   8.00000	  15.50000	  -1.50000	    0.4295034467E-09	    0.3820678144E-07	    0.2052097082E-06	    0.2758883252E-06	
  12.00000	  15.50000	  -1.50000	    0.1373512863E-08	    0.1367299499E-06	    0.7775785644E-06	    0.1090731485E-05	
  16.00000	  15.50000	  -1.50000	    0.3183375664E-08	    0.3689633186E-06	    0.2264825496E-05	    0.3361571455E-05	
  20.00000	  15.50000	  -1.50000	    0.5763089929E-08	    0.8056246665E-06	    0.5425604509E-05	    0.8621025541E-05	
  24.00000	  15.50000	  -1.50000	    0.8537189031E-08	    0.1484330645E-05	    0.1111543969E-04	    0.1908314605E-04	
  28.00000	  15.50000	  -1.50000	    0.1071368697E-07	    0.2378868462E-05	    0.2002021328E-04	    0.3739374440E-04	
  32.00000	  15.50000	  -1.50000	    0.1171105481E-07	    0.3396343365E-05	    0.3238678917E-04	    0.6612507766E-04	
  36.00000	  15.50000	  -1.50000	    0.1140689138E-07	    0.4403814752E-05	    0.4787028586E-04	    0.1071388046E-03	
  40.00000	  15.50000	  -1.50000	    0.1008756290E-07	    0.5268006731E-05	    0.6554806567E-04	    0.1609774706E-03	
  44.00000	  15.50000	  -1.50000	    0.8225252303E-08	    0.5888643072E-05	    0.8406962095E-04	    0.2264107774E-03	
  48.00000	  15.50000	  -1.50000	    0.6262779357E-08	    0.6214699494E-05	    0.1018700513E-03	    0.3002088446E-03	
  52.00000	  15.50000	  -1.50000	    0.4499627720E-08	    0.6243536933E-05	    0.1173809509E-03	    0.3771858630E-03	
  56.00000	  15.50000	  -1.50000	    0.3076923769E-08	    0.6009143672E-05	    0.1292048995E-03	    0.4505601874E-03	
  60.00000	  15.50000	  -1.50000	    0.2016851774E-08	    0.5566793768E-05	    0.1362516394E-03	    0.5126776386E-03	
  64.00000	  15.50000	  -1.50000	    0.1274669625E-08	    0.4979407526E-05	    0.1378481189E-03	    0.5560967224E-03	
  68.00000	  15.50000	  -1.50000	    0.7805272038E-09	    0.4308043975E-05	    0.1338274081E-03	    0.5749156781E-03	
  72.00000	  15.50000	  -1.50000	    0.4648985502E-09	    0.3606635442E-05	    0.1245819655E-03	    0.5660647559E-03	
  76.00000	  15.50000	  -1.50000	    0.2701900027E-09	    0.2919787028E-05	    0.1110510055E-03	    0.5301788288E-03	
  80.00000	  15.50000	  -1.50000	    0.1535823221E-09	    0.2282172496E-05	    0.9461456829E-04	    0.4716992656E-03	
  84.00000	  15.50000	  -1.50000	    0.8551492245E-10	    0.1718458958E-05	    0.7689254151E-04	    0.3980642735E-03	
  88.00000	  15.50000	  -1.50000	    0.4667273832E-10	    0.1243371186E-05	    0.5948473091E-04	    0.3181655729E-03	
  92.00000	  15.50000	  -1.50000	    0.2496308653E-10	    0.8620656447E-06	    0.4371767779E-04	    0.2405284708E-03	
  96.00000	  15.50000	  -1.50000	    0.1306876299E-10	    0.5711774410E-06	    0.3046738353E-04	    0.1717685115E-03	
 100.00000	  15.50000	  -1.50000	    0.6683102789E-11	    0.3607169087E-06	    0.2010075630E-04	    0.1157417647E-03	
 104.00000	  15.50000	  -1.50000	    0.3328996668E-11	    0.2166174001E-06	    0.1253554030E-04	    0.7351362786E-04	
 108.00000	  15.50000	  -1.50000	    0.1609866927E-11	    0.1234317403E-06	    0.7380085013E-05	    0.4397359003E-04	
 112.00000	  15.50000	  -1.50000	    0.7530525536E-12	    0.6661227282E-07	    0.4097094854E-05	    0.2475291811E-04	
 116.00000	  15.50000	  -1.50000	    0.3394707461E-12	    0.3399147848E-07	    0.2142707059E-05	    0.1310325728E-04	
 120.00000	  15.50000	  -1.50000	    0.1469438799E-12	    0.1637823368E-07	    0.1054767121E-05	    0.6519241874E-05	
 124.00000	  15.50000	  -1.50000	    0.6087068232E-13	    0.7442612527E-08	    0.4883638647E-06	    0.3046913142E-05	
 128.00000	  15.50000	  -1.50000	    0.2405730321E-13	    0.3186406944E-08	    0.2125464362E-06	    0.1337141711E-05	
 132.00000	  15.50000	  -1.50000	    0.9046812545E-14	    0.1284150573E-08	    0.8690711354E-07	    0.5507866215E-06	
 136.00000	  15.50000	  -1.50000	    0.3229495438E-14	    0.4867953691E-09	    0.3336935667E-07	    0.2128793484E-06	
 140.00000	  15.50000	  -1.50000	    0.1092164473E-14	    0.1734668729E-09	    0.1202702819E-07	    0.7717948136E-07	
 144.00000	  15.50000	  -1.50000	    0.3493080386E-15	    0.5807506600E-10	    0.4067586881E-08	    0.2624085910E-07	
 148.00000	  15.50000	  -1.50000	    0.1055023569E-15	    0.1825839885E-10	    0.1290485010E-08	    0.8364987436E-08	
 150.00000	  15.50000	  -1.50000	    0.5672737014E-16	    0.9997833528E-11	    0.7096006537E-09	    0.4609841732E-08	
   0.00000	  16.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  16.50000	  -1.50000	    0.9241243300E-10	    0.7542788614E-08	    0.3871537987E-07	    0.5028664007E-07	
   8.00000	  16.50000	  -1.50000	    0.4914713844E-09	    0.4299026070E-07	    0.2286466497E-06	    0.3049674221E-06	
  12.00000	  16.50000	  -1.50000	    0.1568286854E-08	    0.1535311797E-06	    0.8647592354E-06	    0.1203675074E-05	
  16.00000	  16.50000	  -1.50000	    0.3624529772E-08	    0.4131854653E-06	    0.2512580142E-05	    0.3701536441E-05	
  20.00000	  16.50000	  -1.50000	    0.6539829680E-08	    0.8993209329E-06	    0.6001747437E-05	    0.9468426256E-05	
  24.00000	  16.50000	  -1.50000	    0.9651956753E-08	    0.1651158908E-05	    0.1225661249E-04	    0.2089937269E-04	
  28.00000	  16.50000	  -1.50000	    0.1206508593E-07	    0.2636449557E-05	    0.2200141796E-04	    0.4083022782E-04	
  32.00000	  16.50000	  -1.50000	    0.1313499324E-07	    0.3749857426E-05	    0.3546973102E-04	    0.7198250252E-04	
  36.00000	  16.50000	  -1.50000	    0.1274190373E-07	    0.4843821422E-05	    0.5224818054E-04	    0.1162785156E-03	
  40.00000	  16.50000	  -1.50000	    0.1122294723E-07	    0.5772875469E-05	    0.7130445965E-04	    0.1742016920E-03	
  44.00000	  16.50000	  -1.50000	    0.9115181297E-08	    0.6429839031E-05	    0.9116055629E-04	    0.2443339615E-03	
  48.00000	  16.50000	  -1.50000	    0.6914087187E-08	    0.6762569412E-05	    0.1101292244E-03	    0.3231402828E-03	
  52.00000	  16.50000	  -1.50000	    0.4949500842E-08	    0.6771863962E-05	    0.1265413485E-03	    0.4050387796E-03	
  56.00000	  16.50000	  -1.50000	    0.3372789881E-08	    0.6497766809E-05	    0.1389290056E-03	    0.4827994019E-03	
  60.00000	  16.50000	  -1.50000	    0.2203470964E-08	    0.6002412496E-05	    0.1461642543E-03	    0.5483174389E-03	
  64.00000	  16.50000	  -1.50000	    0.1388242774E-08	    0.5355110262E-05	    0.1475687761E-03	    0.5937598769E-03	
  68.00000	  16.50000	  -1.50000	    0.8475462758E-09	    0.4622169051E-05	    0.1430013780E-03	    0.6129589031E-03	
  72.00000	  16.50000	  -1.50000	    0.5034003560E-09	    0.3861443447E-05	    0.1329090332E-03	    0.6027627704E-03	
  76.00000	  16.50000	  -1.50000	    0.2917940429E-09	    0.3120228013E-05	    0.1183099534E-03	    0.5639406423E-03	
  80.00000	  16.50000	  -1.50000	    0.1654521306E-09	    0.2434858203E-05	    0.1006798268E-03	    0.5012740637E-03	
  84.00000	  16.50000	  -1.50000	    0.9191164626E-10	    0.1830840247E-05	    0.8173922946E-04	    0.4226894641E-03	
  88.00000	  16.50000	  -1.50000	    0.5005704846E-10	    0.1323079287E-05	    0.6318003451E-04	    0.3376215893E-03	
  92.00000	  16.50000	  -1.50000	    0.2672096387E-10	    0.9163837231E-06	    0.4639979650E-04	    0.2550910573E-03	
  96.00000	  16.50000	  -1.50000	    0.1396436353E-10	    0.6066361303E-06	    0.3231667611E-04	    0.1820791356E-03	
 100.00000	  16.50000	  -1.50000	    0.7129838198E-11	    0.3828269488E-06	    0.2130966872E-04	    0.1226379810E-03	
 104.00000	  16.50000	  -1.50000	    0.3546589373E-11	    0.2297511841E-06	    0.1328353844E-04	    0.7786575141E-04	
 108.00000	  16.50000	  -1.50000	    0.1713016359E-11	    0.1308462787E-06	    0.7817476287E-05	    0.4656243001E-04	
 112.00000	  16.50000	  -1.50000	    0.8004671504E-12	    0.7058195405E-07	    0.4338495218E-05	    0.2620312853E-04	
 116.00000	  16.50000	  -1.50000	    0.3605231907E-12	    0.3600338501E-07	    0.2268314893E-05	    0.1386769038E-04	
 120.00000	  16.50000	  -1.50000	    0.1559384775E-12	    0.1734196324E-07	    0.1116325691E-05	    0.6898153221E-05	
 124.00000	  16.50000	  -1.50000	    0.6455522936E-13	    0.7878336757E-08	    0.5167558198E-06	    0.3223424417E-05	
 128.00000	  16.50000	  -1.50000	    0.2549968252E-13	    0.3372135236E-08	    0.2248613243E-06	    0.1414378730E-05	
 132.00000	  16.50000	  -1.50000	    0.9584828110E-14	    0.1358714616E-08	    0.9192743170E-07	    0.5825193722E-06	
 136.00000	  16.50000	  -1.50000	    0.3420225206E-14	    0.5149665101E-09	    0.3529188134E-07	    0.2251157925E-06	
 140.00000	  16.50000	  -1.50000	    0.1156284368E-14	    0.1834759744E-09	    0.1271831490E-07	    0.8160664537E-07	
 144.00000	  16.50000	  -1.50000	    0.3697113436E-15	    0.6141731265E-10	    0.4300890968E-08	    0.2774329076E-07	
 148.00000	  16.50000	  -1.50000	    0.1116378308E-15	    0.1930675663E-10	    0.1364363669E-08	    0.8843126314E-08	
 150.00000	  16.50000	  -1.50000	    0.6001986262E-16	    0.1057128130E-10	    0.7501890505E-09	    0.4873133541E-08	
   0.00000	  17.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  17.50000	  -1.50000	    0.1025623035E-09	    0.8269633455E-08	    0.4213371266E-07	    0.5439493774E-07	
   8.00000	  17.50000	  -1.50000	    0.5449283604E-09	    0.4708775169E-07	    0.2486137564E-06	    0.3296178838E-06	
  12.00000	  17.50000	  -1.50000	    0.1736202856E-08	    0.1679077255E-06	    0.9389471737E-06	    0.1299307763E-05	
  16.00000	  17.50000	  -1.50000	    0.4004486914E-08	    0.4509701457E-06	    0.2723081918E-05	    0.3988951632E-05	
  20.00000	  17.50000	  -1.50000	    0.7207945710E-08	    0.9792304363E-06	    0.6490321806E-05	    0.1018350343E-04	
  24.00000	  17.50000	  -1.50000	    0.1060924743E-07	    0.1793132237E-05	    0.1322220376E-04	    0.2242874210E-04	
  28.00000	  17.50000	  -1.50000	    0.1322330676E-07	    0.2855125924E-05	    0.2367374048E-04	    0.4371730176E-04	
  32.00000	  17.50000	  -1.50000	    0.1435267965E-07	    0.4049198528E-05	    0.3806537102E-04	    0.7689166018E-04	
  36.00000	  17.50000	  -1.50000	    0.1388079161E-07	    0.5215392758E-05	    0.5592441050E-04	    0.1239199375E-03	
  40.00000	  17.50000	  -1.50000	    0.1218906944E-07	    0.6198046307E-05	    0.7612552030E-04	    0.1852314029E-03	
  44.00000	  17.50000	  -1.50000	    0.9870455666E-08	    0.6884349057E-05	    0.9708393779E-04	    0.2592479673E-03	
  48.00000	  17.50000	  -1.50000	    0.7465381619E-08	    0.7221440984E-05	    0.1170112372E-03	    0.3421793820E-03	
  52.00000	  17.50000	  -1.50000	    0.5329287630E-08	    0.7213208249E-05	    0.1341561850E-03	    0.4281161614E-03	
  56.00000	  17.50000	  -1.50000	    0.3621913609E-08	    0.6904920618E-05	    0.1469944964E-03	    0.5094603568E-03	
  60.00000	  17.50000	  -1.50000	    0.2360208643E-08	    0.6364538903E-05	    0.1543693086E-03	    0.5777401241E-03	
  64.00000	  17.50000	  -1.50000	    0.1483396123E-08	    0.5666737593E-05	    0.1556000531E-03	    0.6248055985E-03	
  68.00000	  17.50000	  -1.50000	    0.9035629123E-09	    0.4882189210E-05	    0.1505684615E-03	    0.6442759650E-03	
  72.00000	  17.50000	  -1.50000	    0.5355082890E-09	    0.4071972386E-05	    0.1397675693E-03	    0.6329373389E-03	
  76.00000	  17.50000	  -1.50000	    0.3097713283E-09	    0.3285562550E-05	    0.1242811766E-03	    0.5916731381E-03	
  80.00000	  17.50000	  -1.50000	    0.1753089939E-09	    0.2560616855E-05	    0.1056636818E-03	    0.5255464317E-03	
  84.00000	  17.50000	  -1.50000	    0.9721327882E-10	    0.1923283945E-05	    0.8571806715E-04	    0.4428848369E-03	
  88.00000	  17.50000	  -1.50000	    0.5285689295E-10	    0.1388573933E-05	    0.6621125001E-04	    0.3535677203E-03	
  92.00000	  17.50000	  -1.50000	    0.2817281722E-10	    0.9609736869E-06	    0.4859842799E-04	    0.2670202013E-03	
  96.00000	  17.50000	  -1.50000	    0.1470291609E-10	    0.6357209430E-06	    0.3383174496E-04	    0.1905214027E-03	
 100.00000	  17.50000	  -1.50000	    0.7497726168E-11	    0.4009502543E-06	    0.2229961458E-04	    0.1282823704E-03	
 104.00000	  17.50000	  -1.50000	    0.3725556837E-11	    0.2405105751E-06	    0.1389580210E-04	    0.8142667983E-04	
 108.00000	  17.50000	  -1.50000	    0.1797763796E-11	    0.1369174213E-06	    0.8175371363E-05	    0.4868002666E-04	
 112.00000	  17.50000	  -1.50000	    0.8393863724E-12	    0.7383105136E-07	    0.4535961565E-05	    0.2738906626E-04	
 116.00000	  17.50000	  -1.50000	    0.3777897014E-12	    0.3764950912E-07	    0.2371036009E-05	    0.1449268648E-04	
 120.00000	  17.50000	  -1.50000	    0.1633104797E-12	    0.1813024236E-07	    0.1166656582E-05	    0.7207891074E-05	
 124.00000	  17.50000	  -1.50000	    0.6757333759E-13	    0.8234644456E-08	    0.5399648642E-06	    0.3367688436E-05	
 128.00000	  17.50000	  -1.50000	    0.2668059078E-13	    0.3523978556E-08	    0.2349264460E-06	    0.1477496042E-05	
 132.00000	  17.50000	  -1.50000	    0.1002512999E-13	    0.1419663270E-08	    0.9602999653E-07	    0.6084477523E-06	
 136.00000	  17.50000	  -1.50000	    0.3576259825E-14	    0.5379897771E-09	    0.3686274848E-07	    0.2351128864E-06	
 140.00000	  17.50000	  -1.50000	    0.1208724673E-14	    0.1916548675E-09	    0.1328309007E-07	    0.8522324436E-07	
 144.00000	  17.50000	  -1.50000	    0.3863938807E-15	    0.6414806634E-10	    0.4491478795E-08	    0.2897053293E-07	
 148.00000	  17.50000	  -1.50000	    0.1166533378E-15	    0.2016321182E-10	    0.1424710162E-08	    0.9233656294E-08	
 150.00000	  17.50000	  -1.50000	    0.6271108277E-16	    0.1103973499E-10	    0.7833415768E-09	    0.5088174598E-08	
   0.00000	  18.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  18.50000	  -1.50000	    0.1103769494E-09	    0.8827256510E-08	    0.4474712072E-07	    0.5752510916E-07	
   8.00000	  18.50000	  -1.50000	    0.5860832820E-09	    0.5023009375E-07	    0.2638720361E-06	    0.3483901906E-06	
  12.00000	  18.50000	  -1.50000	    0.1865451452E-08	    0.1789258917E-06	    0.9955956526E-06	    0.1372077405E-05	
  16.00000	  18.50000	  -1.50000	    0.4296834925E-08	    0.4799014175E-06	    0.2883645928E-05	    0.4207416514E-05	
