x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.04841	0.878942	1	0.299113	0.0257961	0.204479	0	0	3.85366e-011	0.0052904	0	0	0	0	0	2.19691	7.80309	0	0.299113	23.4404	8.01286	0	0	10	0	0	0	0	5	0.5	48	18.3832	1.58716	1.62081	-0.148968	-0.207911	-0.598221	0.299113	0.288359	-1.85734e-022	
1.1	0.80625	1	0.299113	0.0245976	0.204247	0	0	4.04142e-011	0.00503889	0	0	0	0	0	2.45341	7.54659	0	0.299113	22.6694	7.75587	0	0	10	0	0	0	0	3.75	0.375	49	18.3625	1.60782	1.61871	-0.15047	-0.207911	-0.598221	0.299113	0.287859	-1.93339e-022	
1.0628	0.769093	1	0.299113	0.0238841	0.204109	0	0	4.16216e-011	0.00488941	0	0	0	0	0	2.62188	7.37812	0	0.299113	22.1631	7.58711	0	0	10	0	0	0	0	5	0.5	50	18.3497	1.62061	1.6063	-0.15176	-0.207911	-0.598221	0.299113	0.287429	-1.97656e-022	
1	0.871875	1	0.299113	0.0263724	0.20459	0	0	3.76945e-011	0.00541154	0	0	0	0	0	2.08449	7.91551	0	0.299113	23.7783	8.12551	0	0	10	0	0	0	0	3.92857	0.392857	51	18.3929	1.57756	1.6175	-0.148443	-0.207911	-0.598221	0.299113	0.288534	-1.82398e-022	
1.03393	0.82411	1	0.299113	0.0252622	0.204376	0	0	3.93511e-011	0.00517829	0	0	0	0	0	2.30725	7.69275	0	0.299113	23.1087	7.9023	0	0	10	0	0	0	0	5	0.5	52	18.3741	1.59624	1.60973	-0.149721	-0.207911	-0.598221	0.299113	0.288108	-1.87969e-022	
1.07833	0.805385	1	0.299113	0.0245557	0.204239	0	0	4.04833e-011	0.0050301	0	0	0	0	0	2.46298	7.53702	0	0.299113	22.6406	7.74629	0	0	10	0	0	0	0	5	0.5	53	18.3618	1.60856	1.61674	-0.150572	-0.207911	-0.598221	0.299113	0.287825	-1.93458e-022	
1.06681	0.788844	1	0.299113	0.0242946	0.204188	0	0	4.09184e-011	0.00497538	0	0	0	0	0	2.52346	7.47654	0	0.299113	22.4589	7.6857	0	0	10	0	0	0	0	5	0.5	54	18.3571	1.6132	1.6106	-0.150997	-0.207911	-0.598221	0.299113	0.287683	-1.94637e-022	
1.08977	0.790625	1	0.299113	0.0242647	0.204182	0	0	4.09688e-011	0.00496912	0	0	0	0	0	2.53049	7.46951	0	0.299113	22.4378	7.67866	0	0	10	0	0	0	0	5	0.5	55	18.3566	1.61374	1.61583	-0.151014	-0.207911	-0.598221	0.299113	0.287677	-1.95573e-022	
1.03891	0.784227	1	0.299113	0.0246482	0.204257	0	0	4.03313e-011	0.00504949	0	0	0	0	0	2.44194	7.55806	0	0.299113	22.7039	7.76737	0	0	10	0	0	0	0	5	0.5	56	18.3634	1.60693	1.60418	-0.150655	-0.207911	-0.598221	0.299113	0.287797	-1.91785e-022	
1.08112	0.773803	1	0.299113	0.0237225	0.204077	0	0	4.19052e-011	0.00485558	0	0	0	0	0	2.66178	7.33822	0	0.299113	22.0432	7.54716	0	0	10	0	0	0	0	5	0.5	57	18.3467	1.62355	1.61049	-0.151992	-0.207911	-0.598221	0.299113	0.287351	-1.99504e-022	
1.1	0.7125	1	0.299113	0.0230747	0.203952	0	0	4.30817e-011	0.00472007	0	0	0	0	0	2.82839	7.17161	0	0.299113	21.5426	7.38028	0	0	10	0	0	0	0	3.75	0.375	58	18.3347	1.63558	1.60786	-0.15321	-0.207911	-0.598221	0.299113	0.286945	-2.05077e-022	
1.1	0.74375	1	0.299113	0.0235091	0.204036	0	0	4.22856e-011	0.00481093	0	0	0	0	0	2.71546	7.28454	0	0.299113	21.8819	7.49339	0	0	10	0	0	0	0	3.57143	0.357143	59	18.3428	1.62748	1.61152	-0.152319	-0.207911	-0.598221	0.299113	0.287242	-2.01392e-022	
1.07735	0.750481	1	0.299113	0.0233875	0.204012	0	0	4.25054e-011	0.00478549	0	0	0	0	0	2.74657	7.25343	0	0.299113	21.7885	7.46223	0	0	10	0	0	0	0	5	0.5	60	18.3405	1.62973	1.60718	-0.152646	-0.207911	-0.598221	0.299113	0.287133	-2.02139e-022	
