              x	              y	              z	           time	in	                 Cl	
        0.00084	          6e-05	              0	              4	 1	   1.5478387427e-17	
        0.00086	          6e-05	              0	              4	 1	   2.9686619010e-18	
        0.00088	          6e-05	              0	              4	 1	   0.0000000000e+00	
         0.0009	          6e-05	              0	              4	 1	   0.0000000000e+00	
        0.00092	          6e-05	              0	              4	 1	   0.0000000000e+00	
        0.00094	          6e-05	              0	              4	 1	   0.0000000000e+00	
        0.00096	          6e-05	              0	              4	 1	   0.0000000000e+00	
        0.00098	          6e-05	              0	              4	 1	   0.0000000000e+00	
          0.001	          6e-05	              0	              4	 1	   0.0000000000e+00	
              0	          8e-05	              0	              4	 1	   4.3733102193e-02	
          2e-05	          8e-05	              0	              4	 1	   4.2624967571e-02	
          4e-05	          8e-05	              0	              4	 1	   3.9469096631e-02	
          6e-05	          8e-05	              0	              4	 1	   3.4728338423e-02	
          8e-05	          8e-05	              0	              4	 1	   2.9046812663e-02	
         0.0001	          8e-05	              0	              4	 1	   2.3105207891e-02	
        0.00012	          8e-05	              0	              4	 1	   1.7489508552e-02	
        0.00014	          8e-05	              0	              4	 1	   1.2606829232e-02	
        0.00016	          8e-05	              0	              4	 1	   8.6604082569e-03	
        0.00018	          8e-05	              0	              4	 1	   5.6748346980e-03	
         0.0002	          8e-05	              0	              4	 1	   3.5502433666e-03	
        0.00022	          8e-05	              0	              4	 1	   2.1226857044e-03	
