              x	              y	              z	           time	in	        Pore_volume	                 Na	                 Cl	                  K	                 Ca	       SolidCa,cell	       FluidCa,cell	             exchCa	              totCa	                 PV	           kg_water	
              1	              1	          0.014	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1033466571e-07	   1.2107058011e-07	   5.5028603547e-05	   6.0383061939e-05	   5.0026000000e-02	   1.0063843657e-01	
              0	              0	          0.016	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1032584386e-07	   1.2103927629e-07	   5.5026403624e-05	   6.0369862931e-05	   5.0024000000e-02	   1.0061643822e-01	
              1	              0	          0.016	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1032584386e-07	   1.2103927629e-07	   5.5026403624e-05	   6.0369862931e-05	   5.0024000000e-02	   1.0061643822e-01	
              0	              1	          0.016	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1032584386e-07	   1.2103927629e-07	   5.5026403624e-05	   6.0369862931e-05	   5.0024000000e-02	   1.0061643822e-01	
              1	              1	          0.016	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1032584386e-07	   1.2103927629e-07	   5.5026403624e-05	   6.0369862931e-05	   5.0024000000e-02	   1.0061643822e-01	
              0	              0	          0.018	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1031702228e-07	   1.2100797459e-07	   5.5024203662e-05	   6.0356663923e-05	   5.0022000000e-02	   1.0059443987e-01	
              1	              0	          0.018	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1031702228e-07	   1.2100797459e-07	   5.5024203662e-05	   6.0356663923e-05	   5.0022000000e-02	   1.0059443987e-01	
              0	              1	          0.018	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1031702228e-07	   1.2100797459e-07	   5.5024203662e-05	   6.0356663923e-05	   5.0022000000e-02	   1.0059443987e-01	
              1	              1	          0.018	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1031702228e-07	   1.2100797459e-07	   5.5024203662e-05	   6.0356663923e-05	   5.0022000000e-02	   1.0059443987e-01	
              0	              0	           0.02	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1030820047e-07	   1.2097667501e-07	   5.5022003407e-05	   6.0343464915e-05	   5.0020000000e-02	   1.0057244153e-01	
              1	              0	           0.02	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1030820047e-07	   1.2097667501e-07	   5.5022003407e-05	   6.0343464915e-05	   5.0020000000e-02	   1.0057244153e-01	
              0	              1	           0.02	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1030820047e-07	   1.2097667501e-07	   5.5022003407e-05	   6.0343464915e-05	   5.0020000000e-02	   1.0057244153e-01	
              1	              1	           0.02	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1030820047e-07	   1.2097667501e-07	   5.5022003407e-05	   6.0343464915e-05	   5.0020000000e-02	   1.0057244153e-01	
              0	              0	          0.022	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029938052e-07	   1.2094537754e-07	   5.5019803908e-05	   6.0330265907e-05	   5.0018000000e-02	   1.0055044318e-01	
              1	              0	          0.022	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029938052e-07	   1.2094537754e-07	   5.5019803908e-05	   6.0330265907e-05	   5.0018000000e-02	   1.0055044318e-01	
              0	              1	          0.022	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029938052e-07	   1.2094537754e-07	   5.5019803908e-05	   6.0330265907e-05	   5.0018000000e-02	   1.0055044318e-01	
              1	              1	          0.022	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029938052e-07	   1.2094537754e-07	   5.5019803908e-05	   6.0330265907e-05	   5.0018000000e-02	   1.0055044318e-01	
              0	              0	          0.024	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029055976e-07	   1.2091408219e-07	   5.5017603826e-05	   6.0317066899e-05	   5.0016000000e-02	   1.0052844483e-01	
              1	              0	          0.024	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029055976e-07	   1.2091408219e-07	   5.5017603826e-05	   6.0317066899e-05	   5.0016000000e-02	   1.0052844483e-01	
              0	              1	          0.024	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029055976e-07	   1.2091408219e-07	   5.5017603826e-05	   6.0317066899e-05	   5.0016000000e-02	   1.0052844483e-01	
              1	              1	          0.024	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1029055976e-07	   1.2091408219e-07	   5.5017603826e-05	   6.0317066899e-05	   5.0016000000e-02	   1.0052844483e-01	
              0	              0	          0.026	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1028173997e-07	   1.2088278896e-07	   5.5015404057e-05	   6.0303867891e-05	   5.0014000000e-02	   1.0050644649e-01	
              1	              0	          0.026	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1028173997e-07	   1.2088278896e-07	   5.5015404057e-05	   6.0303867891e-05	   5.0014000000e-02	   1.0050644649e-01	
              0	              1	          0.026	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1028173997e-07	   1.2088278896e-07	   5.5015404057e-05	   6.0303867891e-05	   5.0014000000e-02	   1.0050644649e-01	
              1	              1	          0.026	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1028173997e-07	   1.2088278896e-07	   5.5015404057e-05	   6.0303867891e-05	   5.0014000000e-02	   1.0050644649e-01	
              0	              0	          0.028	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1027292059e-07	   1.2085149784e-07	   5.5013204313e-05	   6.0290668883e-05	   5.0012000000e-02	   1.0048444814e-01	
              1	              0	          0.028	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1027292059e-07	   1.2085149784e-07	   5.5013204313e-05	   6.0290668883e-05	   5.0012000000e-02	   1.0048444814e-01	
              0	              1	          0.028	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1027292059e-07	   1.2085149784e-07	   5.5013204313e-05	   6.0290668883e-05	   5.0012000000e-02	   1.0048444814e-01	
              1	              1	          0.028	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1027292059e-07	   1.2085149784e-07	   5.5013204313e-05	   6.0290668883e-05	   5.0012000000e-02	   1.0048444814e-01	
              0	              0	           0.03	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1026409991e-07	   1.2082020884e-07	   5.5011003742e-05	   6.0277469875e-05	   5.0010000000e-02	   1.0046244979e-01	
              1	              0	           0.03	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1026409991e-07	   1.2082020884e-07	   5.5011003742e-05	   6.0277469875e-05	   5.0010000000e-02	   1.0046244979e-01	
              0	              1	           0.03	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1026409991e-07	   1.2082020884e-07	   5.5011003742e-05	   6.0277469875e-05	   5.0010000000e-02	   1.0046244979e-01	
              1	              1	           0.03	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1026409991e-07	   1.2082020884e-07	   5.5011003742e-05	   6.0277469875e-05	   5.0010000000e-02	   1.0046244979e-01	
              0	              0	          0.032	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1025528039e-07	   1.2078892195e-07	   5.5008803576e-05	   6.0264270867e-05	   5.0008000000e-02	   1.0044045144e-01	
              1	              0	          0.032	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1025528039e-07	   1.2078892195e-07	   5.5008803576e-05	   6.0264270867e-05	   5.0008000000e-02	   1.0044045144e-01	
              0	              1	          0.032	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1025528039e-07	   1.2078892195e-07	   5.5008803576e-05	   6.0264270867e-05	   5.0008000000e-02	   1.0044045144e-01	
              1	              1	          0.032	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1025528039e-07	   1.2078892195e-07	   5.5008803576e-05	   6.0264270867e-05	   5.0008000000e-02	   1.0044045144e-01	
              0	              0	          0.034	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1024646112e-07	   1.2075763718e-07	   5.5006603359e-05	   6.0251071859e-05	   5.0006000000e-02	   1.0041845310e-01	
              1	              0	          0.034	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1024646112e-07	   1.2075763718e-07	   5.5006603359e-05	   6.0251071859e-05	   5.0006000000e-02	   1.0041845310e-01	
              0	              1	          0.034	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1024646112e-07	   1.2075763718e-07	   5.5006603359e-05	   6.0251071859e-05	   5.0006000000e-02	   1.0041845310e-01	
              1	              1	          0.034	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1024646112e-07	   1.2075763718e-07	   5.5006603359e-05	   6.0251071859e-05	   5.0006000000e-02	   1.0041845310e-01	
              0	              0	          0.036	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1023764134e-07	   1.2072635453e-07	   5.5004402711e-05	   6.0237872851e-05	   5.0004000000e-02	   1.0039645475e-01	
              1	              0	          0.036	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1023764134e-07	   1.2072635453e-07	   5.5004402711e-05	   6.0237872851e-05	   5.0004000000e-02	   1.0039645475e-01	
              0	              1	          0.036	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1023764134e-07	   1.2072635453e-07	   5.5004402711e-05	   6.0237872851e-05	   5.0004000000e-02	   1.0039645475e-01	
              1	              1	          0.036	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1023764134e-07	   1.2072635453e-07	   5.5004402711e-05	   6.0237872851e-05	   5.0004000000e-02	   1.0039645475e-01	
              0	              0	          0.038	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022882363e-07	   1.2069507399e-07	   5.5002202922e-05	   6.0224673843e-05	   5.0002000000e-02	   1.0037445640e-01	
              1	              0	          0.038	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022882363e-07	   1.2069507399e-07	   5.5002202922e-05	   6.0224673843e-05	   5.0002000000e-02	   1.0037445640e-01	
              0	              1	          0.038	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022882363e-07	   1.2069507399e-07	   5.5002202922e-05	   6.0224673843e-05	   5.0002000000e-02	   1.0037445640e-01	
              1	              1	          0.038	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022882363e-07	   1.2069507399e-07	   5.5002202922e-05	   6.0224673843e-05	   5.0002000000e-02	   1.0037445640e-01	
              0	              0	           0.04	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022000642e-07	   1.2066379557e-07	   5.5000003203e-05	   6.0211474835e-05	   5.0000000000e-02	   1.0035245806e-01	
              1	              0	           0.04	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022000642e-07	   1.2066379557e-07	   5.5000003203e-05	   6.0211474835e-05	   5.0000000000e-02	   1.0035245806e-01	
              0	              1	           0.04	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022000642e-07	   1.2066379557e-07	   5.5000003203e-05	   6.0211474835e-05	   5.0000000000e-02	   1.0035245806e-01	
              1	              1	           0.04	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1022000642e-07	   1.2066379557e-07	   5.5000003203e-05	   6.0211474835e-05	   5.0000000000e-02	   1.0035245806e-01	
              0	              0	          0.042	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1021118847e-07	   1.2063251926e-07	   5.4997802939e-05	   6.0198275827e-05	   4.9998000000e-02	   1.0033045971e-01	
              1	              0	          0.042	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1021118847e-07	   1.2063251926e-07	   5.4997802939e-05	   6.0198275827e-05	   4.9998000000e-02	   1.0033045971e-01	
              0	              1	          0.042	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1021118847e-07	   1.2063251926e-07	   5.4997802939e-05	   6.0198275827e-05	   4.9998000000e-02	   1.0033045971e-01	
              1	              1	          0.042	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1021118847e-07	   1.2063251926e-07	   5.4997802939e-05	   6.0198275827e-05	   4.9998000000e-02	   1.0033045971e-01	
              0	              0	          0.044	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1020237038e-07	   1.2060124507e-07	   5.4995602435e-05	   6.0185076819e-05	   4.9996000000e-02	   1.0030846136e-01	
              1	              0	          0.044	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1020237038e-07	   1.2060124507e-07	   5.4995602435e-05	   6.0185076819e-05	   4.9996000000e-02	   1.0030846136e-01	
              0	              1	          0.044	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1020237038e-07	   1.2060124507e-07	   5.4995602435e-05	   6.0185076819e-05	   4.9996000000e-02	   1.0030846136e-01	
              1	              1	          0.044	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1020237038e-07	   1.2060124507e-07	   5.4995602435e-05	   6.0185076819e-05	   4.9996000000e-02	   1.0030846136e-01	
              0	              0	          0.046	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1019355230e-07	   1.2056997300e-07	   5.4993401756e-05	   6.0171877811e-05	   4.9994000000e-02	   1.0028646302e-01	
              1	              0	          0.046	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1019355230e-07	   1.2056997300e-07	   5.4993401756e-05	   6.0171877811e-05	   4.9994000000e-02	   1.0028646302e-01	
              0	              1	          0.046	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1019355230e-07	   1.2056997300e-07	   5.4993401756e-05	   6.0171877811e-05	   4.9994000000e-02	   1.0028646302e-01	
              1	              1	          0.046	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1019355230e-07	   1.2056997300e-07	   5.4993401756e-05	   6.0171877811e-05	   4.9994000000e-02	   1.0028646302e-01	
              0	              0	          0.048	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1018473487e-07	   1.2053870304e-07	   5.4991201221e-05	   6.0158678803e-05	   4.9992000000e-02	   1.0026446467e-01	
              1	              0	          0.048	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1018473487e-07	   1.2053870304e-07	   5.4991201221e-05	   6.0158678803e-05	   4.9992000000e-02	   1.0026446467e-01	
              0	              1	          0.048	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1018473487e-07	   1.2053870304e-07	   5.4991201221e-05	   6.0158678803e-05	   4.9992000000e-02	   1.0026446467e-01	
              1	              1	          0.048	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1018473487e-07	   1.2053870304e-07	   5.4991201221e-05	   6.0158678803e-05	   4.9992000000e-02	   1.0026446467e-01	
              0	              0	           0.05	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1017591958e-07	   1.2050743520e-07	   5.4989001581e-05	   6.0145479795e-05	   4.9990000000e-02	   1.0024246632e-01	
              1	              0	           0.05	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1017591958e-07	   1.2050743520e-07	   5.4989001581e-05	   6.0145479795e-05	   4.9990000000e-02	   1.0024246632e-01	
              0	              1	           0.05	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1017591958e-07	   1.2050743520e-07	   5.4989001581e-05	   6.0145479795e-05	   4.9990000000e-02	   1.0024246632e-01	
              1	              1	           0.05	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1017591958e-07	   1.2050743520e-07	   5.4989001581e-05	   6.0145479795e-05	   4.9990000000e-02	   1.0024246632e-01	
              0	              0	          0.052	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1016710395e-07	   1.2047616947e-07	   5.4986801598e-05	   6.0132280787e-05	   4.9988000000e-02	   1.0022046798e-01	
              1	              0	          0.052	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1016710395e-07	   1.2047616947e-07	   5.4986801598e-05	   6.0132280787e-05	   4.9988000000e-02	   1.0022046798e-01	
              0	              1	          0.052	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1016710395e-07	   1.2047616947e-07	   5.4986801598e-05	   6.0132280787e-05	   4.9988000000e-02	   1.0022046798e-01	
              1	              1	          0.052	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1016710395e-07	   1.2047616947e-07	   5.4986801598e-05	   6.0132280787e-05	   4.9988000000e-02	   1.0022046798e-01	
              0	              0	          0.054	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1015829013e-07	   1.2044490587e-07	   5.4984602343e-05	   6.0119081779e-05	   4.9986000000e-02	   1.0019846963e-01	
              1	              0	          0.054	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1015829013e-07	   1.2044490587e-07	   5.4984602343e-05	   6.0119081779e-05	   4.9986000000e-02	   1.0019846963e-01	
              0	              1	          0.054	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1015829013e-07	   1.2044490587e-07	   5.4984602343e-05	   6.0119081779e-05	   4.9986000000e-02	   1.0019846963e-01	
              1	              1	          0.054	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1015829013e-07	   1.2044490587e-07	   5.4984602343e-05	   6.0119081779e-05	   4.9986000000e-02	   1.0019846963e-01	
              0	              0	          0.056	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014947536e-07	   1.2041364437e-07	   5.4982402431e-05	   6.0105882770e-05	   4.9984000000e-02	   1.0017647128e-01	
              1	              0	          0.056	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014947536e-07	   1.2041364437e-07	   5.4982402431e-05	   6.0105882770e-05	   4.9984000000e-02	   1.0017647128e-01	
              0	              1	          0.056	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014947536e-07	   1.2041364437e-07	   5.4982402431e-05	   6.0105882770e-05	   4.9984000000e-02	   1.0017647128e-01	
              1	              1	          0.056	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014947536e-07	   1.2041364437e-07	   5.4982402431e-05	   6.0105882770e-05	   4.9984000000e-02	   1.0017647128e-01	
              0	              0	          0.058	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014066047e-07	   1.2038238499e-07	   5.4980202290e-05	   6.0092683762e-05	   4.9982000000e-02	   1.0015447294e-01	
              1	              0	          0.058	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014066047e-07	   1.2038238499e-07	   5.4980202290e-05	   6.0092683762e-05	   4.9982000000e-02	   1.0015447294e-01	
              0	              1	          0.058	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014066047e-07	   1.2038238499e-07	   5.4980202290e-05	   6.0092683762e-05	   4.9982000000e-02	   1.0015447294e-01	
              1	              1	          0.058	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1014066047e-07	   1.2038238499e-07	   5.4980202290e-05	   6.0092683762e-05	   4.9982000000e-02	   1.0015447294e-01	
              0	              0	           0.06	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1013184533e-07	   1.2035112773e-07	   5.4978001846e-05	   6.0079484754e-05	   4.9980000000e-02	   1.0013247459e-01	
              1	              0	           0.06	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1013184533e-07	   1.2035112773e-07	   5.4978001846e-05	   6.0079484754e-05	   4.9980000000e-02	   1.0013247459e-01	
              0	              1	           0.06	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1013184533e-07	   1.2035112773e-07	   5.4978001846e-05	   6.0079484754e-05	   4.9980000000e-02	   1.0013247459e-01	
              1	              1	           0.06	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1013184533e-07	   1.2035112773e-07	   5.4978001846e-05	   6.0079484754e-05	   4.9980000000e-02	   1.0013247459e-01	
              0	              0	          0.062	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1012303444e-07	   1.2031987259e-07	   5.4975803347e-05	   6.0066285746e-05	   4.9978000000e-02	   1.0011047624e-01	
              1	              0	          0.062	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1012303444e-07	   1.2031987259e-07	   5.4975803347e-05	   6.0066285746e-05	   4.9978000000e-02	   1.0011047624e-01	
              0	              1	          0.062	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1012303444e-07	   1.2031987259e-07	   5.4975803347e-05	   6.0066285746e-05	   4.9978000000e-02	   1.0011047624e-01	
              1	              1	          0.062	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1012303444e-07	   1.2031987259e-07	   5.4975803347e-05	   6.0066285746e-05	   4.9978000000e-02	   1.0011047624e-01	
              0	              0	          0.064	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1011421877e-07	   1.2028861956e-07	   5.4973602285e-05	   6.0053086738e-05	   4.9976000000e-02	   1.0008847790e-01	
              1	              0	          0.064	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1011421877e-07	   1.2028861956e-07	   5.4973602285e-05	   6.0053086738e-05	   4.9976000000e-02	   1.0008847790e-01	
              0	              1	          0.064	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1011421877e-07	   1.2028861956e-07	   5.4973602285e-05	   6.0053086738e-05	   4.9976000000e-02	   1.0008847790e-01	
