              x	              y	              z	           time	in	          Cl	
              3	              2	              9	             10	 1	  9.5200e-01	
              4	              2	              9	             10	 1	  9.3285e-01	
              5	              2	              9	             10	 1	  9.1321e-01	
              6	              2	              9	             10	 1	  8.9725e-01	
              7	              2	              9	             10	 1	  8.8309e-01	
              8	              2	              9	             10	 1	  8.7173e-01	
              9	              2	              9	             10	 1	  8.6421e-01	
             10	              2	              9	             10	 1	  8.6154e-01	
              0	              3	              9	             10	 1	  1.0000e+00	
              1	              3	              9	             10	 1	  9.8603e-01	
              2	              3	              9	             10	 1	  9.6996e-01	
              3	              3	              9	             10	 1	  9.5218e-01	
              4	              3	              9	             10	 1	  9.3322e-01	
              5	              3	              9	             10	 1	  9.1382e-01	
              6	              3	              9	             10	 1	  8.9807e-01	
              7	              3	              9	             10	 1	  8.8412e-01	
              8	              3	              9	             10	 1	  8.7294e-01	
              9	              3	              9	             10	 1	  8.6554e-01	
             10	              3	              9	             10	 1	  8.6291e-01	
              0	              4	              9	             10	 1	  1.0000e+00	
              1	              4	              9	             10	 1	  9.8599e-01	
              2	              4	              9	             10	 1	  9.6998e-01	
              3	              4	              9	             10	 1	  9.5237e-01	
              4	              4	              9	             10	 1	  9.3369e-01	
              5	              4	              9	             10	 1	  9.1466e-01	
              6	              4	              9	             10	 1	  8.9919e-01	
              7	              4	              9	             10	 1	  8.8553e-01	
              8	              4	              9	             10	 1	  8.7460e-01	
              9	              4	              9	             10	 1	  8.6739e-01	
             10	              4	              9	             10	 1	  8.6484e-01	
              0	              5	              9	             10	 1	  1.0000e+00	
              1	              5	              9	             10	 1	  9.8583e-01	
              2	              5	              9	             10	 1	  9.6987e-01	
              3	              5	              9	             10	 1	  9.5249e-01	
              4	              5	              9	             10	 1	  9.3421e-01	
              5	              5	              9	             10	 1	  9.1577e-01	
              6	              5	              9	             10	 1	  9.0061e-01	
              7	              5	              9	             10	 1	  8.8729e-01	
              8	              5	              9	             10	 1	  8.7672e-01	
              9	              5	              9	             10	 1	  8.6977e-01	
             10	              5	              9	             10	 1	  8.6732e-01	
              0	              6	              9	             10	 1	  1.0000e+00	
              1	              6	              9	             10	 1	  9.8571e-01	
              2	              6	              9	             10	 1	  9.6979e-01	
              3	              6	              9	             10	 1	  9.5257e-01	
              4	              6	              9	             10	 1	  9.3460e-01	
              5	              6	              9	             10	 1	  9.1658e-01	
              6	              6	              9	             10	 1	  9.0165e-01	
              7	              6	              9	             10	 1	  8.8861e-01	
              8	              6	              9	             10	 1	  8.7829e-01	
              9	              6	              9	             10	 1	  8.7154e-01	
             10	              6	              9	             10	 1	  8.6916e-01	
              0	              7	              9	             10	 1	  1.0000e+00	
              1	              7	              9	             10	 1	  9.8569e-01	
              2	              7	              9	             10	 1	  9.6981e-01	
              3	              7	              9	             10	 1	  9.5272e-01	
              4	              7	              9	             10	 1	  9.3495e-01	
              5	              7	              9	             10	 1	  9.1720e-01	
              6	              7	              9	             10	 1	  9.0248e-01	
              7	              7	              9	             10	 1	  8.8964e-01	
              8	              7	              9	             10	 1	  8.7951e-01	
              9	              7	              9	             10	 1	  8.7289e-01	
             10	              7	              9	             10	 1	  8.7057e-01	
              0	              8	              9	             10	 1	  1.0000e+00	
              1	              8	              9	             10	 1	  9.8570e-01	
              2	              8	              9	             10	 1	  9.6986e-01	
              3	              8	              9	             10	 1	  9.5286e-01	
              4	              8	              9	             10	 1	  9.3522e-01	
              5	              8	              9	             10	 1	  9.1764e-01	
              6	              8	              9	             10	 1	  9.0308e-01	
              7	              8	              9	             10	 1	  8.9039e-01	
              8	              8	              9	             10	 1	  8.8038e-01	
              9	              8	              9	             10	 1	  8.7385e-01	
             10	              8	              9	             10	 1	  8.7156e-01	
              0	              9	              9	             10	 1	  1.0000e+00	
              1	              9	              9	             10	 1	  9.8571e-01	
              2	              9	              9	             10	 1	  9.6990e-01	
              3	              9	              9	             10	 1	  9.5295e-01	
              4	              9	              9	             10	 1	  9.3539e-01	
              5	              9	              9	             10	 1	  9.1791e-01	
              6	              9	              9	             10	 1	  9.0344e-01	
              7	              9	              9	             10	 1	  8.9083e-01	
              8	              9	              9	             10	 1	  8.8090e-01	
              9	              9	              9	             10	 1	  8.7442e-01	
             10	              9	              9	             10	 1	  8.7215e-01	
              0	             10	              9	             10	 1	  1.0000e+00	
              1	             10	              9	             10	 1	  9.8572e-01	
              2	             10	              9	             10	 1	  9.6992e-01	
              3	             10	              9	             10	 1	  9.5299e-01	
              4	             10	              9	             10	 1	  9.3545e-01	
              5	             10	              9	             10	 1	  9.1800e-01	
              6	             10	              9	             10	 1	  9.0356e-01	
              7	             10	              9	             10	 1	  8.9098e-01	
              8	             10	              9	             10	 1	  8.8107e-01	
              9	             10	              9	             10	 1	  8.7462e-01	
             10	             10	              9	             10	 1	  8.7235e-01	
              0	              0	             10	             10	 1	  1.0000e+00	
              1	              0	             10	             10	 1	  9.8599e-01	
              2	              0	             10	             10	 1	  9.6983e-01	
              3	              0	             10	             10	 1	  9.5188e-01	
              4	              0	             10	             10	 1	  9.3267e-01	
              5	              0	             10	             10	 1	  9.1295e-01	
              6	              0	             10	             10	 1	  8.9692e-01	
              7	              0	             10	             10	 1	  8.8271e-01	
              8	              0	             10	             10	 1	  8.7130e-01	
              9	              0	             10	             10	 1	  8.6375e-01	
             10	              0	             10	             10	 1	  8.6106e-01	
              0	              1	             10	             10	 1	  1.0000e+00	
              1	              1	             10	             10	 1	  9.8600e-01	
              2	              1	             10	             10	 1	  9.6986e-01	
              3	              1	             10	             10	 1	  9.5193e-01	
              4	              1	             10	             10	 1	  9.3275e-01	
              5	              1	             10	             10	 1	  9.1307e-01	
              6	              1	             10	             10	 1	  8.9709e-01	
              7	              1	             10	             10	 1	  8.8292e-01	
              8	              1	             10	             10	 1	  8.7154e-01	
              9	              1	             10	             10	 1	  8.6401e-01	
             10	              1	             10	             10	 1	  8.6133e-01	
              0	              2	             10	             10	 1	  1.0000e+00	
              1	              2	             10	             10	 1	  9.8602e-01	
              2	              2	             10	             10	 1	  9.6991e-01	
              3	              2	             10	             10	 1	  9.5205e-01	
              4	              2	             10	             10	 1	  9.3298e-01	
              5	              2	             10	             10	 1	  9.1344e-01	
              6	              2	             10	             10	 1	  8.9758e-01	
              7	              2	             10	             10	 1	  8.8353e-01	
              8	              2	             10	             10	 1	  8.7226e-01	
              9	              2	             10	             10	 1	  8.6480e-01	
             10	              2	             10	             10	 1	  8.6215e-01	
              0	              3	             10	             10	 1	  1.0000e+00	
              1	              3	             10	             10	 1	  9.8603e-01	
              2	              3	             10	             10	 1	  9.6998e-01	
              3	              3	             10	             10	 1	  9.5224e-01	
              4	              3	             10	             10	 1	  9.3335e-01	
              5	              3	             10	             10	 1	  9.1405e-01	
              6	              3	             10	             10	 1	  8.9839e-01	
              7	              3	             10	             10	 1	  8.8454e-01	
              8	              3	             10	             10	 1	  8.7344e-01	
              9	              3	             10	             10	 1	  8.6610e-01	
             10	              3	             10	             10	 1	  8.6350e-01	
              0	              4	             10	             10	 1	  1.0000e+00	
              1	              4	             10	             10	 1	  9.8600e-01	
              2	              4	             10	             10	 1	  9.7001e-01	
              3	              4	             10	             10	 1	  9.5243e-01	
              4	              4	             10	             10	 1	  9.3382e-01	
              5	              4	             10	             10	 1	  9.1488e-01	
              6	              4	             10	             10	 1	  8.9951e-01	
              7	              4	             10	             10	 1	  8.8593e-01	
              8	              4	             10	             10	 1	  8.7508e-01	
              9	              4	             10	             10	 1	  8.6793e-01	
             10	              4	             10	             10	 1	  8.6539e-01	
              0	              5	             10	             10	 1	  1.0000e+00	
              1	              5	             10	             10	 1	  9.8584e-01	
              2	              5	             10	             10	 1	  9.6990e-01	
              3	              5	             10	             10	 1	  9.5255e-01	
              4	              5	             10	             10	 1	  9.3435e-01	
              5	              5	             10	             10	 1	  9.1599e-01	
              6	              5	             10	             10	 1	  9.0091e-01	
              7	              5	             10	             10	 1	  8.8768e-01	
              8	              5	             10	             10	 1	  8.7717e-01	
              9	              5	             10	             10	 1	  8.7027e-01	
             10	              5	             10	             10	 1	  8.6783e-01	
              0	              6	             10	             10	 1	  1.0000e+00	
              1	              6	             10	             10	 1	  9.8572e-01	
              2	              6	             10	             10	 1	  9.6982e-01	
              3	              6	             10	             10	 1	  9.5265e-01	
              4	              6	             10	             10	 1	  9.3473e-01	
              5	              6	             10	             10	 1	  9.1680e-01	
              6	              6	             10	             10	 1	  9.0195e-01	
              7	              6	             10	             10	 1	  8.8898e-01	
              8	              6	             10	             10	 1	  8.7872e-01	
              9	              6	             10	             10	 1	  8.7201e-01	
             10	              6	             10	             10	 1	  8.6965e-01	
              0	              7	             10	             10	 1	  1.0000e+00	
              1	              7	             10	             10	 1	  9.8570e-01	
              2	              7	             10	             10	 1	  9.6985e-01	
              3	              7	             10	             10	 1	  9.5280e-01	
              4	              7	             10	             10	 1	  9.3508e-01	
              5	              7	             10	             10	 1	  9.1741e-01	
              6	              7	             10	             10	 1	  9.0277e-01	
              7	              7	             10	             10	 1	  8.9000e-01	
              8	              7	             10	             10	 1	  8.7992e-01	
              9	              7	             10	             10	 1	  8.7335e-01	
             10	              7	             10	             10	 1	  8.7104e-01	
              0	              8	             10	             10	 1	  1.0000e+00	
              1	              8	             10	             10	 1	  9.8571e-01	
              2	              8	             10	             10	 1	  9.6990e-01	
              3	              8	             10	             10	 1	  9.5294e-01	
              4	              8	             10	             10	 1	  9.3536e-01	
              5	              8	             10	             10	 1	  9.1785e-01	
              6	              8	             10	             10	 1	  9.0336e-01	
              7	              8	             10	             10	 1	  8.9073e-01	
              8	              8	             10	             10	 1	  8.8078e-01	
              9	              8	             10	             10	 1	  8.7429e-01	
             10	              8	             10	             10	 1	  8.7201e-01	
              0	              9	             10	             10	 1	  1.0000e+00	
              1	              9	             10	             10	 1	  9.8573e-01	
              2	              9	             10	             10	 1	  9.6994e-01	
              3	              9	             10	             10	 1	  9.5303e-01	
              4	              9	             10	             10	 1	  9.3553e-01	
              5	              9	             10	             10	 1	  9.1812e-01	
              6	              9	             10	             10	 1	  9.0371e-01	
              7	              9	             10	             10	 1	  8.9118e-01	
              8	              9	             10	             10	 1	  8.8129e-01	
              9	              9	             10	             10	 1	  8.7486e-01	
             10	              9	             10	             10	 1	  8.7260e-01	
              0	             10	             10	             10	 1	  1.0000e+00	
              1	             10	             10	             10	 1	  9.8573e-01	
              2	             10	             10	             10	 1	  9.6996e-01	
              3	             10	             10	             10	 1	  9.5307e-01	
              4	             10	             10	             10	 1	  9.3559e-01	
              5	             10	             10	             10	 1	  9.1821e-01	
              6	             10	             10	             10	 1	  9.0383e-01	
              7	             10	             10	             10	 1	  8.9132e-01	
              8	             10	             10	             10	 1	  8.8147e-01	
              9	             10	             10	             10	 1	  8.7505e-01	
             10	             10	             10	             10	 1	  8.7279e-01	
