              x	              y	              z	           time	in	          pH	          Ca	          Mg	          Na	          Cl	        C(4)	         SO4	          As	
          12000	              0	            200	          10000	 1	     5.61197	  1.3741e+04	  3.3079e+03	  9.6487e+04	  1.8221e+05	  4.1517e+02	  3.5285e+02	  1.0831e+00	
          18000	              0	            200	          10000	 1	     5.60696	  9.1118e+03	  2.5348e+03	  6.8140e+04	  1.2806e+05	  7.4479e+02	  2.5213e+02	  1.0730e+00	
          24000	              0	            200	          10000	 1	     5.78139	  4.5789e+03	  1.5048e+03	  3.7962e+04	  7.0517e+04	  1.1532e+03	  1.4779e+02	  5.2542e-01	
          30000	              0	            200	          10000	 1	     6.16554	  1.1853e+03	  4.5925e+02	  1.2982e+04	  2.2943e+04	  1.3331e+03	  6.3770e+01	  1.6069e-01	
          36000	              0	            200	          10000	 1	     6.22137	  8.9306e+02	  3.5240e+02	  1.0776e+04	  1.8681e+04	  1.4190e+03	  5.6225e+01	  1.4007e-01	
          42000	              0	            200	          10000	 1	     6.18948	  9.7102e+02	  3.8080e+02	  1.1549e+04	  2.0085e+04	  1.4700e+03	  5.8545e+01	  1.4600e-01	
          48000	              0	            200	          10000	 1	     6.45249	  3.7267e+02	  1.5364e+02	  5.9665e+03	  9.7307e+03	  1.3778e+03	  4.1248e+01	  1.1100e-01	
          54000	              0	            200	          10000	 1	     6.62297	  2.0119e+02	  8.4653e+01	  4.0419e+03	  6.2325e+03	  1.3348e+03	  3.5746e+01	  1.1434e-01	
          60000	              0	            200	          10000	 1	     6.66561	  1.7280e+02	  7.3001e+01	  3.6861e+03	  5.5919e+03	  1.3278e+03	  3.4786e+01	  1.1793e-01	
          66000	              0	            200	          10000	 1	     6.68466	  1.6188e+02	  6.8503e+01	  3.5420e+03	  5.3351e+03	  1.3223e+03	  3.4407e+01	  1.1997e-01	
