         X         Y         Z         A         B         C         D
   0.47325   5.69073   0.00000   0.01760   0.00929   0.00201   0.00027
   0.98365   4.93943   0.00000   0.48234   0.08095   0.01009   0.00106
  -0.00398   5.25820   0.00000   0.00000   0.00000   0.00000   0.00000
   0.25800   5.14190   0.00000   0.12463   0.01517   0.00185   0.00020
   0.24981   5.37671   0.00000   0.03035   0.00867   0.00140   0.00016
   0.26592   4.88068   0.00000   0.79614   0.02801   0.00242   0.00024
   0.54348   4.97320   0.00000   0.50424   0.04592   0.00493   0.00051
   0.00000   4.90000   0.00000   1.00000   0.00000   0.00000   0.00000
   0.26554   4.57564   0.00000   0.92356   0.03611   0.00295   0.00028
   2.59684   0.84403   0.00000   0.60162   0.30905   0.06268   0.00777
   2.19225   1.66982   0.00000   0.65140   0.27642   0.05052   0.00595
   2.66081   2.60005   0.00000   0.59230   0.30960   0.06240   0.00758
   3.67052   2.58274   0.00000   0.48364   0.36615   0.09166   0.01246
   3.25976   3.52929   0.00000   0.51077   0.32678   0.07278   0.00921
   4.12868   1.67823   0.00000   0.44332   0.38998   0.10826   0.01574
   4.69546   2.52427   0.00000   0.39298   0.40068   0.12143   0.01849
   3.58128   0.84494   0.00000   0.49495   0.36836   0.09253   0.01278
   4.61718   0.81950   0.00000   0.40233   0.40700   0.12415   0.01919
   3.06122   0.00000   0.00000   0.54886   0.34031   0.07679   0.01004
   4.58140   5.08640   0.00000   0.18553   0.18966   0.05861   0.00922
   5.17098   5.70631   0.00000   0.07758   0.10963   0.04258   0.00782
   4.40888   5.97863   0.00000   0.05176   0.07073   0.02698   0.00492
   3.56210   6.30566   0.00000   0.02557   0.03614   0.01417   0.00264
   4.32181   6.89347   0.00000   0.00915   0.01931   0.01000   0.00226
   2.67843   6.67254   0.00000   0.00896   0.01422   0.00605   0.00119
   2.54326   7.60830   0.00000   0.00110   0.00291   0.00177   0.00045
   2.77252   5.63615   0.00000   0.09199   0.07350   0.01983   0.00292
   2.94013   4.56482   0.00000   0.42346   0.23123   0.04744   0.00585
   3.93313   4.35442   0.00000   0.36904   0.28648   0.07246   0.00995
   4.87534   4.22558   0.00000   0.31043   0.31632   0.09551   0.01456
   5.70432   2.48459   0.00000   0.31961   0.41693   0.14925   0.02530
   5.24951   3.36401   0.00000   0.33751   0.38675   0.12591   0.02000
   5.79337   4.14964   0.00000   0.25761   0.32941   0.11615   0.01956
   6.71448   4.15758   0.00000   0.20817   0.32581   0.13247   0.02458
   6.28232   4.84647   0.00000   0.16158   0.23873   0.09414   0.01725
   7.17079   3.34100   0.00000   0.22289   0.38696   0.16866   0.03269
   7.63803   4.21008   0.00000   0.16584   0.31217   0.14488   0.02953
   6.70551   2.45630   0.00000   0.25981   0.41996   0.17456   0.03275
   7.68803   2.47485   0.00000   0.21137   0.41278   0.19616   0.04046
   6.20557   1.59568   0.00000   0.29118   0.42878   0.16792   0.03038
   5.10204   0.00000   0.00000   0.36498   0.41869   0.13894   0.02266
   5.67670   0.76744   0.00000   0.32487   0.42707   0.15523   0.02682
   6.72566   0.69820   0.00000   0.26243   0.43239   0.18373   0.03526
   7.14286   0.00000   0.00000   0.24105   0.43184   0.19474   0.03897
   7.74607   0.69820   0.00000   0.21290   0.42724   0.20857   0.04411
