ID	x	y	z		H*	O*	Charge	Ap	Bp	Cp	Dp	Nodal distribution 1	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
15620	95.9184	0	11.2	0.00377828	-0.415829	-0.207914	-3.1085e-018	-3.70257e-008	3.96753e-006	0.000219528	0.00127202	-99999	1	1e+030	15620	-99	864000	1	6.99977	12.2456	0.0997043	-3.1085e-019	10	-0	1	-8.78422e-008	0.99999	-2.3044e-006	0.999975	-6.46414e-006
15621	97.9592	0	11.2	0.0031868	-0.415829	-0.207914	-3.11013e-018	-3.45116e-008	3.20147e-006	0.000181912	0.00106743	-99999	1	1e+030	15621	-99	864000	1	6.99977	12.2456	0.0997043	-3.11013e-019	10	-0	1	-7.08814e-008	0.999992	-1.90964e-006	0.99998	-5.42507e-006
15622	100	0	11.2	0.00291983	-0.415829	-0.207914	-3.11114e-018	-2.57509e-008	2.86324e-006	0.000165077	0.000975298	-99999	1	1e+030	15622	-99	864000	1	6.99977	12.2454	0.0997043	-3.11114e-019	10	-0	1	-6.33929e-008	0.999993	-1.73296e-006	0.999982	-4.95712e-006
16313	1.02041	0	11.2	5.88361e-007	-0.415829	-0.207914	-3.12075e-018	1.2462e-009	6.53999e-008	2.29458e-007	2.13645e-007	-99999	1	1e+030	16313	-99	864000	1	6.99977	11.0517	0.0997043	-3.12075e-019	10	-1.2462e-010	1	-1.60384e-009	1	-2.37133e-009	1	-9.99641e-010
16353	3.06122	0	11.2	3.23493e-006	-0.415829	-0.207914	-3.12075e-018	6.8173e-009	3.55875e-007	1.25647e-006	1.17863e-006	-99999	1	1e+030	16353	-99	864000	1	6.99977	11.2521	0.0997043	-3.12075e-019	10	-6.8173e-010	1	-8.72644e-009	1	-1.29912e-008	1	-5.51958e-009
16375	5.10204	0	11.2	9.51492e-006	-0.415829	-0.207914	-3.12036e-018	1.96393e-008	1.02526e-006	3.66759e-006	3.48923e-006	-99999	1	1e+030	16375	-99	864000	1	6.99977	11.3733	0.0997043	-3.12036e-019	10	-1.96393e-009	0.999999	-2.51404e-008	0.999999	-3.79576e-008	1	-1.63666e-008
16378	7.14286	0	11.2	2.25583e-005	-0.415829	-0.207914	-3.12077e-018	4.99729e-008	2.37735e-006	8.57857e-006	8.33519e-006	-99999	1	1e+030	16378	-99	864000	1	6.99977	11.4764	0.0997043	-3.12077e-019	10	-3.86708e-009	0.999998	-5.46612e-008	0.999998	-8.81213e-008	0.999999	-3.99921e-008
16392	0	0	11	0	-0.415829	-0.207914	-3.12057e-018	0	0	0	0	-99999	1	1e+030	16392	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
16393	2.04082	0	11	2.04821e-006	-0.415829	-0.207914	-3.12057e-018	5.01963e-009	2.39948e-007	8.08355e-007	7.31814e-007	-99999	1	1e+030	16393	-99	864000	1	6.99977	11.1824	0.0997043	-3.12057e-019	10	-5.01963e-010	1	-5.87321e-009	1	-8.32915e-009	1	-3.41328e-009
16394	4.08163	0	11	7.35876e-006	-0.415829	-0.207914	-3.12057e-018	1.77766e-008	8.48518e-007	2.88757e-006	2.64348e-006	-99999	1	1e+030	16394	-99	864000	1	6.99977	11.3184	0.0997043	-3.12057e-019	10	-1.77766e-009	0.999999	-2.07685e-008	0.999999	-2.97765e-008	1	-1.23459e-008
16395	6.12245	0	11	1.90262e-005	-0.415829	-0.207914	-3.12037e-018	4.41924e-008	2.13426e-006	7.39743e-006	6.89589e-006	-99999	1	1e+030	16395	-99	864000	1	6.99977	11.4313	0.0997043	-3.12037e-019	10	-4.41924e-009	0.999998	-5.22517e-008	0.999998	-7.63879e-008	0.999999	-3.22737e-008
16396	8.16327	0	11	4.19222e-005	-0.415829	-0.207914	-3.12056e-018	1.02024e-007	4.56351e-006	1.60557e-005	1.53498e-005	-99999	1	1e+030	16396	-99	864000	1	6.99977	11.5238	0.0997043	-3.12056e-019	10	-7.89499e-009	0.999997	-1.04849e-007	0.999996	-1.64736e-007	0.999998	-7.35589e-008
16397	10.2041	0	11	8.21356e-005	-0.415829	-0.207914	-3.12016e-018	1.93044e-007	8.53984e-006	3.09151e-005	3.04864e-005	-99999	1	1e+030	16397	-99	864000	1	6.99977	11.6056	0.0997043	-3.12016e-019	10	-1.25232e-008	0.999995	-1.87849e-007	0.999992	-3.15731e-007	0.999996	-1.48335e-007
16398	12.2449	0	11	0.000147175	-0.415829	-0.207914	-3.12056e-018	3.01175e-007	1.43567e-005	5.43501e-005	5.55539e-005	-99999	1	1e+030	16398	-99	864000	1	6.99977	11.68	0.0997043	-3.12056e-019	10	-1.95379e-008	0.999991	-3.15949e-007	0.999985	-5.55787e-007	0.999993	-2.70804e-007
16399	14.2857	0	11	0.000245485	-0.415829	-0.207914	-3.11953e-018	4.26107e-007	2.22381e-005	8.86357e-005	9.43319e-005	-99999	1	1e+030	16399	-99	864000	1	6.99977	11.7473	0.0997043	-3.11953e-019	10	-2.76426e-008	0.999986	-4.89653e-007	0.999976	-9.0768e-007	0.999989	-4.60754e-007
16400	16.3265	0	11	0.000385864	-0.415829	-0.207914	-3.11933e-018	5.55563e-007	3.21597e-005	0.000135728	0.00015099	-99999	1	1e+030	16400	-99	864000	1	6.99977	11.8087	0.0997043	-3.11933e-019	10	-3.60407e-008	0.99998	-7.08498e-007	0.999964	-1.392e-006	0.999982	-7.39047e-007
16401	18.3673	0	11	0.000576753	-0.415829	-0.207914	-3.11872e-018	6.75603e-007	4.38541e-005	0.000196921	0.000229738	-99999	1	1e+030	16401	-99	864000	1	6.99977	11.8648	0.0997043	-3.11872e-019	10	-4.38279e-008	0.999974	-9.66653e-007	0.999949	-2.02267e-006	0.999974	-1.12692e-006
16402	20.4082	0	11	0.000825601	-0.415829	-0.207914	-3.11811e-018	7.73505e-007	5.68354e-005	0.000272624	0.000334468	-99999	1	1e+030	16402	-99	864000	1	6.99977	11.9162	0.0997043	-3.11811e-019	10	-5.01791e-008	0.999966	-1.25344e-006	0.999931	-2.80451e-006	0.999963	-1.64422e-006
16403	22.449	0	11	0.00113828	-0.415829	-0.207914	-3.11746e-018	8.40112e-007	7.04588e-005	0.000362235	0.000468379	-99999	1	1e+030	16403	-99	864000	1	6.99977	11.9631	0.0997043	-3.11746e-019	10	-5.45e-008	0.999959	-1.55465e-006	0.99991	-3.73189e-006	0.999949	-2.30749e-006
16404	24.4898	0	11	0.00151869	-0.415829	-0.207914	-3.11604e-018	8.71109e-007	8.40054e-005	0.00046416	0.000633671	-99999	1	1e+030	16404	-99	864000	1	6.99977	12.0057	0.0997043	-3.11604e-019	10	-5.65109e-008	0.999952	-1.85437e-006	0.999887	-4.78887e-006	0.999932	-3.12842e-006
16405	26.5306	0	11	0.00196879	-0.415829	-0.207914	-3.1146e-018	8.67084e-007	9.67762e-005	0.000575999	0.000831404	-99999	1	1e+030	16405	-99	864000	1	6.99977	12.0445	0.0997043	-3.1146e-019	10	-5.62498e-008	0.999946	-2.13715e-006	0.999862	-5.95097e-006	0.999913	-4.11304e-006
16406	28.5714	0	11	0.00248861	-0.415829	-0.207914	-3.11298e-018	8.32504e-007	0.000108168	0.000694785	0.00106143	-99999	1	1e+030	16406	-99	864000	1	6.99977	12.0794	0.0997043	-3.11298e-019	10	-5.40064e-008	0.999941	-2.38958e-006	0.999838	-7.18764e-006	0.999892	-5.26139e-006
16407	30.6122	0	11	0.00307631	-0.415829	-0.207914	-3.11132e-018	7.74195e-007	0.000117715	0.000817209	0.00132236	-99999	1	1e+030	16407	-99	864000	1	6.99977	12.1108	0.0997043	-3.11132e-019	10	-5.02238e-008	0.999937	-2.60133e-006	0.999815	-8.46461e-006	0.99987	-6.56721e-006
16408	32.6531	0	11	0.00372827	-0.415829	-0.207914	-3.10906e-018	6.99864e-007	0.000125109	0.000939847	0.00161161	-99999	1	1e+030	16408	-99	864000	1	6.99978	12.1387	0.0997043	-3.10906e-019	10	-4.54018e-008	0.999935	-2.76551e-006	0.999793	-9.74621e-006	0.999846	-8.0181e-006
16409	34.6939	0	11	0.00443922	-0.415829	-0.207914	-3.10701e-018	6.16923e-007	0.000130202	0.00105938	0.0019255	-99999	1	1e+030	16409	-99	864000	1	6.99978	12.1633	0.0997043	-3.10701e-019	10	-4.00212e-008	0.999934	-2.87878e-006	0.999773	-1.09977e-005	0.999822	-9.59612e-006
16410	36.7347	0	11	0.00520242	-0.415829	-0.207914	-3.10434e-018	5.31716e-007	0.000132987	0.00117277	0.00225946	-99999	1	1e+030	16410	-99	864000	1	6.99978	12.1847	0.0997043	-3.10434e-019	10	-3.44936e-008	0.999934	-2.94099e-006	0.999757	-1.21871e-005	0.999799	-1.12786e-005
16411	38.7755	0	11	0.00600981	-0.415829	-0.207914	-3.10188e-018	4.49149e-007	0.000133579	0.00127738	0.0026082	-99999	1	1e+030	16411	-99	864000	1	6.99978	12.2029	0.0997043	-3.10188e-019	10	-2.91373e-008	0.999936	-2.95463e-006	0.999744	-1.32867e-005	0.999776	-1.30392e-005
16412	40.8163	0	11	0.00685207	-0.415829	-0.207914	-3.09882e-018	3.7262e-007	0.00013218	0.00137108	0.00296588	-99999	1	1e+030	16412	-99	864000	1	6.99978	12.2181	0.0997043	-3.09882e-019	10	-2.41727e-008	0.999938	-2.92414e-006	0.999734	-1.42736e-005	0.999755	-1.48484e-005
16413	42.8571	0	11	0.00771862	-0.415829	-0.207914	-3.09594e-018	3.04153e-007	0.000129051	0.0014522	0.00332626	-99999	1	1e+030	16413	-99	864000	1	6.99978	12.2303	0.0997043	-3.09594e-019	10	-1.97311e-008	0.999942	-2.85528e-006	0.999729	-1.51302e-005	0.999737	-1.66747e-005
16414	44.898	0	11	0.00859758	-0.415829	-0.207914	-3.09369e-018	2.44645e-007	0.000124479	0.00151958	0.00368283	-99999	1	1e+030	16414	-99	864000	1	6.99979	12.2397	0.0997043	-3.09369e-019	10	-1.58707e-008	0.999945	-2.75445e-006	0.999727	-1.58439e-005	0.999721	-1.84851e-005
16415	46.9388	0	11	0.00947582	-0.415829	-0.207914	-3.09061e-018	1.94166e-007	0.000118765	0.0015725	0.00402896	-99999	1	1e+030	16415	-99	864000	1	6.99979	12.2463	0.0997043	-3.09061e-019	10	-1.2596e-008	0.99995	-2.62825e-006	0.999729	-1.64068e-005	0.999708	-2.02457e-005
16416	48.9796	0	11	0.010339	-0.415829	-0.207914	-3.08836e-018	1.52249e-007	0.000112194	0.00161063	0.00435801	-99999	1	1e+030	16416	-99	864000	1	6.99979	12.2502	0.0997043	-3.08836e-019	10	-9.87677e-009	0.999954	-2.48304e-006	0.999734	-1.6815e-005	0.999699	-2.19227e-005
16417	51.0204	0	11	0.0111714	-0.415829	-0.207914	-3.08509e-018	1.18106e-007	0.000105034	0.00163398	0.0046634	-99999	1	1e+030	16417	-99	864000	1	6.99979	12.2516	0.0997043	-3.08509e-019	10	-7.66183e-009	0.999959	-2.32473e-006	0.999742	-1.70686e-005	0.999693	-2.34822e-005
16418	53.0612	0	11	0.0119566	-0.415829	-0.207914	-3.08305e-018	9.07725e-008	9.75209e-005	0.00164284	0.00493874	-99999	1	1e+030	16418	-99	864000	1	6.99979	12.2506	0.0997043	-3.08305e-019	10	-5.88862e-009	0.999963	-2.15856e-006	0.999753	-1.717e-005	0.999691	-2.48914e-005
16419	55.102	0	11	0.0126771	-0.415829	-0.207914	-3.0808e-018	6.92389e-008	8.98573e-005	0.00163769	0.00517792	-99999	1	1e+030	16419	-99	864000	1	6.99979	12.2476	0.0997043	-3.0808e-019	10	-4.49169e-009	0.999967	-1.98903e-006	0.999765	-1.71244e-005	0.999693	-2.61189e-005
16420	57.1429	0	11	0.0133152	-0.415829	-0.207914	-3.07896e-018	5.25623e-008	8.22115e-005	0.00161922	0.00537531	-99999	1	1e+030	16420	-99	864000	1	6.99979	12.2428	0.0997043	-3.07896e-019	10	-3.40984e-009	0.999971	-1.81985e-006	0.999779	-1.69386e-005	0.999697	-2.71356e-005
16421	59.1837	0	11	0.0138535	-0.415829	-0.207914	-3.0767e-018	3.98797e-008	7.47183e-005	0.00158822	0.00552584	-99999	1	1e+030	16421	-99	864000	1	6.99979	12.2368	0.0997043	-3.0767e-019	10	-2.58709e-009	0.999975	-1.65403e-006	0.999794	-1.66208e-005	0.999706	-2.79155e-005
16422	61.2245	0	11	0.0142752	-0.415829	-0.207914	-3.07526e-018	3.0367e-008	6.74821e-005	0.0015456	0.00562527	-99999	1	1e+030	16422	-99	864000	1	6.99979	12.2301	0.0997043	-3.07526e-019	10	-1.96998e-009	0.999979	-1.49388e-006	0.99981	-1.61805e-005	0.999716	-2.84363e-005
16423	63.2653	0	11	0.0145658	-0.415829	-0.207914	-3.07405e-018	2.32784e-008	6.05798e-005	0.00149237	0.00567033	-99999	1	1e+030	16423	-99	864000	1	6.99979	12.2235	0.0997043	-3.07405e-019	10	-1.51012e-009	0.999982	-1.3411e-006	0.999827	-1.56284e-005	0.99973	-2.86812e-005
16424	65.3061	0	11	0.0147129	-0.415829	-0.207914	-3.07405e-018	1.8005e-008	5.40649e-005	0.00142962	0.00565895	-99999	1	1e+030	16424	-99	864000	1	6.99979	12.2176	0.0997043	-3.07405e-019	10	-1.16803e-009	0.999984	-1.1969e-006	0.999843	-1.49757e-005	0.999745	-2.86392e-005
16425	67.3469	0	11	0.0147081	-0.415829	-0.207914	-3.07407e-018	1.39892e-008	4.79721e-005	0.00135855	0.00559046	-99999	1	1e+030	16425	-99	864000	1	6.99979	12.2132	0.0997043	-3.07407e-019	10	-9.07509e-010	0.999987	-1.06203e-006	0.999859	-1.4235e-005	0.999763	-2.83066e-005
16426	69.3878	0	11	0.0145469	-0.415829	-0.207914	-3.07446e-018	1.06301e-008	4.232e-005	0.00128043	0.00546573	-99999	1	1e+030	16426	-99	864000	1	6.99979	12.2107	0.0997043	-3.07446e-019	10	-6.89598e-010	0.999989	-9.36908e-007	0.999875	-1.34196e-005	0.999781	-2.76876e-005
16427	71.4286	0	11	0.0142302	-0.415829	-0.207914	-3.07551e-018	7.40494e-009	3.71152e-005	0.00119659	0.00528725	-99999	1	1e+030	16427	-99	864000	1	6.99979	12.2102	0.0997043	-3.07551e-019	10	-4.80377e-010	0.999991	-8.21694e-007	0.99989	-1.25436e-005	0.9998	-2.67945e-005
16428	73.4694	0	11	0.0137634	-0.415829	-0.207914	-3.07734e-018	4.05465e-009	3.23546e-005	0.00110845	0.00505906	-99999	1	1e+030	16428	-99	864000	1	6.99979	12.2117	0.0997043	-3.07734e-019	10	-2.63034e-010	0.999993	-7.16314e-007	0.999904	-1.16219e-005	0.999819	-2.56476e-005
16429	75.5102	0	11	0.0131571	-0.415829	-0.207914	-3.07939e-018	5.27151e-010	2.80277e-005	0.00101744	0.00478663	-99999	1	1e+030	16429	-99	864000	1	6.99979	12.2147	0.0997043	-3.07939e-019	10	-3.41966e-011	0.999994	-6.20538e-007	0.999917	-1.06695e-005	0.999839	-2.42746e-005
16430	77.551	0	11	0.012427	-0.415829	-0.207914	-3.08082e-018	-5.27027e-009	2.41216e-005	0.00092503	0.00447676	-99999	1	1e+030	16430	-99	864000	1	6.99979	12.2187	0.0997043	-3.08082e-019	10	-0	0.999995	-5.34058e-007	0.999929	-9.70194e-006	0.999857	-2.27101e-005
16431	79.5918	0	11	0.0115929	-0.415829	-0.207914	-3.08389e-018	-1.17235e-008	2.06172e-005	0.000832698	0.00413749	-99999	1	1e+030	16431	-99	864000	1	6.99978	12.2233	0.0997043	-3.08389e-019	10	-0	0.999996	-4.5647e-007	0.999939	-8.73476e-006	0.999875	-2.09948e-005
16432	81.6327	0	11	0.0106787	-0.415829	-0.207914	-3.08657e-018	-1.82758e-008	1.74942e-005	0.000741892	0.00377765	-99999	1	1e+030	16432	-99	864000	1	6.99978	12.228	0.0997043	-3.08657e-019	10	-0	0.999997	-3.87326e-007	0.999949	-7.7832e-006	0.999892	-1.91737e-005
16433	83.6735	0	11	0.00970984	-0.415829	-0.207914	-3.08964e-018	-2.45348e-008	1.47304e-005	0.000653955	0.00340637	-99999	1	1e+030	16433	-99	864000	1	6.99978	12.2326	0.0997043	-3.08964e-019	10	-0	0.999997	-3.26136e-007	0.999958	-6.86141e-006	0.999908	-1.72932e-005
16434	85.7143	0	11	0.00871283	-0.415829	-0.207914	-3.09313e-018	-3.01255e-008	1.23027e-005	0.000570086	0.00303267	-99999	1	1e+030	16434	-99	864000	1	6.99978	12.2367	0.0997043	-3.09313e-019	10	-0	0.999998	-2.72384e-007	0.999965	-5.98203e-006	0.999923	-1.53992e-005
16435	87.7551	0	11	0.00771359	-0.415829	-0.207914	-3.09599e-018	-3.46977e-008	1.01871e-005	0.000491319	0.00266508	-99999	1	1e+030	16435	-99	864000	1	6.99978	12.2402	0.0997043	-3.09599e-019	10	-0	0.999998	-2.25545e-007	0.999972	-5.15598e-006	0.999935	-1.35352e-005
16436	89.7959	0	11	0.00673633	-0.415829	-0.207914	-3.09865e-018	-3.79083e-008	8.35936e-006	0.000418485	0.00231132	-99999	1	1e+030	16436	-99	864000	1	6.99978	12.2431	0.0997043	-3.09865e-019	10	-0	0.999999	-1.85079e-007	0.999977	-4.392e-006	0.999947	-1.17405e-005
16437	91.8367	0	11	0.00580219	-0.415829	-0.207914	-3.10193e-018	-3.95771e-008	6.79472e-006	0.000352176	0.00197786	-99999	1	1e+030	16437	-99	864000	1	6.99977	12.2452	0.0997043	-3.10193e-019	10	-0	0.999999	-1.50437e-007	0.999982	-3.69635e-006	0.999957	-1.00482e-005
16438	93.8776	0	11	0.00492894	-0.415829	-0.207914	-3.10481e-018	-4.00212e-008	5.4689e-006	0.000292774	0.00166991	-99999	1	1e+030	16438	-99	864000	1	6.99977	12.2466	0.0997043	-3.10481e-019	10	-0	0.999999	-1.21083e-007	0.999986	-3.07308e-006	0.999965	-8.48496e-006
16439	95.9184	0	11	0.0041367	-0.415829	-0.207914	-3.10706e-018	-4.01705e-008	4.36557e-006	0.000240833	0.00139348	-99999	1	1e+030	16439	-99	864000	1	6.99977	12.2471	0.0997043	-3.10706e-019	10	-0	0.999999	-9.66549e-008	0.999989	-2.52804e-006	0.999972	-7.0813e-006
16440	97.9592	0	11	0.00348761	-0.415829	-0.207914	-3.1095e-018	-3.74534e-008	3.51972e-006	0.000199448	0.0011688	-99999	1	1e+030	16440	-99	864000	1	6.99977	12.2471	0.0997043	-3.1095e-019	10	-0	1	-7.79276e-008	0.999991	-2.09372e-006	0.999978	-5.9402e-006
16441	100	0	11	0.00319469	-0.415829	-0.207914	-3.11053e-018	-2.79086e-008	3.14644e-006	0.000180932	0.00106764	-99999	1	1e+030	16441	-99	864000	1	6.99977	12.2469	0.0997043	-3.11053e-019	10	-0	1	-6.96631e-008	0.999992	-1.8994e-006	0.99998	-5.42642e-006
17132	1.02041	0	11	7.53781e-007	-0.415829	-0.207914	-3.12057e-018	1.85143e-009	8.86704e-008	2.97959e-007	2.68933e-007	-99999	1	1e+030	17132	-99	864000	1	6.99977	11.0829	0.0997043	-3.12057e-019	10	-1.85143e-010	1	-2.17047e-009	1	-3.06949e-009	1	-1.25388e-009
17172	3.06122	0	11	4.13863e-006	-0.415829	-0.207914	-3.12036e-018	1.00926e-008	4.81658e-007	1.62938e-006	1.48207e-006	-99999	1	1e+030	17172	-99	864000	1	6.99977	11.2577	0.0997043	-3.12036e-019	10	-1.00926e-009	1	-1.17891e-008	1	-1.67943e-008	1	-6.91646e-009
17194	5.10204	0	11	1.21409e-005	-0.415829	-0.207914	-3.12057e-018	2.88707e-008	1.38294e-006	4.74421e-006	4.37888e-006	-99999	1	1e+030	17194	-99	864000	1	6.99977	11.3751	0.0997043	-3.12057e-019	10	-2.88707e-009	0.999999	-3.38518e-008	0.999999	-4.89522e-008	0.999999	-2.04703e-008
17197	7.14286	0	11	2.86737e-005	-0.415829	-0.207914	-3.12077e-018	7.27158e-008	3.18975e-006	1.10547e-005	1.04307e-005	-99999	1	1e+030	17197	-99	864000	1	6.99977	11.4779	0.0997043	-3.12077e-019	10	-5.62701e-009	0.999998	-7.32678e-008	0.999997	-1.13344e-007	0.999999	-4.99349e-008
17211	0	0	10.8	0	-0.415829	-0.207914	-3.12057e-018	0	0	0	0	-99999	1	1e+030	17211	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
17212	2.04082	0	10.8	2.62444e-006	-0.415829	-0.207914	-3.12036e-018	7.43759e-009	3.25177e-007	1.04911e-006	9.20517e-007	-99999	1	1e+030	17212	-99	864000	1	6.99977	11.171	0.0997043	-3.12036e-019	10	-7.43759e-010	1	-7.94349e-009	1	-1.07742e-008	1	-4.27776e-009
17213	4.08163	0	10.8	9.4091e-006	-0.415829	-0.207914	-3.12077e-018	2.61847e-008	1.14678e-006	3.74016e-006	3.31993e-006	-99999	1	1e+030	17213	-99	864000	1	6.99977	11.3215	0.0997043	-3.12077e-019	10	-2.61847e-009	0.999999	-2.80149e-008	0.999999	-3.84446e-008	1	-1.54499e-008
17214	6.12245	0	10.8	2.42446e-005	-0.415829	-0.207914	-3.12057e-018	7.27175e-008	2.89999e-006	9.52413e-006	8.62112e-006	-99999	1	1e+030	17214	-99	864000	1	6.99977	11.4324	0.0997043	-3.12057e-019	10	-5.62714e-009	0.999998	-6.65274e-008	0.999997	-9.73941e-008	0.999999	-4.11376e-008
17215	8.16327	0	10.8	5.31763e-005	-0.415829	-0.207914	-3.12056e-018	1.47206e-007	6.10201e-006	2.06383e-005	1.91651e-005	-99999	1	1e+030	17215	-99	864000	1	6.99977	11.5252	0.0997043	-3.12056e-019	10	-1.13913e-008	0.999996	-1.40058e-007	0.999994	-2.11357e-007	0.999998	-9.16372e-008
17216	10.2041	0	10.8	0.00010361	-0.415829	-0.207914	-3.12016e-018	2.75207e-007	1.13374e-005	3.95292e-005	3.79068e-005	-99999	1	1e+030	17216	-99	864000	1	6.99977	11.6076	0.0997043	-3.12016e-019	10	-1.78533e-008	0.999993	-2.49267e-007	0.999989	-4.03248e-007	0.999995	-1.84167e-007
17217	12.2449	0	10.8	0.000184507	-0.415829	-0.207914	-3.12016e-018	4.24331e-007	1.89147e-005	6.90888e-005	6.875e-005	-99999	1	1e+030	17217	-99	864000	1	6.99977	11.6819	0.0997043	-3.12016e-019	10	-2.75273e-008	0.999988	-4.16084e-007	0.999981	-7.05778e-007	0.999992	-3.34671e-007
17218	14.2857	0	10.8	0.000305712	-0.415829	-0.207914	-3.11955e-018	5.93515e-007	2.90625e-005	0.000111959	0.000116138	-99999	1	1e+030	17218	-99	864000	1	6.99977	11.7492	0.0997043	-3.11955e-019	10	-3.85027e-008	0.999982	-6.39684e-007	0.99997	-1.14545e-006	0.999986	-5.66548e-007
17219	16.3265	0	10.8	0.000477205	-0.415829	-0.207914	-3.11955e-018	7.65201e-007	4.1679e-005	0.000170299	0.000184879	-99999	1	1e+030	17219	-99	864000	1	6.99977	11.8104	0.0997043	-3.11955e-019	10	-4.96403e-008	0.999974	-9.17926e-007	0.999955	-1.74511e-006	0.999978	-9.03883e-007
17220	18.3673	0	10.8	0.000708255	-0.415829	-0.207914	-3.1187e-018	9.2032e-007	5.63548e-005	0.000245386	0.000279715	-99999	1	1e+030	17220	-99	864000	1	6.99977	11.8665	0.0997043	-3.1187e-019	10	-5.97033e-008	0.999966	-1.24187e-006	0.999936	-2.5186e-006	0.999968	-1.37065e-006
17221	20.4082	0	10.8	0.00100669	-0.415829	-0.207914	-3.11749e-018	1.04231e-006	7.24196e-005	0.000337373	0.000404899	-99999	1	1e+030	17221	-99	864000	1	6.99977	11.9178	0.0997043	-3.11749e-019	10	-6.76172e-008	0.999957	-1.59677e-006	0.999913	-3.46829e-006	0.999954	-1.98859e-006
17222	22.449	0	10.8	0.0013783	-0.415829	-0.207914	-3.11645e-018	1.12011e-006	8.90293e-005	0.000445183	0.000563767	-99999	1	1e+030	17222	-99	864000	1	6.99977	11.9647	0.0997043	-3.11645e-019	10	-7.26641e-008	0.999948	-1.96402e-006	0.999888	-4.58379e-006	0.999938	-2.77509e-006
17223	24.4898	0	10.8	0.00182645	-0.415829	-0.207914	-3.11521e-018	1.1495e-006	0.000105279	0.000566589	0.000758413	-99999	1	1e+030	17223	-99	864000	1	6.99977	12.0073	0.0997043	-3.11521e-019	10	-7.45706e-008	0.999939	-2.32362e-006	0.99986	-5.84266e-006	0.999918	-3.74144e-006
17224	26.5306	0	10.8	0.0023522	-0.415829	-0.207914	-3.11338e-018	1.1328e-006	0.000120323	0.000698468	0.000989562	-99999	1	1e+030	17224	-99	864000	1	6.99977	12.0459	0.0997043	-3.11338e-019	10	-7.34876e-008	0.999932	-2.65679e-006	0.999832	-7.21299e-006	0.999896	-4.89217e-006
17225	28.5714	0	10.8	0.00295447	-0.415829	-0.207914	-3.11131e-018	1.07721e-006	0.000133457	0.00083712	0.00125654	-99999	1	1e+030	17225	-99	864000	1	6.99977	12.0808	0.0997043	-3.11131e-019	10	-6.98812e-008	0.999926	-2.94794e-006	0.999803	-8.65667e-006	0.999872	-6.2248e-006
17226	30.6122	0	10.8	0.00363016	-0.415829	-0.207914	-3.10927e-018	9.92574e-007	0.00014417	0.000978552	0.00155728	-99999	1	1e+030	17226	-99	864000	1	6.99978	12.1121	0.0997043	-3.10927e-019	10	-6.43906e-008	0.999922	-3.18565e-006	0.999776	-1.01323e-005	0.999845	-7.72974e-006
17227	32.6531	0	10.8	0.00437422	-0.415829	-0.207914	-3.10701e-018	8.89421e-007	0.000152149	0.00111874	0.00188839	-99999	1	1e+030	17227	-99	864000	1	6.99978	12.1399	0.0997043	-3.10701e-019	10	-5.76988e-008	0.99992	-3.36298e-006	0.999751	-1.15978e-005	0.999818	-9.39065e-006
17228	34.6939	0	10.8	0.00517996	-0.415829	-0.207914	-3.10436e-018	7.77484e-007	0.000157282	0.00125387	0.00224532	-99999	1	1e+030	17228	-99	864000	1	6.99978	12.1644	0.0997043	-3.10436e-019	10	-5.04372e-008	0.999919	-3.47733e-006	0.999729	-1.30133e-005	0.999791	-1.11853e-005
17229	36.7347	0	10.8	0.00603923	-0.415829	-0.207914	-3.10168e-018	6.64803e-007	0.000159623	0.00138057	0.00262263	-99999	1	1e+030	17229	-99	864000	1	6.99978	12.1857	0.0997043	-3.10168e-019	10	-4.31273e-008	0.99992	-3.52987e-006	0.999711	-1.43432e-005	0.999764	-1.30865e-005
17230	38.7755	0	10.8	0.0069426	-0.415829	-0.207914	-3.0982e-018	5.57362e-007	0.000159363	0.00149597	0.00301412	-99999	1	1e+030	17230	-99	864000	1	6.99978	12.2038	0.0997043	-3.0982e-019	10	-3.61574e-008	0.999923	-3.5248e-006	0.999697	-1.55571e-005	0.999739	-1.50634e-005
17231	40.8163	0	10.8	0.00787939	-0.415829	-0.207914	-3.09554e-018	4.59115e-007	0.000156788	0.00159783	0.00341314	-99999	1	1e+030	17231	-99	864000	1	6.99978	12.2189	0.0997043	-3.09554e-019	10	-2.97839e-008	0.999926	-3.46842e-006	0.999688	-1.66312e-005	0.999716	-1.70824e-005
17232	42.8571	0	10.8	0.00883774	-0.415829	-0.207914	-3.09266e-018	3.72241e-007	0.000152242	0.00168449	0.00381268	-99999	1	1e+030	17232	-99	864000	1	6.99979	12.231	0.0997043	-3.09266e-019	10	-2.41482e-008	0.999931	-3.36831e-006	0.999683	-1.75476e-005	0.999696	-1.9108e-005
17233	44.898	0	10.8	0.00980456	-0.415829	-0.207914	-3.0898e-018	2.97516e-007	0.00014609	0.00175486	0.00420553	-99999	1	1e+030	17233	-99	864000	1	6.99979	12.2403	0.0997043	-3.0898e-019	10	-1.93005e-008	0.999936	-3.23259e-006	0.999683	-1.82945e-005	0.999679	-2.11036e-005
