ID	x	y	z		H*	O*	Charge	Ap	Bp	Cp	Dp	Nodal distribution 1	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
18073	87.7551	0	10.6	0.00925668	-0.415829	-0.207914	-3.09135e-018	-5.56852e-008	1.29415e-005	0.000605642	0.00322677	-99999	1	1e+030	18073	-99	864000	1	6.99978	12.1972	0.0997043	-3.0962e-019	10	-0	0.999999	-2.20051e-007	0.999973	-5.14214e-006	0.999939	-1.35817e-005
18074	89.7959	0	10.6	0.0080743	-0.415829	-0.207914	-3.09509e-018	-5.91837e-008	1.05742e-005	0.000514697	0.00279464	-99999	1	1e+030	18074	-99	864000	1	6.99978	12.1945	0.0997043	-3.09968e-019	10	-0	0.999999	-1.77968e-007	0.999979	-4.31086e-006	0.999951	-1.15847e-005
18075	91.8367	0	10.6	0.00694706	-0.415829	-0.207914	-3.09864e-018	-6.04974e-008	8.56121e-006	0.000432253	0.00238846	-99999	1	1e+030	18075	-99	864000	1	6.99977	12.1909	0.0997043	-3.10256e-019	10	-0	0.999999	-1.42484e-007	0.999984	-3.56844e-006	0.99996	-9.74413e-006
18076	93.8776	0	10.6	0.00589562	-0.415829	-0.207914	-3.10194e-018	-6.01079e-008	6.86587e-006	0.000358669	0.00201428	-99999	1	1e+030	18076	-99	864000	1	6.99977	12.1867	0.0997043	-3.10623e-019	10	-0	0.999999	-1.12884e-007	0.999987	-2.91613e-006	0.999969	-8.08164e-006
18077	95.9184	0	10.6	0.0049435	-0.415829	-0.207914	-3.10493e-018	-5.92798e-008	5.46271e-006	0.000294534	0.00167908	-99999	1	1e+030	18077	-99	864000	1	6.99977	12.1823	0.0997043	-3.10868e-019	10	-0	1	-8.86419e-008	0.99999	-2.35664e-006	0.999976	-6.62104e-006
18078	97.9592	0	10.6	0.00416448	-0.415829	-0.207914	-3.1074e-018	-5.48088e-008	4.39159e-006	0.000243556	0.00140705	-99999	1	1e+030	18078	-99	864000	1	6.99977	12.178	0.0997043	-3.11053e-019	10	-0	1	-7.03117e-008	0.999992	-1.91798e-006	0.999981	-5.45464e-006
18079	100	0	10.6	0.00381307	-0.415829	-0.207914	-3.10851e-018	-4.19033e-008	3.91965e-006	0.000220767	0.00128464	-99999	1	1e+030	18079	-99	864000	1	6.99977	12.1752	0.0997043	-3.11157e-019	10	-0	1	-6.22552e-008	0.999993	-1.72247e-006	0.999983	-4.93143e-006
18770	1.02041	0	10.6	1.23992e-006	-0.415827	-0.207913	-3.12056e-018	7.28074e-009	1.90247e-007	5.09821e-007	4.01815e-007	-99999	1	1e+030	18770	-99	864000	1	6.99977	11.2022	0.0997043	-3.12097e-019	10	-3.64063e-010	1	-3.80498e-009	1	-5.09817e-009	1	-2.00898e-009
18810	3.06122	0	10.6	6.78726e-006	-0.415827	-0.207914	-3.12051e-018	3.93439e-008	1.02919e-006	2.78133e-006	2.2114e-006	-99999	1	1e+030	18810	-99	864000	1	6.99977	11.3857	0.0997043	-3.12037e-019	10	-1.96746e-009	0.999999	-2.05842e-008	0.999999	-2.7813e-008	1	-1.10565e-008
18832	5.10204	0	10.6	1.97982e-005	-0.415828	-0.207914	-3.12045e-018	1.10739e-007	2.93268e-006	8.06326e-006	6.51724e-006	-99999	1	1e+030	18832	-99	864000	1	6.99977	11.5098	0.0997043	-3.12016e-019	10	-4.83186e-009	0.999998	-5.56094e-008	0.999998	-7.98964e-008	0.999999	-3.32844e-008
18835	7.14286	0	10.6	4.63755e-005	-0.415829	-0.207914	-3.12037e-018	2.41921e-007	6.624e-006	1.8721e-005	1.5499e-005	-99999	1	1e+030	18835	-99	864000	1	6.99977	11.6069	0.0997043	-3.12036e-019	10	-1.05552e-008	0.999996	-1.25584e-007	0.999995	-1.85399e-007	0.999998	-7.90869e-008
18849	0	0	10.4	0	-0.415826	-0.207913	-3.12057e-018	0	0	0	0	-99999	1	1e+030	18849	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
18850	2.04082	0	10.4	4.31823e-006	-0.415827	-0.207914	-3.12053e-018	2.91469e-008	6.96289e-007	1.78863e-006	1.36914e-006	-99999	1	1e+030	18850	-99	864000	1	6.99977	11.3087	0.0997043	-3.12036e-019	10	-1.45742e-009	1	-1.39259e-008	1	-1.78862e-008	1	-6.84543e-009
18851	4.08163	0	10.4	1.54112e-005	-0.415828	-0.207914	-3.12047e-018	1.01247e-007	2.44063e-006	6.35496e-006	4.92836e-006	-99999	1	1e+030	18851	-99	864000	1	6.99977	11.4522	0.0997043	-3.12037e-019	10	-5.06287e-009	0.999999	-4.88133e-008	0.999998	-6.3549e-008	0.999999	-2.46407e-008
18852	6.12245	0	10.4	3.94208e-005	-0.415829	-0.207914	-3.12039e-018	2.44422e-007	6.05381e-006	1.6142e-005	1.27838e-005	-99999	1	1e+030	18852	-99	864000	1	6.99977	11.5604	0.0997043	-3.12036e-019	10	-1.0664e-008	0.999997	-1.14828e-007	0.999996	-1.60049e-007	0.999998	-6.53383e-008
18853	8.16327	0	10.4	8.56191e-005	-0.415829	-0.207914	-3.12026e-018	4.82939e-007	1.25797e-005	3.47242e-005	2.82958e-005	-99999	1	1e+030	18853	-99	864000	1	6.99977	11.6505	0.0997043	-3.12014e-019	10	-1.90032e-008	0.999993	-2.29955e-007	0.999991	-3.419e-007	0.999996	-1.46446e-007
18854	10.2041	0	10.4	0.00016487	-0.415829	-0.207914	-3.12002e-018	8.17627e-007	2.28811e-005	6.60305e-005	5.57418e-005	-99999	1	1e+030	18854	-99	864000	1	6.99977	11.7301	0.0997043	-3.12014e-019	10	-3.21717e-008	0.999988	-4.18018e-007	0.999983	-6.49191e-007	0.999993	-2.87897e-007
18855	12.2449	0	10.4	0.000289768	-0.415829	-0.207914	-3.11962e-018	1.22793e-006	3.75585e-005	0.000114237	0.000100469	-99999	1	1e+030	18855	-99	864000	1	6.99977	11.8011	0.0997043	-3.11973e-019	10	-4.83156e-008	0.999981	-6.85708e-007	0.999971	-1.12128e-006	0.999987	-5.17705e-007
18856	14.2857	0	10.4	0.000473428	-0.415829	-0.207914	-3.11905e-018	1.67254e-006	5.67185e-005	0.000183076	0.000168555	-99999	1	1e+030	18856	-99	864000	1	6.99977	11.8649	0.0997043	-3.11912e-019	10	-6.58095e-008	0.999971	-1.03479e-006	0.999954	-1.79377e-006	0.999979	-8.66397e-007
18857	16.3265	0	10.4	0.000728323	-0.415829	-0.207914	-3.11826e-018	2.09911e-006	7.98855e-005	0.000275218	0.000266354	-99999	1	1e+030	18857	-99	864000	1	6.99977	11.9224	0.0997043	-3.1185e-019	10	-8.2594e-008	0.99996	-1.45643e-006	0.999932	-2.69163e-006	0.999968	-1.36557e-006
18858	18.3673	0	10.4	0.00106513	-0.415829	-0.207914	-3.11721e-018	2.45686e-006	0.000106034	0.000391764	0.000399899	-99999	1	1e+030	18858	-99	864000	1	6.99977	11.9743	0.0997043	-3.11708e-019	10	-9.66701e-008	0.999948	-1.93184e-006	0.999905	-3.82441e-006	0.999953	-2.04487e-006
18859	20.4082	0	10.4	0.00149188	-0.415829	-0.207914	-3.11588e-018	2.70751e-006	0.000133737	0.000531987	0.000574326	-99999	1	1e+030	18859	-99	864000	1	6.99977	12.0212	0.0997043	-3.11645e-019	10	-1.06532e-007	0.999935	-2.43501e-006	0.999873	-5.18387e-006	0.999934	-2.9291e-006
18860	22.449	0	10.4	0.00201336	-0.415829	-0.207914	-3.11425e-018	2.83146e-006	0.000161371	0.000693303	0.000793318	-99999	1	1e+030	18860	-99	864000	1	6.99977	12.0634	0.0997043	-3.11419e-019	10	-1.1141e-007	0.999924	-2.93642e-006	0.999839	-6.74393e-006	0.999912	-4.03552e-006
18861	24.4898	0	10.4	0.00263093	-0.415829	-0.207914	-3.11231e-018	2.8286e-006	0.000187336	0.000871513	0.00105873	-99999	1	1e+030	18861	-99	864000	1	6.99977	12.1014	0.0997043	-3.11195e-019	10	-1.11297e-007	0.999913	-3.40707e-006	0.999802	-8.46314e-006	0.999886	-5.37204e-006
18862	26.5306	0	10.4	0.00334289	-0.415829	-0.207914	-3.11006e-018	2.7148e-006	0.000210261	0.00106131	0.00137049	-99999	1	1e+030	18862	-99	864000	1	6.99977	12.1356	0.0997043	-3.10988e-019	10	-1.06819e-007	0.999905	-3.82218e-006	0.999766	-1.02897e-005	0.999856	-6.93684e-006
18863	28.5714	0	10.4	0.004145	-0.415829	-0.207914	-3.10753e-018	2.51571e-006	0.000229127	0.00125682	0.00172665	-99999	1	1e+030	18863	-99	864000	1	6.99978	12.1661	0.0997043	-3.10762e-019	10	-9.89858e-008	0.999899	-4.16335e-006	0.999731	-1.21668e-005	0.999825	-8.71881e-006
18864	30.6122	0	10.4	0.00503076	-0.415829	-0.207914	-3.10473e-018	2.26045e-006	0.000243302	0.00145205	0.0021235	-99999	1	1e+030	18864	-99	864000	1	6.99978	12.1933	0.0997043	-3.10494e-019	10	-8.89418e-008	0.999895	-4.41927e-006	0.999698	-1.40366e-005	0.999792	-1.06979e-005
18865	32.6531	0	10.4	0.00599167	-0.415829	-0.207914	-3.10169e-018	1.97662e-006	0.000252531	0.00164124	0.00255567	-99999	1	1e+030	18865	-99	864000	1	6.99978	12.2173	0.0997043	-3.10166e-019	10	-7.7774e-008	0.999894	-4.5854e-006	0.999669	-1.58441e-005	0.999759	-1.28462e-005
18866	34.6939	0	10.4	0.0070176	-0.415829	-0.207914	-3.09846e-018	1.68737e-006	0.000256884	0.00181923	0.0030165	-99999	1	1e+030	18866	-99	864000	1	6.99978	12.2385	0.0997043	-3.09839e-019	10	-6.6393e-008	0.999895	-4.66312e-006	0.999646	-1.75399e-005	0.999726	-1.51292e-005
18867	36.7347	0	10.4	0.00809716	-0.415829	-0.207914	-3.09508e-018	1.41005e-006	0.000256693	0.00198168	0.00349833	-99999	1	1e+030	18867	-99	864000	1	6.99979	12.2569	0.0997043	-3.09531e-019	10	-5.54813e-008	0.999898	-4.65848e-006	0.999627	-1.90828e-005	0.999695	-1.75076e-005
18868	38.7755	0	10.4	0.00921782	-0.415829	-0.207914	-3.09157e-018	1.15616e-006	0.00025247	0.00212518	0.00399282	-99999	1	1e+030	18868	-99	864000	1	6.99979	12.2726	0.0997043	-3.09182e-019	10	-4.54913e-008	0.999903	-4.58084e-006	0.999615	-2.04405e-005	0.999667	-1.99386e-005
18869	40.8163	0	10.4	0.0103661	-0.415829	-0.207914	-3.08795e-018	9.32055e-007	0.000244838	0.00224726	0.00449125	-99999	1	1e+030	18869	-99	864000	1	6.99979	12.2856	0.0997043	-3.08773e-019	10	-3.66736e-008	0.999908	-4.44147e-006	0.999608	-2.15896e-005	0.999642	-2.23776e-005
18870	42.8571	0	10.4	0.0115274	-0.415829	-0.207914	-3.08429e-018	7.40055e-007	0.000234463	0.00234637	0.00498471	-99999	1	1e+030	18870	-99	864000	1	6.99979	12.2958	0.0997043	-3.08487e-019	10	-2.9119e-008	0.999915	-4.25245e-006	0.999608	-2.25154e-005	0.99962	-2.4779e-005
18871	44.898	0	10.4	0.0126861	-0.415829	-0.207914	-3.08064e-018	5.79587e-007	0.000222004	0.00242175	0.00546428	-99999	1	1e+030	18871	-99	864000	1	6.99979	12.3032	0.0997043	-3.08075e-019	10	-2.28052e-008	0.999922	-4.02572e-006	0.999612	-2.32109e-005	0.999604	-2.7097e-005
18872	46.9388	0	10.4	0.0138255	-0.415829	-0.207914	-3.07705e-018	4.48299e-007	0.000208081	0.00247336	0.00592121	-99999	1	1e+030	18872	-99	864000	1	6.9998	12.3076	0.0997043	-3.07688e-019	10	-1.76395e-008	0.99993	-3.77249e-006	0.999621	-2.36754e-005	0.999592	-2.92865e-005
18873	48.9796	0	10.4	0.0149274	-0.415829	-0.207914	-3.07359e-018	3.42914e-007	0.000193248	0.0025017	0.00634702	-99999	1	1e+030	18873	-99	864000	1	6.9998	12.309	0.0997043	-3.07382e-019	10	-1.34929e-008	0.999937	-3.50278e-006	0.999634	-2.39135e-005	0.999585	-3.13039e-005
18874	51.0204	0	10.4	0.0159728	-0.415829	-0.207914	-3.07031e-018	2.5977e-007	0.000177982	0.00250771	0.0067336	-99999	1	1e+030	18874	-99	864000	1	6.9998	12.3071	0.0997043	-3.07135e-019	10	-1.02213e-008	0.999944	-3.22522e-006	0.999651	-2.39341e-005	0.999583	-3.31074e-005
18875	53.0612	0	10.4	0.0169416	-0.415829	-0.207914	-3.06727e-018	1.95189e-007	0.000162682	0.00249265	0.00707329	-99999	1	1e+030	18875	-99	864000	1	6.9998	12.3021	0.0997043	-3.06806e-019	10	-7.67981e-009	0.999951	-2.94696e-006	0.99967	-2.37487e-005	0.999586	-3.46579e-005
18876	55.102	0	10.4	0.0178129	-0.415829	-0.207914	-3.06451e-018	1.4581e-007	0.000147661	0.00245797	0.00735901	-99999	1	1e+030	18876	-99	864000	1	6.9998	12.2939	0.0997043	-3.06542e-019	10	-5.7358e-009	0.999958	-2.67371e-006	0.999691	-2.33712e-005	0.999594	-3.59197e-005
18877	57.1429	0	10.4	0.0185657	-0.415829	-0.207914	-3.06212e-018	1.08705e-007	0.000133164	0.00240528	0.00758438	-99999	1	1e+030	18877	-99	864000	1	6.9998	12.2828	0.0997043	-3.06317e-019	10	-4.27392e-009	0.999963	-2.40986e-006	0.999714	-2.28168e-005	0.999606	-3.68613e-005
18878	59.1837	0	10.4	0.0191793	-0.415829	-0.207914	-3.06019e-018	8.12656e-008	0.000119367	0.00233627	0.00774392	-99999	1	1e+030	18878	-99	864000	1	6.9998	12.2692	0.0997043	-3.06194e-019	10	-3.19186e-009	0.999969	-2.15861e-006	0.999738	-2.2102e-005	0.999622	-3.74568e-005
18879	61.2245	0	10.4	0.0196346	-0.415829	-0.207914	-3.05879e-018	6.11632e-008	0.000106391	0.00225269	0.00783322	-99999	1	1e+030	18879	-99	864000	1	6.9998	12.254	0.0997043	-3.06072e-019	10	-2.39847e-009	0.999973	-1.92215e-006	0.999761	-2.12438e-005	0.999641	-3.76867e-005
18880	63.2653	0	10.4	0.0199145	-0.415829	-0.207914	-3.05793e-018	4.64996e-008	9.4309e-005	0.00215627	0.00784916	-99999	1	1e+030	18880	-99	864000	1	6.9998	12.2383	0.0997043	-3.06052e-019	10	-1.81935e-009	0.999978	-1.70181e-006	0.999785	-2.02599e-005	0.999663	-3.75397e-005
18881	65.3061	0	10.4	0.0200056	-0.415829	-0.207914	-3.05763e-018	3.56756e-008	8.3157e-005	0.00204882	0.00779017	-99999	1	1e+030	18881	-99	864000	1	6.9998	12.2234	0.0997043	-3.06092e-019	10	-1.39374e-009	0.999981	-1.49827e-006	0.999808	-1.91687e-005	0.999686	-3.70133e-005
18882	67.3469	0	10.4	0.019899	-0.415829	-0.207914	-3.05792e-018	2.70487e-008	7.29419e-005	0.00193214	0.00765645	-99999	1	1e+030	18882	-99	864000	1	6.9998	12.211	0.0997043	-3.06156e-019	10	-1.06155e-009	0.999985	-1.3117e-006	0.99983	-1.79891e-005	0.999712	-3.61152e-005
18883	69.3878	0	10.4	0.0195911	-0.415829	-0.207914	-3.05885e-018	1.90701e-008	6.36489e-005	0.00180808	0.0074501	-99999	1	1e+030	18883	-99	864000	1	6.9998	12.2021	0.0997043	-3.063e-019	10	-7.65221e-010	0.999987	-1.14186e-006	0.999851	-1.67409e-005	0.999738	-3.48639e-005
18884	71.4286	0	10.4	0.0190847	-0.415829	-0.207914	-3.06042e-018	1.08525e-008	5.52469e-005	0.00167851	0.0071752	-99999	1	1e+030	18884	-99	864000	1	6.9998	12.197	0.0997043	-3.06464e-019	10	-4.69417e-010	0.99999	-9.88235e-007	0.999871	-1.5444e-005	0.999764	-3.3288e-005
18885	73.4694	0	10.4	0.0183886	-0.415829	-0.207914	-3.06259e-018	2.18351e-009	4.7693e-005	0.00154532	0.00683774	-99999	1	1e+030	18885	-99	864000	1	6.99979	12.1952	0.0997043	-3.06709e-019	10	-1.65306e-010	0.999992	-8.50111e-007	0.999889	-1.41189e-005	0.99979	-3.14259e-005
18886	75.5102	0	10.4	0.017518	-0.415829	-0.207914	-3.06531e-018	-6.98853e-009	4.09378e-005	0.00141038	0.00644542	-99999	1	1e+030	18886	-99	864000	1	6.99979	12.1956	0.0997043	-3.07018e-019	10	-0	0.999993	-7.26655e-007	0.999905	-1.27857e-005	0.999815	-2.93243e-005
18887	77.551	0	10.4	0.0164938	-0.415829	-0.207914	-3.06854e-018	-1.67473e-008	3.4929e-005	0.00127555	0.00600753	-99999	1	1e+030	18887	-99	864000	1	6.99979	12.1972	0.0997043	-3.07407e-019	10	-0	0.999995	-6.16971e-007	0.99992	-1.1464e-005	0.999839	-2.70365e-005
18888	79.5918	0	10.4	0.0153428	-0.415829	-0.207914	-3.07216e-018	-2.69169e-008	2.96138e-005	0.00114268	0.00553479	-99999	1	1e+030	18888	-99	864000	1	6.99979	12.1988	0.0997043	-3.07756e-019	10	-0	0.999996	-5.20124e-007	0.999933	-1.01733e-005	0.999862	-2.46214e-005
18889	81.6327	0	10.4	0.014096	-0.415829	-0.207914	-3.07608e-018	-3.69362e-008	2.49392e-005	0.00101355	0.00503886	-99999	1	1e+030	18889	-99	864000	1	6.99978	12.2	0.0997043	-3.08166e-019	10	-0	0.999997	-4.35179e-007	0.999945	-8.93143e-006	0.999882	-2.21401e-005
18890	83.6735	0	10.4	0.0127868	-0.415829	-0.207914	-3.08021e-018	-4.6127e-008	2.08527e-005	0.000889777	0.00453164	-99999	1	1e+030	18890	-99	864000	1	6.99978	12.2003	0.0997043	-3.08616e-019	10	-0	0.999997	-3.61195e-007	0.999955	-7.75413e-006	0.999901	-1.96526e-005
18891	85.7143	0	10.4	0.0114491	-0.415829	-0.207914	-3.08443e-018	-5.3973e-008	1.73033e-005	0.000772774	0.00402473	-99999	1	1e+030	18891	-99	864000	1	6.99978	12.1996	0.0997043	-3.08983e-019	10	-0	0.999998	-2.97242e-007	0.999963	-6.65459e-006	0.999918	-1.7215e-005
18892	87.7551	0	10.4	0.0101162	-0.415829	-0.207914	-3.08864e-018	-6.00351e-008	1.42422e-005	0.000663734	0.00352908	-99999	1	1e+030	18892	-99	864000	1	6.99978	12.1978	0.0997043	-3.09394e-019	10	-0	0.999998	-2.42415e-007	0.999971	-5.64318e-006	0.999933	-1.48774e-005
18893	89.7959	0	10.4	0.00881869	-0.415829	-0.207914	-3.09274e-018	-6.38956e-008	1.16227e-005	0.000563583	0.00305443	-99999	1	1e+030	18893	-99	864000	1	6.99978	12.1951	0.0997043	-3.09782e-019	10	-0	0.999999	-1.9583e-007	0.999977	-4.72709e-006	0.999946	-1.26819e-005
18894	91.8367	0	10.4	0.00758334	-0.415829	-0.207914	-3.09662e-018	-6.53764e-008	9.39957e-006	0.000472936	0.0026089	-99999	1	1e+030	18894	-99	864000	1	6.99977	12.1915	0.0997043	-3.10151e-019	10	-0	0.999999	-1.5662e-007	0.999982	-3.91011e-006	0.999957	-1.06609e-005
18895	93.8776	0	10.4	0.00643234	-0.415829	-0.207914	-3.10023e-018	-6.50014e-008	7.53048e-006	0.000392146	0.00219895	-99999	1	1e+030	18895	-99	864000	1	6.99977	12.1874	0.0997043	-3.10376e-019	10	-0	0.999999	-1.23966e-007	0.999986	-3.1932e-006	0.999966	-8.83732e-006
18896	95.9184	0	10.4	0.00539104	-0.415829	-0.207914	-3.10351e-018	-6.41461e-008	5.98591e-006	0.000321814	0.00183208	-99999	1	1e+030	18896	-99	864000	1	6.99977	12.183	0.0997043	-3.10725e-019	10	-0	1	-9.726e-008	0.999989	-2.57897e-006	0.999973	-7.23663e-006
18897	97.9592	0	10.4	0.00453963	-0.415829	-0.207914	-3.1062e-018	-5.93188e-008	4.80829e-006	0.000265962	0.00153457	-99999	1	1e+030	18897	-99	864000	1	6.99977	12.1787	0.0997043	-3.10992e-019	10	-0	1	-7.70903e-008	0.999992	-2.09781e-006	0.999979	-5.95923e-006
18898	100	0	10.4	0.00415565	-0.415829	-0.207914	-3.10742e-018	-4.53054e-008	4.28965e-006	0.000241002	0.00140072	-99999	1	1e+030	18898	-99	864000	1	6.99977	12.176	0.0997043	-3.11094e-019	10	-0	1	-6.82293e-008	0.999993	-1.88342e-006	0.999981	-5.38635e-006
19589	1.02041	0	10.4	1.59208e-006	-0.415827	-0.207913	-3.12056e-018	1.08083e-008	2.57931e-007	6.60268e-007	5.03622e-007	-99999	1	1e+030	19589	-99	864000	1	6.99977	11.1928	0.0997043	-3.12036e-019	10	-5.40433e-010	1	-5.15864e-009	1	-6.60264e-009	1	-2.51801e-009
19629	3.06122	0	10.4	8.70081e-006	-0.415827	-0.207914	-3.1205e-018	5.81216e-008	1.39246e-006	3.59703e-006	2.76868e-006	-99999	1	1e+030	19629	-99	864000	1	6.99977	11.3857	0.0997043	-3.12057e-019	10	-2.90631e-009	0.999999	-2.78495e-008	0.999999	-3.597e-008	1	-1.38428e-008
19651	5.10204	0	10.4	2.53027e-005	-0.415828	-0.207914	-3.12043e-018	1.62211e-007	3.95257e-006	1.04006e-005	8.14285e-006	-99999	1	1e+030	19651	-99	864000	1	6.99977	11.5088	0.0997043	-3.12036e-019	10	-7.07722e-009	0.999998	-7.49784e-008	0.999997	-1.03151e-007	0.999999	-4.16363e-008
19654	7.14286	0	10.4	5.90087e-005	-0.415829	-0.207914	-3.12033e-018	3.50589e-007	8.87865e-006	2.40553e-005	1.93069e-005	-99999	1	1e+030	19654	-99	864000	1	6.99977	11.6065	0.0997043	-3.12016e-019	10	-1.52956e-008	0.999995	-1.68391e-007	0.999994	-2.3843e-007	0.999998	-9.86294e-008
19668	0	0	10.2	0	-0.415826	-0.207913	-3.12057e-018	0	0	0	0	-99999	1	1e+030	19668	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
19669	2.04082	0	10.2	5.54544e-006	-0.415827	-0.207914	-3.12053e-018	4.31065e-008	9.43297e-007	2.3148e-006	1.71439e-006	-99999	1	1e+030	19669	-99	864000	1	6.99977	11.3087	0.0997043	-3.12036e-019	10	-2.15538e-009	0.999999	-1.8866e-008	0.999999	-2.31479e-008	1	-8.57167e-009
19670	4.08163	0	10.2	1.97424e-005	-0.415828	-0.207914	-3.12046e-018	1.48702e-007	3.29623e-006	8.20729e-006	6.16111e-006	-99999	1	1e+030	19670	-99	864000	1	6.99977	11.4522	0.0997043	-3.12036e-019	10	-6.48748e-009	0.999998	-6.25595e-008	0.999998	-8.14972e-008	0.999999	-3.15546e-008
19671	6.12245	0	10.2	5.03013e-005	-0.415829	-0.207914	-3.12036e-018	3.55495e-007	8.13623e-006	2.07769e-005	1.59395e-005	-99999	1	1e+030	19671	-99	864000	1	6.99977	11.5597	0.0997043	-3.12036e-019	10	-1.55093e-008	0.999995	-1.54391e-007	0.999994	-2.06196e-007	0.999998	-8.15662e-008
19672	8.16327	0	10.2	0.000108678	-0.415829	-0.207914	-3.12019e-018	6.94649e-007	1.67992e-005	4.44906e-005	3.51549e-005	-99999	1	1e+030	19672	-99	864000	1	6.99977	11.6502	0.0997043	-3.12056e-019	10	-2.73332e-008	0.999991	-3.07283e-007	0.999988	-4.3869e-007	0.999995	-1.82285e-007
19673	10.2041	0	10.2	0.000207965	-0.415829	-0.207914	-3.11989e-018	1.1627e-006	3.03287e-005	8.41325e-005	6.89517e-005	-99999	1	1e+030	19673	-99	864000	1	6.99977	11.7299	0.0997043	-3.11976e-019	10	-4.57493e-008	0.999984	-5.54394e-007	0.999978	-8.28246e-007	0.999991	-3.56741e-007
19674	12.2449	0	10.2	0.000362974	-0.415829	-0.207914	-3.1194e-018	1.72616e-006	4.93777e-005	0.000144645	0.000123663	-99999	1	1e+030	19674	-99	864000	1	6.99977	11.8008	0.0997043	-3.11953e-019	10	-6.79193e-008	0.999974	-9.01936e-007	0.999962	-1.42142e-006	0.999984	-6.38238e-007
19675	14.2857	0	10.2	0.000588662	-0.415829	-0.207914	-3.11869e-018	2.32397e-006	7.39237e-005	0.000230244	0.000206355	-99999	1	1e+030	19675	-99	864000	1	6.99977	11.8647	0.0997043	-3.1187e-019	10	-9.14415e-008	0.999962	-1.34926e-006	0.999941	-2.2583e-006	0.999974	-1.06223e-006
19676	16.3265	0	10.2	0.000898716	-0.415829	-0.207914	-3.11772e-018	2.88278e-006	0.000103191	0.000343689	0.000324248	-99999	1	1e+030	19676	-99	864000	1	6.99977	11.9223	0.0997043	-3.11789e-019	10	-1.13429e-007	0.999948	-1.88202e-006	0.999914	-3.36444e-006	0.999961	-1.66456e-006
19677	18.3673	0	10.2	0.00130425	-0.415829	-0.207914	-3.11646e-018	3.33492e-006	0.000135736	0.000485719	0.000484004	-99999	1	1e+030	19677	-99	864000	1	6.99977	11.9743	0.0997043	-3.11645e-019	10	-1.31219e-007	0.999933	-2.47375e-006	0.999881	-4.74553e-006	0.999943	-2.47784e-006
19678	20.4082	0	10.2	0.00181296	-0.415829	-0.207914	-3.11487e-018	3.63303e-006	0.000169668	0.000654829	0.000691062	-99999	1	1e+030	19678	-99	864000	1	6.99977	12.0213	0.0997043	-3.1148e-019	10	-1.42949e-007	0.999917	-3.09001e-006	0.999843	-6.38552e-006	0.99992	-3.52816e-006
19679	22.449	0	10.2	0.00242855	-0.415829	-0.207914	-3.11295e-018	3.75679e-006	0.000202928	0.000847333	0.000949036	-99999	1	1e+030	19679	-99	864000	1	6.99977	12.0636	0.0997043	-3.11296e-019	10	-1.47818e-007	0.999903	-3.69341e-006	0.999801	-8.24745e-006	0.999893	-4.83217e-006
19680	24.4898	0	10.2	0.00315075	-0.415829	-0.207914	-3.11068e-018	3.71228e-006	0.00023357	0.00105774	0.00125933	-99999	1	1e+030	19680	-99	864000	1	6.99977	12.1018	0.0997043	-3.1105e-019	10	-1.46067e-007	0.999891	-4.24866e-006	0.999758	-1.02773e-005	0.999862	-6.39525e-006
19681	26.5306	0	10.2	0.00397589	-0.415829	-0.207914	-3.10808e-018	3.52576e-006	0.000259996	0.00127942	0.00162111	-99999	1	1e+030	19681	-99	864000	1	6.99978	12.136	0.0997043	-3.10864e-019	10	-1.38728e-007	0.999881	-4.72694e-006	0.999715	-1.24104e-005	0.999828	-8.21154e-006
19682	28.5714	0	10.2	0.00489763	-0.415829	-0.207914	-3.10517e-018	3.23465e-006	0.00028109	0.00150529	0.00203142	-99999	1	1e+030	19682	-99	864000	1	6.99978	12.1666	0.0997043	-3.10495e-019	10	-1.27274e-007	0.999875	-5.10814e-006	0.999675	-1.45783e-005	0.999792	-1.02647e-005
19683	30.6122	0	10.2	0.00590731	-0.415829	-0.207914	-3.10198e-018	2.8789e-006	0.000296236	0.00172829	0.00248536	-99999	1	1e+030	19683	-99	864000	1	6.99978	12.1938	0.0997043	-3.10168e-019	10	-1.13276e-007	0.999871	-5.38125e-006	0.999638	-1.67132e-005	0.999754	-1.25286e-005
19684	32.6531	0	10.2	0.00699432	-0.415829	-0.207914	-3.09855e-018	2.4948e-006	0.000305275	0.00194186	0.0029763	-99999	1	1e+030	19684	-99	864000	1	6.99978	12.218	0.0997043	-3.0988e-019	10	-9.81631e-008	0.999871	-5.54354e-006	0.999606	-1.87524e-005	0.999717	-1.4969e-005
19685	34.6939	0	10.2	0.00814659	-0.415829	-0.207914	-3.09492e-018	2.11165e-006	0.000308433	0.00214027	0.00349627	-99999	1	1e+030	19685	-99	864000	1	6.99979	12.2392	0.0997043	-3.09529e-019	10	-8.3087e-008	0.999873	-5.59921e-006	0.99958	-2.06413e-005	0.99968	-1.75447e-005
