              x	              y	              z	           time	in	          pH	          Ca	          Mg	          Na	          Cl	        C(4)	         SO4	          As	
          84000	          36000	            100	           1000	 1	      5.7131	  1.8652e+04	  3.9144e+03	  1.2424e+05	  2.3544e+05	  2.4158e+02	  4.5358e+02	  7.4301e-01	
          90000	          36000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9144e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4297e-01	
              0	          42000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9145e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4296e-01	
           6000	          42000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9144e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4297e-01	
          12000	          42000	            100	           1000	 1	     5.71309	  1.8651e+04	  3.9143e+03	  1.2424e+05	  2.3542e+05	  2.4159e+02	  4.5356e+02	  7.4306e-01	
          18000	          42000	            100	           1000	 1	     5.71285	  1.8633e+04	  3.9125e+03	  1.2414e+05	  2.3523e+05	  2.4189e+02	  4.5321e+02	  7.4403e-01	
          24000	          42000	            100	           1000	 1	      5.7104	  1.8450e+04	  3.8936e+03	  1.2310e+05	  2.3326e+05	  2.4505e+02	  4.4961e+02	  7.5401e-01	
          30000	          42000	            100	           1000	 1	     5.68402	  1.6383e+04	  3.6635e+03	  1.1133e+05	  2.1078e+05	  2.8787e+02	  4.0845e+02	  8.6516e-01	
          36000	          42000	            100	           1000	 1	     5.68473	  1.6443e+04	  3.6706e+03	  1.1167e+05	  2.1144e+05	  2.8643e+02	  4.0965e+02	  8.6208e-01	
          42000	          42000	            100	           1000	 1	     5.68503	  1.6468e+04	  3.6735e+03	  1.1181e+05	  2.1171e+05	  2.8583e+02	  4.1015e+02	  8.6079e-01	
          48000	          42000	            100	           1000	 1	     5.68129	  1.6153e+04	  3.6357e+03	  1.1000e+05	  2.0825e+05	  2.9361e+02	  4.0381e+02	  8.7699e-01	
          54000	          42000	            100	           1000	 1	     5.67719	  1.5796e+04	  3.5918e+03	  1.0794e+05	  2.0431e+05	  3.0294e+02	  3.9659e+02	  8.9488e-01	
          60000	          42000	            100	           1000	 1	     5.70714	  1.8206e+04	  3.8681e+03	  1.2172e+05	  2.3063e+05	  2.4941e+02	  4.4478e+02	  7.6735e-01	
          66000	          42000	            100	           1000	 1	     5.71152	  1.8534e+04	  3.9023e+03	  1.2358e+05	  2.3417e+05	  2.4359e+02	  4.5127e+02	  7.4942e-01	
          72000	          42000	            100	           1000	 1	     5.71275	  1.8626e+04	  3.9117e+03	  1.2409e+05	  2.3515e+05	  2.4202e+02	  4.5307e+02	  7.4443e-01	
          78000	          42000	            100	           1000	 1	     5.71305	  1.8648e+04	  3.9140e+03	  1.2422e+05	  2.3539e+05	  2.4164e+02	  4.5351e+02	  7.4322e-01	
          84000	          42000	            100	           1000	 1	      5.7131	  1.8652e+04	  3.9144e+03	  1.2424e+05	  2.3544e+05	  2.4157e+02	  4.5359e+02	  7.4300e-01	
          90000	          42000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9144e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4296e-01	
              0	          48000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9145e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4296e-01	
           6000	          48000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9145e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4296e-01	
          12000	          48000	            100	           1000	 1	      5.7131	  1.8652e+04	  3.9144e+03	  1.2424e+05	  2.3543e+05	  2.4158e+02	  4.5358e+02	  7.4302e-01	
          18000	          48000	            100	           1000	 1	     5.71296	  1.8641e+04	  3.9133e+03	  1.2418e+05	  2.3532e+05	  2.4176e+02	  4.5337e+02	  7.4359e-01	
          24000	          48000	            100	           1000	 1	     5.71151	  1.8533e+04	  3.9022e+03	  1.2357e+05	  2.3416e+05	  2.4361e+02	  4.5125e+02	  7.4947e-01	
          30000	          48000	            100	           1000	 1	     5.70057	  1.7705e+04	  3.8145e+03	  1.1889e+05	  2.2521e+05	  2.5888e+02	  4.3487e+02	  7.9464e-01	
          36000	          48000	            100	           1000	 1	     5.69448	  1.7231e+04	  3.7619e+03	  1.1619e+05	  2.2006e+05	  2.6857e+02	  4.2543e+02	  8.2032e-01	
          42000	          48000	            100	           1000	 1	      5.6922	  1.7051e+04	  3.7414e+03	  1.1516e+05	  2.1809e+05	  2.7246e+02	  4.2183e+02	  8.3000e-01	
          48000	          48000	            100	           1000	 1	     5.68812	  1.6722e+04	  3.7035e+03	  1.1327e+05	  2.1450e+05	  2.7984e+02	  4.1525e+02	  8.4747e-01	
          54000	          48000	            100	           1000	 1	     5.68375	  1.6361e+04	  3.6607e+03	  1.1120e+05	  2.1053e+05	  2.8843e+02	  4.0799e+02	  8.6634e-01	
          60000	          48000	            100	           1000	 1	     5.70699	  1.8194e+04	  3.8669e+03	  1.2166e+05	  2.3051e+05	  2.4962e+02	  4.4456e+02	  7.6798e-01	
          66000	          48000	            100	           1000	 1	     5.71158	  1.8539e+04	  3.9027e+03	  1.2360e+05	  2.3422e+05	  2.4352e+02	  4.5135e+02	  7.4919e-01	
          72000	          48000	            100	           1000	 1	     5.71275	  1.8626e+04	  3.9117e+03	  1.2410e+05	  2.3516e+05	  2.4201e+02	  4.5308e+02	  7.4441e-01	
          78000	          48000	            100	           1000	 1	     5.71304	  1.8648e+04	  3.9140e+03	  1.2422e+05	  2.3539e+05	  2.4165e+02	  4.5350e+02	  7.4323e-01	
          84000	          48000	            100	           1000	 1	      5.7131	  1.8652e+04	  3.9144e+03	  1.2424e+05	  2.3544e+05	  2.4157e+02	  4.5359e+02	  7.4300e-01	
          90000	          48000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9144e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4297e-01	
