              x	              y	              z	           time	in	         Cl_mol/kgw	
             39	             41	              0	             10	 1	   5.2893585517e-08	
             40	             41	              0	             10	 1	   4.0098297536e-08	
             41	             41	              0	             10	 1	   2.9913902093e-08	
             42	             41	              0	             10	 1	   2.1973916874e-08	
             43	             41	              0	             10	 1	   1.5902886156e-08	
             44	             41	              0	             10	 1	   1.1345175517e-08	
             45	             41	              0	             10	 1	   7.9825122011e-09	
             46	             41	              0	             10	 1	   5.5427458856e-09	
             47	             41	              0	             10	 1	   3.8032213161e-09	
             48	             41	              0	             10	 1	   2.5950534144e-09	
             49	             41	              0	             10	 1	   1.8271318589e-09	
             50	             41	              0	             10	 1	   1.6012991894e-09	
              0	             42	              0	             10	 1	   0.0000000000e+00	
              1	             42	              0	             10	 1	   0.0000000000e+00	
              2	             42	              0	             10	 1	   0.0000000000e+00	
              3	             42	              0	             10	 1	   0.0000000000e+00	
              4	             42	              0	             10	 1	   0.0000000000e+00	
              5	             42	              0	             10	 1	   0.0000000000e+00	
              6	             42	              0	             10	 1	   0.0000000000e+00	
              7	             42	              0	             10	 1	   0.0000000000e+00	
              8	             42	              0	             10	 1	   0.0000000000e+00	
              9	             42	              0	             10	 1	   0.0000000000e+00	
             10	             42	              0	             10	 1	   0.0000000000e+00	
             11	             42	              0	             10	 1	   0.0000000000e+00	
             12	             42	              0	             10	 1	   0.0000000000e+00	
             13	             42	              0	             10	 1	   0.0000000000e+00	
             14	             42	              0	             10	 1	   2.0762966244e-10	
             15	             42	              0	             10	 1	   2.9053032625e-09	
             16	             42	              0	             10	 1	   8.3454524135e-09	
             17	             42	              0	             10	 1	   1.7195173743e-08	
             18	             42	              0	             10	 1	   2.9851276036e-08	
             19	             42	              0	             10	 1	   4.6309600749e-08	
             20	             42	              0	             10	 1	   6.6082304281e-08	
             21	             42	              0	             10	 1	   8.8195886278e-08	
             22	             42	              0	             10	 1	   1.1127565858e-07	
             23	             42	              0	             10	 1	   1.3370474738e-07	
             24	             42	              0	             10	 1	   1.5382856975e-07	
             25	             42	              0	             10	 1	   1.7016616353e-07	
             26	             42	              0	             10	 1	   1.8158996145e-07	
             27	             42	              0	             10	 1	   1.8744469040e-07	
             28	             42	              0	             10	 1	   1.8759075747e-07	
             29	             42	              0	             10	 1	   1.8237343614e-07	
             30	             42	              0	             10	 1	   1.7253245483e-07	
             31	             42	              0	             10	 1	   1.5907469240e-07	
             32	             42	              0	             10	 1	   1.4313485383e-07	
             33	             42	              0	             10	 1	   1.2584605394e-07	
             34	             42	              0	             10	 1	   1.0823596144e-07	
             35	             42	              0	             10	 1	   9.1156616677e-08	
             36	             42	              0	             10	 1	   7.5249014531e-08	
             37	             42	              0	             10	 1	   6.0938208965e-08	
             38	             42	              0	             10	 1	   4.8451532596e-08	
             39	             42	              0	             10	 1	   3.7851443063e-08	
             40	             42	              0	             10	 1	   2.9075048435e-08	
             41	             42	              0	             10	 1	   2.1973916875e-08	
             42	             42	              0	             10	 1	   1.6349753566e-08	
             43	             42	              0	             10	 1	   1.1983473750e-08	
             44	             42	              0	             10	 1	   8.6568283389e-09	
             45	             42	              0	             10	 1	   6.1669384525e-09	
             46	             42	              0	             10	 1	   4.3349400652e-09	
             47	             42	              0	             10	 1	   3.0108529884e-09	
             48	             42	              0	             10	 1	   2.0793475139e-09	
             49	             42	              0	             10	 1	   1.4815102210e-09	
             50	             42	              0	             10	 1	   1.3108189018e-09	
              0	             43	              0	             10	 1	   0.0000000000e+00	
              1	             43	              0	             10	 1	   0.0000000000e+00	
              2	             43	              0	             10	 1	   0.0000000000e+00	
              3	             43	              0	             10	 1	   0.0000000000e+00	
              4	             43	              0	             10	 1	   0.0000000000e+00	
              5	             43	              0	             10	 1	   0.0000000000e+00	
              6	             43	              0	             10	 1	   0.0000000000e+00	
              7	             43	              0	             10	 1	   0.0000000000e+00	
              8	             43	              0	             10	 1	   0.0000000000e+00	
              9	             43	              0	             10	 1	   0.0000000000e+00	
             10	             43	              0	             10	 1	   0.0000000000e+00	
             11	             43	              0	             10	 1	   0.0000000000e+00	
             12	             43	              0	             10	 1	   0.0000000000e+00	
             13	             43	              0	             10	 1	   0.0000000000e+00	
             14	             43	              0	             10	 1	   0.0000000000e+00	
             15	             43	              0	             10	 1	   6.6560595404e-10	
             16	             43	              0	             10	 1	   3.0224595468e-09	
             17	             43	              0	             10	 1	   7.2372217289e-09	
             18	             43	              0	             10	 1	   1.3630050755e-08	
             19	             43	              0	             10	 1	   2.2320342298e-08	
             20	             43	              0	             10	 1	   3.3161723931e-08	
             21	             43	              0	             10	 1	   4.5718342764e-08	
             22	             43	              0	             10	 1	   5.9289980146e-08	
             23	             43	              0	             10	 1	   7.2984534076e-08	
             24	             43	              0	             10	 1	   8.5825672794e-08	
             25	             43	              0	             10	 1	   9.6875772462e-08	
             26	             43	              0	             10	 1	   1.0535161019e-07	
             27	             43	              0	             10	 1	   1.1071302927e-07	
             28	             43	              0	             10	 1	   1.1271170248e-07	
             29	             43	              0	             10	 1	   1.1139600218e-07	
             30	             43	              0	             10	 1	   1.0707647684e-07	
             31	             43	              0	             10	 1	   1.0026267879e-07	
             32	             43	              0	             10	 1	   9.1585141942e-08	
             33	             43	              0	             10	 1	   8.1716173853e-08	
             34	             43	              0	             10	 1	   7.1300535867e-08	
             35	             43	              0	             10	 1	   6.0903130236e-08	
             36	             43	              0	             10	 1	   5.0976598867e-08	
             37	             43	              0	             10	 1	   4.1848120391e-08	
             38	             43	              0	             10	 1	   3.3722163047e-08	
             39	             43	              0	             10	 1	   2.6694642217e-08	
             40	             43	              0	             10	 1	   2.0773701345e-08	
             41	             43	              0	             10	 1	   1.5902886156e-08	
             42	             43	              0	             10	 1	   1.1983473751e-08	
             43	             43	              0	             10	 1	   8.8938469926e-09	
             44	             43	              0	             10	 1	   6.5048537684e-09	
             45	             43	              0	             10	 1	   4.6909450233e-09	
             46	             43	              0	             10	 1	   3.3375669233e-09	
             47	             43	              0	             10	 1	   2.3460808396e-09	
             48	             43	              0	             10	 1	   1.6396460354e-09	
             49	             43	              0	             10	 1	   1.1819837519e-09	
             50	             43	              0	             10	 1	   1.0556120159e-09	
              0	             44	              0	             10	 1	   0.0000000000e+00	
              1	             44	              0	             10	 1	   0.0000000000e+00	
              2	             44	              0	             10	 1	   0.0000000000e+00	
              3	             44	              0	             10	 1	   0.0000000000e+00	
              4	             44	              0	             10	 1	   0.0000000000e+00	
              5	             44	              0	             10	 1	   0.0000000000e+00	
              6	             44	              0	             10	 1	   0.0000000000e+00	
              7	             44	              0	             10	 1	   0.0000000000e+00	
              8	             44	              0	             10	 1	   0.0000000000e+00	
              9	             44	              0	             10	 1	   0.0000000000e+00	
             10	             44	              0	             10	 1	   0.0000000000e+00	
             11	             44	              0	             10	 1	   0.0000000000e+00	
             12	             44	              0	             10	 1	   0.0000000000e+00	
             13	             44	              0	             10	 1	   0.0000000000e+00	
             14	             44	              0	             10	 1	   0.0000000000e+00	
             15	             44	              0	             10	 1	   0.0000000000e+00	
             16	             44	              0	             10	 1	   9.1816437169e-10	
             17	             44	              0	             10	 1	   2.8338940583e-09	
             18	             44	              0	             10	 1	   5.9647916853e-09	
             19	             44	              0	             10	 1	   1.0442098718e-08	
             20	             44	              0	             10	 1	   1.6258127420e-08	
             21	             44	              0	             10	 1	   2.3239790324e-08	
             22	             44	              0	             10	 1	   3.1049415834e-08	
             23	             44	              0	             10	 1	   3.9213856167e-08	
             24	             44	              0	             10	 1	   4.7177758171e-08	
             25	             44	              0	             10	 1	   5.4371549899e-08	
             26	             44	              0	             10	 1	   6.0281750256e-08	
             27	             44	              0	             10	 1	   6.4511277774e-08	
             28	             44	              0	             10	 1	   6.6820245624e-08	
             29	             44	              0	             10	 1	   6.7142299392e-08	
             30	             44	              0	             10	 1	   6.5576578271e-08	
             31	             44	              0	             10	 1	   6.2359653294e-08	
             32	             44	              0	             10	 1	   5.7824515554e-08	
             33	             44	              0	             10	 1	   5.2354576890e-08	
             34	             44	              0	             10	 1	   4.6339906733e-08	
             35	             44	              0	             10	 1	   4.0141075258e-08	
             36	             44	              0	             10	 1	   3.4063629964e-08	
             37	             44	              0	             10	 1	   2.8343963054e-08	
             38	             44	              0	             10	 1	   2.3145523636e-08	
             39	             44	              0	             10	 1	   1.8563180036e-08	
             40	             44	              0	             10	 1	   1.4633050370e-08	
             41	             44	              0	             10	 1	   1.1345175517e-08	
             42	             44	              0	             10	 1	   8.6568283392e-09	
             43	             44	              0	             10	 1	   6.5048537685e-09	
             44	             44	              0	             10	 1	   4.8160645848e-09	
             45	             44	              0	             10	 1	   3.5152875797e-09	
             46	             44	              0	             10	 1	   2.5311567854e-09	
             47	             44	              0	             10	 1	   1.8004034155e-09	
             48	             44	              0	             10	 1	   1.2731455013e-09	
             49	             44	              0	             10	 1	   9.2844776293e-10	
             50	             44	              0	             10	 1	   8.3681323851e-10	
              0	             45	              0	             10	 1	   0.0000000000e+00	
              1	             45	              0	             10	 1	   0.0000000000e+00	
              2	             45	              0	             10	 1	   0.0000000000e+00	
              3	             45	              0	             10	 1	   0.0000000000e+00	
              4	             45	              0	             10	 1	   0.0000000000e+00	
              5	             45	              0	             10	 1	   0.0000000000e+00	
              6	             45	              0	             10	 1	   0.0000000000e+00	
              7	             45	              0	             10	 1	   0.0000000000e+00	
              8	             45	              0	             10	 1	   0.0000000000e+00	
              9	             45	              0	             10	 1	   0.0000000000e+00	
             10	             45	              0	             10	 1	   0.0000000000e+00	
             11	             45	              0	             10	 1	   0.0000000000e+00	
             12	             45	              0	             10	 1	   0.0000000000e+00	
             13	             45	              0	             10	 1	   0.0000000000e+00	
             14	             45	              0	             10	 1	   0.0000000000e+00	
             15	             45	              0	             10	 1	   0.0000000000e+00	
             16	             45	              0	             10	 1	   1.7356693082e-10	
             17	             45	              0	             10	 1	   9.9192273562e-10	
             18	             45	              0	             10	 1	   2.4697697599e-09	
             19	             45	              0	             10	 1	   4.7149739571e-09	
             20	             45	              0	             10	 1	   7.7650166182e-09	
             21	             45	              0	             10	 1	   1.1566422277e-08	
             22	             45	              0	             10	 1	   1.5967851657e-08	
             23	             45	              0	             10	 1	   2.0729149735e-08	
             24	             45	              0	             10	 1	   2.5545713803e-08	
             25	             45	              0	             10	 1	   3.0084175259e-08	
             26	             45	              0	             10	 1	   3.4023019776e-08	
             27	             45	              0	             10	 1	   3.7090962208e-08	
             28	             45	              0	             10	 1	   3.9096738436e-08	
             29	             45	              0	             10	 1	   3.9946110487e-08	
             30	             45	              0	             10	 1	   3.9644647394e-08	
             31	             45	              0	             10	 1	   3.8287526985e-08	
             32	             45	              0	             10	 1	   3.6039630383e-08	
             33	             45	              0	             10	 1	   3.3110261743e-08	
             34	             45	              0	             10	 1	   2.9726895328e-08	
             35	             45	              0	             10	 1	   2.6111629584e-08	
             36	             45	              0	             10	 1	   2.2462835039e-08	
             37	             45	              0	             10	 1	   1.8943157865e-08	
             38	             45	              0	             10	 1	   1.5673859308e-08	
             39	             45	              0	             10	 1	   1.2734602122e-08	
             40	             45	              0	             10	 1	   1.0167301626e-08	
             41	             45	              0	             10	 1	   7.9825122015e-09	
             42	             45	              0	             10	 1	   6.1669384528e-09	
             43	             45	              0	             10	 1	   4.6909450235e-09	
             44	             45	              0	             10	 1	   3.5152875797e-09	
             45	             45	              0	             10	 1	   2.5966459656e-09	
             46	             45	              0	             10	 1	   1.8918894814e-09	
             47	             45	              0	             10	 1	   1.3615060239e-09	
             48	             45	              0	             10	 1	   9.7401176028e-10	
             49	             45	              0	             10	 1	   7.1845305550e-10	
             50	             45	              0	             10	 1	   6.5338442373e-10	
              0	             46	              0	             10	 1	   0.0000000000e+00	
              1	             46	              0	             10	 1	   0.0000000000e+00	
              2	             46	              0	             10	 1	   0.0000000000e+00	
              3	             46	              0	             10	 1	   0.0000000000e+00	
              4	             46	              0	             10	 1	   0.0000000000e+00	
              5	             46	              0	             10	 1	   0.0000000000e+00	
              6	             46	              0	             10	 1	   0.0000000000e+00	
              7	             46	              0	             10	 1	   0.0000000000e+00	
              8	             46	              0	             10	 1	   0.0000000000e+00	
              9	             46	              0	             10	 1	   0.0000000000e+00	
             10	             46	              0	             10	 1	   0.0000000000e+00	
             11	             46	              0	             10	 1	   0.0000000000e+00	
             12	             46	              0	             10	 1	   0.0000000000e+00	
             13	             46	              0	             10	 1	   0.0000000000e+00	
             14	             46	              0	             10	 1	   0.0000000000e+00	
             15	             46	              0	             10	 1	   0.0000000000e+00	
             16	             46	              0	             10	 1	   0.0000000000e+00	
             17	             46	              0	             10	 1	   2.8129710920e-10	
             18	             46	              0	             10	 1	   9.4592530941e-10	
             19	             46	              0	             10	 1	   2.0373810905e-09	
             20	             46	              0	             10	 1	   3.5985671774e-09	
             21	             46	              0	             10	 1	   5.6248162490e-09	
             22	             46	              0	             10	 1	   8.0555949810e-09	
             23	             46	              0	             10	 1	   1.0775263578e-08	
             24	             46	              0	             10	 1	   1.3622981263e-08	
             25	             46	              0	             10	 1	   1.6410356834e-08	
             26	             46	              0	             10	 1	   1.8943808221e-08	
             27	             46	              0	             10	 1	   2.1047691433e-08	
             28	             46	              0	             10	 1	   2.2584284055e-08	
             29	             46	              0	             10	 1	   2.3467572141e-08	
             30	             46	              0	             10	 1	   2.3669199195e-08	
             31	             46	              0	             10	 1	   2.3216503868e-08	
             32	             46	              0	             10	 1	   2.2183929327e-08	
             33	             46	              0	             10	 1	   2.0679983294e-08	
             34	             46	              0	             10	 1	   1.8832265214e-08	
             35	             46	              0	             10	 1	   1.6772903750e-08	
             36	             46	              0	             10	 1	   1.4626208628e-08	
             37	             46	              0	             10	 1	   1.2499624022e-08	
             38	             46	              0	             10	 1	   1.0478349509e-08	
             39	             46	              0	             10	 1	   8.6233985167e-09	
             40	             46	              0	             10	 1	   6.9724617421e-09	
             41	             46	              0	             10	 1	   5.5427458858e-09	
             42	             46	              0	             10	 1	   4.3349400654e-09	
             43	             46	              0	             10	 1	   3.3375669235e-09	
             44	             46	              0	             10	 1	   2.5311567855e-09	
             45	             46	              0	             10	 1	   1.8918894814e-09	
             46	             46	              0	             10	 1	   1.3945813941e-09	
             47	             46	              0	             10	 1	   1.0152658588e-09	
             48	             46	              0	             10	 1	   7.3468128922e-10	
             49	             46	              0	             10	 1	   5.4805100143e-10	
             50	             46	              0	             10	 1	   5.0278080216e-10	
              0	             47	              0	             10	 1	   0.0000000000e+00	
              1	             47	              0	             10	 1	   0.0000000000e+00	
              2	             47	              0	             10	 1	   0.0000000000e+00	
              3	             47	              0	             10	 1	   0.0000000000e+00	
              4	             47	              0	             10	 1	   0.0000000000e+00	
              5	             47	              0	             10	 1	   0.0000000000e+00	
              6	             47	              0	             10	 1	   0.0000000000e+00	
              7	             47	              0	             10	 1	   0.0000000000e+00	
              8	             47	              0	             10	 1	   0.0000000000e+00	
              9	             47	              0	             10	 1	   0.0000000000e+00	
             10	             47	              0	             10	 1	   0.0000000000e+00	
             11	             47	              0	             10	 1	   0.0000000000e+00	
             12	             47	              0	             10	 1	   0.0000000000e+00	
             13	             47	              0	             10	 1	   0.0000000000e+00	
             14	             47	              0	             10	 1	   0.0000000000e+00	
             15	             47	              0	             10	 1	   0.0000000000e+00	
             16	             47	              0	             10	 1	   0.0000000000e+00	
             17	             47	              0	             10	 1	   3.9290217054e-11	
             18	             47	              0	             10	 1	   3.1997483757e-10	
             19	             47	              0	             10	 1	   8.3166106995e-10	
             20	             47	              0	             10	 1	   1.6103440699e-09	
             21	             47	              0	             10	 1	   2.6676054211e-09	
             22	             47	              0	             10	 1	   3.9842333715e-09	
             23	             47	              0	             10	 1	   5.5082732698e-09	
             24	             47	              0	             10	 1	   7.1582440738e-09	
             25	             47	              0	             10	 1	   8.8312526571e-09	
             26	             47	              0	             10	 1	   1.0414710783e-08	
             27	             47	              0	             10	 1	   1.1799628324e-08	
             28	             47	              0	             10	 1	   1.2893212604e-08	
             29	             47	              0	             10	 1	   1.3628761199e-08	
             30	             47	              0	             10	 1	   1.3971491728e-08	
             31	             47	              0	             10	 1	   1.3919806832e-08	
             32	             47	              0	             10	 1	   1.3502332315e-08	
             33	             47	              0	             10	 1	   1.2771715459e-08	
             34	             47	              0	             10	 1	   1.1796530130e-08	
             35	             47	              0	             10	 1	   1.0652689632e-08	
             36	             47	              0	             10	 1	   9.4155711173e-09	
             37	             47	              0	             10	 1	   8.1537004060e-09	
             38	             47	              0	             10	 1	   6.9244348118e-09	
             39	             47	              0	             10	 1	   5.7717037939e-09	
             40	             47	              0	             10	 1	   4.7255728863e-09	
             41	             47	              0	             10	 1	   3.8032213163e-09	
             42	             47	              0	             10	 1	   3.0108529883e-09	
             43	             47	              0	             10	 1	   2.3460808396e-09	
             44	             47	              0	             10	 1	   1.8004034155e-09	
             45	             47	              0	             10	 1	   1.3615060240e-09	
             46	             47	              0	             10	 1	   1.0152658588e-09	
             47	             47	              0	             10	 1	   7.4760640595e-10	
             48	             47	              0	             10	 1	   5.4714927033e-10	
             49	             47	              0	             10	 1	   4.1268276166e-10	
             50	             47	              0	             10	 1	   3.8164618968e-10	
              0	             48	              0	             10	 1	   0.0000000000e+00	
              1	             48	              0	             10	 1	   0.0000000000e+00	
              2	             48	              0	             10	 1	   0.0000000000e+00	
              3	             48	              0	             10	 1	   0.0000000000e+00	
              4	             48	              0	             10	 1	   0.0000000000e+00	
              5	             48	              0	             10	 1	   0.0000000000e+00	
              6	             48	              0	             10	 1	   0.0000000000e+00	
              7	             48	              0	             10	 1	   0.0000000000e+00	
              8	             48	              0	             10	 1	   0.0000000000e+00	
              9	             48	              0	             10	 1	   0.0000000000e+00	
             10	             48	              0	             10	 1	   0.0000000000e+00	
             11	             48	              0	             10	 1	   0.0000000000e+00	
             12	             48	              0	             10	 1	   0.0000000000e+00	
             13	             48	              0	             10	 1	   0.0000000000e+00	
             14	             48	              0	             10	 1	   0.0000000000e+00	
             15	             48	              0	             10	 1	   0.0000000000e+00	
             16	             48	              0	             10	 1	   0.0000000000e+00	
             17	             48	              0	             10	 1	   0.0000000000e+00	
             18	             48	              0	             10	 1	   8.5819384888e-11	
             19	             48	              0	             10	 1	   3.1605434800e-10	
             20	             48	              0	             10	 1	   6.9552538095e-10	
             21	             48	              0	             10	 1	   1.2381641192e-09	
             22	             48	              0	             10	 1	   1.9416616433e-09	
             23	             48	              0	             10	 1	   2.7848873202e-09	
             24	             48	              0	             10	 1	   3.7283206053e-09	
             25	             48	              0	             10	 1	   4.7174184022e-09	
             26	             48	              0	             10	 1	   5.6884566530e-09	
             27	             48	              0	             10	 1	   6.5758710450e-09	
             28	             48	              0	             10	 1	   7.3198464189e-09	
             29	             48	              0	             10	 1	   7.8729133440e-09	
             30	             48	              0	             10	 1	   8.2045765110e-09	
             31	             48	              0	             10	 1	   8.3034352928e-09	
             32	             48	              0	             10	 1	   8.1767448913e-09	
             33	             48	              0	             10	 1	   7.8477957738e-09	
             34	             48	              0	             10	 1	   7.3517814703e-09	
             35	             48	              0	             10	 1	   6.7309472698e-09	
             36	             48	              0	             10	 1	   6.0297751051e-09	
             37	             48	              0	             10	 1	   5.2908045087e-09	
             38	             48	              0	             10	 1	   4.5514711607e-09	
             39	             48	              0	             10	 1	   3.8421172991e-09	
             40	             48	              0	             10	 1	   3.1851335292e-09	
             41	             48	              0	             10	 1	   2.5950534145e-09	
             42	             48	              0	             10	 1	   2.0793475139e-09	
             43	             48	              0	             10	 1	   1.6396460354e-09	
             44	             48	              0	             10	 1	   1.2731455013e-09	
             45	             48	              0	             10	 1	   9.7401176030e-10	
             46	             48	              0	             10	 1	   7.3468128923e-10	
             47	             48	              0	             10	 1	   5.4714927033e-10	
             48	             48	              0	             10	 1	   4.0492497006e-10	
             49	             48	              0	             10	 1	   3.0859572590e-10	
             50	             48	              0	             10	 1	   2.8684147684e-10	
              0	             49	              0	             10	 1	   0.0000000000e+00	
              1	             49	              0	             10	 1	   0.0000000000e+00	
              2	             49	              0	             10	 1	   0.0000000000e+00	
              3	             49	              0	             10	 1	   0.0000000000e+00	
              4	             49	              0	             10	 1	   0.0000000000e+00	
              5	             49	              0	             10	 1	   0.0000000000e+00	
              6	             49	              0	             10	 1	   0.0000000000e+00	
              7	             49	              0	             10	 1	   0.0000000000e+00	
              8	             49	              0	             10	 1	   0.0000000000e+00	
              9	             49	              0	             10	 1	   0.0000000000e+00	
             10	             49	              0	             10	 1	   0.0000000000e+00	
             11	             49	              0	             10	 1	   0.0000000000e+00	
             12	             49	              0	             10	 1	   0.0000000000e+00	
             13	             49	              0	             10	 1	   0.0000000000e+00	
             14	             49	              0	             10	 1	   0.0000000000e+00	
             15	             49	              0	             10	 1	   0.0000000000e+00	
             16	             49	              0	             10	 1	   0.0000000000e+00	
             17	             49	              0	             10	 1	   0.0000000000e+00	
             18	             49	              0	             10	 1	   1.1309692218e-11	
             19	             49	              0	             10	 1	   1.1422962872e-10	
             20	             49	              0	             10	 1	   3.0216274830e-10	
             21	             49	              0	             10	 1	   5.8745451297e-10	
             22	             49	              0	             10	 1	   9.7357562371e-10	
             23	             49	              0	             10	 1	   1.4531115257e-09	
             24	             49	              0	             10	 1	   2.0071896953e-09	
             25	             49	              0	             10	 1	   2.6066941122e-09	
             26	             49	              0	             10	 1	   3.2151206718e-09	
             27	             49	              0	             10	 1	   3.7926234511e-09	
             28	             49	              0	             10	 1	   4.3005751232e-09	
             29	             49	              0	             10	 1	   4.7058895556e-09	
             30	             49	              0	             10	 1	   4.9844404148e-09	
             31	             49	              0	             10	 1	   5.1231217758e-09	
             32	             49	              0	             10	 1	   5.1203739843e-09	
             33	             49	              0	             10	 1	   4.9852727158e-09	
             34	             49	              0	             10	 1	   4.7354953179e-09	
             35	             49	              0	             10	 1	   4.3946033756e-09	
             36	             49	              0	             10	 1	   3.9891072028e-09	
             37	             49	              0	             10	 1	   3.5457217949e-09	
             38	             49	              0	             10	 1	   3.0891130658e-09	
             39	             49	              0	             10	 1	   2.6403004157e-09	
             40	             49	              0	             10	 1	   2.2157549439e-09	
             41	             49	              0	             10	 1	   1.8271318590e-09	
             42	             49	              0	             10	 1	   1.4815102211e-09	
             43	             49	              0	             10	 1	   1.1819837519e-09	
             44	             49	              0	             10	 1	   9.2844776295e-10	
             45	             49	              0	             10	 1	   7.1845305552e-10	
             46	             49	              0	             10	 1	   5.4805100144e-10	
             47	             49	              0	             10	 1	   4.1268276166e-10	
             48	             49	              0	             10	 1	   3.0859572590e-10	
             49	             49	              0	             10	 1	   2.3690321883e-10	
             50	             49	              0	             10	 1	   2.1835186481e-10	
              0	             50	              0	             10	 1	   0.0000000000e+00	
              1	             50	              0	             10	 1	   0.0000000000e+00	
              2	             50	              0	             10	 1	   0.0000000000e+00	
              3	             50	              0	             10	 1	   0.0000000000e+00	
              4	             50	              0	             10	 1	   0.0000000000e+00	
              5	             50	              0	             10	 1	   0.0000000000e+00	
              6	             50	              0	             10	 1	   0.0000000000e+00	
              7	             50	              0	             10	 1	   0.0000000000e+00	
              8	             50	              0	             10	 1	   0.0000000000e+00	
              9	             50	              0	             10	 1	   0.0000000000e+00	
             10	             50	              0	             10	 1	   0.0000000000e+00	
             11	             50	              0	             10	 1	   0.0000000000e+00	
             12	             50	              0	             10	 1	   0.0000000000e+00	
             13	             50	              0	             10	 1	   0.0000000000e+00	
             14	             50	              0	             10	 1	   0.0000000000e+00	
             15	             50	              0	             10	 1	   0.0000000000e+00	
             16	             50	              0	             10	 1	   0.0000000000e+00	
             17	             50	              0	             10	 1	   0.0000000000e+00	
             18	             50	              0	             10	 1	   0.0000000000e+00	
             19	             50	              0	             10	 1	   4.2019295929e-11	
             20	             50	              0	             10	 1	   1.5954476091e-10	
             21	             50	              0	             10	 1	   3.5073636224e-10	
             22	             50	              0	             10	 1	   6.2152542627e-10	
             23	             50	              0	             10	 1	   9.6979337006e-10	
             24	             50	              0	             10	 1	   1.3844699579e-09	
             25	             50	              0	             10	 1	   1.8459128850e-09	
             26	             50	              0	             10	 1	   2.3276231218e-09	
             27	             50	              0	             10	 1	   2.7990534398e-09	
             28	             50	              0	             10	 1	   3.2290503578e-09	
             29	             50	              0	             10	 1	   3.5893602373e-09	
             30	             50	              0	             10	 1	   3.8576453994e-09	
             31	             50	              0	             10	 1	   4.0195816065e-09	
             32	             50	              0	             10	 1	   4.0698045508e-09	
             33	             50	              0	             10	 1	   4.0116897019e-09	
             34	             50	              0	             10	 1	   3.8561390166e-09	
             35	             50	              0	             10	 1	   3.6196767956e-09	
             36	             50	              0	             10	 1	   3.3222112907e-09	
             37	             50	              0	             10	 1	   2.9848031155e-09	
             38	             50	              0	             10	 1	   2.6277134796e-09	
             39	             50	              0	             10	 1	   2.2689093063e-09	
             40	             50	              0	             10	 1	   1.9231007904e-09	
             41	             50	              0	             10	 1	   1.6012991895e-09	
             42	             50	              0	             10	 1	   1.3108189018e-09	
             43	             50	              0	             10	 1	   1.0556120159e-09	
             44	             50	              0	             10	 1	   8.3681323853e-10	
             45	             50	              0	             10	 1	   6.5338442374e-10	
             46	             50	              0	             10	 1	   5.0278080217e-10	
             47	             50	              0	             10	 1	   3.8164618969e-10	
             48	             50	              0	             10	 1	   2.8684147674e-10	
             49	             50	              0	             10	 1	   2.1835186481e-10	
             50	             50	              0	             10	 1	   1.9141667869e-10	
              0	              0	              1	             10	 1	   1.2589060807e-03	
              1	              0	              1	             10	 1	   2.6344148992e-03	
              2	              0	              1	             10	 1	   3.6330288641e-03	
              3	              0	              1	             10	 1	   4.2193947255e-03	
              4	              0	              1	             10	 1	   4.3447951568e-03	
              5	              0	              1	             10	 1	   4.0572547935e-03	
              6	              0	              1	             10	 1	   3.4873169142e-03	
              7	              0	              1	             10	 1	   2.7905489900e-03	
              8	              0	              1	             10	 1	   2.0977387680e-03	
              9	              0	              1	             10	 1	   1.4920405042e-03	
             10	              0	              1	             10	 1	   1.0096741040e-03	
             11	              0	              1	             10	 1	   6.5273979820e-04	
             12	              0	              1	             10	 1	   4.0427283640e-04	
             13	              0	              1	             10	 1	   2.4023492444e-04	
             14	              0	              1	             10	 1	   1.3697895544e-04	
             15	              0	              1	             10	 1	   7.4814514433e-05	
             16	              0	              1	             10	 1	   3.8978078838e-05	
             17	              0	              1	             10	 1	   1.9217655528e-05	
             18	              0	              1	             10	 1	   8.8377504033e-06	
             19	              0	              1	             10	 1	   3.6882943665e-06	
             20	              0	              1	             10	 1	   1.3162635482e-06	
             21	              0	              1	             10	 1	   3.3775150476e-07	
             22	              0	              1	             10	 1	   1.3987543985e-08	
             23	              0	              1	             10	 1	   0.0000000000e+00	
             24	              0	              1	             10	 1	   0.0000000000e+00	
             25	              0	              1	             10	 1	   0.0000000000e+00	
             26	              0	              1	             10	 1	   0.0000000000e+00	
             27	              0	              1	             10	 1	   0.0000000000e+00	
             28	              0	              1	             10	 1	   0.0000000000e+00	
             29	              0	              1	             10	 1	   0.0000000000e+00	
             30	              0	              1	             10	 1	   0.0000000000e+00	
             31	              0	              1	             10	 1	   0.0000000000e+00	
             32	              0	              1	             10	 1	   0.0000000000e+00	
             33	              0	              1	             10	 1	   0.0000000000e+00	
             34	              0	              1	             10	 1	   0.0000000000e+00	
             35	              0	              1	             10	 1	   0.0000000000e+00	
             36	              0	              1	             10	 1	   0.0000000000e+00	
             37	              0	              1	             10	 1	   0.0000000000e+00	
             38	              0	              1	             10	 1	   0.0000000000e+00	
             39	              0	              1	             10	 1	   0.0000000000e+00	
             40	              0	              1	             10	 1	   0.0000000000e+00	
