ID	x	y	z	p4f	H*	O*	Charge	Ap	Bp	Cp	Dp	p4f	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
61824	64.2957	5.31484	1.98175e-014	0.180211	-0.415829	-0.207914	-2.55665e-018	-1.42169e-005	0.00097675	0.0207051	0.0718173	-99999	1	1e+030	61824	-99	864000	1	7.00011	12.2385	0.0997043	-2.55665e-019	10	-0	0.99966	-2.16255e-005	0.997165	-0.000216677	0.995934	-0.00036279
61825	62.2549	5.31726	1.98175e-014	0.18768	-0.415829	-0.207914	-2.53306e-018	-1.24669e-005	0.0011928	0.0231362	0.0758889	-99999	1	1e+030	61825	-99	864000	1	7.00014	12.2449	0.0997043	-2.53306e-019	10	-0	0.999565	-2.6409e-005	0.996648	-0.000242006	0.995437	-0.000383031
61826	60.213	5.31723	1.98175e-014	0.194679	-0.415829	-0.207914	-2.51211e-018	-1.03009e-005	0.0014573	0.0258065	0.0798356	-99999	1	1e+030	61826	-99	864000	1	7.00016	12.253	0.0997043	-2.51211e-019	10	-0	0.999443	-3.2265e-005	0.996052	-0.000269797	0.994909	-0.000402569
61827	58.1702	5.3152	1.98175e-014	0.201256	-0.415829	-0.207914	-2.49076e-018	-7.68891e-006	0.00178136	0.02874	0.0836416	-99999	1	1e+030	61827	-99	864000	1	7.00019	12.2618	0.0997043	-2.49076e-019	10	-0	0.999289	-3.94398e-005	0.995364	-0.000300291	0.994351	-0.000421317
61828	56.127	5.31223	1.98175e-014	0.20744	-0.415829	-0.207914	-2.47185e-018	-4.59973e-006	0.00217822	0.0319567	0.087278	-99999	1	1e+030	61828	-99	864000	1	7.00022	12.2704	0.0997043	-2.47185e-019	10	-0	0.999092	-4.82265e-005	0.994577	-0.000333682	0.993767	-0.000439123
61829	54.0845	5.30969	1.98175e-014	0.21325	-0.415829	-0.207914	-2.45395e-018	-8.80854e-007	0.00266345	0.0354712	0.0907042	-99999	1	1e+030	61829	-99	864000	1	7.00024	12.2779	0.0997043	-2.45395e-019	10	-0	0.998843	-5.89695e-005	0.993679	-0.000370107	0.993164	-0.000455774
61830	52.0435	5.30861	1.98175e-014	0.218709	-0.415829	-0.207914	-2.43668e-018	2.36089e-006	0.00325687	0.0392956	0.0938773	-99999	1	1e+030	61830	-99	864000	1	7.00027	12.2836	0.0997043	-2.43668e-019	9.99999	-1.53156e-007	0.998529	-7.2093e-005	0.992662	-0.000409674	0.992547	-0.000471049
61831	50.0041	5.30926	1.98175e-014	0.223872	-0.415828	-0.207914	-2.42061e-018	6.34988e-006	0.00398061	0.0434448	0.0967639	-99999	1	1e+030	61831	-99	864000	1	7.0003	12.2871	0.0997043	-2.42061e-019	9.99999	-4.11931e-007	0.998133	-8.80916e-005	0.991515	-0.000452512	0.991925	-0.000484771
61832	47.9655	5.31103	1.98175e-014	0.228838	-0.415828	-0.207914	-2.40536e-018	1.20806e-005	0.00486348	0.0479422	0.0993452	-99999	1	1e+030	61832	-99	864000	1	7.00033	12.288	0.0997043	-2.40536e-019	9.99998	-7.83695e-007	0.997635	-0.000107602	0.990227	-0.000498836	0.991304	-0.00049684
61833	45.9259	5.31255	1.98175e-014	0.233748	-0.415828	-0.207914	-2.39052e-018	2.04593e-005	0.00594332	0.0528238	0.101619	-99999	1	1e+030	61833	-99	864000	1	7.00036	12.2862	0.0997043	-2.39052e-019	9.99996	-1.32724e-006	0.997007	-0.000131457	0.98878	-0.000548983	0.990687	-0.000507233
61834	43.8848	5.31242	1.98175e-014	0.238752	-0.415828	-0.207914	-2.37464e-018	3.28152e-005	0.00726771	0.0581282	0.103579	-99999	1	1e+030	61834	-99	864000	1	7.00039	12.2815	0.0997043	-2.37464e-019	9.99994	-2.1288e-006	0.996214	-0.000160701	0.987159	-0.000603307	0.990082	-0.000515915
61835	41.843	5.31076	1.98175e-014	0.243917	-0.415828	-0.207914	-2.35836e-018	5.12174e-005	0.00889235	0.0638701	0.105181	-99999	1	1e+030	61835	-99	864000	1	7.00043	12.2739	0.0997043	-2.35836e-019	9.99991	-3.32259e-006	0.995214	-0.000196554	0.98535	-0.000661903	0.989498	-0.000522648
61836	39.8011	5.30903	1.98175e-014	0.249222	-0.415828	-0.207914	-2.34147e-018	7.8984e-005	0.010881	0.0700322	0.106335	-99999	1	1e+030	61836	-99	864000	1	7.00046	12.2631	0.0997043	-2.34147e-019	9.99986	-5.12388e-006	0.993957	-0.000240407	0.98335	-0.000724515	0.988952	-0.000526982
61837	37.7591	5.30798	1.98175e-014	0.254668	-0.415828	-0.207914	-2.32519e-018	0.000121325	0.013311	0.0765879	0.106959	-99999	1	1e+030	61837	-99	864000	1	7.0005	12.2491	0.0997043	-2.32519e-019	9.99977	-7.87066e-006	0.99238	-0.000293939	0.981158	-0.000790783	0.988458	-0.000528502
61838	35.718	5.30752	1.98175e-014	0.260295	-0.415828	-0.207914	-2.30725e-018	0.000186127	0.0162755	0.0835029	0.106985	-99999	1	1e+030	61838	-99	864000	1	7.00053	12.2318	0.0997043	-2.30725e-019	9.99965	-1.20745e-005	0.990408	-0.000359163	0.978777	-0.000860243	0.988034	-0.000526871
61839	33.6798	5.30956	1.98175e-014	0.265996	-0.415828	-0.207914	-2.28932e-018	0.000285011	0.0198711	0.0906669	0.106289	-99999	1	1e+030	61839	-99	864000	1	7.00057	12.2112	0.0997043	-2.28932e-019	9.99945	-1.84893e-005	0.987956	-0.000438141	0.976233	-0.000931632	0.987703	-0.000521481
61840	31.6443	5.3194	1.98175e-014	0.271375	-0.415828	-0.207914	-2.27324e-018	0.000434756	0.0241781	0.0978302	0.104644	-99999	1	1e+030	61840	-99	864000	1	7.00061	12.187	0.0997043	-2.27324e-019	9.99914	-2.82036e-005	0.984947	-0.000532551	0.973595	-0.00100224	0.987502	-0.000511241
61841	29.6061	5.34228	1.98175e-014	0.275939	-0.415828	-0.207914	-2.2586e-018	0.000659722	0.0292652	0.104654	0.101812	-99999	1	1e+030	61841	-99	864000	1	7.00064	12.1589	0.0997043	-2.2586e-019	9.99866	-4.27977e-005	0.981307	-0.000643752	0.970963	-0.00106842	0.987471	-0.000495023
61842	27.5559	5.37686	1.98175e-014	0.279635	-0.415828	-0.207914	-2.24745e-018	0.000997755	0.0352479	0.110913	0.0977439	-99999	1	1e+030	61842	-99	864000	1	7.00067	12.1266	0.0997043	-2.24745e-019	9.99793	-6.47267e-005	0.976926	-0.000774065	0.968416	-0.0011277	0.987631	-0.000472627
61843	25.486	5.4074	1.98175e-014	0.283692	-0.415828	-0.207914	-2.23425e-018	0.00151557	0.0424542	0.116862	0.0928149	-99999	1	1e+030	61843	-99	864000	1	7.00071	12.0891	0.0997043	-2.23425e-019	9.9968	-9.83185e-005	0.971548	-0.000930327	0.965899	-0.0011824	0.987945	-0.000445921
61844	23.4097	5.39384	1.98175e-014	0.291986	-0.415828	-0.207914	-2.20897e-018	0.00234586	0.0517845	0.123845	0.0881365	-99999	1	1e+030	61844	-99	864000	1	7.00075	12.0455	0.0997043	-2.20897e-019	9.99494	-0.000152182	0.96451	-0.00113163	0.963033	-0.00124569	0.988274	-0.000420267
61845	21.3674	5.32388	1.98175e-014	0.307506	-0.415828	-0.207914	-2.16015e-018	0.00372632	0.0644128	0.132852	0.0842018	-99999	1	1e+030	61845	-99	864000	1	7.00082	12.0003	0.0997043	-2.16015e-019	9.99181	-0.000241735	0.954925	-0.00140246	0.959521	-0.00132673	0.988553	-0.000397952
61846	19.3697	5.27648	1.98175e-014	0.322764	-0.415828	-0.207914	-2.11297e-018	0.00585049	0.0791747	0.140157	0.0787868	-99999	1	1e+030	61846	-99	864000	1	7.00089	11.9565	0.0997043	-2.11297e-019	9.9869	-0.000379535	0.94355	-0.00171581	0.956533	-0.00138766	0.98909	-0.000368532
61847	17.3551	5.31286	1.98175e-014	0.328154	-0.415828	-0.207914	-2.09593e-018	0.00878508	0.0932492	0.141066	0.070049	-99999	1	1e+030	61847	-99	864000	1	7.00093	11.9037	0.0997043	-2.09593e-019	9.97997	-0.000569907	0.932434	-0.0020088	0.955614	-0.00138225	0.990153	-0.000323742
61848	15.274	5.36262	1.98175e-014	0.330501	-0.415828	-0.207914	-2.08847e-018	0.0131242	0.10806	0.137966	0.0599103	-99999	1	1e+030	61848	-99	864000	1	7.00095	11.8421	0.0997043	-2.08847e-019	9.96954	-0.000851392	0.920622	-0.00230918	0.956102	-0.00133416	0.991479	-0.000272833
61849	13.1525	5.3494	1.98175e-014	0.341803	-0.415828	-0.207914	-2.05301e-018	0.0205196	0.127794	0.134742	0.0502954	-99999	1	1e+030	61849	-99	864000	1	7.001	11.789	0.0997043	-2.05301e-019	9.9515	-0.00133115	0.905146	-0.00269915	0.956836	-0.00127993	0.992792	-0.000224725
61850	11.0185	5.28529	1.98175e-014	0.362912	-0.415828	-0.207914	-1.98831e-018	0.0332912	0.152757	0.129936	0.0409476	-99999	1	1e+030	61850	-99	864000	1	7.00109	11.7216	0.0997043	-1.98831e-019	9.91985	-0.00215967	0.886105	-0.00317076	0.958384	-0.00120439	0.994124	-0.000178484
61851	93.1543	10.3066	1.98175e-014	0.0114001	-0.415829	-0.207914	-3.08351e-018	-3.60336e-005	1.05128e-005	0.000632086	0.00378749	-99999	1	1e+030	61851	-99	864000	1	6.99978	12.2703	0.0997043	-3.08351e-019	10	-0	0.999999	-2.32756e-007	0.999968	-6.63608e-006	0.999918	-1.92529e-005
61852	91.7953	9.25236	1.98175e-014	0.0182618	-0.415829	-0.207914	-3.06199e-018	-3.57405e-005	1.86469e-005	0.00104586	0.00611578	-99999	1	1e+030	61852	-99	864000	1	6.99979	12.2708	0.0997043	-3.06199e-019	10	-0	0.999997	-4.12848e-007	0.999943	-1.09788e-005	0.999859	-3.10817e-005
61853	92.9339	12.2453	1.98175e-014	0.00530814	-0.415829	-0.207914	-3.10337e-018	-3.71829e-005	3.48722e-006	0.000283823	0.00175413	-99999	1	1e+030	61853	-99	864000	1	6.99977	12.2698	0.0997043	-3.10337e-019	10	-0	1	-7.7208e-008	0.999987	-2.98113e-006	0.999964	-8.91908e-006
61854	92.6571	14.3437	1.98175e-014	0.00178271	-0.415829	-0.207914	-3.11422e-018	-3.04298e-005	-2.33179e-006	8.88199e-005	0.000585771	-99999	1	1e+030	61854	-99	864000	1	6.99977	12.2651	0.0997043	-3.11422e-019	10	-0	1	-0	0.999996	-9.34127e-007	0.999989	-2.97996e-006
61855	92.357	16.6227	1.98175e-014	0.000363929	-0.415829	-0.207914	-3.11893e-018	-1.83137e-005	-5.77172e-006	1.55206e-005	0.000120357	-99999	1	1e+030	61855	-99	864000	1	6.99977	12.2571	0.0997043	-3.11893e-019	10	-0	1	-0	0.999999	-1.66893e-007	0.999998	-6.17557e-007
61856	84.6586	19.7186	1.98175e-014	3.84741e-005	-0.415829	-0.207914	-3.12056e-018	-8.14739e-006	-6.21043e-006	5.09411e-007	1.5342e-005	-99999	1	1e+030	61856	-99	864000	1	6.99977	12.2593	0.0997043	-3.12056e-019	10	-0	1	-0	1	-5.66012e-009	1	-8.04495e-008
61857	82.657	19.7244	1.98175e-014	4.04818e-005	-0.415829	-0.207914	-3.12056e-018	-8.79291e-006	-6.85431e-006	3.95229e-007	1.63351e-005	-99999	1	1e+030	61857	-99	864000	1	6.99977	12.2612	0.0997043	-3.12056e-019	10	-0	1	-0	1	-4.39144e-009	1	-8.57433e-008
61858	80.6381	19.7024	1.98175e-014	4.28839e-005	-0.415829	-0.207914	-3.12016e-018	-9.49539e-006	-7.57229e-006	2.74009e-007	1.75145e-005	-99999	1	1e+030	61858	-99	864000	1	6.99977	12.263	0.0997043	-3.12016e-019	10	-0	1	-0	1	-3.04454e-009	1	-9.20215e-008
61859	78.5939	19.682	1.98175e-014	4.37243e-005	-0.415829	-0.207914	-3.12036e-018	-1.01075e-005	-8.28888e-006	5.34464e-008	1.82008e-005	-99999	1	1e+030	61859	-99	864000	1	6.99977	12.2646	0.0997043	-3.12036e-019	10	-0	1	-0	1	-5.93849e-010	1	-9.57626e-008
61860	76.5386	19.6801	1.98175e-014	4.253e-005	-0.415829	-0.207914	-3.12036e-018	-1.05145e-005	-8.91969e-006	-3.07022e-007	1.82343e-005	-99999	1	1e+030	61860	-99	864000	1	6.99977	12.2661	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-9.59701e-008
61861	74.4887	19.6895	1.98175e-014	3.97053e-005	-0.415829	-0.207914	-3.12016e-018	-1.07323e-005	-9.44539e-006	-7.8105e-007	1.77089e-005	-99999	1	1e+030	61861	-99	864000	1	6.99977	12.2674	0.0997043	-3.12016e-019	10	-0	1	-0	1	-0	1	-9.32047e-008
61862	72.4479	19.6971	1.98175e-014	3.57836e-005	-0.415829	-0.207914	-3.12077e-018	-1.08265e-005	-9.89324e-006	-1.33678e-006	1.67973e-005	-99999	1	1e+030	61862	-99	864000	1	6.99977	12.2685	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-8.84067e-008
61863	70.4105	19.6985	1.98175e-014	3.08493e-005	-0.415829	-0.207914	-3.12057e-018	-1.08203e-005	-1.02763e-005	-1.97076e-006	1.55252e-005	-99999	1	1e+030	61863	-99	864000	1	6.99977	12.2696	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-8.17115e-008
61864	68.3714	19.6969	1.98175e-014	2.48826e-005	-0.415829	-0.207914	-3.12056e-018	-1.06956e-005	-1.05765e-005	-2.68019e-006	1.38693e-005	-99999	1	1e+030	61864	-99	864000	1	6.99977	12.2706	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-7.29961e-008
61865	66.3297	19.6958	1.98175e-014	1.81009e-005	-0.415829	-0.207914	-3.12056e-018	-1.04362e-005	-1.07682e-005	-3.44497e-006	1.18807e-005	-99999	1	1e+030	61865	-99	864000	1	6.99977	12.2716	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-6.25303e-008
61866	64.2872	19.696	1.98175e-014	1.09199e-005	-0.415829	-0.207914	-3.12014e-018	-1.00462e-005	-1.08355e-005	-4.23288e-006	9.68401e-006	-99999	1	1e+030	61866	-99	864000	1	6.99977	12.2726	0.0997043	-3.12014e-019	10	-0	1	-0	1	-0	1	-5.09685e-008
61867	62.2453	19.6969	1.98175e-014	3.78592e-006	-0.415829	-0.207914	-3.12077e-018	-9.54254e-006	-1.07731e-005	-5.01042e-006	7.42299e-006	-99999	1	1e+030	61867	-99	864000	1	6.99977	12.2735	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-3.90684e-008
61868	60.2045	19.6976	1.98175e-014	-2.90247e-006	-0.415829	-0.207914	-3.12075e-018	-8.94517e-006	-1.058e-005	-5.74179e-006	5.22801e-006	-99999	1	1e+030	61868	-99	864000	1	6.99977	12.2741	0.0997043	-3.12075e-019	10	-0	1	-0	1	-0	1	-2.75158e-008
61869	58.1643	19.6976	1.98175e-014	-8.81358e-006	-0.415829	-0.207914	-3.12056e-018	-8.27221e-006	-1.02565e-005	-6.38089e-006	3.20015e-006	-99999	1	1e+030	61869	-99	864000	1	6.99977	12.2746	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-1.68429e-008
61870	56.124	19.6968	1.98175e-014	-1.36744e-005	-0.415829	-0.207914	-3.12099e-018	-7.5384e-006	-9.80028e-006	-6.87173e-006	1.41596e-006	-99999	1	1e+030	61870	-99	864000	1	6.99977	12.275	0.0997043	-3.12099e-019	10	-0	1	-0	1	-0	1	-7.45241e-009
61871	54.0833	19.6963	1.98175e-014	-1.72572e-005	-0.415829	-0.207914	-3.12077e-018	-6.75656e-006	-9.20747e-006	-7.16061e-006	-5.75955e-008	-99999	1	1e+030	61871	-99	864000	1	6.99977	12.2726	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61872	52.0423	19.6964	1.98175e-014	-1.94111e-005	-0.415829	-0.207914	-3.12138e-018	-5.94303e-006	-8.47921e-006	-7.20784e-006	-1.2151e-006	-99999	1	1e+030	61872	-99	864000	1	6.99977	12.275	0.0997043	-3.12138e-019	10	-0	1	-0	1	-0	1	-0
61873	50.0014	19.697	1.98175e-014	-2.01224e-005	-0.415829	-0.207914	-3.12056e-018	-5.11885e-006	-7.62754e-006	-6.99497e-006	-1.96279e-006	-99999	1	1e+030	61873	-99	864000	1	6.99977	12.2771	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-0
61874	47.9607	19.6975	1.98175e-014	-1.94982e-005	-0.415829	-0.207914	-3.12077e-018	-4.30471e-006	-6.67232e-006	-6.52025e-006	-2.32428e-006	-99999	1	1e+030	61874	-99	864000	1	6.99977	12.2787	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61875	45.9201	19.6977	1.98175e-014	-1.77099e-005	-0.415829	-0.207914	-3.12099e-018	-3.51908e-006	-5.63852e-006	-5.7924e-006	-2.34338e-006	-99999	1	1e+030	61875	-99	864000	1	6.99977	12.2797	0.0997043	-3.12099e-019	10	-0	1	-0	1	-0	1	-0
61876	43.8796	19.6974	1.98175e-014	-1.49823e-005	-0.415829	-0.207914	-3.12056e-018	-2.77989e-006	-4.55832e-006	-4.83852e-006	-2.06979e-006	-99999	1	1e+030	61876	-99	864000	1	6.99977	12.28	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-0
61877	41.8393	19.6964	1.98175e-014	-1.15841e-005	-0.415829	-0.207914	-3.12077e-018	-2.10393e-006	-3.47035e-006	-3.70986e-006	-1.55786e-006	-99999	1	1e+030	61877	-99	864000	1	6.99977	12.2775	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61878	39.7986	19.6956	1.98175e-014	-7.82014e-006	-0.415829	-0.207914	-3.12097e-018	-1.50723e-006	-2.42002e-006	-2.47814e-006	-8.79269e-007	-99999	1	1e+030	61878	-99	864000	1	6.99977	12.2735	0.0997043	-3.12097e-019	10	-0	1	-0	1	-0	1	-0
61879	37.7574	19.6956	1.98175e-014	-4.05826e-006	-0.415829	-0.207914	-3.12077e-018	-1.00717e-006	-1.46532e-006	-1.23762e-006	-1.3287e-007	-99999	1	1e+030	61879	-99	864000	1	6.99977	12.2627	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61880	35.7157	19.6965	1.98175e-014	-7.0905e-007	-0.415829	-0.207914	-3.12075e-018	-6.19795e-007	-6.71957e-007	-1.05184e-007	5.41726e-007	-99999	1	1e+030	61880	-99	864000	1	6.99977	12.2573	0.0997043	-3.12075e-019	10	-0	1	-0	1	-0	1	-2.85119e-009
61881	33.6741	19.6977	1.98175e-014	1.86545e-006	-0.415829	-0.207914	-3.12057e-018	-3.5393e-007	-9.52505e-008	7.15712e-007	1.15647e-006	-99999	1	1e+030	61881	-99	864000	1	6.99977	12.2534	0.0997043	-3.12057e-019	10	-0	1	-0	1	-7.95236e-009	1	-5.66816e-009
61882	31.6325	19.6988	1.98175e-014	3.43067e-006	-0.415829	-0.207914	-3.12057e-018	-2.07754e-007	1.8648e-007	1.27484e-006	1.55187e-006	-99999	1	1e+030	61882	-99	864000	1	6.99977	12.2502	0.0997043	-3.12057e-019	10	-0	1	-4.662e-009	1	-1.36469e-008	1	-7.4495e-009
61883	29.5906	19.7002	1.98175e-014	3.91026e-006	-0.415829	-0.207914	-3.12056e-018	-1.66743e-007	2.49367e-007	1.46483e-006	1.67891e-006	-99999	1	1e+030	61883	-99	864000	1	6.99977	12.2482	0.0997043	-3.12056e-019	10	-0	1	-6.23416e-009	1	-1.55832e-008	1	-8.01622e-009
61884	27.5495	19.702	1.98175e-014	3.43634e-006	-0.415829	-0.207914	-3.12036e-018	-2.01881e-007	1.44607e-007	1.30501e-006	1.55294e-006	-99999	1	1e+030	61884	-99	864000	1	6.99977	12.2471	0.0997043	-3.12036e-019	10	-0	1	-3.61518e-009	1	-1.40984e-008	1	-7.43133e-009
61885	25.5106	19.7032	1.98175e-014	2.40276e-006	-0.415829	-0.207914	-3.12017e-018	-2.72414e-007	-6.68842e-008	9.43766e-007	1.2692e-006	-99999	1	1e+030	61885	-99	864000	1	6.99977	12.247	0.0997043	-3.12017e-019	10	-0	1	-0	1	-1.04863e-008	1	-6.1281e-009
61886	23.474	19.7011	1.98175e-014	1.31162e-006	-0.415829	-0.207914	-3.12056e-018	-3.38538e-007	-3.14671e-007	5.87035e-007	9.58774e-007	-99999	1	1e+030	61886	-99	864000	1	6.99977	12.2478	0.0997043	-3.12056e-019	10	-0	1	-0	1	-6.52261e-009	1	-4.70288e-009
61887	21.4351	19.693	1.98175e-014	3.96228e-007	-0.415829	-0.207914	-3.12016e-018	-3.80999e-007	-5.05812e-007	2.75464e-007	6.80479e-007	-99999	1	1e+030	61887	-99	864000	1	6.99977	12.2482	0.0997043	-3.12016e-019	10	-0	1	-0	1	-3.06071e-009	1	-3.42038e-009
61888	19.3855	19.6832	1.98175e-014	-4.71881e-007	-0.415829	-0.207914	-3.12056e-018	-3.95297e-007	-6.68614e-007	-3.91625e-008	3.9603e-007	-99999	1	1e+030	61888	-99	864000	1	6.99977	12.2471	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-2.08437e-009
61889	17.3226	19.6866	1.98175e-014	-1.28122e-006	-0.415829	-0.207914	-3.12075e-018	-3.6172e-007	-7.89219e-007	-3.78806e-007	1.17298e-007	-99999	1	1e+030	61889	-99	864000	1	6.99977	12.2435	0.0997043	-3.12075e-019	10	-0	1	-0	1	-0	1	-6.17356e-010
61890	15.2651	19.7184	1.98175e-014	-1.53637e-006	-0.415829	-0.207914	-3.12097e-018	-2.05513e-007	-6.78913e-007	-5.31507e-007	-1.45583e-007	-99999	1	1e+030	61890	-99	864000	1	6.99977	12.2581	0.0997043	-3.12097e-019	10	-0	1	-0	1	-0	1	-0
61891	13.2606	19.7737	1.98175e-014	-9.53263e-007	-0.415829	-0.207914	-3.12036e-018	-3.5349e-008	-3.76752e-007	-3.76866e-007	-1.60369e-007	-99999	1	1e+030	61891	-99	864000	1	6.99977	12.2475	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61892	11.3711	19.7935	1.98175e-014	-1.00088e-007	-0.415829	-0.207914	-3.12077e-018	-7.82572e-009	4.53089e-008	-5.90062e-008	-7.30199e-008	-99999	1	1e+030	61892	-99	864000	1	6.99977	12.1515	0.0997043	-3.12077e-019	10	-0	1	-1.13272e-009	1	-0	1	-0
61893	9.54103	19.5677	1.98175e-014	-1.16777e-007	-0.415829	-0.207914	-3.12077e-018	-1.81691e-007	1.2423e-007	-1.08909e-008	-4.7846e-008	-99999	1	1e+030	61893	-99	864000	1	6.99977	12.0862	0.0997043	-3.12077e-019	10	-0	1	-3.10574e-009	1	-0	1	-0
61894	90.0565	17.6827	1.98175e-014	0.000153853	-0.415829	-0.207914	-3.11996e-018	-1.48931e-005	-6.97846e-006	5.56107e-006	5.27112e-005	-99999	1	1e+030	61894	-99	864000	1	6.99977	12.2559	0.0997043	-3.11996e-019	10	-0	1	-0	1	-5.84863e-008	0.999999	-2.68794e-007
61895	87.6513	17.804	1.98175e-014	0.00020078	-0.415829	-0.207914	-3.11935e-018	-1.63489e-005	-8.00945e-006	8.02101e-006	6.90874e-005	-99999	1	1e+030	61895	-99	864000	1	6.99977	12.2581	0.0997043	-3.11935e-019	10	-0	1	-0	1	-8.625e-008	0.999999	-3.54837e-007
61896	85.5943	17.9444	1.98175e-014	0.000222662	-0.415829	-0.207914	-3.11953e-018	-1.72072e-005	-8.88454e-006	9.19332e-006	7.71015e-005	-99999	1	1e+030	61896	-99	864000	1	6.99977	12.26	0.0997043	-3.11953e-019	10	-0	1	-0	1	-9.88558e-008	0.999999	-3.95903e-007
61897	83.6435	18.0094	1.98175e-014	0.00024096	-0.415829	-0.207914	-3.11974e-018	-1.83505e-005	-9.79274e-006	1.00105e-005	8.38402e-005	-99999	1	1e+030	61897	-99	864000	1	6.99977	12.2618	0.0997043	-3.11974e-019	10	-0	1	-0	1	-1.07643e-007	0.999998	-4.305e-007
61898	81.6914	17.9753	1.98175e-014	0.00027104	-0.415829	-0.207914	-3.11933e-018	-2.01346e-005	-1.08752e-005	1.14397e-005	9.47796e-005	-99999	1	1e+030	61898	-99	864000	1	6.99977	12.2636	0.0997043	-3.11933e-019	10	-0	1	-0	1	-1.23012e-007	0.999998	-4.86623e-007
61899	79.6746	17.9074	1.98175e-014	0.000304124	-0.415829	-0.207914	-3.11953e-018	-2.22101e-005	-1.21145e-005	1.30762e-005	0.000107054	-99999	1	1e+030	61899	-99	864000	1	6.99977	12.2653	0.0997043	-3.11953e-019	10	-0	1	-0	0.999999	-1.40608e-007	0.999998	-5.49585e-007
61900	77.6047	17.8778	1.98175e-014	0.00031967	-0.415829	-0.207914	-3.11913e-018	-2.38869e-005	-1.3397e-005	1.38163e-005	0.00011361	-99999	1	1e+030	61900	-99	864000	1	6.99977	12.2667	0.0997043	-3.11913e-019	10	-0	1	-0	0.999999	-1.48567e-007	0.999998	-5.83261e-007
61901	75.5291	17.8901	1.98175e-014	0.000319177	-0.415829	-0.207914	-3.11933e-018	-2.49612e-005	-1.46195e-005	1.37688e-005	0.000114851	-99999	1	1e+030	61901	-99	864000	1	6.99977	12.268	0.0997043	-3.11933e-019	10	-0	1	-0	0.999999	-1.48056e-007	0.999997	-5.89711e-007
61902	73.4739	17.9115	1.98175e-014	0.000311388	-0.415829	-0.207914	-3.11913e-018	-2.56878e-005	-1.5777e-005	1.33281e-005	0.000113639	-99999	1	1e+030	61902	-99	864000	1	6.99977	12.2691	0.0997043	-3.11913e-019	10	-0	1	-0	0.999999	-1.43318e-007	0.999997	-5.83605e-007
61903	71.4344	17.9216	1.98175e-014	0.000300577	-0.415829	-0.207914	-3.11953e-018	-2.6279e-005	-1.69151e-005	1.26942e-005	0.000111431	-99999	1	1e+030	61903	-99	864000	1	6.99977	12.2701	0.0997043	-3.11953e-019	10	-0	1	-0	0.999999	-1.36501e-007	0.999997	-5.72412e-007
61904	69.3973	17.9222	1.98175e-014	0.000285265	-0.415829	-0.207914	-3.11955e-018	-2.67272e-005	-1.80466e-005	1.17552e-005	0.000107692	-99999	1	1e+030	61904	-99	864000	1	6.99977	12.271	0.0997043	-3.11955e-019	10	-0	1	-0	0.999999	-1.26404e-007	0.999997	-5.53406e-007
61905	67.3565	17.9212	1.98175e-014	0.000263635	-0.415829	-0.207914	-3.11913e-018	-2.69449e-005	-1.91481e-005	1.03707e-005	0.000101722	-99999	1	1e+030	61905	-99	864000	1	6.99977	12.2717	0.0997043	-3.11913e-019	10	-0	1	-0	1	-1.11516e-007	0.999997	-5.23012e-007
61906	65.3129	17.9222	1.98175e-014	0.000236055	-0.415829	-0.207914	-3.11933e-018	-2.68879e-005	-2.01873e-005	8.51982e-006	9.35667e-005	-99999	1	1e+030	61906	-99	864000	1	6.99977	12.2724	0.0997043	-3.11933e-019	10	-0	1	-0	1	-9.16137e-008	0.999997	-4.81478e-007
61907	63.2695	17.9244	1.98175e-014	0.000204216	-0.415829	-0.207914	-3.11933e-018	-2.65674e-005	-2.11408e-005	6.25818e-006	8.37586e-005	-99999	1	1e+030	61907	-99	864000	1	6.99977	12.2731	0.0997043	-3.11933e-019	10	-0	1	-0	1	-6.72943e-008	0.999997	-4.31541e-007
61908	61.2278	17.9262	1.98175e-014	0.000169941	-0.415829	-0.207914	-3.11974e-018	-2.60156e-005	-2.19933e-005	3.6568e-006	7.29004e-005	-99999	1	1e+030	61908	-99	864000	1	6.99977	12.2737	0.0997043	-3.11974e-019	10	-0	1	-0	1	-3.93216e-008	0.999998	-3.76296e-007
