ID	x	y	z	p4f	H*	O*	Charge	Ap	Bp	Cp	Dp	p4f	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
34432	44.898	0	6.6	0.0986807	-0.415829	-0.207914	-2.81142e-018	7.2815e-006	0.00220645	0.0210466	0.0428219	-99999	1	1e+030	34432	-99	864000	1	7.00001	12.2857	0.0997043	-2.81142e-019	9.99999	-4.72368e-007	0.998915	-4.88051e-005	0.995665	-0.000218911	0.996215	-0.00021406
34433	46.9388	0	6.6	0.100657	-0.415829	-0.207914	-2.80552e-018	5.08894e-006	0.00190173	0.0199757	0.0435318	-99999	1	1e+030	34433	-99	864000	1	7.00001	12.2905	0.0997043	-2.80552e-019	9.99999	-3.30131e-007	0.999096	-4.20724e-005	0.996047	-0.000207983	0.99632	-0.000217976
34434	48.9796	0	6.6	0.102227	-0.415829	-0.207914	-2.80004e-018	3.54006e-006	0.00163264	0.0188623	0.0439554	-99999	1	1e+030	34434	-99	864000	1	7	12.2923	0.0997043	-2.80004e-019	9.99999	-2.29652e-007	0.999251	-3.61246e-005	0.99642	-0.000196572	0.996454	-0.000220435
34435	51.0204	0	6.6	0.103374	-0.415829	-0.207914	-2.797e-018	2.45218e-006	0.00139671	0.0177275	0.0440995	-99999	1	1e+030	34435	-99	864000	1	7	12.2911	0.0997043	-2.797e-019	10	-1.59078e-007	0.999382	-3.0908e-005	0.996779	-0.000184898	0.996611	-0.000221468
34436	53.0612	0	6.6	0.104073	-0.415829	-0.207914	-2.79499e-018	1.69237e-006	0.00119111	0.0165881	0.0439715	-99999	1	1e+030	34436	-99	864000	1	6.99999	12.2871	0.0997043	-2.79499e-019	10	-1.09788e-007	0.999493	-2.63608e-005	0.997121	-0.000173142	0.996787	-0.000221108
34437	55.102	0	6.6	0.104294	-0.415829	-0.207914	-2.79382e-018	1.16459e-006	0.00101288	0.0154575	0.0435792	-99999	1	1e+030	34437	-99	864000	1	6.99999	12.2805	0.0997043	-2.79382e-019	10	-7.55494e-008	0.999586	-2.2418e-005	0.997442	-0.000161448	0.996978	-0.000219391
34438	57.1429	0	6.6	0.104007	-0.415829	-0.207914	-2.79529e-018	7.99918e-007	0.000859055	0.0143461	0.0429308	-99999	1	1e+030	34438	-99	864000	1	6.99998	12.2718	0.0997043	-2.79529e-019	10	-5.18926e-008	0.999663	-1.90146e-005	0.997741	-0.000149929	0.99718	-0.000216355
34439	59.1837	0	6.6	0.103179	-0.415829	-0.207914	-2.79676e-018	5.49571e-007	0.000726809	0.0132617	0.0420347	-99999	1	1e+030	34439	-99	864000	1	6.99997	12.2615	0.0997043	-2.79676e-019	10	-3.56519e-008	0.999727	-1.60883e-005	0.998016	-0.000138671	0.997389	-0.000212044
34440	61.2245	0	6.6	0.101781	-0.415829	-0.207914	-2.80191e-018	3.79066e-007	0.000613491	0.0122101	0.0409007	-99999	1	1e+030	34440	-99	864000	1	6.99996	12.2504	0.0997043	-2.80191e-019	10	-2.45909e-008	0.99978	-1.35805e-005	0.998268	-0.000127737	0.9976	-0.000206504
34441	63.2653	0	6.6	0.0997891	-0.415829	-0.207914	-2.8079e-018	2.63552e-007	0.000516666	0.0111955	0.0395401	-99999	1	1e+030	34441	-99	864000	1	6.99996	12.2397	0.0997043	-2.8079e-019	10	-1.70972e-008	0.999823	-1.14375e-005	0.998497	-0.000117172	0.997811	-0.000199793
34442	65.3061	0	6.6	0.0971901	-0.415829	-0.207914	-2.81612e-018	1.8523e-007	0.000434138	0.0102206	0.0379663	-99999	1	1e+030	34442	-99	864000	1	6.99995	12.2303	0.0997043	-2.81612e-019	10	-1.20163e-008	0.999858	-9.61076e-006	0.998703	-0.000107011	0.99802	-0.000191979
34443	67.3469	0	6.6	0.0939834	-0.415829	-0.207914	-2.82618e-018	1.31888e-007	0.000363945	0.0092877	0.0361962	-99999	1	1e+030	34443	-99	864000	1	6.99994	12.2233	0.0997043	-2.82618e-019	10	-8.55585e-009	0.999887	-8.057e-006	0.998888	-9.7277e-005	0.998223	-0.000183147
34444	69.3878	0	6.6	0.0901844	-0.415829	-0.207914	-2.83787e-018	9.45273e-008	0.000304355	0.00839816	0.0342499	-99999	1	1e+030	34444	-99	864000	1	6.99992	12.2193	0.0997043	-2.83787e-019	10	-6.1322e-009	0.99991	-6.7379e-006	0.999053	-8.79876e-005	0.998418	-0.000173401
34445	71.4286	0	6.6	0.0858267	-0.415829	-0.207914	-2.85142e-018	6.5698e-008	0.000253852	0.00755323	0.0321517	-99999	1	1e+030	34445	-99	864000	1	6.99991	12.218	0.0997043	-2.85142e-019	10	-4.26198e-009	0.999929	-5.61993e-006	0.999198	-7.91572e-005	0.998603	-0.000162864
34446	73.4694	0	6.6	0.0809618	-0.415829	-0.207914	-2.86638e-018	4.01142e-008	0.000211116	0.00675387	0.0299293	-99999	1	1e+030	34446	-99	864000	1	6.9999	12.2191	0.0997043	-2.86638e-019	10	-2.6023e-009	0.999944	-4.67391e-006	0.999326	-7.07975e-005	0.998777	-0.000151679
34447	75.5102	0	6.6	0.0756584	-0.415829	-0.207914	-2.8834e-018	1.53707e-008	0.000175007	0.00600095	0.0276136	-99999	1	1e+030	34447	-99	864000	1	6.99989	12.2217	0.0997043	-2.8834e-019	10	-9.97137e-010	0.999956	-3.8746e-006	0.999437	-6.2919e-005	0.998939	-0.000140004
34448	77.551	0	6.6	0.0700019	-0.415829	-0.207914	-2.90082e-018	-1.51544e-008	0.000144553	0.00529538	0.0252387	-99999	1	1e+030	34448	-99	864000	1	6.99988	12.2248	0.0997043	-2.90082e-019	10	-0	0.999966	-3.20044e-006	0.999533	-5.55321e-005	0.999088	-0.000128012
34449	79.5918	0	6.6	0.0640935	-0.415829	-0.207914	-2.91904e-018	-5.56078e-008	0.000118925	0.00463819	0.0228412	-99999	1	1e+030	34449	-99	864000	1	6.99987	12.2279	0.0997043	-2.91904e-019	10	-0	0.999974	-2.63303e-006	0.999616	-4.86487e-005	0.999223	-0.000115892
34450	81.6327	0	6.6	0.0580447	-0.415829	-0.207914	-2.93791e-018	-9.53173e-008	9.74018e-005	0.00403028	0.020459	-99999	1	1e+030	34450	-99	864000	1	6.99986	12.2303	0.0997043	-2.93791e-019	10	-0	0.99998	-2.1565e-006	0.999687	-4.22791e-005	0.999345	-0.000103838
34451	83.6735	0	6.6	0.051971	-0.415829	-0.207914	-2.95696e-018	-1.32398e-007	7.93739e-005	0.00347231	0.0181287	-99999	1	1e+030	34451	-99	864000	1	6.99985	12.2317	0.0997043	-2.95696e-019	10	-0	0.999984	-1.75736e-006	0.999746	-3.64308e-005	0.999453	-9.20366e-005
34452	85.7143	0	6.6	0.0459857	-0.415829	-0.207914	-2.97558e-018	-1.6481e-007	6.43215e-005	0.00296453	0.0158848	-99999	1	1e+030	34452	-99	864000	1	6.99984	12.2321	0.0997043	-2.97558e-019	10	-0	0.999988	-1.4241e-006	0.999796	-3.11071e-005	0.999548	-8.06649e-005
34453	87.7551	0	6.6	0.0401963	-0.415829	-0.207914	-2.9936e-018	-1.90647e-007	5.18027e-005	0.00250684	0.0137581	-99999	1	1e+030	34453	-99	864000	1	6.99983	12.2312	0.0997043	-2.9936e-019	10	-0	0.999991	-1.14693e-006	0.999838	-2.63074e-005	0.99963	-6.98812e-005
34454	89.7959	0	6.6	0.0346985	-0.415829	-0.207914	-3.01122e-018	-2.08206e-007	4.1439e-005	0.00209857	0.0117747	-99999	1	1e+030	34454	-99	864000	1	6.99982	12.2291	0.0997043	-3.01122e-019	10	-0	0.999993	-9.17471e-007	0.999872	-2.2025e-005	0.999701	-5.98191e-005
34455	91.8367	0	6.6	0.0295719	-0.415829	-0.207914	-3.0272e-018	-2.16765e-007	3.29052e-005	0.00173838	0.00995453	-99999	1	1e+030	34455	-99	864000	1	6.99981	12.2259	0.0997043	-3.0272e-019	10	-0	0.999995	-7.2853e-007	0.9999	-1.82464e-005	0.99976	-5.05816e-005
34456	93.8776	0	6.6	0.024879	-0.415829	-0.207914	-3.04153e-018	-2.18261e-007	2.59244e-005	0.0014245	0.00831192	-99999	1	1e+030	34456	-99	864000	1	6.9998	12.2216	0.0997043	-3.04153e-019	10	-0	0.999996	-5.73973e-007	0.999923	-1.49529e-005	0.99981	-4.22421e-005
34457	95.9184	0	6.6	0.0206961	-0.415829	-0.207914	-3.05484e-018	-2.17788e-007	2.0295e-005	0.00115652	0.00686602	-99999	1	1e+030	34457	-99	864000	1	6.9998	12.2166	0.0997043	-3.05484e-019	10	-0	0.999997	-4.49338e-007	0.999941	-1.21408e-005	0.999851	-3.48992e-005
34458	97.9592	0	6.6	0.0173136	-0.415829	-0.207914	-3.0655e-018	-2.02074e-007	1.6085e-005	0.000946841	0.00570788	-99999	1	1e+030	34458	-99	864000	1	6.99979	12.2114	0.0997043	-3.0655e-019	10	-0	0.999998	-3.56127e-007	0.999954	-9.94022e-006	0.999882	-2.90163e-005
34459	100	0	6.6	0.0157931	-0.415829	-0.207914	-3.07083e-018	-1.5178e-007	1.42445e-005	0.000853604	0.00518882	-99999	1	1e+030	34459	-99	864000	1	6.99979	12.2082	0.0997043	-3.07083e-019	10	-0	0.999998	-3.15377e-007	0.99996	-8.96167e-006	0.999896	-2.63795e-005
35150	1.02041	0	6.6	0.000229017	-0.415829	-0.207914	-3.11974e-018	1.12034e-005	7.88997e-005	9.30329e-005	3.86565e-005	-99999	1	1e+030	35150	-99	864000	1	6.99977	11.1072	0.0997043	-3.11974e-019	9.99997	-7.26793e-007	0.999942	-1.67574e-006	0.99997	-8.93455e-007	0.999995	-1.75148e-007
35190	3.06122	0	6.6	0.00117581	-0.415829	-0.207914	-3.11726e-018	5.41166e-005	0.000396984	0.000481386	0.000204426	-99999	1	1e+030	35190	-99	864000	1	6.99977	11.3184	0.0997043	-3.11726e-019	9.99987	-3.51067e-006	0.999708	-8.44582e-006	0.999847	-4.63473e-006	0.999971	-9.28662e-007
35212	5.10204	0	6.6	0.00305382	-0.415829	-0.207914	-3.11089e-018	0.000125374	0.000992054	0.0012665	0.000559783	-99999	1	1e+030	35212	-99	864000	1	6.99978	11.4428	0.0997043	-3.11089e-019	9.99971	-8.13331e-006	0.999272	-2.11685e-005	0.999598	-1.22482e-005	0.999921	-2.55489e-006
35215	7.14286	0	6.6	0.00609906	-0.415829	-0.207914	-3.10163e-018	0.000212415	0.00187121	0.00256753	0.0012004	-99999	1	1e+030	35215	-99	864000	1	6.99979	11.5415	0.0997043	-3.10163e-019	9.99951	-1.37799e-005	0.998633	-4.00807e-005	0.999189	-2.49767e-005	0.999831	-5.5132e-006
35229	0	0	6.4	0	-0.415829	-0.207914	-3.12057e-018	0	0	0	0	-99999	1	1e+030	35229	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
35230	2.04082	0	6.4	0.000799378	-0.415829	-0.207914	-3.11789e-018	4.32994e-005	0.000284454	0.000320067	0.000128285	-99999	1	1e+030	35230	-99	864000	1	6.99977	11.2335	0.0997043	-3.11789e-019	9.9999	-2.80893e-006	0.99979	-6.02304e-006	0.999898	-3.06039e-006	0.999982	-5.78665e-007
35231	4.08163	0	6.4	0.002587	-0.415829	-0.207914	-3.11233e-018	0.000127847	0.000893713	0.00104953	0.000434845	-99999	1	1e+030	35231	-99	864000	1	6.99977	11.3823	0.0997043	-3.11233e-019	9.9997	-8.29375e-006	0.999341	-1.89755e-005	0.999666	-1.00756e-005	0.999938	-1.96956e-006
35232	6.12245	0	6.4	0.00569915	-0.415829	-0.207914	-3.10266e-018	0.000243305	0.00187536	0.00235378	0.0010269	-99999	1	1e+030	35232	-99	864000	1	6.99979	11.495	0.0997043	-3.10266e-019	9.99943	-1.57838e-005	0.998622	-3.99766e-005	0.999252	-2.27303e-005	0.999854	-4.67982e-006
35233	8.16327	0	6.4	0.0102659	-0.415829	-0.207914	-3.08846e-018	0.000360972	0.00315892	0.00431831	0.00201354	-99999	1	1e+030	35233	-99	864000	1	6.9998	11.5856	0.0997043	-3.08846e-019	9.99916	-2.34171e-005	0.997692	-6.76481e-005	0.998635	-4.19957e-005	0.999716	-9.24507e-006
35234	10.2041	0	6.4	0.0160565	-0.415829	-0.207914	-3.07056e-018	0.000447461	0.00454495	0.00685551	0.00345115	-99999	1	1e+030	35234	-99	864000	1	6.99982	11.668	0.0997043	-3.07056e-019	9.99897	-2.90278e-005	0.996707	-9.7786e-005	0.997848	-6.71643e-005	0.999517	-1.59739e-005
35235	12.2449	0	6.4	0.0227523	-0.415829	-0.207914	-3.04877e-018	0.000487649	0.00584091	0.00980095	0.00536023	-99999	1	1e+030	35235	-99	864000	1	6.99984	11.7417	0.0997043	-3.04877e-019	9.99889	-3.16349e-005	0.995811	-0.000126224	0.996952	-9.67166e-005	0.999257	-2.50112e-005
35236	14.2857	0	6.4	0.030002	-0.415829	-0.207914	-3.02677e-018	0.000482848	0.0068994	0.0129425	0.00771853	-99999	1	1e+030	35236	-99	864000	1	6.99987	11.8084	0.0997043	-3.02677e-019	9.99892	-3.13235e-005	0.995113	-0.00014969	0.996021	-0.000128585	0.998943	-3.62959e-005
35237	16.3265	0	6.4	0.0374961	-0.415829	-0.207914	-3.00417e-018	0.000444661	0.0076429	0.0160701	0.0104699	-99999	1	1e+030	35237	-99	864000	1	6.99989	11.8692	0.0997043	-3.00417e-019	9.99902	-2.88462e-005	0.994664	-0.000166393	0.995128	-0.000160647	0.998587	-4.9594e-005
35238	18.3673	0	6.4	0.044991	-0.415829	-0.207914	-2.97992e-018	0.00038735	0.00805615	0.0190047	0.0135345	-99999	1	1e+030	35238	-99	864000	1	6.99992	11.9245	0.0997043	-2.97992e-019	9.99916	-2.51283e-005	0.994466	-0.000175907	0.994329	-0.000191042	0.998204	-6.4543e-005
35239	20.4082	0	6.4	0.0523077	-0.415829	-0.207914	-2.95692e-018	0.00032313	0.00816671	0.0216126	0.0168196	-99999	1	1e+030	35239	-99	864000	1	6.99994	11.975	0.0997043	-2.95692e-019	9.99931	-2.09622e-005	0.994489	-0.000178762	0.993666	-0.000218334	0.99781	-8.07023e-005
35240	22.449	0	6.4	0.059319	-0.415829	-0.207914	-2.93556e-018	0.00026048	0.00802497	0.0238057	0.0202271	-99999	1	1e+030	35240	-99	864000	1	6.99996	12.021	0.0997043	-2.93556e-019	9.99945	-1.6898e-005	0.994688	-0.000176022	0.993161	-0.000241544	0.997421	-9.75941e-005
35241	24.4898	0	6.4	0.0659392	-0.415829	-0.207914	-2.91444e-018	0.000204281	0.00768959	0.0255378	0.0236614	-99999	1	1e+030	35241	-99	864000	1	6.99998	12.0627	0.0997043	-2.91444e-019	9.99958	-1.32522e-005	0.995014	-0.000168953	0.992821	-0.000260119	0.997052	-0.000114741
35242	26.5306	0	6.4	0.0721192	-0.415829	-0.207914	-2.89495e-018	0.000156674	0.00721837	0.026799	0.0270365	-99999	1	1e+030	35242	-99	864000	1	6.99999	12.1005	0.0997043	-2.89495e-019	9.99968	-1.01638e-005	0.995422	-0.000158822	0.99264	-0.000273895	0.996716	-0.000131705
35243	28.5714	0	6.4	0.0778381	-0.415829	-0.207914	-2.87733e-018	0.000117985	0.00666254	0.0276072	0.0302795	-99999	1	1e+030	35243	-99	864000	1	7	12.1344	0.0997043	-2.87733e-019	9.99976	-7.65398e-006	0.995871	-0.000146762	0.992606	-0.000283003	0.99642	-0.00014811
35244	30.6122	0	6.4	0.0830912	-0.415829	-0.207914	-2.86074e-018	8.75129e-005	0.00606385	0.027998	0.0333306	-99999	1	1e+030	35244	-99	864000	1	7.00002	12.1648	0.0997043	-2.86074e-019	9.99983	-5.67717e-006	0.996333	-0.0001337	0.992698	-0.000287769	0.996172	-0.00016364
35245	32.6531	0	6.4	0.0878826	-0.415829	-0.207914	-2.84558e-018	6.40887e-005	0.00545441	0.028017	0.0361423	-99999	1	1e+030	35245	-99	864000	1	7.00002	12.1917	0.0997043	-2.84558e-019	9.99988	-4.15758e-006	0.996785	-0.000120355	0.992896	-0.000288637	0.995976	-0.00017804
35246	34.6939	0	6.4	0.0922217	-0.415829	-0.207914	-2.8321e-018	4.64299e-005	0.00485762	0.0277145	0.0386789	-99999	1	1e+030	35246	-99	864000	1	7.00003	12.2152	0.0997043	-2.8321e-019	9.99991	-3.01201e-006	0.997212	-0.000107254	0.993179	-0.000286113	0.995832	-0.000191114
35247	36.7347	0	6.4	0.0961206	-0.415829	-0.207914	-2.81983e-018	3.33275e-005	0.00428957	0.0271427	0.0409159	-99999	1	1e+030	35247	-99	864000	1	7.00003	12.2356	0.0997043	-2.81983e-019	9.99994	-2.16203e-006	0.997606	-9.47608e-005	0.993527	-0.000280724	0.995742	-0.000202723
35248	38.7755	0	6.4	0.0995917	-0.415829	-0.207914	-2.80901e-018	2.3733e-005	0.00376049	0.0263518	0.042838	-99999	1	1e+030	35248	-99	864000	1	7.00004	12.2528	0.0997043	-2.80901e-019	9.99996	-1.53961e-006	0.997961	-8.31076e-005	0.99392	-0.00027299	0.995702	-0.000212776
35249	40.8163	0	6.4	0.102646	-0.415829	-0.207914	-2.79941e-018	1.67839e-005	0.00327603	0.0253888	0.044438	-99999	1	1e+030	35249	-99	864000	1	7.00004	12.2668	0.0997043	-2.79941e-019	9.99997	-1.08881e-006	0.998276	-7.24256e-005	0.994342	-0.000263396	0.995711	-0.000221224
35250	42.8571	0	6.4	0.10529	-0.415829	-0.207914	-2.79106e-018	1.17977e-005	0.00283847	0.0242961	0.0457148	-99999	1	1e+030	35250	-99	864000	1	7.00004	12.2778	0.0997043	-2.79106e-019	9.99998	-7.65347e-007	0.998553	-6.27695e-005	0.994779	-0.000252387	0.995763	-0.00022805
35251	44.898	0	6.4	0.107525	-0.415829	-0.207914	-2.78434e-018	8.24856e-006	0.00244767	0.0231108	0.0466716	-99999	1	1e+030	35251	-99	864000	1	7.00003	12.2857	0.0997043	-2.78434e-019	9.99999	-5.35103e-007	0.998792	-5.41397e-005	0.99522	-0.000240353	0.995855	-0.00023326
35252	46.9388	0	6.4	0.109348	-0.415829	-0.207914	-2.77865e-018	5.7396e-006	0.00210188	0.0218648	0.0473147	-99999	1	1e+030	35252	-99	864000	1	7.00003	12.2905	0.0997043	-2.77865e-019	9.99999	-3.72341e-007	0.998997	-4.64997e-005	0.995654	-0.00022763	0.995981	-0.000236878
35253	48.9796	0	6.4	0.110746	-0.415829	-0.207914	-2.7738e-018	3.97649e-006	0.00179828	0.0205847	0.0476525	-99999	1	1e+030	35253	-99	864000	1	7.00002	12.2923	0.0997043	-2.7738e-019	9.99999	-2.57964e-007	0.999172	-3.97892e-005	0.996076	-0.000214503	0.996137	-0.000238941
35254	51.0204	0	6.4	0.111703	-0.415829	-0.207914	-2.77076e-018	2.74407e-006	0.00153349	0.0192924	0.0476944	-99999	1	1e+030	35254	-99	864000	1	7.00002	12.2911	0.0997043	-2.77076e-019	10	-1.78014e-007	0.999319	-3.39346e-005	0.99648	-0.000201205	0.996317	-0.000239491
35255	53.0612	0	6.4	0.112194	-0.415829	-0.207914	-2.76897e-018	1.88708e-006	0.00130385	0.0180055	0.0474501	-99999	1	1e+030	35255	-99	864000	1	7.00001	12.2872	0.0997043	-2.76897e-019	10	-1.22419e-007	0.999443	-2.88555e-005	0.996861	-0.000187924	0.996516	-0.000238572
35256	55.102	0	6.4	0.11219	-0.415829	-0.207914	-2.76882e-018	1.29421e-006	0.00110563	0.0167375	0.0469294	-99999	1	1e+030	35256	-99	864000	1	7.00001	12.2806	0.0997043	-2.76882e-019	10	-8.39581e-008	0.999546	-2.44708e-005	0.997218	-0.000174807	0.99673	-0.000236232
35257	57.1429	0	6.4	0.11166	-0.415829	-0.207914	-2.77071e-018	8.86072e-007	0.000935253	0.0154988	0.0461421	-99999	1	1e+030	35257	-99	864000	1	7	12.272	0.0997043	-2.77071e-019	10	-5.74815e-008	0.999632	-2.07011e-005	0.997548	-0.000161968	0.996954	-0.000232518
35258	59.1837	0	6.4	0.11057	-0.415829	-0.207914	-2.77443e-018	6.06796e-007	0.000789321	0.0142969	0.0450984	-99999	1	1e+030	35258	-99	864000	1	6.99999	12.2617	0.0997043	-2.77443e-019	10	-3.93643e-008	0.999702	-1.74719e-005	0.997852	-0.000149489	0.997185	-0.000227481
35259	61.2245	0	6.4	0.108891	-0.415829	-0.207914	-2.77959e-018	4.17148e-007	0.000664707	0.0131372	0.0438094	-99999	1	1e+030	35259	-99	864000	1	6.99998	12.2507	0.0997043	-2.77959e-019	10	-2.70613e-008	0.99976	-1.47141e-005	0.998128	-0.00013743	0.997417	-0.000221174
35260	63.2653	0	6.4	0.106599	-0.415829	-0.207914	-2.787e-018	2.89038e-007	0.000558576	0.0120234	0.0422874	-99999	1	1e+030	35260	-99	864000	1	6.99997	12.2399	0.0997043	-2.787e-019	10	-1.87506e-008	0.999808	-1.23652e-005	0.998379	-0.000125833	0.997648	-0.000213662
35261	65.3061	0	6.4	0.10368	-0.415829	-0.207914	-2.79604e-018	2.02428e-007	0.000468389	0.0109577	0.0405473	-99999	1	1e+030	35261	-99	864000	1	6.99996	12.2306	0.0997043	-2.79604e-019	10	-1.31319e-008	0.999846	-1.0369e-005	0.998604	-0.000114725	0.997875	-0.000205018
35262	67.3469	0	6.4	0.100133	-0.415829	-0.207914	-2.80672e-018	1.43635e-007	0.000391901	0.00994162	0.0386068	-99999	1	1e+030	35262	-99	864000	1	6.99995	12.2236	0.0997043	-2.80672e-019	10	-9.31794e-009	0.999878	-8.67588e-006	0.998805	-0.000104124	0.998095	-0.000195335
35263	69.3878	0	6.4	0.0959764	-0.415829	-0.207914	-2.82006e-018	1.02723e-007	0.00032714	0.00897625	0.0364876	-99999	1	1e+030	35263	-99	864000	1	6.99993	12.2196	0.0997043	-2.82006e-019	10	-6.66385e-009	0.999903	-7.24232e-006	0.998983	-9.40422e-005	0.998306	-0.000184722
35264	71.4286	0	6.4	0.0912447	-0.415829	-0.207914	-2.83443e-018	7.15121e-008	0.000272393	0.0080622	0.0342151	-99999	1	1e+030	35264	-99	864000	1	6.99992	12.2184	0.0997043	-2.83443e-019	10	-4.63915e-009	0.999924	-6.0304e-006	0.99914	-8.44896e-005	0.998506	-0.00017331
35265	73.4694	0	6.4	0.0859922	-0.415829	-0.207914	-2.85083e-018	4.4099e-008	0.000226176	0.00719997	0.0318185	-99999	1	1e+030	35265	-99	864000	1	6.99991	12.2195	0.0997043	-2.85083e-019	10	-2.8608e-009	0.99994	-5.00731e-006	0.999278	-7.54725e-005	0.998694	-0.000161248
35266	75.5102	0	6.4	0.0802912	-0.415829	-0.207914	-2.86886e-018	1.77229e-008	0.000187213	0.00638997	0.02933	-99999	1	1e+030	35266	-99	864000	1	6.9999	12.222	0.0997043	-2.86886e-019	10	-1.14973e-009	0.999953	-4.14483e-006	0.999398	-6.69968e-005	0.998868	-0.000148702
35267	77.551	0	6.4	0.0742315	-0.415829	-0.207914	-2.88751e-018	-1.38065e-008	0.00015442	0.00563272	0.0267853	-99999	1	1e+030	35267	-99	864000	1	6.99989	12.2252	0.0997043	-2.88751e-019	10	-0	0.999964	-3.41891e-006	0.999501	-5.90691e-005	0.999028	-0.000135853
35268	79.5918	0	6.4	0.067919	-0.415829	-0.207914	-2.90696e-018	-5.6662e-008	0.00012688	0.0049289	0.0242227	-99999	1	1e+030	35268	-99	864000	1	6.99987	12.2283	0.0997043	-2.90696e-019	10	-0	0.999972	-2.80916e-006	0.99959	-5.16974e-005	0.999173	-0.000122899
35269	81.6327	0	6.4	0.0614706	-0.415829	-0.207914	-2.92726e-018	-9.86687e-008	0.000103794	0.00427913	0.0216815	-99999	1	1e+030	35269	-99	864000	1	6.99986	12.2307	0.0997043	-2.92726e-019	10	-0	0.999978	-2.29802e-006	0.999666	-4.48892e-005	0.999303	-0.000110041
35270	83.6735	0	6.4	0.0550072	-0.415829	-0.207914	-2.94733e-018	-1.37898e-007	8.44898e-005	0.00368374	0.0192001	-99999	1	1e+030	35270	-99	864000	1	6.99985	12.2322	0.0997043	-2.94733e-019	10	-0	0.999983	-1.87063e-006	0.99973	-3.86488e-005	0.999418	-9.7474e-005
35271	85.7143	0	6.4	0.0486472	-0.415829	-0.207914	-2.96718e-018	-1.72217e-007	6.83979e-005	0.00314276	0.016814	-99999	1	1e+030	35271	-99	864000	1	6.99984	12.2326	0.0997043	-2.96718e-019	10	-0	0.999987	-1.51435e-006	0.999783	-3.2977e-005	0.999519	-8.53823e-005
35272	87.7551	0	6.4	0.0425029	-0.415829	-0.207914	-2.98687e-018	-1.99609e-007	5.50343e-005	0.00265578	0.0145554	-99999	1	1e+030	35272	-99	864000	1	6.99983	12.2317	0.0997043	-2.98687e-019	10	-0	0.99999	-1.21848e-006	0.999828	-2.78702e-005	0.999607	-7.39299e-005
35273	89.7959	0	6.4	0.0366741	-0.415829	-0.207914	-3.00528e-018	-2.18267e-007	4.39865e-005	0.0022219	0.0124512	-99999	1	1e+030	35273	-99	864000	1	6.99982	12.2297	0.0997043	-3.00528e-019	10	-0	0.999993	-9.73874e-007	0.999864	-2.33193e-005	0.999682	-6.32553e-005
35274	91.8367	0	6.4	0.0312436	-0.415829	-0.207914	-3.02187e-018	-2.27428e-007	3.49007e-005	0.00183954	0.010522	-99999	1	1e+030	35274	-99	864000	1	6.99981	12.2265	0.0997043	-3.02187e-019	10	-0	0.999995	-7.72712e-007	0.999894	-1.9308e-005	0.999746	-5.34644e-005
35275	93.8776	0	6.4	0.0262762	-0.415829	-0.207914	-3.03764e-018	-2.29135e-007	2.74769e-005	0.00150664	0.00878231	-99999	1	1e+030	35275	-99	864000	1	6.9998	12.2223	0.0997043	-3.03764e-019	10	-0	0.999996	-6.08345e-007	0.999918	-1.5815e-005	0.999799	-4.46323e-005
35276	95.9184	0	6.4	0.0218514	-0.415829	-0.207914	-3.05115e-018	-2.28756e-007	2.14963e-005	0.00122265	0.007252	-99999	1	1e+030	35276	-99	864000	1	6.9998	12.2173	0.0997043	-3.05115e-019	10	-0	0.999997	-4.75935e-007	0.999937	-1.28349e-005	0.999843	-3.68608e-005
35277	97.9592	0	6.4	0.0182749	-0.415829	-0.207914	-3.06282e-018	-2.12284e-007	1.70273e-005	0.00100058	0.00602688	-99999	1	1e+030	35277	-99	864000	1	6.99979	12.2121	0.0997043	-3.06282e-019	10	-0	0.999998	-3.76989e-007	0.999951	-1.05044e-005	0.999876	-3.06377e-005
35278	100	0	6.4	0.0166676	-0.415829	-0.207914	-3.06753e-018	-1.59331e-007	1.50741e-005	0.000901854	0.00547789	-99999	1	1e+030	35278	-99	864000	1	6.99979	12.209	0.0997043	-3.06753e-019	10	-0	0.999998	-3.33746e-007	0.999958	-9.46821e-006	0.99989	-2.78489e-005
35969	1.02041	0	6.4	0.000302901	-0.415829	-0.207914	-3.11993e-018	1.68231e-005	0.000108649	0.000120812	4.79789e-005	-99999	1	1e+030	35969	-99	864000	1	6.99977	11.1437	0.0997043	-3.11993e-019	9.99996	-1.09135e-006	0.99992	-2.29873e-006	0.999961	-1.15385e-006	0.999993	-2.16171e-007
36009	3.06122	0	6.4	0.00154457	-0.415829	-0.207914	-3.11543e-018	8.0473e-005	0.000542815	0.000622011	0.000252859	-99999	1	1e+030	36009	-99	864000	1	6.99977	11.3153	0.0997043	-3.11543e-019	9.99981	-5.22047e-006	0.999599	-1.15072e-005	0.999802	-5.95779e-006	0.999964	-1.1426e-006
36031	5.10204	0	6.4	0.00396437	-0.415829	-0.207914	-3.10821e-018	0.000183286	0.00133982	0.00162219	0.000688224	-99999	1	1e+030	36031	-99	864000	1	6.99978	11.4428	0.0997043	-3.10821e-019	9.99957	-1.18902e-005	0.999013	-2.85006e-005	0.999484	-1.56162e-005	0.999902	-3.1261e-006
