              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          72000	          12000	            100	          10000	 1	   7.2458370617e+00	   4.2808760502e+01	   1.9103483991e+01	   7.9229921042e+01	   4.7400933002e+00	   4.5129834499e+02	   2.2566678371e+01	   1.8721388755e-01	
          78000	          12000	            100	          10000	 1	   7.2467689737e+00	   4.2700504262e+01	   1.9055090155e+01	   7.9493665285e+01	   4.7400934141e+00	   4.5136268049e+02	   2.2566678957e+01	   1.8784880136e-01	
          84000	          12000	            100	          10000	 1	   7.2581816263e+00	   4.1398922134e+01	   1.8473222721e+01	   8.2686387338e+01	   4.7400947836e+00	   4.5215641561e+02	   2.2566685519e+01	   1.9588015654e-01	
          90000	          12000	            100	          10000	 1	   7.2867113405e+00	   3.8334581718e+01	   1.7103205508e+01	   9.0283799217e+01	   4.7400981025e+00	   4.5413088217e+02	   2.2566701360e+01	   2.1769972450e-01	
              0	          18000	            100	          10000	 1	   8.9599495261e+00	   9.2413376042e-01	   3.7097166017e-01	   2.1550258520e+02	   4.7401581978e+00	   5.1935251081e+02	   2.2566860541e+01	   2.2991032247e+02	
           6000	          18000	            100	          10000	 1	   8.8278483757e+00	   1.1672575551e+00	   4.7969993398e-01	   2.0846754450e+02	   4.7401546340e+00	   5.1086019374e+02	   2.2566869241e+01	   1.3217052062e+02	
          12000	          18000	            100	          10000	 1	   8.6415736462e+00	   1.6650257942e+00	   7.0231189758e-01	   2.0096510248e+02	   4.7401533449e+00	   5.0260910013e+02	   2.2566887295e+01	   6.0148936741e+01	
          18000	          18000	            100	          10000	 1	   8.3508804162e+00	   3.0383863845e+00	   1.3165297831e+00	   1.9148033739e+02	   4.7401507159e+00	   4.9411877305e+02	   2.2566901327e+01	   1.7419105148e+01	
          24000	          18000	            100	          10000	 1	   7.8504795298e+00	   9.3892214112e+00	   4.1571645580e+00	   1.6887148428e+02	   4.7401386079e+00	   4.8136406543e+02	   2.2566868607e+01	   2.0782253738e+00	
          30000	          18000	            100	          10000	 1	   7.3640998558e+00	   3.1229315757e+01	   1.3926030102e+01	   1.0831305500e+02	   4.7401062978e+00	   4.5917627646e+02	   2.2566735926e+01	   2.9170968101e-01	
