              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
            124	            6.5	           11.5	            400	 1	   4.7797397686e-12	   3.4570985225e-07	   2.0964215255e-05	   1.2516603653e-04	
            128	            6.5	           11.5	            400	 1	   2.2030718547e-12	   1.8340344526e-07	   1.1384217442e-05	   6.8698191168e-05	
            132	            6.5	           11.5	            400	 1	   1.0033429979e-12	   9.4771410746e-08	   6.0060443796e-06	   3.6591307095e-05	
            136	            6.5	           11.5	            400	 1	   4.5101051551e-13	   4.7711677976e-08	   3.0802935673e-06	   1.8928188462e-05	
            140	            6.5	           11.5	            400	 1	   2.0030116401e-13	   2.3411132711e-08	   1.5368051552e-06	   9.5170156588e-06	
            144	            6.5	           11.5	            400	 1	   7.9397055682e-14	   1.1165510426e-08	   7.4399755845e-07	   4.6397644708e-06	
            148	            6.5	           11.5	            400	 1	   0.0000000000e+00	   5.6913461786e-09	   3.8382465687e-07	   2.4072219008e-06	
            150	            6.5	           11.5	            400	 1	   0.0000000000e+00	   4.6816916397e-09	   3.1707368336e-07	   1.9925357102e-06	
              0	            7.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	            7.5	           11.5	            400	 1	   9.3505694752e-05	   5.1900465948e-04	   4.5652085042e-04	   1.2132026784e-04	
              8	            7.5	           11.5	            400	 1	   2.0794319679e-04	   1.6785425149e-03	   2.0461681181e-03	   7.8302866394e-04	
             12	            7.5	           11.5	            400	 1	   2.5707416329e-04	   2.9236582272e-03	   4.6309468565e-03	   2.2691901952e-03	
             16	            7.5	           11.5	            400	 1	   2.3800488563e-04	   3.7845962360e-03	   7.6022621552e-03	   4.5961977862e-03	
             20	            7.5	           11.5	            400	 1	   1.8510643407e-04	   4.1134027585e-03	   1.0334578858e-02	   7.5589207016e-03	
             24	            7.5	           11.5	            400	 1	   1.2826235142e-04	   3.9921419211e-03	   1.2423268044e-02	   1.0848111465e-02	
             28	            7.5	           11.5	            400	 1	   8.1962295021e-05	   3.5852761345e-03	   1.3713828061e-02	   1.4152383422e-02	
             32	            7.5	           11.5	            400	 1	   4.9376508016e-05	   3.0470351047e-03	   1.4234337733e-02	   1.7217264857e-02	
             36	            7.5	           11.5	            400	 1	   2.8460460147e-05	   2.4871671065e-03	   1.4112162299e-02	   1.9865306385e-02	
             40	            7.5	           11.5	            400	 1	   1.5858681987e-05	   1.9697865649e-03	   1.3509159545e-02	   2.1990119378e-02	
             44	            7.5	           11.5	            400	 1	   8.6064651813e-06	   1.5245014472e-03	   1.2581635382e-02	   2.3536899606e-02	
             48	            7.5	           11.5	            400	 1	   4.5739685728e-06	   1.1589244379e-03	   1.1460449866e-02	   2.4480037729e-02	
             52	            7.5	           11.5	            400	 1	   2.3903328255e-06	   8.6855157491e-04	   1.0244747676e-02	   2.4806460359e-02	
             56	            7.5	           11.5	            400	 1	   1.2322097965e-06	   6.4337292844e-04	   9.0039213050e-03	   2.4510275015e-02	
             60	            7.5	           11.5	            400	 1	   6.2809971791e-07	   4.7181224777e-04	   7.7838591481e-03	   2.3599419091e-02	
             64	            7.5	           11.5	            400	 1	   3.1718851418e-07	   3.4282032581e-04	   6.6145416182e-03	   2.2109561992e-02	
             68	            7.5	           11.5	            400	 1	   1.5892920531e-07	   2.4681390657e-04	   5.5167987365e-03	   2.0116990754e-02	
             72	            7.5	           11.5	            400	 1	   7.9104930463e-08	   1.7594815894e-04	   4.5068539169e-03	   1.7742542517e-02	
             76	            7.5	           11.5	            400	 1	   3.9149287524e-08	   1.2403820482e-04	   3.5982328703e-03	   1.5142697660e-02	
             80	            7.5	           11.5	            400	 1	   1.9278822223e-08	   8.6323381650e-05	   2.8015208130e-03	   1.2489575376e-02	
             84	            7.5	           11.5	            400	 1	   9.4516840530e-09	   5.9187772592e-05	   2.1230242815e-03	   9.9459986911e-03	
             88	            7.5	           11.5	            400	 1	   4.6149822584e-09	   3.9898455962e-05	   1.5634799960e-03	   7.6431850590e-03	
             92	            7.5	           11.5	            400	 1	   2.2446393645e-09	   2.6388914501e-05	   1.1176144196e-03	   5.6668686501e-03	
             96	            7.5	           11.5	            400	 1	   1.0875302266e-09	   1.7093506450e-05	   7.7481915228e-04	   4.0540991372e-03	
            100	            7.5	           11.5	            400	 1	   5.2477128713e-10	   1.0826823367e-05	   5.2072271711e-04	   2.7993882434e-03	
            104	            7.5	           11.5	            400	 1	   2.5209112245e-10	   6.6968990353e-06	   3.3917188865e-04	   1.8666200893e-03	
            108	            7.5	           11.5	            400	 1	   1.2048632829e-10	   4.0412719447e-06	   2.1411475991e-04	   1.2026251348e-03	
            112	            7.5	           11.5	            400	 1	   5.7248200433e-11	   2.3774980987e-06	   1.3102937703e-04	   7.4916640069e-04	
            116	            7.5	           11.5	            400	 1	   2.7015028838e-11	   1.3629179891e-06	   7.7754429004e-05	   4.5155846584e-04	
            120	            7.5	           11.5	            400	 1	   1.2646983295e-11	   7.6110498641e-07	   4.4760725117e-05	   2.6355036206e-04	
            124	            7.5	           11.5	            400	 1	   5.8667000034e-12	   4.1399559826e-07	   2.5008963457e-05	   1.4905912460e-04	
            128	            7.5	           11.5	            400	 1	   2.6934054881e-12	   2.1934784609e-07	   1.3569143921e-05	   8.1757996553e-05	
            132	            7.5	           11.5	            400	 1	   1.2223477693e-12	   1.1321780933e-07	   7.1533951414e-06	   4.3521763156e-05	
            136	            7.5	           11.5	            400	 1	   5.4773537949e-13	   5.6941957052e-08	   3.6662833617e-06	   2.2501294219e-05	
            140	            7.5	           11.5	            400	 1	   2.4242354611e-13	   2.7915806008e-08	   1.8280726967e-06	   1.1308151872e-05	
            144	            7.5	           11.5	            400	 1	   1.0272570112e-13	   1.3303620776e-08	   8.8453210926e-07	   5.5106023570e-06	
            148	            7.5	           11.5	            400	 1	   0.0000000000e+00	   6.7770211598e-09	   4.5612954153e-07	   2.8580346252e-06	
            150	            7.5	           11.5	            400	 1	   0.0000000000e+00	   5.5735575289e-09	   3.7674719055e-07	   2.3653983836e-06	
              0	            8.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	            8.5	           11.5	            400	 1	   2.6596838624e-04	   1.2467240864e-03	   9.9884274074e-04	   2.5435306742e-04	
              8	            8.5	           11.5	            400	 1	   5.2219925225e-04	   3.5656841929e-03	   3.9479808110e-03	   1.4195042632e-03	
             12	            8.5	           11.5	            400	 1	   5.8467485252e-04	   5.6703719121e-03	   8.2194097948e-03	   3.7953341253e-03	
             16	            8.5	           11.5	            400	 1	   4.9860972425e-04	   6.8243092200e-03	   1.2656053844e-02	   7.2525485155e-03	
             20	            8.5	           11.5	            400	 1	   3.6185743068e-04	   6.9855026846e-03	   1.6340138079e-02	   1.1395243346e-02	
             24	            8.5	           11.5	            400	 1	   2.3640972883e-04	   6.4485789728e-03	   1.8824833519e-02	   1.5756826477e-02	
             28	            8.5	           11.5	            400	 1	   1.4365400756e-04	   5.5520613444e-03	   2.0052998070e-02	   1.9928900542e-02	
             32	            8.5	           11.5	            400	 1	   8.2871351350e-05	   4.5522696220e-03	   2.0194287060e-02	   2.3616187519e-02	
             36	            8.5	           11.5	            400	 1	   4.6007712142e-05	   3.6033198056e-03	   1.9508599860e-02	   2.6640880641e-02	
             40	            8.5	           11.5	            400	 1	   2.4812053603e-05	   2.7789820661e-03	   1.8260676901e-02	   2.8919918096e-02	
             44	            8.5	           11.5	            400	 1	   1.3085329180e-05	   2.1016582650e-03	   1.6677418723e-02	   3.0431886259e-02	
             48	            8.5	           11.5	            400	 1	   6.7809744977e-06	   1.5656717218e-03	   1.4932940923e-02	   3.1185227833e-02	
             52	            8.5	           11.5	            400	 1	   3.4652910261e-06	   1.1526443219e-03	   1.3149272021e-02	   3.1196404290e-02	
             56	            8.5	           11.5	            400	 1	   1.7510620552e-06	   8.4043367682e-04	   1.1404882690e-02	   3.0483177345e-02	
             60	            8.5	           11.5	            400	 1	   8.7675386831e-07	   6.0774143826e-04	   9.7462868585e-03	   2.9072843295e-02	
             64	            8.5	           11.5	            400	 1	   4.3567876830e-07	   4.3611823989e-04	   8.1996320983e-03	   2.7019269472e-02	
             68	            8.5	           11.5	            400	 1	   2.1513620430e-07	   3.1053316801e-04	   6.7801706983e-03	   2.4418784732e-02	
             72	            8.5	           11.5	            400	 1	   1.0566883443e-07	   2.1922239284e-04	   5.4983954398e-03	   2.1415574301e-02	
             76	            8.5	           11.5	            400	 1	   5.1665482768e-08	   1.5322692030e-04	   4.3626419578e-03	   1.8192062144e-02	
             80	            8.5	           11.5	            400	 1	   2.5161113302e-08	   1.0584345435e-04	   3.3789216704e-03	   1.4946352155e-02	
             84	            8.5	           11.5	            400	 1	   1.2210162482e-08	   7.2103821181e-05	   2.5493424995e-03	   1.1863932657e-02	
             88	            8.5	           11.5	            400	 1	   5.9060281203e-09	   4.8335294844e-05	   1.8705207133e-03	   9.0924262507e-03	
             92	            8.5	           11.5	            400	 1	   2.8477639140e-09	   3.1816951856e-05	   1.3329571561e-03	   6.7260974018e-03	
             96	            8.5	           11.5	            400	 1	   1.3687519446e-09	   2.0525782666e-05	   9.2170383799e-04	   4.8026753015e-03	
            100	            8.5	           11.5	            400	 1	   6.5562368468e-10	   1.2955734130e-05	   6.1807319265e-04	   3.3109040614e-03	
            104	            8.5	           11.5	            400	 1	   3.1282669745e-10	   7.9900511671e-06	   4.0182779511e-04	   2.2046354643e-03	
            108	            8.5	           11.5	            400	 1	   1.4859163210e-10	   4.8094657586e-06	   2.5326335095e-04	   1.4187075839e-03	
            112	            8.5	           11.5	            400	 1	   7.0204626009e-11	   2.8233199946e-06	   1.5477402864e-04	   8.8286084117e-04	
            116	            8.5	           11.5	            400	 1	   3.2959934065e-11	   1.6154873609e-06	   9.1735905631e-05	   5.3166370202e-04	
            120	            8.5	           11.5	            400	 1	   1.5358964063e-11	   9.0070684062e-07	   5.2754989682e-05	   3.1005863679e-04	
            124	            8.5	           11.5	            400	 1	   7.0952486256e-12	   4.8925218870e-07	   2.9449002985e-05	   1.7524125720e-04	
            128	            8.5	           11.5	            400	 1	   3.2453780732e-12	   2.5890874012e-07	   1.5965518346e-05	   9.6059360770e-05	
            132	            8.5	           11.5	            400	 1	   1.4679954722e-12	   1.3349656247e-07	   8.4108183778e-06	   5.1106544439e-05	
            136	            8.5	           11.5	            400	 1	   6.5588848810e-13	   6.7078783745e-08	   4.3080552871e-06	   2.6409660152e-05	
            140	            8.5	           11.5	            400	 1	   2.8936310582e-13	   3.2858467736e-08	   2.1468741737e-06	   1.3266408636e-05	
            144	            8.5	           11.5	            400	 1	   1.2496796321e-13	   1.5647759733e-08	   1.0382685989e-06	   6.4622818893e-06	
            148	            8.5	           11.5	            400	 1	   3.3919365017e-14	   7.9665733781e-09	   5.3519266398e-07	   3.3505257529e-06	
            150	            8.5	           11.5	            400	 1	   0.0000000000e+00	   6.5505398412e-09	   4.4198841332e-07	   2.7726831649e-06	
              0	            9.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	            9.5	           11.5	            400	 1	   7.5141269160e-04	   2.9293302992e-03	   2.1089920272e-03	   5.0687199299e-04	
              8	            9.5	           11.5	            400	 1	   1.2898236989e-03	   7.3891286474e-03	   7.3845758519e-03	   2.4837795748e-03	
             12	            9.5	           11.5	            400	 1	   1.2985358505e-03	   1.0699072837e-02	   1.4152118242e-02	   6.1492613874e-03	
             16	            9.5	           11.5	            400	 1	   1.0152757072e-03	   1.1953915764e-02	   2.0453175902e-02	   1.1110232710e-02	
             20	            9.5	           11.5	            400	 1	   6.8566116464e-04	   1.1519842194e-02	   2.5105684131e-02	   1.6708597988e-02	
             24	            9.5	           11.5	            400	 1	   4.2180412163e-04	   1.0119229344e-02	   2.7754602523e-02	   2.2299354736e-02	
             28	            9.5	           11.5	            400	 1	   2.4364321929e-04	   8.3597121097e-03	   2.8570360705e-02	   2.7387579615e-02	
             32	            9.5	           11.5	            400	 1	   1.3463664329e-04	   6.6203051796e-03	   2.7954499031e-02	   3.1661165698e-02	
             36	            9.5	           11.5	            400	 1	   7.2047598168e-05	   5.0879738151e-03	   2.6350453296e-02	   3.4968131064e-02	
             40	            9.5	           11.5	            400	 1	   3.7643731856e-05	   3.8260556496e-03	   2.4148937864e-02	   3.7271674025e-02	
             44	            9.5	           11.5	            400	 1	   1.9313914818e-05	   2.8309730377e-03	   2.1653780969e-02	   3.8601581346e-02	
             48	            9.5	           11.5	            400	 1	   9.7708225472e-06	   2.0691788323e-03	   1.9079898722e-02	   3.9012987708e-02	
             52	            9.5	           11.5	            400	 1	   4.8885024066e-06	   1.4980418669e-03	   1.6565882081e-02	   3.8560112555e-02	
             56	            9.5	           11.5	            400	 1	   2.4242338316e-06	   1.0762465464e-03	   1.4191845235e-02	   3.7289205885e-02	
             60	            9.5	           11.5	            400	 1	   1.1936107964e-06	   7.6813070691e-04	   1.1997779412e-02	   3.5249412943e-02	
             64	            9.5	           11.5	            400	 1	   5.8425911843e-07	   5.4483831067e-04	   9.9997549581e-03	   3.2513864886e-02	
             68	            9.5	           11.5	            400	 1	   2.8460351021e-07	   3.8396513776e-04	   8.2022949646e-03	   2.9199278163e-02	
             72	            9.5	           11.5	            400	 1	   1.3807225688e-07	   2.6860385678e-04	   6.6060694985e-03	   2.5473253478e-02	
             76	            9.5	           11.5	            400	 1	   6.6752185512e-08	   1.8624625957e-04	   5.2110526412e-03	   2.1544135342e-02	
             80	            9.5	           11.5	            400	 1	   3.2174658008e-08	   1.2775707844e-04	   4.0162552140e-03	   1.7635895626e-02	
             84	            9.5	           11.5	            400	 1	   1.5466432606e-08	   8.6507255019e-05	   3.0177315261e-03	   1.3956378076e-02	
             88	            9.5	           11.5	            400	 1	   7.4161026901e-09	   5.7689495486e-05	   2.2065466883e-03	   1.0669005623e-02	
             92	            9.5	           11.5	            400	 1	   3.5472518622e-09	   3.7805318905e-05	   1.5678565162e-03	   7.8756328024e-03	
             96	            9.5	           11.5	            400	 1	   1.6923615889e-09	   2.4296247266e-05	   1.0814862473e-03	   5.6134342076e-03	
            100	            9.5	           11.5	            400	 1	   8.0511475650e-10	   1.5285897524e-05	   7.2372547974e-04	   3.8639653739e-03	
            104	            9.5	           11.5	            400	 1	   3.8175272441e-10	   9.4010506888e-06	   4.6969283684e-04	   2.5695740541e-03	
            108	            9.5	           11.5	            400	 1	   1.8029230056e-10	   5.6454427715e-06	   2.9559559128e-04	   1.6517112011e-03	
            112	            9.5	           11.5	            400	 1	   8.4736813981e-11	   3.3073795875e-06	   1.8041280626e-04	   1.0268702999e-03	
            116	            9.5	           11.5	            400	 1	   3.9593792091e-11	   1.8891862130e-06	   1.0681405539e-04	   6.1786917234e-04	
            120	            9.5	           11.5	            400	 1	   1.8371210026e-11	   1.0517346298e-06	   6.1367093645e-05	   3.6006804766e-04	
            124	            9.5	           11.5	            400	 1	   8.4541116551e-12	   5.7055077374e-07	   3.4227743591e-05	   2.0337432128e-04	
            128	            9.5	           11.5	            400	 1	   3.8536053220e-12	   3.0159230482e-07	   1.8542595752e-05	   1.1141670357e-04	
            132	            9.5	           11.5	            400	 1	   1.7377685295e-12	   1.5535212627e-07	   9.7620901372e-06	   5.9246813876e-05	
            136	            9.5	           11.5	            400	 1	   7.7431058595e-13	   7.7993387492e-08	   4.9972882933e-06	   3.0602169042e-05	
            140	            9.5	           11.5	            400	 1	   3.4066342099e-13	   3.8175897743e-08	   2.4890584607e-06	   1.5366091004e-05	
            144	            9.5	           11.5	            400	 1	   1.4760794860e-13	   1.8167767143e-08	   1.2031977526e-06	   7.4822799323e-06	
            148	            9.5	           11.5	            400	 1	   5.5329501459e-14	   9.2446226594e-09	   6.1997767225e-07	   3.8781998465e-06	
            150	            9.5	           11.5	            400	 1	   3.6788053273e-14	   7.5999941789e-09	   5.1194130342e-07	   3.2090141400e-06	
              0	           10.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           10.5	           11.5	            400	 1	   2.1091618208e-03	   6.7179333625e-03	   4.2883169456e-03	   9.6107091153e-04	
              8	           10.5	           11.5	            400	 1	   3.1230780020e-03	   1.4874722635e-02	   1.3337696229e-02	   4.1823740334e-03	
             12	           10.5	           11.5	            400	 1	   2.8025067253e-03	   1.9549104961e-02	   2.3547415116e-02	   9.6233477758e-03	
             16	           10.5	           11.5	            400	 1	   1.9986255580e-03	   2.0253494061e-02	   3.1980709567e-02	   1.6482952771e-02	
             20	           10.5	           11.5	            400	 1	   1.2528365458e-03	   1.8379031904e-02	   3.7381725857e-02	   2.3782578982e-02	
             24	           10.5	           11.5	            400	 1	   7.2512117034e-04	   1.5378242917e-02	   3.9728582358e-02	   3.0701205724e-02	
             28	           10.5	           11.5	            400	 1	   3.9826226900e-04	   1.2207907869e-02	   3.9593370742e-02	   3.6687231381e-02	
             32	           10.5	           11.5	            400	 1	   2.1101603500e-04	   9.3530831574e-03	   3.7706798648e-02	   4.1447702581e-02	
             36	           10.5	           11.5	            400	 1	   1.0898778284e-04	   6.9909693032e-03	   3.4738813220e-02	   4.4888558423e-02	
             40	           10.5	           11.5	            400	 1	   5.5251501593e-05	   5.1340918790e-03	   3.1217711325e-02	   4.7044160503e-02	
             44	           10.5	           11.5	            400	 1	   2.7621786461e-05	   3.7222604488e-03	   2.7520271735e-02	   4.8013094983e-02	
             48	           10.5	           11.5	            400	 1	   1.3662506752e-05	   2.6729460303e-03	   2.3891859103e-02	   4.7908606652e-02	
             52	           10.5	           11.5	            400	 1	   6.7020644121e-06	   1.9054185188e-03	   2.0475723212e-02	   4.6829345896e-02	
             56	           10.5	           11.5	            400	 1	   3.2662034327e-06	   1.3503544885e-03	   1.7342429115e-02	   4.4853351478e-02	
             60	           10.5	           11.5	            400	 1	   1.5834402122e-06	   9.5217867527e-04	   1.4515851184e-02	   4.2052721055e-02	
             64	           10.5	           11.5	            400	 1	   7.6439044936e-07	   6.6817398296e-04	   1.1994185923e-02	   3.8519687017e-02	
             68	           10.5	           11.5	            400	 1	   3.6771769039e-07	   4.6642350605e-04	   9.7651096071e-03	   3.4390592903e-02	
             72	           10.5	           11.5	            400	 1	   1.7638142063e-07	   3.2355510643e-04	   7.8147857224e-03	   2.9855505434e-02	
             76	           10.5	           11.5	            400	 1	   8.4396038826e-08	   2.2269636802e-04	   6.1312997889e-03	   2.5147734776e-02	
             80	           10.5	           11.5	            400	 1	   4.0296037020e-08	   1.5177748419e-04	   4.7040299606e-03	   2.0516182606e-02	
             84	           10.5	           11.5	            400	 1	   1.9202887844e-08	   1.0219840414e-04	   3.5210149654e-03	   1.6190067368e-02	
             88	           10.5	           11.5	            400	 1	   9.1343972004e-09	   6.7825623164e-05	   2.5662975954e-03	   1.2347521753e-02	
             92	           10.5	           11.5	            400	 1	   4.3370558573e-09	   4.4264391190e-05	   1.8185742535e-03	   9.0967624384e-03	
             96	           10.5	           11.5	            400	 1	   2.0551514116e-09	   2.8347012250e-05	   1.2515910142e-03	   6.4730715525e-03	
            100	           10.5	           11.5	            400	 1	   9.7160118147e-10	   1.7780823827e-05	   8.3595967864e-04	   4.4494386667e-03	
            104	           10.5	           11.5	            400	 1	   4.5804801343e-10	   1.0907457412e-05	   5.4165355211e-04	   2.9553783079e-03	
            108	           10.5	           11.5	            400	 1	   2.1518576182e-10	   6.5357448286e-06	   3.4041257935e-04	   1.8977524193e-03	
            112	           10.5	           11.5	            400	 1	   1.0065049485e-10	   3.8218083318e-06	   2.0752027760e-04	   1.1787864013e-03	
            116	           10.5	           11.5	            400	 1	   4.6824155840e-11	   2.1795308473e-06	   1.2273765339e-04	   7.0872917464e-04	
            120	           10.5	           11.5	            400	 1	   2.1640306999e-11	   1.2116987014e-06	   7.0453061581e-05	   4.1273796210e-04	
            124	           10.5	           11.5	            400	 1	   9.9231559252e-12	   6.5654431169e-07	   3.9265071333e-05	   2.3298448685e-04	
            128	           10.5	           11.5	            400	 1	   4.5088686883e-12	   3.4668834077e-07	   2.1257070927e-05	   1.2757093855e-04	
            132	           10.5	           11.5	            400	 1	   2.0275011269e-12	   1.7841958604e-07	   1.1184458634e-05	   6.7805044905e-05	
            136	           10.5	           11.5	            400	 1	   9.0114223068e-13	   8.9503000895e-08	   5.7223579583e-06	   3.5007902924e-05	
            140	           10.5	           11.5	            400	 1	   3.9551082038e-13	   4.3778836521e-08	   2.8488460046e-06	   1.7571643983e-05	
            144	           10.5	           11.5	            400	 1	   1.7115489329e-13	   2.0821254533e-08	   1.3765304055e-06	   8.5533081913e-06	
            148	           10.5	           11.5	            400	 1	   7.2789922808e-14	   1.0589634736e-08	   7.0904935050e-07	   4.4321066192e-06	
            150	           10.5	           11.5	            400	 1	   5.4551395642e-14	   8.7042211732e-09	   5.8542131962e-07	   3.6669884790e-06	
              0	           11.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           11.5	           11.5	            400	 1	   5.8829280672e-03	   1.4978731982e-02	   8.3614138790e-03	   1.7306791953e-03	
              8	           11.5	           11.5	            400	 1	   7.3760971147e-03	   2.8912866744e-02	   2.3138187050e-02	   6.7511923188e-03	
             12	           11.5	           11.5	            400	 1	   5.8372685327e-03	   3.4381164183e-02	   3.7683997374e-02	   1.4497718250e-02	
             16	           11.5	           11.5	            400	 1	   3.7768794318e-03	   3.3016010015e-02	   4.8197982523e-02	   2.3620232469e-02	
             20	           11.5	           11.5	            400	 1	   2.1932582796e-03	   2.8245302883e-02	   5.3782553718e-02	   3.2795555235e-02	
             24	           11.5	           11.5	            400	 1	   1.1944480605e-03	   2.2556165667e-02	   5.5089277265e-02	   4.1058849424e-02	
             28	           11.5	           11.5	            400	 1	   6.2458048594e-04	   1.7245142959e-02	   5.3280457480e-02	   4.7849102650e-02	
             32	           11.5	           11.5	            400	 1	   3.1788673279e-04	   1.2811174264e-02	   4.9496727935e-02	   5.2936040500e-02	
             36	           11.5	           11.5	            400	 1	   1.5879726575e-04	   9.3328618038e-03	   4.4655950853e-02	   5.6317301230e-02	
             40	           11.5	           11.5	            400	 1	   7.8274256029e-05	   6.7067074864e-03	   3.9417772242e-02	   5.8122101599e-02	
             44	           11.5	           11.5	            400	 1	   3.8206768940e-05	   4.7728114663e-03	   3.4215308740e-02	   5.8533088762e-02	
             48	           11.5	           11.5	            400	 1	   1.8512469594e-05	   3.3725589745e-03	   2.9305745882e-02	   5.7730508981e-02	
             52	           11.5	           11.5	            400	 1	   8.9194608762e-06	   2.3704945979e-03	   2.4819933554e-02	   5.5861837112e-02	
             56	           11.5	           11.5	            400	 1	   4.2786375758e-06	   1.6592151229e-03	   2.0804613539e-02	   5.3038315197e-02	
             60	           11.5	           11.5	            400	 1	   2.0453478234e-06	   1.1571671400e-03	   1.7256183751e-02	   4.9354587190e-02	
             64	           11.5	           11.5	            400	 1	   9.7504847268e-07	   8.0412917356e-04	   1.4146208971e-02	   4.4920597183e-02	
             68	           11.5	           11.5	            400	 1	   4.6377975744e-07	   5.5648423806e-04	   1.1438912661e-02	   3.9890505235e-02	
             72	           11.5	           11.5	            400	 1	   2.2018956813e-07	   3.8308152692e-04	   9.1010466333e-03	   3.4474947980e-02	
             76	           11.5	           11.5	            400	 1	   1.0437788311e-07	   2.6189449920e-04	   7.1052055258e-03	   2.8930381323e-02	
             80	           11.5	           11.5	            400	 1	   4.9412336137e-08	   1.7744332062e-04	   5.4285066262e-03	   2.3528939344e-02	
             84	           11.5	           11.5	            400	 1	   2.3363009870e-08	   1.1887032417e-04	   4.0490598718e-03	   1.8519628106e-02	
             88	           11.5	           11.5	            400	 1	   1.1033182518e-08	   7.8542741548e-05	   2.9424909132e-03	   1.4093788348e-02	
             92	           11.5	           11.5	            400	 1	   5.2037692727e-09	   5.1064888709e-05	   2.0800161220e-03	   1.0364572044e-02	
             96	           11.5	           11.5	            400	 1	   2.4507121502e-09	   3.2596440181e-05	   1.4285531331e-03	   7.3640288363e-03	
            100	           11.5	           11.5	            400	 1	   1.1520467358e-09	   2.0389984860e-05	   9.5248577257e-04	   5.0553571861e-03	
            104	           11.5	           11.5	            400	 1	   5.4028543823e-10	   1.2478658069e-05	   6.1624007256e-04	   3.3541595559e-03	
            108	           11.5	           11.5	            400	 1	   2.5260598856e-10	   7.4622360567e-06	   3.8679827139e-04	   2.1517994381e-03	
            112	           11.5	           11.5	            400	 1	   1.1763697421e-10	   4.3561100699e-06	   2.3554216329e-04	   1.3355021711e-03	
            116	           11.5	           11.5	            400	 1	   5.4508847770e-11	   2.4805907066e-06	   1.3918104194e-04	   8.0238554454e-04	
            120	           11.5	           11.5	            400	 1	   2.5101372802e-11	   1.3773294784e-06	   7.9827065461e-05	   4.6699135870e-04	
            124	           11.5	           11.5	            400	 1	   1.1473000412e-11	   7.4547443669e-07	   4.4457966594e-05	   2.6346636394e-04	
            128	           11.5	           11.5	            400	 1	   5.1979838078e-12	   3.9327454899e-07	   2.4053435561e-05	   1.4419184650e-04	
            132	           11.5	           11.5	            400	 1	   2.3313366963e-12	   2.0222713621e-07	   1.2648842249e-05	   7.6606327371e-05	
            136	           11.5	           11.5	            400	 1	   1.0338098563e-12	   1.0137222097e-07	   6.4684422045e-06	   3.9536837231e-05	
            140	           11.5	           11.5	            400	 1	   4.5277841732e-13	   4.9552699611e-08	   3.2188833512e-06	   1.9838009683e-05	
            144	           11.5	           11.5	            400	 1	   1.9550768747e-13	   2.3553964131e-08	   1.5547246433e-06	   9.6534907918e-06	
            148	           11.5	           11.5	            400	 1	   8.7601471342e-14	   1.1974110391e-08	   8.0058791900e-07	   5.0009344760e-06	
            150	           11.5	           11.5	            400	 1	   6.7960280129e-14	   9.8406462820e-09	   6.6092732646e-07	   4.1372542673e-06	
              0	           12.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           12.5	           11.5	            400	 1	   1.6305248406e-02	   3.2251921011e-02	   1.5523107649e-02	   2.9472367274e-03	
              8	           12.5	           11.5	            400	 1	   1.6859293251e-02	   5.3790413750e-02	   3.8281520708e-02	   1.0396713743e-02	
             12	           12.5	           11.5	            400	 1	   1.1617721079e-02	   5.7735932550e-02	   5.7676169368e-02	   2.0947337051e-02	
             16	           12.5	           11.5	            400	 1	   6.7869359826e-03	   5.1450379151e-02	   6.9719840772e-02	   3.2606538880e-02	
             20	           12.5	           11.5	            400	 1	   3.6492983866e-03	   4.1610841435e-02	   7.4542783537e-02	   4.3730040625e-02	
             24	           12.5	           11.5	            400	 1	   1.8732808591e-03	   3.1818281171e-02	   7.3839827826e-02	   5.3266502284e-02	
             28	           12.5	           11.5	            400	 1	   9.3513004255e-04	   2.3504327718e-02	   6.9515177151e-02	   6.0701411739e-02	
             32	           12.5	           11.5	            400	 1	   4.5857904637e-04	   1.6981178641e-02	   6.3158413210e-02	   6.5910902761e-02	
             36	           12.5	           11.5	            400	 1	   2.2222739007e-04	   1.2088750973e-02	   5.5926095801e-02	   6.9014870824e-02	
             40	           12.5	           11.5	            400	 1	   1.0680756179e-04	   8.5200909114e-03	   4.8583644373e-02	   7.0256947931e-02	
             44	           12.5	           11.5	            400	 1	   5.1032188382e-05	   5.9634829125e-03	   4.1592595295e-02	   6.9915176429e-02	
             48	           12.5	           11.5	            400	 1	   2.4277573035e-05	   4.1537699601e-03	   3.5197094278e-02	   6.8242404943e-02	
             52	           12.5	           11.5	            400	 1	   1.1512196226e-05	   2.8830982463e-03	   2.9495322482e-02	   6.5436775503e-02	
             56	           12.5	           11.5	            400	 1	   5.4455497130e-06	   1.9957460291e-03	   2.4494448581e-02	   6.1642270790e-02	
