x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.973423	0.81455	-99999	0.295602	0.000716917	0.199624	1.11255e-023	0	1.38662e-009	0.000143538	1.54726e-020	0	0.00238691	0.0295639	1.73733e-025	0.999926	7.44272e-005	3.00086e-015	0.295602	0.30627	0.295694	0.00238691	0	1	0	0	0	0	0.25	0.25	3016	1.00002	-0.0959804	-0.207913	-0.567229	0.294685	0.294707	0.00295543	
0.958475	0.81741	-99999	0.28152	0.000763986	0.161213	7.32841e-023	0	1.30119e-009	0.00012353	9.56397e-020	0	0.0106797	0.0294098	4.53245e-024	0.999927	7.27395e-005	1.63338e-014	0.28152	0.337922	0.281678	0.0106797	0	1	0	0	0	0	0.25	0.25	3017	0.999996	-0.0206944	-0.207913	-0.452592	0.278308	0.278408	0.0125027	
0.984917	0.821581	-99999	0.298579	0.000708277	0.207515	3.8672e-024	0	1.40354e-009	0.000147414	5.44386e-021	0	0.000887894	0.0294179	2.31295e-026	0.999926	7.46055e-005	1.08173e-015	0.298579	0.298811	0.298655	0.000887894	0	1	0	0	0	0	0.25	0.25	3018	1.0001	-0.112503	-0.207913	-0.592712	0.298325	0.298328	0.00105407	
0.988506	0.808594	-99999	0.29943	0.000705792	0.209663	2.47667e-024	0	1.40848e-009	0.000148417	3.49869e-021	0	0.000578286	0.0292931	9.7571e-027	0.999926	7.45871e-005	7.00119e-016	0.29943	0.296322	0.2995	0.000578286	0	1	0	0	0	0	0.25	0.25	3019	1.00018	-0.117331	-0.207913	-0.600321	0.299412	0.299408	0.000594038	
0.984917	0.835644	-99999	0.297133	0.000712376	0.203629	7.54535e-024	0	1.39546e-009	0.000145491	1.05605e-020	0	0.00167509	0.0294473	8.40778e-026	0.999926	7.44869e-005	2.07436e-015	0.297133	0.302255	0.297216	0.00167509	0	1	0	0	0	0	0.25	0.25	3020	1.00002	-0.104633	-0.207913	-0.580644	0.296601	0.296612	0.00200129	
0.975651	0.842675	-99999	0.290844	0.00073138	0.186626	2.74367e-023	0	1.3592e-009	0.000136899	3.74027e-020	0	0.00520985	0.0294974	9.00564e-025	0.999926	7.38779e-005	6.97005e-015	0.290844	0.316903	0.290958	0.00520985	0	1	0	0	0	0	0.25	0.25	3021	0.999902	-0.0705431	-0.207913	-0.528526	0.289156	0.289205	0.00619729	
0.969835	0.857812	-99999	0.272934	0.000800619	0.137969	1.41112e-022	0	1.24166e-009	0.000110788	1.75733e-019	0	0.0155459	0.0294467	1.15537e-023	0.999929	7.16428e-005	2.7329e-014	0.272934	0.357776	0.273129	0.0155459	0	1	0	0	0	0	0.25	0.25	3022	0.999135	0.022575	-0.207913	-0.386158	0.268818	0.268955	0.0176971	
0.964019	0.842675	-99999	0.274681	0.000792512	0.142627	1.25256e-022	0	1.25436e-009	0.000113369	1.57582e-019	0	0.0146362	0.029383	9.87525e-024	0.999928	7.18344e-005	2.50102e-014	0.274681	0.353497	0.27487	0.0146362	0	1	0	0	0	0	0.25	0.25	3023	0.999682	0.0142587	-0.207913	-0.399116	0.270669	0.2708	0.0168011	
0.950657	0.846227	-99999	0.242451	0.001052	0.0557065	1.50691e-021	0	9.44959e-010	5.87769e-005	1.42819e-018	0	0.0325737	0.0297371	1.4827e-022	0.999935	6.56246e-005	1.28642e-013	0.242451	0.428974	0.242763	0.0325737	0	1	0	0	0	0	0.25	0.25	3024	0.998969	0.17638	-0.207913	-0.149679	0.235035	0.235292	0.0360119	
0.949061	0.855517	-99999	0.229102	0.00142379	0.0204593	1.09261e-020	0	6.98205e-010	2.92161e-005	7.65127e-018	0	0.0392572	0.0303776	6.92419e-022	0.99994	5.97508e-005	3.7625e-013	0.229102	0.462437	0.229453	0.0392572	0	1	0	0	0	0	0.25	0.25	3025	0.998304	0.240986	-0.207913	-0.0488568	0.220632	0.220922	0.0429042	
0.941515	0.843932	-99999	0.224982	0.0018004	0.00934971	4.75247e-020	0	5.52151e-010	1.68832e-005	2.63186e-017	0	0.0416674	0.030306	2.0039e-021	0.999945	5.52114e-005	8.09392e-013	0.224982	0.471712	0.225342	0.0416674	0	1	0	0	0	0	0.25	0.25	3026	0.998131	0.261365	-0.207913	-0.0176314	0.216171	0.216471	0.0454116	
0.956473	0.83109	-99999	0.269872	0.000815641	0.129547	1.77412e-022	0	1.21879e-009	0.000105977	2.16869e-019	0	0.0174288	0.0293567	1.57389e-023	0.999929	7.11277e-005	3.24955e-014	0.269872	0.364417	0.270081	0.0174288	0	1	0	0	0	0	0.25	0.25	3027	0.99983	0.0392814	-0.207913	-0.360895	0.265209	0.265363	0.0199149	
0.945113	0.820962	-99999	0.25544	0.000908545	0.0904633	4.97734e-022	0	1.09416e-009	8.24337e-005	5.46216e-019	0	0.0256331	0.0293976	5.22662e-023	0.999932	6.86477e-005	6.59624e-014	0.25544	0.397706	0.255707	0.0256331	0	1	0	0	0	0	0.25	0.25	3028	0.999735	0.11257	-0.207913	-0.248492	0.249151	0.249366	0.028792	
0.93567	0.826566	-99999	0.228664	0.0014602	0.0187149	1.31932e-020	0	6.80791e-010	2.74087e-005	9.00848e-018	0	0.0401396	0.029932	8.24878e-022	0.999941	5.89588e-005	4.21169e-013	0.228664	0.461543	0.229016	0.0401396	0	1	0	0	0	0	0.25	0.25	3029	0.998629	0.244258	-0.207913	-0.0448839	0.220064	0.22036	0.0438908	
0.937672	0.812886	-99999	0.246562	0.000996647	0.0665125	1.03206e-021	0	9.97439e-010	6.6486e-005	1.03247e-018	0	0.0305901	0.0294819	1.07171e-022	0.999934	6.66258e-005	1.03614e-013	0.246562	0.418442	0.246862	0.0305901	0	1	0	0	0	0	0.25	0.25	3030	0.999673	0.156927	-0.207913	-0.180242	0.239401	0.239649	0.0340514	
0.858205	0.822244	-99999	0.225852	0.00135868	0.0266552	3.70223e-021	0	7.3166e-010	3.63234e-005	2.7168e-018	0	0.0243941	0.0420692	1.15604e-022	0.999933	6.76477e-005	1.46705e-013	0.225852	0.519867	0.226149	0.0243941	0	1	0	0	0	0	0.25	0.25	3031	1.17494	0.23505	-0.207922	-0.0349794	0.218649	0.218881	0.0292357	
0.862442	0.838217	-99999	0.218431	0.112084	8.41066e-010	7.59982e-006	0	8.86923e-012	9.45492e-011	6.76044e-005	2.33231e-022	0.0728556	1.92904e-005	2.27127e-007	0.998928	1.19711e-006	0.000535357	0.218431	0.402027	0.218626	0.0734666	0	1	0	0	0	0	0.25	0.25	3032	1.33019	0.310663	-0.207903	0.00852202	0.212435	0.212625	0.0800786	
0.851564	0.832277	-99999	0.21631	0.12157	2.43507e-010	0.000224107	0	8.17715e-012	2.96909e-011	0.001838	1.2511e-018	0.0721596	1.05493e-006	0.000103111	0.97636	4.32257e-007	0.0118195	0.21631	0.372099	0.216482	0.0862474	0	1	0	0	0	0	0.25	0.25	3033	1.36675	0.328866	-0.207892	0.0213952	0.210596	0.210774	0.090938	
0.857487	0.81063	-99999	0.213761	0.0299992	8.48108e-007	6.7475e-013	0	3.31373e-011	2.5518e-008	2.24257e-011	3.2074e-038	0.034036	0.0373153	6.79834e-017	0.999977	2.31694e-005	2.48422e-009	0.213761	0.539365	0.214078	0.034036	0	1	0	0	0	0	0.25	0.25	3034	1.08411	0.297473	-0.207911	0.0573017	0.205466	0.20572	0.0388368	
0.868365	0.81657	-99999	0.211045	0.0560968	1.02417e-007	3.32382e-011	0	1.77211e-011	5.7623e-009	5.90763e-010	3.78658e-035	0.0361001	0.0343502	1.10349e-015	0.999982	1.82946e-005	1.87157e-008	0.211045	0.544054	0.211369	0.0361001	0	1	0	0	0	0	0.25	0.25	3035	1.06567	0.311666	-0.20791	0.078638	0.202418	0.202681	0.040811	
0.871258	0.780577	-99999	0.177489	0.363801	3.35999e-011	0.000871226	0	2.73252e-012	1.22599e-011	0.0023877	1.2647e-019	0.0591024	0.000159621	2.42296e-007	0.996427	1.63125e-006	0.00178578	0.177489	0.594065	0.177788	0.0641476	0	1	0	0	0	0	0.25	0.25	3036	0.991636	0.48366	-0.207913	0.327743	0.166832	0.1671	0.0704437	
0.876658	0.797592	-99999	0.185329	0.31051	1.63737e-010	1.39421e-005	0	3.20149e-012	5.09928e-011	4.47679e-005	4.7593e-024	0.0580867	0.00378996	2.20316e-010	0.999903	4.95995e-006	4.62822e-005	0.185329	0.580588	0.185635	0.0581917	0	1	0	0	0	0	0.25	0.25	3037	0.994379	0.44425	-0.207913	0.270601	0.174995	0.175269	0.0636698	
0.862248	0.78794	-99999	0.184699	0.313746	1.61569e-010	1.38103e-005	0	3.16847e-012	5.08421e-011	4.38873e-005	4.37895e-024	0.0576229	0.00403916	1.98966e-010	0.999906	5.0489e-006	4.44411e-005	0.184699	0.584467	0.184991	0.057725	0	1	0	0	0	0	0.25	0.25	3038	0.995357	0.446166	-0.207913	0.273533	0.174576	0.174839	0.0639443	
0.845166	0.901526	-99999	0.0066243	0.238645	3.63975e-012	0.138401	0	4.16559e-012	8.71183e-013	0.578231	2.96617e-013	0.00220985	2.9934e-009	0.178345	0.497965	2.4927e-008	0.251008	0.0066243	-2.51053	0.00662959	1.32654	0	0.999982	0.196966	0	0	0	0.25	0.250005	3039	2.00561	2.14715	-0.206871	1.45251	0.00615495	0.00615971	1.0899	
0.837322	0.884944	-99999	0.0251411	0.236381	5.98673e-012	0.122601	0	4.20548e-012	1.41934e-012	0.517124	3.52317e-013	0.00838515	1.21093e-008	0.151039	0.513465	4.10847e-008	0.243265	0.0251411	-2.18531	0.0251555	1.19345	0	0.999994	0.129106	0	0	0	0.25	0.250001	3040	1.9895	1.94989	-0.207566	1.32657	0.0241436	0.0241571	0.965983	
0.854358	0.887032	-99999	0.0460224	0.232514	7.8501e-012	0.106324	0	4.27541e-012	1.83068e-012	0.455928	3.21874e-013	0.0153483	2.31504e-008	0.129617	0.529156	5.28388e-008	0.235422	0.0460224	-1.90522	0.0460451	1.07226	0	1	0.0845799	0	0	0	0.25	0.25	3041	1.96598	1.75485	-0.207902	1.18336	0.044602	0.0446233	0.853431	
0.779604	0.917241	-99999	0	0.23617	1.23484e-015	0.150013	0	4.20924e-012	2.92496e-016	0.633314	1.33603e-016	8.97138e-014	1.05319e-019	0.227752	0.479484	7.89226e-012	0.260257	0	-2.99993	8.16306e-012	1.49909	0	0.999999	0.379703	0	0	0	0.25	0.25	3042	1.99985	2.33331	-0.207461	1.49723	-0.000236542	-0.00023674	1.25171	
0.756585	0.91594	-99999	8.84406e-005	0.235728	8.53135e-013	0.150507	0	4.21712e-012	2.01704e-013	0.636589	9.39196e-014	2.94617e-005	3.40879e-011	0.232712	0.478024	5.40563e-009	0.260988	8.84406e-005	-3.0454	8.83907e-005	1.51354	0	0.999999	0.403151	0	0	0	0.25	0.25	3043	1.99968	2.34514	-0.207855	1.4949	9.55905e-005	9.55503e-005	1.26566	
0.768156	0.897229	-99999	0	0.237114	1.28672e-015	0.149599	0	4.19248e-012	3.06004e-016	0.629053	1.35882e-016	1.02852e-013	1.24009e-019	0.219383	0.481909	8.36496e-012	0.25905	0	-2.92416	8.67524e-012	1.47647	0	1.00001	0.340496	0	0	0	0.25	0.249997	3044	2.00096	2.31817	-0.206408	1.50505	-0.00134935	-0.00134996	1.22999	
0.635157	0.841958	-99999	0	0.236202	1.32859e-015	0.14962	0	4.20866e-012	3.14747e-016	0.631569	1.42542e-016	1.11508e-013	1.31355e-019	0.226313	0.479975	8.50368e-012	0.260005	0	-2.98589	8.83999e-012	1.49382	0	0.999985	0.371735	0	0	0	0.25	0.250004	3045	1.99856	2.32777	-0.207136	1.49538	2.90394e-005	2.86063e-005	1.24658	
0.616425	0.863178	-99999	0.000101941	0.235059	8.95026e-013	0.152002	0	4.22912e-012	2.11008e-013	0.644741	1.02657e-013	3.39679e-005	3.82574e-011	0.242815	0.475012	5.5875e-009	0.262496	0.000101941	-3.13955	0.00010191	1.5449	0	1	0.450014	0	0	0	0.25	0.249999	3046	1.99987	2.3749	-0.208121	1.49479	0.000109115	0.00010909	1.29602	
0.619844	0.833689	-99999	0	0.236321	1.37861e-015	0.14969	0	4.20654e-012	3.26761e-016	0.631543	1.47815e-016	1.24891e-013	1.47499e-019	0.225609	0.48015	8.8404e-012	0.259919	0	-2.97985	9.21693e-012	1.49237	0	0.999989	0.368678	0	0	0	0.25	0.250003	3047	1.99883	2.32777	-0.206948	1.49708	-0.000212548	-0.000213022	1.24523	
0.560329	0.942583	-99999	7.85967e-009	0.233112	3.81018e-014	0.157488	0	4.26446e-012	8.90831e-015	0.673594	5.02513e-015	2.62629e-009	2.71587e-015	0.2786	0.465173	2.27194e-010	0.267413	7.85967e-009	-3.47152	8.10613e-009	1.6557	0	1	0.62165	0	0	0	0.25	0.25	3048	2	2.48359	-0.207912	1.49556	7.60499e-009	7.6165e-009	1.40385	
0.578566	0.942431	-99999	1.03296e-008	0.233282	4.17323e-014	0.156949	0	4.26134e-012	9.76428e-015	0.670798	5.43171e-015	3.4491e-009	3.59475e-015	0.275081	0.466085	2.49878e-010	0.266957	1.03296e-008	-3.43904	1.05973e-008	1.64487	0	1	0.60474	0	0	0	0.25	0.25	3049	2	2.47304	-0.207912	1.49556	1.01537e-008	1.01663e-008	1.39331	
0.563222	0.96059	-99999	0	0.232992	1.36466e-015	0.157874	0	4.26664e-012	3.18897e-016	0.675591	1.8168e-016	1.20712e-013	1.24142e-019	0.281117	0.464527	8.11342e-012	0.267736	0	-3.49475	8.47742e-012	1.66344	0	1	0.633753	0	0	0	0.25	0.25	3050	2	2.49113	-0.207912	1.49556	-8.69899e-010	-8.68071e-010	1.41139	
0.359702	0.937871	-99999	3.96106e-009	0.232018	3.02743e-014	0.161365	0	4.28457e-012	7.04501e-015	0.693428	4.37654e-015	1.3247e-009	1.29977e-015	0.303702	0.458962	1.75614e-010	0.270519	3.96106e-009	-3.70258	4.14976e-009	1.73272	0	1	0.7423	0	0	0	0.25	0.25	3051	2	2.55791	-0.207912	1.49556	3.58692e-009	3.5943e-009	1.47817	
0.372055	0.938973	-99999	9.70155e-010	0.23201	1.89915e-014	0.161393	0	4.2847e-012	4.41929e-015	0.693573	2.74726e-015	3.27035e-010	3.20762e-016	0.303886	0.458919	1.10144e-010	0.270541	9.70155e-010	-3.70427	1.09128e-009	1.73328	0	1	0.743242	0	0	0	0.25	0.25	3052	2	2.55845	-0.207912	1.49556	8.11358e-010	8.16193e-010	1.47871	
0.3646	0.946328	-99999	8.96945e-010	0.231951	1.84835e-014	0.161628	0	4.2858e-012	4.29999e-015	0.694758	2.6882e-015	3.01619e-010	2.94952e-016	0.305393	0.458561	1.07032e-010	0.270719	8.96945e-010	-3.71811	1.01192e-009	1.73789	0	1	0.751423	0	0	0	0.25	0.25	3053	2	2.56294	-0.207913	1.49556	7.8528e-010	7.88672e-010	1.48321	
0.351544	0.93244	-99999	7.36503e-009	0.232068	3.72146e-014	0.161166	0	4.28363e-012	8.66196e-015	0.692421	5.35525e-015	2.45969e-009	2.41956e-015	0.302421	0.459267	2.16158e-010	0.270366	7.36503e-009	-3.69082	7.59529e-009	1.7288	0	1	0.735913	0	0	0	0.25	0.25	3054	2	2.55407	-0.207912	1.49556	6.87001e-009	6.87869e-009	1.47434	
0.336429	0.924575	-99999	0	0.232195	1.05856e-015	0.160681	0	4.2813e-012	2.46522e-016	0.689964	1.50631e-016	5.65622e-014	5.59894e-020	0.299301	0.460016	6.16866e-012	0.269992	0	-3.66215	6.3398e-012	1.71924	0	1	0.720743	0	0	0	0.25	0.25	3055	2	2.54482	-0.207912	1.49556	-1.19413e-008	-1.19511e-008	1.46508	
0.352042	0.922651	-99999	1.14818e-008	0.232183	4.31561e-014	0.160725	0	4.28151e-012	1.00498e-014	0.690185	6.14725e-015	3.83296e-009	3.79199e-015	0.299582	0.459948	2.51413e-010	0.270026	1.14818e-008	-3.66474	1.17504e-008	1.7201	0	1	0.722273	0	0	0	0.25	0.25	3056	2	2.54564	-0.207912	1.49556	1.09668e-008	1.0979e-008	1.4659	
0.344089	0.939795	-99999	2.21053e-009	0.232008	2.49118e-014	0.161401	0	4.28474e-012	5.79689e-015	0.693611	3.60431e-015	7.38141e-010	7.23912e-016	0.303934	0.458907	1.44473e-010	0.270547	2.21053e-009	-3.70472	2.35893e-009	1.73343	0	1	0.743607	0	0	0	0.25	0.25	3057	2	2.55861	-0.207912	1.49556	2.17864e-009	2.18197e-009	1.47887	
0.330669	0.945841	-99999	0	0.231997	1.14336e-015	0.161447	0	4.28495e-012	2.66042e-016	0.693844	1.656e-016	7.13685e-014	6.99516e-020	0.304231	0.458837	6.62872e-012	0.270582	0	-3.70744	6.8444e-012	1.73433	0	1	0.74532	0	0	0	0.25	0.25	3058	2	2.55951	-0.207912	1.49556	-2.82613e-009	-2.82553e-009	1.47977	
0.338828	0.951272	-99999	3.23475e-010	0.231936	1.30277e-014	0.161687	0	4.28607e-012	3.03057e-015	0.695057	1.89729e-015	1.05623e-010	1.03211e-016	0.305774	0.458471	7.54103e-011	0.270764	3.23475e-010	-3.72161	3.92298e-010	1.73906	0	1	0.753983	0	0	0	0.25	0.25	3059	2	2.56406	-0.207913	1.49556	3.91289e-010	3.92461e-010	1.48432	
0.320904	0.946681	-99999	0	0.232019	3.35882e-015	0.16136	0	4.28454e-012	7.81621e-016	0.693403	4.85505e-016	1.80905e-012	1.77511e-018	0.303671	0.45897	1.94843e-011	0.270515	0	-3.70229	2.49161e-011	1.73262	0	1	0.742463	0	0	0	0.25	0.25	3060	2	2.55785	-0.207912	1.49556	-1.13991e-009	-1.12669e-009	1.47811	
0.326165	0.935203	-99999	0	0.232114	1.49588e-015	0.160988	0	4.28278e-012	3.48245e-016	0.691523	2.14381e-016	1.59696e-013	1.5745e-019	0.301281	0.45954	8.69902e-012	0.27023	0	-3.68034	9.18016e-012	1.7253	0	1	0.730213	0	0	0	0.25	0.25	3061	2	2.55071	-0.207912	1.49556	-6.21916e-009	-6.21302e-009	1.47098	
0.326663	0.925415	-99999	0	0.232226	1.51574e-015	0.160562	0	4.28072e-012	3.53038e-016	0.68936	2.15092e-016	1.66022e-013	1.64596e-019	0.298534	0.460201	8.83995e-012	0.2699	0	-3.65511	9.3401e-012	1.71689	0	1	0.717074	0	0	0	0.25	0.25	3062	2	2.54256	-0.207912	1.49556	-1.21427e-008	-1.2136e-008	1.46282	
0.311951	0.921477	-99999	1.38863e-008	0.232347	4.61209e-014	0.160112	0	4.27849e-012	1.07478e-014	0.687071	6.47647e-015	4.6738e-009	4.66121e-015	0.295631	0.460905	2.69815e-010	0.269547	1.38863e-008	-3.62842	1.42913e-008	1.70799	0	1	0.703016	0	0	0	0.25	0.25	3063	2	2.53399	-0.207912	1.49556	8.8072e-009	8.89805e-009	1.45425	
0.322215	0.910849	-99999	0	0.232437	2.74852e-015	0.159785	0	4.27684e-012	6.40753e-016	0.6854	3.83e-016	9.8868e-013	9.90332e-019	0.293513	0.461424	1.6116e-011	0.269288	0	-3.60893	1.90859e-011	1.7015	0	1	0.692967	0	0	0	0.25	0.25	3064	2	2.52778	-0.207912	1.49556	-2.22789e-008	-2.22344e-008	1.44804	
0.257074	0.891896	-99999	1.57836e-005	0.233714	4.80709e-013	0.155632	0	4.25346e-012	1.12682e-013	0.663938	6.05552e-014	5.26609e-006	5.59668e-012	0.26651	0.468355	2.90842e-009	0.265822	1.57836e-005	-3.35975	1.58012e-005	1.61842	0	1	0.561688	0	0	0	0.25	0.25	3065	2	2.44728	-0.207912	1.49547	1.32217e-005	1.32341e-005	1.36759	
0.249015	0.883248	-99999	3.51473e-005	0.234223	6.27864e-013	0.154189	0	4.24422e-012	1.47496e-013	0.656354	7.62468e-014	1.17266e-005	1.27447e-011	0.257079	0.470933	3.84467e-009	0.264533	3.51473e-005	-3.27231	3.51837e-005	1.58925	0	1	0.517157	0	0	0	0.25	0.25	3066	2	2.41888	-0.207912	1.49536	2.94557e-005	2.94834e-005	1.33926	
0.261963	0.881134	-99999	1.99152e-005	0.233919	5.19496e-013	0.155041	0	4.24973e-012	1.21881e-013	0.660839	6.44725e-014	6.64449e-006	7.12592e-012	0.262642	0.469402	3.15842e-009	0.265299	1.99152e-005	-3.32392	1.99366e-005	1.60647	0	1	0.543002	0	0	0	0.25	0.25	3067	2	2.43565	-0.207912	1.49545	1.66102e-005	1.66256e-005	1.35597	
0.233053	0.913346	-99999	6.4716e-005	0.233851	7.69534e-013	0.155175	0	4.25098e-012	1.8049e-013	0.661605	9.58644e-014	2.15905e-005	2.30941e-011	0.263716	0.469117	4.67163e-009	0.265441	6.4716e-005	-3.33372	6.47763e-005	1.60968	0	1	0.547991	0	0	0	0.25	0.25	3068	2	2.43864	-0.207912	1.49517	5.6594e-005	5.66428e-005	1.35913	
0.233473	0.900233	-99999	8.43783e-005	0.234221	8.40809e-013	0.154131	0	4.24426e-012	1.97519e-013	0.656113	1.01995e-013	2.81506e-005	3.06042e-011	0.256905	0.47099	5.14908e-009	0.264505	8.43783e-005	-3.27053	8.44569e-005	1.58859	0	1	0.515522	0	0	0	0.25	0.25	3069	2	2.4181	-0.207912	1.49505	7.32953e-005	7.33595e-005	1.33866	
0.243706	0.907124	-99999	2.16541e-005	0.233673	5.34141e-013	0.155744	0	4.25422e-012	1.25184e-013	0.664533	6.7479e-014	7.2246e-006	7.66449e-012	0.267271	0.468152	3.22858e-009	0.265924	2.16541e-005	-3.36677	2.1677e-005	1.62075	0	1	0.564978	0	0	0	0.25	0.25	3070	2	2.44953	-0.207912	1.49543	1.84045e-005	1.84213e-005	1.36986	
0.213308	0.96784	-99999	0.000489314	0.233674	1.51208e-012	0.155108	0	4.25419e-012	3.54383e-013	0.661814	1.88689e-013	0.000163232	1.73887e-010	0.26508	0.46882	9.1529e-009	0.26559	0.000489314	-3.3449	0.000489707	1.61284	0	1	0.556658	0	0	0	0.25	0.25	3071	2	2.44034	-0.207912	1.49243	0.000447283	0.000447634	1.36239	
0.22737	0.967873	-99999	0.000155816	0.233137	1.03115e-012	0.157189	0	4.264e-012	2.41112e-013	0.67224	1.35162e-013	5.19795e-005	5.38896e-011	0.277303	0.465534	6.15531e-009	0.267233	0.000155816	-3.45902	0.000155945	1.65132	0	1	0.614303	0	0	0	0.25	0.25	3072	2	2.47876	-0.207912	1.49457	0.000141625	0.000141737	1.39958	
0.220312	0.97907	-99999	0.000351675	0.233331	1.3536e-012	0.15631	0	4.26044e-012	3.16774e-013	0.667924	1.73888e-013	0.000117315	1.22924e-010	0.272386	0.46685	8.12328e-009	0.266575	0.000351675	-3.41293	0.000351953	1.6357	0	1	0.591168	0	0	0	0.25	0.25	3073	2	2.46295	-0.207912	1.49331	0.000322459	0.000322706	1.3845	
0.240517	0.966349	-99999	4.0334e-005	0.232765	6.56649e-013	0.158574	0	4.27081e-012	1.53298e-013	0.679248	8.89352e-014	1.34557e-005	1.36965e-011	0.285838	0.463337	3.88265e-009	0.268331	4.0334e-005	-3.53813	4.0371e-005	1.67784	0	1	0.655195	0	0	0	0.25	0.25	3074	2	2.50476	-0.207912	1.49531	3.61207e-005	3.61504e-005	1.42517	
0.233512	0.95512	-99999	5.33359e-005	0.233078	7.21058e-013	0.15752	0	4.26507e-012	1.68561e-013	0.673825	9.52097e-014	1.77933e-005	1.83808e-011	0.27903	0.465071	4.29675e-009	0.267464	5.33359e-005	-3.47531	5.33842e-005	1.65689	0	1	0.622058	0	0	0	0.25	0.25	3075	2	2.48449	-0.207912	1.49523	4.74607e-005	4.74999e-005	1.40494	
0.225962	0.947458	-99999	0.000100579	0.233447	8.91257e-013	0.156304	0	4.25832e-012	2.08679e-013	0.667569	1.14255e-013	3.35536e-005	3.52641e-011	0.271286	0.467098	5.35948e-009	0.266451	0.000100579	-3.40363	0.000100666	1.63293	0	1	0.584565	0	0	0	0.25	0.25	3076	2	2.46112	-0.207912	1.49494	8.97259e-005	8.97994e-005	1.38174	
0.214131	0.946548	-99999	0.00028003	0.233928	1.25477e-012	0.154672	0	4.24958e-012	2.94396e-013	0.659239	1.5459e-013	9.34183e-005	1.00448e-010	0.261315	0.469808	7.63614e-009	0.265096	0.00028003	-3.31074	0.000280263	1.60173	0	1	0.537528	0	0	0	0.25	0.25	3077	2	2.43026	-0.207912	1.4938	0.000251952	0.000252155	1.35153	
0.219728	0.937362	-99999	0.000165589	0.233882	1.05283e-012	0.154953	0	4.25042e-012	2.46968e-013	0.660569	1.30524e-013	5.52413e-005	5.92202e-011	0.262682	0.469415	6.39806e-009	0.265292	0.000165589	-3.3238	0.00016573	1.60623	0	1	0.54324	0	0	0	0.25	0.25	3078	2	2.43499	-0.207912	1.49453	0.000147652	0.000147773	1.35585	
0.239109	0.945934	-99999	2.68919e-005	0.233067	5.73855e-013	0.157593	0	4.26527e-012	1.34143e-013	0.67417	7.5893e-014	8.9716e-006	9.26085e-012	0.279397	0.464973	3.41836e-009	0.267514	2.68919e-005	-3.47878	2.69183e-005	1.65808	0	1	0.623512	0	0	0	0.25	0.25	3079	2	2.48573	-0.207912	1.4954	2.36492e-005	2.36694e-005	1.40609	
0.237422	0.929255	-99999	3.61626e-005	0.233398	6.33619e-013	0.156544	0	4.25923e-012	1.48324e-013	0.668736	8.16709e-014	1.20645e-005	1.2644e-011	0.272583	0.466745	3.80489e-009	0.266627	3.61626e-005	-3.41584	3.61974e-005	1.63709	0	1	0.590517	0	0	0	0.25	0.25	3080	2	2.46535	-0.207912	1.49534	3.16583e-005	3.16855e-005	1.38574	
0.244973	0.936916	-99999	1.70564e-005	0.233062	4.93036e-013	0.157622	0	4.26536e-012	1.15249e-013	0.674309	6.52463e-014	5.69045e-006	5.8721e-012	0.279546	0.464933	2.9365e-009	0.267534	1.70564e-005	-3.48019	1.70743e-005	1.65856	0	1	0.624201	0	0	0	0.25	0.25	3081	2	2.48623	-0.207912	1.49546	1.48493e-005	1.48623e-005	1.40655	
0.227189	0.922364	-99999	0.000102845	0.233884	8.98122e-013	0.155029	0	4.25037e-012	2.1068e-013	0.660886	1.11503e-013	3.43105e-005	3.67662e-011	0.262916	0.469341	5.45722e-009	0.26533	0.000102845	-3.32618	0.000102937	1.60711	0	1	0.54455	0	0	0	0.25	0.25	3082	2	2.43604	-0.207912	1.49493	9.09189e-005	9.09954e-005	1.35666	
0.215359	0.921453	-99999	0.000243764	0.234366	1.19803e-012	0.153542	0	4.24164e-012	2.81609e-013	0.653201	1.43313e-013	8.13214e-005	8.90787e-011	0.253687	0.471917	7.36476e-009	0.264042	0.000243764	-3.24013	0.000243972	1.57824	0	1	0.501035	0	0	0	0.25	0.25	3083	2	2.40759	-0.207912	1.49405	0.000216854	0.000217033	1.32872	
0.20866	0.908765	-99999	0.000532928	0.235052	1.55582e-012	0.151484	0	4.22925e-012	3.66784e-013	0.642564	1.76651e-013	0.000177789	2.00888e-010	0.241222	0.475554	9.72291e-009	0.262223	0.000532928	-3.12325	0.000533378	1.53889	0	1	0.443843	0	0	0	0.25	0.25	3084	2	2.36861	-0.207912	1.49223	0.000475713	0.000476107	1.29078	
0.201198	0.923764	-99999	0.000800189	0.235106	1.7828e-012	0.151028	0	4.22828e-012	4.2039e-013	0.640482	2.00415e-013	0.000266946	3.02959e-010	0.23933	0.47616	1.11633e-008	0.26192	0.000800189	-3.1047	0.00080085	1.53236	0	1	0.435593	0	0	0	0.25	0.25	3085	2	2.36145	-0.207912	1.49053	0.000719386	0.000719971	1.28459	
