x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.1443	0.193266	-99999	0.160924	0.213254	6.05571e-012	0.274863	0.122256	4.66155e-012	1.29524e-012	1.28509	6.06229e-012	0.0128885	4.47614e-009	1.73001	0.341788	2.03123e-008	0.329106	0.160924	-15.8477	0.0386657	5.36197	0.122256	1	5.72864	99.9698	0	0	0.25	0.25	371	19.4766	0.669816	0.844107	4.80478	-0.207909	-3.95454e-005	0.162298	0.0386062	4.98113	0.12369	
1.1	0.15	1	0.153576	0.215495	5.83233e-012	0.296881	0.114672	4.61308e-012	1.26057e-012	1.3736	7.05597e-012	0.0129676	4.43944e-009	1.85638	1.2201	7.20596e-008	4.38995	0.153576	-29.1272	0.0389029	9.78617	0.114672	10	5.80245	99.9737	0	0	3.92857	0.392857	372	19.4952	0.665277	0.768159	5.15408	-0.207908	-4.11463e-005	0.155026	0.0389123	5.33709	0.116112	
1.05	0.2375	1	0.162621	0.213282	6.08711e-012	0.275008	0.123307	4.66093e-012	1.30212e-012	1.2856	6.10015e-012	0.0131039	4.55213e-009	1.73001	1.24635	7.44835e-008	4.37682	0.162621	-27.9905	0.0393117	9.41055	0.123307	10	5.76962	99.9698	0	0	5	0.5	373	19.4767	0.669759	0.816317	4.80554	-0.207909	-3.87464e-005	0.163987	0.0392435	4.97893	0.124741	
1.16726	0.224401	-99999	0.163753	0.212407	6.13605e-012	0.266888	0.125311	4.68015e-012	1.3072e-012	1.25278	5.71366e-012	0.0128136	4.4749e-009	1.68386	0.344168	2.0479e-008	0.327916	0.163753	-15.4438	0.0384408	5.22812	0.125311	1	5.70185	99.9681	0	0	0.25	0.25	374	19.4697	0.671545	0.872483	4.67643	-0.207909	-3.8893e-005	0.165098	0.038354	4.85049	0.126742	
1.16401	0.253838	-99999	0.166134	0.211821	6.1975e-012	0.261455	0.127757	4.69309e-012	1.31665e-012	1.23067	5.48584e-012	0.0127915	4.48508e-009	1.65211	0.345845	2.06134e-008	0.327077	0.166134	-15.1658	0.0383747	5.13621	0.127757	1	5.69397	99.9669	0	0	0.25	0.25	375	19.465	0.672745	0.886571	4.58858	-0.207909	-3.82378e-005	0.167455	0.0382663	4.76045	0.129187	
1.05474	0.296676	1	0.16891	0.211631	6.26918e-012	0.259582	0.129612	4.6973e-012	1.33069e-012	1.22295	5.4504e-012	0.0130986	4.60106e-009	1.64025	1.26652	7.61561e-008	4.36674	0.16891	-27.1812	0.0392959	9.14287	0.129612	10	5.74062	99.9667	0	0	5	0.5	376	19.4634	0.673135	0.857422	4.55727	-0.207909	-3.71059e-005	0.170215	0.0391712	4.72458	0.131042	
1.07833	0.2625	1	0.165158	0.212579	6.16013e-012	0.268355	0.12592	4.67636e-012	1.3134e-012	1.25865	5.81239e-012	0.0130786	4.56457e-009	1.69145	1.25486	7.51428e-008	4.37257	0.165158	-27.6431	0.0392359	9.29556	0.12592	10	5.7543	99.9685	0	0	5	0.5	377	19.471	0.671194	0.837823	4.69866	-0.207909	-3.81214e-005	0.166498	0.0391442	4.86973	0.127352	
1.05398	0.315967	1	0.170826	0.211125	6.32447e-012	0.254998	0.131569	4.70856e-012	1.33921e-012	1.20423	5.26245e-012	0.0130849	4.61213e-009	1.61344	1.27281	7.6657e-008	4.36359	0.170826	-26.9391	0.0392547	9.06279	0.131569	10	5.73187	99.9658	0	0	5	0.5	378	19.4594	0.674174	0.869541	4.48306	-0.207909	-3.65974e-005	0.172112	0.0391127	4.64858	0.132997	
1.04025	0.331683	1	0.173834	0.210345	6.41249e-012	0.24806	0.134613	4.72602e-012	1.35284e-012	1.17581	4.98517e-012	0.0130728	4.63276e-009	1.57271	1.28262	7.74584e-008	4.35869	0.173834	-26.5709	0.0392186	8.94106	0.134613	10	5.71961	99.9643	0	0	5	0.5	379	19.4533	0.675781	0.885272	4.37042	-0.207909	-3.57769e-005	0.175091	0.0390495	4.53309	0.136039	
1	0.28125	1	0.173943	0.210409	6.41157e-012	0.248597	0.134606	4.72458e-012	1.35305e-012	1.178	5.01084e-012	0.0131114	4.64483e-009	1.57571	1.28188	7.74725e-008	4.35906	0.173943	-26.598	0.0393344	8.95019	0.134606	10	5.72242	99.9644	0	0	3.75	0.375	380	19.4538	0.675649	0.873041	4.37907	-0.207909	-3.5672e-005	0.1752	0.0391655	4.5414	0.136033	
1	0.309375	1	0.177487	0.209447	6.51763e-012	0.240245	0.13828	4.74628e-012	1.36915e-012	1.14365	4.68239e-012	0.0130684	4.66063e-009	1.52655	1.29413	7.84212e-008	4.35294	0.177487	-26.1531	0.0392053	8.803	0.13828	10	5.70623	99.9625	0	0	3.92857	0.392857	381	19.4463	0.67764	0.895099	4.2429	-0.207909	-3.47243e-005	0.17871	0.0390039	4.40204	0.139704	
1.02988	0.305356	1	0.170394	0.211279	6.31183e-012	0.256374	0.131047	4.70513e-012	1.33751e-012	1.20985	5.32193e-012	0.0131149	4.61804e-009	1.62143	1.27092	7.65569e-008	4.36454	0.170394	-27.0112	0.0393449	9.08675	0.131047	10	5.73643	99.9661	0	0	5	0.5	382	19.4606	0.673858	0.861645	4.50541	-0.207909	-3.66805e-005	0.171685	0.0392075	4.67117	0.132476	
1.0589	0.274315	1	0.166917	0.212152	6.21094e-012	0.264372	0.127615	4.68577e-012	1.32157e-012	1.24246	5.6484e-012	0.0131002	4.5854e-009	1.6682	1.26009	7.56217e-008	4.36995	0.166917	-27.4334	0.0393006	9.22628	0.127615	10	5.74921	99.9677	0	0	5	0.5	383	19.4676	0.672067	0.845146	4.63457	-0.207909	-3.76335e-005	0.168241	0.0391938	4.8038	0.129045	
1.07835	0.2375	1	0.162108	0.213367	6.07285e-012	0.275831	0.122891	4.65908e-012	1.29959e-012	1.28893	6.13094e-012	0.0130717	4.53821e-009	1.73486	1.24531	7.43353e-008	4.37735	0.162108	-28.0342	0.0392153	9.42491	0.122891	10	5.76792	99.9699	0	0	5	0.5	384	19.4774	0.669587	0.81852	4.81867	-0.207909	-3.89187e-005	0.163478	0.0391507	4.99275	0.124325	
1.12102	0.189181	-99999	0.160138	0.213605	6.0272e-012	0.27819	0.121298	4.6539e-012	1.29126e-012	1.29851	6.21459e-012	0.012946	4.48629e-009	1.74902	0.340825	2.02593e-008	0.329587	0.160138	-16.0141	0.0388379	5.41728	0.121298	1	5.74877	99.9704	0	0	0.25	0.25	385	19.4794	0.669103	0.827619	4.85806	-0.207909	-3.96336e-005	0.161522	0.0387873	5.03482	0.122733	
1.03551	0.281534	1	0.16876	0.21171	6.26337e-012	0.260289	0.129406	4.69556e-012	1.32995e-012	1.22583	5.48183e-012	0.0131173	4.60533e-009	1.64431	1.26557	7.61132e-008	4.36721	0.16876	-27.2178	0.0393519	9.15507	0.129406	10	5.74351	99.9669	0	0	5	0.5	386	19.464	0.672973	0.851598	4.56869	-0.207909	-3.71137e-005	0.170067	0.0392291	4.73602	0.130836	
1.06017	0.254524	1	0.164512	0.212778	6.14149e-012	0.270217	0.125212	4.67199e-012	1.31065e-012	1.2662	5.89419e-012	0.0130991	4.56576e-009	1.70223	1.25245	7.4982e-008	4.37377	0.164512	-27.7402	0.0392974	9.32774	0.125212	10	5.75995	99.9689	0	0	5	0.5	387	19.4726	0.670788	0.830176	4.72865	-0.207909	-3.8266e-005	0.165859	0.0392121	4.90022	0.126645	
1.0427	0.263333	1	0.166152	0.212381	6.18814e-012	0.266493	0.126799	4.68071e-012	1.31814e-012	1.25108	5.73942e-012	0.013117	4.58432e-009	1.68051	1.2573	7.54211e-008	4.37135	0.166152	-27.5443	0.039351	9.26305	0.126799	10	5.75466	99.9682	0	0	5	0.5	388	19.4694	0.671598	0.836787	4.66876	-0.207909	-3.78108e-005	0.167484	0.0392515	4.83863	0.128231	
1	0.253125	1	0.170555	0.211315	6.31043e-012	0.256681	0.13116	4.70432e-012	1.33744e-012	1.21109	5.33619e-012	0.0131309	4.62291e-009	1.62308	1.27051	7.65552e-008	4.36474	0.170555	-27.0261	0.0393928	9.0918	0.13116	10	5.7378	99.9661	0	0	3.75	0.375	389	19.4609	0.673783	0.852222	4.51018	-0.207909	-3.65717e-005	0.171846	0.0392547	4.67568	0.132589	
1.1	0.175	1	0.15781	0.21443	5.95056e-012	0.286189	0.118761	4.63599e-012	1.27976e-012	1.3307	6.57792e-012	0.0130157	4.48699e-009	1.79483	1.2326	7.31778e-008	4.3837	0.15781	-28.5739	0.0390472	9.60326	0.118761	10	5.78331	99.9718	0	0	3.75	0.375	390	19.4862	0.667429	0.794978	4.98409	-0.207908	-4.00604e-005	0.15922	0.0390198	5.1627	0.120198	
1.13915	0.154228	-99999	0.157176	0.214225	5.95395e-012	0.284271	0.118471	4.64043e-012	1.27927e-012	1.32305	6.47497e-012	0.0129011	4.45188e-009	1.78445	0.339078	2.00843e-008	0.330461	0.157176	-16.3242	0.0387035	5.51959	0.118471	1	5.74788	99.9717	0	0	0.25	0.25	391	19.4846	0.667844	0.817835	4.95546	-0.207908	-4.05087e-005	0.158586	0.0386778	5.13537	0.119907	
1.01769	0.289901	1	0.170799	0.211201	6.3215e-012	0.255668	0.131438	4.70686e-012	1.33907e-012	1.20696	5.29389e-012	0.0131198	4.62233e-009	1.61724	1.2719	7.66493e-008	4.36405	0.170799	-26.9734	0.0393594	9.07428	0.131438	10	5.73551	99.9659	0	0	5	0.5	392	19.46	0.674017	0.860222	4.4939	-0.207909	-3.65481e-005	0.172087	0.0392186	4.65923	0.132866	
1.01978	0.2648	1	0.167441	0.212086	6.22325e-012	0.263741	0.128048	4.68723e-012	1.32378e-012	1.23988	5.62623e-012	0.0131305	4.59837e-009	1.6644	1.26095	7.5752e-008	4.36953	0.167441	-27.3991	0.0393914	9.21508	0.128048	10	5.75069	99.9676	0	0	5	0.5	393	19.467	0.672202	0.839566	4.62437	-0.207909	-3.74366e-005	0.168762	0.0392809	4.7929	0.129479	
1.07726	0.1875	1	0.156137	0.214906	5.90309e-012	0.290913	0.11704	4.62573e-012	1.27237e-012	1.34967	6.79345e-012	0.0130315	4.47868e-009	1.82197	1.22702	7.27474e-008	4.38649	0.156137	-28.8178	0.0390946	9.68404	0.11704	10	5.7965	99.9727	0	0	5	0.5	394	19.4902	0.666466	0.778995	5.05937	-0.207908	-4.04468e-005	0.157564	0.0390828	5.23951	0.118479	
1.13558	0.174557	-99999	0.159029	0.213782	6.00224e-012	0.279941	0.1203	4.65003e-012	1.28698e-012	1.3056	6.28551e-012	0.0129092	4.46781e-009	1.75936	0.340314	2.01954e-008	0.329843	0.159029	-16.1046	0.0387275	5.44701	0.1203	1	5.74231	99.9708	0	0	0.25	0.25	395	19.4809	0.668742	0.828183	4.88617	-0.207908	-4.00051e-005	0.160422	0.0386856	5.06424	0.121735	
1.11775	0.17136	-99999	0.15813	0.214147	5.97027e-012	0.283461	0.119273	4.64211e-012	1.28231e-012	1.31976	6.44675e-012	0.0129517	4.47235e-009	1.77946	0.339316	2.01316e-008	0.330342	0.15813	-16.2805	0.0388551	5.50544	0.119273	1	5.7613	99.9714	0	0	0.25	0.25	396	19.4839	0.668002	0.812106	4.94234	-0.207908	-4.01307e-005	0.159533	0.0388227	5.12102	0.120709	
1.35	0	-99999	0.146828	0.216215	5.72311e-012	0.304586	0.108608	4.59771e-012	1.24109e-012	1.40455	7.37789e-012	0.0127396	4.33702e-009	1.90252	0.33354	1.95246e-008	0.33323	0.146828	-17.3572	0.0382187	5.86015	0.108608	1	5.73696	99.9761	0	0	0.25	0.25	397	19.5016	0.663828	0.785845	5.27965	-0.207908	-4.36593e-005	0.14833	0.0382798	5.47063	0.110049	
1.02164	0.239063	1	0.163821	0.213022	6.11904e-012	0.272511	0.124441	4.66664e-012	1.30735e-012	1.27548	5.99586e-012	0.013126	4.56796e-009	1.71543	1.24953	7.47903e-008	4.37524	0.163821	-27.8591	0.039378	9.36721	0.124441	10	5.76679	99.9693	0	0	5	0.5	398	19.4746	0.67029	0.817932	4.76544	-0.207909	-3.83917e-005	0.165176	0.0392998	4.93752	0.125874	
1	0.16875	1	0.15899	0.214312	5.97268e-012	0.284979	0.119757	4.63853e-012	1.28382e-012	1.3258	6.53329e-012	0.0130771	4.51247e-009	1.78749	1.2341	7.34184e-008	4.38295	0.15899	-28.508	0.0392315	9.5818	0.119757	10	5.78894	99.9715	0	0	3.75	0.375	399	19.4852	0.667667	0.782278	4.96453	-0.207908	-3.95985e-005	0.160392	0.0391956	5.1416	0.121195	
1.05864	0.169309	1	0.154114	0.215432	5.84461e-012	0.296225	0.115095	4.61442e-012	1.26285e-012	1.37096	7.03218e-012	0.0130057	4.4546e-009	1.85248	1.22086	7.21938e-008	4.38957	0.154114	-29.092	0.0390172	9.77471	0.115095	10	5.80669	99.9736	0	0	5	0.5	400	19.4947	0.665403	0.764458	5.14366	-0.207908	-4.0948e-005	0.15556	0.039023	5.32591	0.116536	
1.05677	0.19527	1	0.157117	0.214688	5.92935e-012	0.288731	0.117953	4.63041e-012	1.27674e-012	1.34091	6.69837e-012	0.0130542	4.49298e-009	1.80934	1.22959	7.30023e-008	4.3852	0.157117	-28.7043	0.0391626	9.64658	0.117953	10	5.79437	99.9723	0	0	5	0.5	401	19.4884	0.666906	0.781999	5.02465	-0.207908	-4.01696e-005	0.158535	0.0391426	5.20369	0.119391	
1.02933	0.196034	1	0.157889	0.214536	5.94757e-012	0.287211	0.118682	4.63369e-012	1.27975e-012	1.33479	6.6321e-012	0.0130685	4.50259e-009	1.80049	1.23141	7.31795e-008	4.3843	0.157889	-28.6248	0.0392056	9.62034	0.118682	10	5.79291	99.972	0	0	5	0.5	402	19.4871	0.667213	0.782029	5.00033	-0.207908	-3.99326e-005	0.1593	0.0391792	5.17853	0.120119	
1	0.196875	1	0.162572	0.213398	6.07743e-012	0.276083	0.123208	4.65842e-012	1.30076e-012	1.28992	6.14888e-012	0.0131208	4.55501e-009	1.73604	1.24502	7.44066e-008	4.37749	0.162572	-28.0449	0.0393626	9.4287	0.123208	10	5.77344	99.9699	0	0	3.92857	0.392857	403	19.4776	0.669524	0.803696	4.8225	-0.207909	-3.86696e-005	0.16394	0.0392956	4.99583	0.124643	
1.01797	0.221021	1	0.161949	0.213517	6.06364e-012	0.277238	0.122601	4.65582e-012	1.29853e-012	1.2946	6.19843e-012	0.0131154	4.54934e-009	1.74282	1.24357	7.42749e-008	4.37822	0.161949	-28.1058	0.0393464	9.44881	0.122601	10	5.77547	99.9702	0	0	5	0.5	404	19.4786	0.669282	0.804963	4.84115	-0.207909	-3.88684e-005	0.163323	0.0392847	5.01511	0.124036	
1.04942	0.144972	1	0.150357	0.216372	5.737e-012	0.305905	0.111579	4.59439e-012	1.245e-012	1.40962	7.47065e-012	0.0129254	4.40035e-009	1.90796	1.21	7.11567e-008	4.395	0.150357	-29.5903	0.0387762	9.93937	0.111579	10	5.82312	99.9751	0	0	5	0.5	405	19.5027	0.663514	0.741105	5.29667	-0.207908	-4.18972e-005	0.151838	0.0388139	5.48307	0.113023	
1.1	0.125	1	0.150039	0.216372	5.73336e-012	0.305931	0.111331	4.59438e-012	1.24422e-012	1.40973	7.46779e-012	0.012902	4.39205e-009	1.90827	1.20996	7.11092e-008	4.39502	0.150039	-29.593	0.038706	9.94013	0.111331	10	5.81801	99.9751	0	0	3.75	0.375	406	19.5027	0.663513	0.746353	5.29721	-0.207908	-4.2046e-005	0.151522	0.0387457	5.48406	0.112775	
1	0.1125	1	0.150767	0.216348	5.73856e-012	0.305636	0.112009	4.59488e-012	1.24521e-012	1.40853	7.45621e-012	0.012919	4.3992e-009	1.90625	1.21032	7.11716e-008	4.39484	0.150767	-29.5751	0.038757	9.93443	0.112009	10	5.82322	99.9748	0	0	3.75	0.375	407	19.5025	0.663561	0.73535	5.29204	-0.207908	-4.17199e-005	0.152246	0.0387912	5.47807	0.113453	
1.04859	0.215598	1	0.159657	0.214054	6.00117e-012	0.282467	0.120401	4.64414e-012	1.28838e-012	1.3157	6.42334e-012	0.0130849	4.5224e-009	1.77317	1.23712	7.36816e-008	4.38144	0.159657	-28.379	0.0392547	9.53903	0.120401	10	5.78369	99.9712	0	0	5	0.5	408	19.4831	0.668191	0.796694	4.92481	-0.207908	-3.95058e-005	0.161052	0.0392126	5.10119	0.121837	
1.03522	0.227458	1	0.161847	0.213511	6.0633e-012	0.277199	0.122515	4.65593e-012	1.29842e-012	1.29445	6.19604e-012	0.0131101	4.5475e-009	1.74265	1.24361	7.4268e-008	4.37819	0.161847	-28.1043	0.0393305	9.44826	0.122515	10	5.77484	99.9702	0	0	5	0.5	409	19.4786	0.669293	0.808026	4.8406	-0.207909	-3.89223e-005	0.163221	0.0392695	5.0147	0.123949	
1.1536	0.120633	-99999	0.154239	0.214883	5.88e-012	0.290831	0.115627	4.62621e-012	1.26726e-012	1.34943	6.76398e-012	0.0128702	4.42171e-009	1.82246	0.337245	1.99102e-008	0.331377	0.154239	-16.6569	0.0386106	5.62943	0.115627	1	5.7527	99.973	0	0	0.25	0.25	410	19.4901	0.666511	0.804036	5.06019	-0.207908	-4.13332e-005	0.155677	0.0386103	5.24315	0.117065	
1.12115	0.1375	-99999	0.154287	0.215085	5.86659e-012	0.292796	0.115534	4.62187e-012	1.26556e-012	1.35728	6.86047e-012	0.0129171	4.43294e-009	1.83335	0.336719	1.98897e-008	0.33164	0.154287	-16.7523	0.0387514	5.66133	0.115534	1	5.77548	99.9731	0	0	0.25	0.25	411	19.4918	0.666104	0.789517	5.0911	-0.207908	-4.11466e-005	0.155727	0.0387525	5.27373	0.116973	
1.06583	0.1125	1	0.146012	0.217404	5.61816e-012	0.316857	0.107566	4.57258e-012	1.22503e-012	1.45315	7.97687e-012	0.0128149	4.33395e-009	1.97056	1.19823	6.99969e-008	4.40089	0.146012	-30.1517	0.0384449	10.1248	0.107566	10	5.83984	99.9767	0	0	5	0.5	412	19.5117	0.661447	0.717786	5.46913	-0.207908	-4.302e-005	0.147533	0.0385189	5.66042	0.109013	
1.04265	0.181203	1	0.155872	0.21502	5.89226e-012	0.292049	0.116755	4.62326e-012	1.27071e-012	1.35422	6.84612e-012	0.0130383	4.47787e-009	1.82841	1.2257	7.2652e-008	4.38715	0.155872	-28.8758	0.039115	9.70328	0.116755	10	5.80068	99.9728	0	0	5	0.5	413	19.4912	0.666235	0.772346	5.07734	-0.207908	-4.04732e-005	0.157302	0.0391059	5.25768	0.118194	
1.02122	0.175352	1	0.155995	0.215022	5.89238e-012	0.292059	0.116873	4.62322e-012	1.27075e-012	1.35426	6.84672e-012	0.01304	4.47857e-009	1.8284	1.22569	7.26554e-008	4.38715	0.155995	-28.8757	0.0391202	9.70331	0.116873	10	5.80122	99.9728	0	0	5	0.5	414	19.4912	0.666231	0.769436	5.07737	-0.207908	-4.04117e-005	0.157424	0.0391102	5.25759	0.118313	
1.04088	0.162126	1	0.153341	0.215651	5.8203e-012	0.29845	0.114359	4.60974e-012	1.25888e-012	1.37986	7.13293e-012	0.0129932	4.44413e-009	1.86521	1.21833	7.19633e-008	4.39083	0.153341	-29.2064	0.0389798	9.81255	0.114359	10	5.81136	99.9739	0	0	5	0.5	415	19.4965	0.664962	0.757072	5.17884	-0.207908	-4.1122e-005	0.154795	0.0389924	5.36192	0.115801	
1	0.140625	1	0.154874	0.215341	5.85531e-012	0.295267	0.115833	4.61637e-012	1.26463e-012	1.36711	6.98879e-012	0.0130129	4.46018e-009	1.84677	1.22199	7.23006e-008	4.38901	0.154874	-29.0409	0.0390389	9.75793	0.115833	10	5.80634	99.9732	0	0	3.75	0.375	416	19.4939	0.665587	0.758332	5.12808	-0.207908	-4.06636e-005	0.156314	0.0390385	5.30955	0.117274	
1.07452	0.149371	1	0.150539	0.21629	5.74479e-012	0.30507	0.111767	4.59611e-012	1.24623e-012	1.40629	7.43083e-012	0.0129233	4.40178e-009	1.90326	1.21092	7.1227e-008	4.39454	0.150539	-29.548	0.03877	9.92535	0.111767	10	5.81986	99.975	0	0	5	0.5	417	19.502	0.663677	0.745813	5.28357	-0.207908	-4.18834e-005	0.152018	0.0388058	5.4698	0.113211	
1.11795	0.1125	-99999	0.150742	0.216005	5.76644e-012	0.302172	0.112107	4.60219e-012	1.24927e-012	1.39478	7.2867e-012	0.0128775	4.39326e-009	1.88713	0.334212	1.96545e-008	0.332894	0.150742	-17.223	0.0386326	5.81697	0.112107	1	5.79535	99.9747	0	0	0.25	0.25	418	19.4996	0.664251	0.764338	5.2397	-0.207908	-4.2022e-005	0.152216	0.0386647	5.42601	0.113549	
1.1	0.05	1	0.139895	0.21884	5.45108e-012	0.332633	0.102046	4.54257e-012	1.19645e-012	1.51549	8.72142e-012	0.0126159	4.22807e-009	2.06024	1.18215	6.83407e-008	4.40892	0.139895	-30.9549	0.0378479	10.3901	0.102046	10	5.8623	99.9789	0	0	3.75	0.375	419	19.5246	0.658588	0.684403	5.71598	-0.207908	-4.45737e-005	0.141471	0.0379718	5.91443	0.103498	
1.075	0	1	0.13585	0.219835	5.33714e-012	0.343928	0.0984455	4.522e-012	1.17677e-012	1.55986	9.26908e-012	0.0124677	4.15271e-009	2.124	1.17125	6.72036e-008	4.41438	0.13585	-31.5253	0.0374031	10.5786	0.0984455	10	5.8836	99.9803	0	0	5	0.5	420	19.5336	0.656617	0.658161	5.89162	-0.207908	-4.5533e-005	0.137462	0.0375598	6.0949	0.0999007	
1.1	0.075	1	0.143234	0.218032	5.54399e-012	0.323694	0.105055	4.55939e-012	1.21235e-012	1.48022	8.29574e-012	0.0127259	4.28656e-009	2.00955	1.19113	6.92612e-008	4.40443	0.143234	-30.501	0.0381777	10.2402	0.105055	10	5.84762	99.9777	0	0	3.75	0.375	421	19.5173	0.660193	0.704882	5.57635	-0.207908	-4.37527e-005	0.14478	0.0382743	5.77089	0.106504	
1.16482	0.144312	-99999	0.156878	0.214161	5.95449e-012	0.28368	0.118289	4.64182e-012	1.279e-012	1.3207	6.44298e-012	0.0128624	4.43978e-009	1.78131	0.339237	2.00776e-008	0.330381	0.156878	-16.2967	0.0385873	5.51024	0.118289	1	5.73416	99.9717	0	0	0.25	0.25	422	19.4841	0.667975	0.82563	4.9462	-0.207908	-4.06978e-005	0.15829	0.038563	5.12664	0.119725	
1.13152	0.0969976	-99999	0.150259	0.216016	5.76152e-012	0.30232	0.111697	4.60195e-012	1.24827e-012	1.39539	7.2897e-012	0.0128535	4.38429e-009	1.8882	0.334167	1.96382e-008	0.332917	0.150259	-17.2323	0.0385606	5.81987	0.111697	1	5.78596	99.9748	0	0	0.25	0.25	423	19.4997	0.664228	0.768726	5.24225	-0.207908	-4.22352e-005	0.151737	0.0385961	5.42918	0.113139	
1.12433	0.0625	-99999	0.144997	0.217388	5.61117e-012	0.31677	0.106715	4.57291e-012	1.22342e-012	1.45285	7.96262e-012	0.0127599	4.31469e-009	1.97061	0.330483	1.92776e-008	0.334759	0.144997	-17.9536	0.0382799	6.05836	0.106715	1	5.8183	99.977	0	0	0.25	0.25	424	19.5117	0.661478	0.730146	5.46986	-0.207908	-4.34945e-005	0.146524	0.0383607	5.66248	0.108162	
1.14039	0.134853	-99999	0.155188	0.214718	5.90045e-012	0.28916	0.116514	4.62976e-012	1.27069e-012	1.34271	6.69174e-012	0.0128906	4.43383e-009	1.81269	0.33771	1.99609e-008	0.331145	0.155188	-16.5714	0.0386718	5.60128	0.116514	1	5.75613	99.9726	0	0	0.25	0.25	425	19.4887	0.666845	0.805335	5.03345	-0.207908	-4.10292e-005	0.156617	0.0386637	5.21537	0.117952	
1.16967	0.17006	-99999	0.159255	0.213537	6.019e-012	0.277619	0.120702	4.65538e-012	1.28909e-012	1.29625	6.17581e-012	0.0128504	4.45386e-009	1.74627	0.340975	2.02213e-008	0.329513	0.159255	-15.99	0.0385513	5.40878	0.120702	1	5.72082	99.9705	0	0	0.25	0.25	426	19.4789	0.669241	0.843117	4.84917	-0.207909	-4.00948e-005	0.160643	0.0385053	5.02738	0.122136	
1.0321	0.101936	1	0.145439	0.217592	5.59604e-012	0.318871	0.107071	4.56862e-012	1.22126e-012	1.46112	8.06992e-012	0.0127889	4.32019e-009	1.98192	1.19613	6.97803e-008	4.40193	0.145439	-30.2535	0.0383666	10.1586	0.107071	10	5.84462	99.9769	0	0	5	0.5	427	19.5134	0.661071	0.709963	5.50049	-0.207908	-4.31174e-005	0.146966	0.0384453	5.69249	0.108519	
1.0852	0.1125	1	0.145951	0.217392	5.6189e-012	0.31674	0.107512	4.57282e-012	1.22513e-012	1.45269	7.97074e-012	0.0128124	4.33331e-009	1.96995	1.19835	7.00015e-008	4.40083	0.145951	-30.1461	0.0384374	10.123	0.107512	10	5.83799	99.9768	0	0	5	0.5	428	19.5116	0.66147	0.719657	5.46735	-0.207908	-4.30593e-005	0.147472	0.0385117	5.65872	0.108959	
1.08183	0.131505	1	0.148482	0.216785	5.68857e-012	0.310261	0.109846	4.58563e-012	1.23685e-012	1.42696	7.66983e-012	0.0128782	4.37248e-009	1.93297	1.20525	7.06822e-008	4.39738	0.148482	-29.8145	0.0386346	10.0134	0.109846	10	5.82795	99.9758	0	0	5	0.5	429	19.5063	0.662685	0.734143	5.36546	-0.207908	-4.24138e-005	0.14998	0.0386878	5.55397	0.11129	
1.07552	0.0860233	1	0.142533	0.218235	5.52179e-012	0.325903	0.104412	4.55517e-012	1.20862e-012	1.48895	8.40168e-012	0.0127065	4.27472e-009	2.02203	1.18889	6.90458e-008	4.40555	0.142533	-30.6128	0.0381195	10.2772	0.104412	10	5.85369	99.978	0	0	5	0.5	430	19.5191	0.65979	0.69799	5.61084	-0.207908	-4.38969e-005	0.144085	0.0382221	5.80618	0.105862	
1.06415	0.134704	1	0.148902	0.216705	5.69841e-012	0.309417	0.110228	4.58731e-012	1.23854e-012	1.4236	7.6317e-012	0.012891	4.37915e-009	1.9281	1.20617	7.07806e-008	4.39692	0.148902	-29.7708	0.038673	9.99902	0.110228	10	5.82799	99.9756	0	0	5	0.5	431	19.5056	0.662844	0.734557	5.35211	-0.207908	-4.22866e-005	0.150397	0.0387228	5.54013	0.111672	
1.04439	0.122045	1	0.147622	0.217042	5.66031e-012	0.312973	0.109044	4.5802e-012	1.23217e-012	1.43773	7.79656e-012	0.0128588	4.35896e-009	1.94835	1.20235	7.04115e-008	4.39883	0.147622	-29.9526	0.0385766	10.0591	0.109044	10	5.8348	99.9761	0	0	5	0.5	432	19.5085	0.662171	0.724588	5.408	-0.207908	-4.2588e-005	0.149129	0.0386372	5.59746	0.11049	
1.02326	0.157148	1	0.153156	0.215724	5.81228e-012	0.299186	0.114188	4.60818e-012	1.25757e-012	1.38279	7.16628e-012	0.012989	4.44072e-009	1.86937	1.21751	7.1888e-008	4.39125	0.153156	-29.2438	0.0389672	9.82497	0.114188	10	5.81304	99.974	0	0	5	0.5	433	19.4971	0.664816	0.753037	5.19039	-0.207908	-4.11444e-005	0.154612	0.0389814	5.37367	0.115629	
1.08694	0.1625	1	0.153318	0.215586	5.82439e-012	0.297803	0.114387	4.61113e-012	1.25938e-012	1.37728	7.10019e-012	0.0129767	4.44003e-009	1.86163	1.21905	7.1991e-008	4.39047	0.153318	-29.1742	0.0389301	9.80179	0.114387	10	5.80641	99.9738	0	0	5	0.5	434	19.496	0.665094	0.764025	5.1687	-0.207908	-4.11897e-005	0.154771	0.0389422	5.35191	0.115828	
