x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.768033	0.935953	-99999	7.15617e-006	0.236676	7.00653e-012	0.163008	0.038957	4.20023e-012	1.6632e-012	0.686703	9.64335e-013	0.0179614	1.96558e-008	0.26435	0.46697	4.38936e-008	0.266515	7.15617e-006	-3.29252	0.0538844	1.66289	0.038957	1	0.906316	12.0867	0	0	0.25	0.25	928	19.3959	0.624559	1.75668	2.67714	-0.207902	1.49553	6.47352e-006	0.0482071	1.4117	0.0410936	
0.749712	0.417548	-99999	8.68465e-006	0.239141	7.44366e-012	0.16448	0.0678031	4.15695e-012	1.78536e-012	0.685764	1.00979e-012	0.022651	2.61411e-008	0.247742	0.470562	4.84738e-008	0.264719	8.68465e-006	-3.13211	0.0679532	1.6331	0.0678031	1	0.702753	46.0464	0	0	0.25	0.25	929	19.4004	0.620061	1.408	2.71485	-0.207909	1.49552	7.85618e-006	0.0599668	1.38388	0.07137	
0.793479	0.45854	-99999	9.17187e-006	0.239359	7.55883e-012	0.164316	0.0672423	4.15315e-012	1.81464e-012	0.684455	1.01862e-012	0.023782	2.76248e-008	0.245447	0.471171	4.94229e-008	0.264414	9.17187e-006	-3.10679	0.0713461	1.62786	0.0672423	1	0.649243	46.7952	0	0	0.25	0.25	930	19.4006	0.619664	1.43719	2.71883	-0.207909	1.49552	8.29693e-006	0.0631392	1.37893	0.0707763	
1.32959	0.68458	-99999	1.44521e-005	0.241227	8.59282e-012	0.162235	0.0526889	4.12099e-012	2.07897e-012	0.670551	1.08038e-012	0.0355842	4.38631e-008	0.224842	0.477064	5.82284e-008	0.261468	1.44521e-005	-2.87013	0.106753	1.57952	0.0526889	1	0.341783	52.1276	0	0	0.25	0.25	931	19.4023	0.616288	1.63235	2.75767	-0.20791	1.4955	1.30735e-005	0.0966353	1.33266	0.0554253	
1.26357	0.668405	-99999	1.42844e-005	0.241188	8.56513e-012	0.162259	0.0531368	4.12167e-012	2.07193e-012	0.670759	1.07808e-012	0.0352235	4.33695e-008	0.225202	0.47696	5.79996e-008	0.26152	1.42844e-005	-2.87486	0.105671	1.58017	0.0531368	1	0.340444	51.8173	0	0	0.25	0.25	932	19.4023	0.616359	1.62745	2.75583	-0.20791	1.4955	1.29217e-005	0.0956056	1.33343	0.0558974	
0.742532	0.281871	-99999	9.34818e-006	0.239744	7.62146e-012	0.164226	0.0697312	4.14648e-012	1.83262e-012	0.682978	1.01878e-012	0.0245218	2.87762e-008	0.242043	0.472047	5.01665e-008	0.263976	9.34818e-006	-3.07342	0.0735656	1.61979	0.0697312	1	0.637102	47.7028	0	0	0.25	0.25	933	19.4011	0.618965	1.37018	2.72022	-0.20791	1.49552	8.45641e-006	0.0651021	1.37184	0.0733695	
0.737518	0.67163	-99999	7.99475e-006	0.238338	7.23877e-012	0.16449	0.0623545	4.17095e-012	1.73039e-012	0.688115	9.95468e-013	0.0205547	2.32466e-008	0.254526	0.46891	4.65028e-008	0.265545	7.99475e-006	-3.2004	0.0616641	1.64776	0.0623545	1	0.755178	43.2903	0	0	0.25	0.25	934	19.3992	0.621521	1.54145	2.70585	-0.207906	1.49553	7.2321e-006	0.0543448	1.39742	0.0656837	
0.724985	0.121278	-99999	1.09345e-005	0.24099	7.9791e-012	0.163443	0.0710374	4.12504e-012	1.92859e-012	0.676209	1.02984e-012	0.0285908	3.47765e-008	0.230005	0.475367	5.37186e-008	0.262316	1.09345e-005	-2.94784	0.0857726	1.59057	0.0710374	1	0.425962	50.3718	0	0	0.25	0.25	935	19.4025	0.616715	1.34344	2.72965	-0.207911	1.49551	9.89143e-006	0.0763473	1.34618	0.07473	
1.40422	0.762212	-99999	1.44033e-005	0.241139	8.58453e-012	0.16226	0.0522219	4.12249e-012	2.07621e-012	0.6709	1.08142e-012	0.0354353	4.35775e-008	0.225568	0.47686	5.80839e-008	0.26157	1.44033e-005	-2.87727	0.106306	1.5813	0.0522219	1	0.350597	52.0515	0	0	0.25	0.25	936	19.4022	0.616446	1.63899	2.75753	-0.20791	1.4955	1.30293e-005	0.0962501	1.33416	0.0549339	
1.34775	0.468629	-99999	1.61197e-005	0.242198	8.85784e-012	0.161757	0.0518933	4.10447e-012	2.15172e-012	0.665897	1.0863e-012	0.0394943	5.00181e-008	0.21645	0.479525	6.10655e-008	0.260238	1.61197e-005	-2.77803	0.118483	1.56029	0.0518933	1	0.300824	54.4265	0	0	0.25	0.25	937	19.4035	0.614543	1.62149	2.77165	-0.207911	1.49549	1.4582e-005	0.107536	1.3148	0.0545833	
1.39013	0.561246	-99999	1.55502e-005	0.241829	8.76997e-012	0.161951	0.0520693	4.11074e-012	2.12712e-012	0.667713	1.08601e-012	0.038143	4.78091e-008	0.219634	0.478577	6.00646e-008	0.260712	1.55502e-005	-2.81252	0.114429	1.56779	0.0520693	1	0.317315	53.7356	0	0	0.25	0.25	938	19.4031	0.615206	1.62844	2.76739	-0.207911	1.49549	1.40668e-005	0.103779	1.32162	0.05477	
0.705973	0.200285	-99999	9.57607e-006	0.240019	7.68268e-012	0.164083	0.0706981	4.14173e-012	1.84946e-012	0.681603	1.01961e-012	0.0252108	2.98144e-008	0.239419	0.47275	5.08189e-008	0.263625	9.57607e-006	-3.04697	0.0756324	1.61336	0.0706981	1	0.607275	48.2404	0	0	0.25	0.25	939	19.4015	0.618468	1.34244	2.72131	-0.20791	1.49552	8.66257e-006	0.0669747	1.3663	0.0743849	
0.80277	0.962961	-99999	7.61531e-006	0.236951	7.1389e-012	0.162964	0.0400613	4.19536e-012	1.69659e-012	0.68572	9.77203e-013	0.0190819	2.10335e-008	0.261765	0.46758	4.49373e-008	0.26621	7.61531e-006	-3.26519	0.0572458	1.65751	0.0400613	1	0.786726	24.0702	0	0	0.25	0.25	940	19.3963	0.624055	1.74673	2.68238	-0.207903	1.49553	6.88885e-006	0.0512764	1.40658	0.0422459	
0.657342	0.463861	-99999	7.34115e-006	0.238276	7.07852e-012	0.164832	0.0659825	4.17203e-012	1.69164e-012	0.689724	9.80526e-013	0.0192395	2.16804e-008	0.256116	0.468446	4.53929e-008	0.265777	7.34115e-006	-3.22074	0.0577186	1.6518	0.0659825	1	0.915104	42.8526	0	0	0.25	0.25	941	19.3993	0.621633	1.39024	2.7022	-0.207907	1.49553	6.64085e-006	0.0505339	1.40137	0.0695043	
1.3796	0.647275	-99999	1.49169e-005	0.241464	8.66909e-012	0.162125	0.0523533	4.11694e-012	2.09948e-012	0.669441	1.0835e-012	0.0366594	4.54864e-008	0.22278	0.477658	5.8992e-008	0.261171	1.49169e-005	-2.84709	0.109978	1.57496	0.0523533	1	0.332751	52.9258	0	0	0.25	0.25	942	19.4026	0.615861	1.63246	2.76197	-0.20791	1.4955	1.34939e-005	0.0996434	1.3283	0.0550706	
0.748388	0.317634	-99999	9.17169e-006	0.239587	7.57548e-012	0.164309	0.0693542	4.14921e-012	1.82037e-012	0.683776	1.01686e-012	0.0240297	2.80732e-008	0.243568	0.471643	4.97229e-008	0.264179	9.17169e-006	-3.08915	0.0720891	1.62343	0.0693542	1	0.656103	47.3082	0	0	0.25	0.25	943	19.401	0.619251	1.38009	2.71902	-0.207909	1.49552	8.29676e-006	0.0637469	1.3751	0.0729788	
0.698499	0.341755	-99999	8.30923e-006	0.239017	7.35857e-012	0.164561	0.0683627	4.1591e-012	1.76404e-012	0.686457	1.00179e-012	0.0218486	2.51244e-008	0.249016	0.470228	4.78114e-008	0.264886	8.30923e-006	-3.14683	0.0655459	1.63578	0.0683627	1	0.800931	45.5721	0	0	0.25	0.25	944	19.4002	0.620286	1.36569	2.71134	-0.207908	1.49553	7.51657e-006	0.0577137	1.38654	0.0719542	
0.720905	0.246836	-99999	9.3299e-006	0.239787	7.62118e-012	0.1642	0.0700542	4.14574e-012	1.83288e-012	0.682749	1.01754e-012	0.0245326	2.88239e-008	0.241624	0.47216	5.02032e-008	0.26392	9.3299e-006	-3.06959	0.0735979	1.61865	0.0700542	1	0.637988	47.7406	0	0	0.25	0.25	945	19.4012	0.618889	1.35512	2.71971	-0.20791	1.49552	8.43988e-006	0.0651176	1.37095	0.0737101	
0.682083	0.703557	-99999	7.24158e-006	0.237832	7.02853e-012	0.164566	0.0602065	4.17982e-012	1.67657e-012	0.689897	9.76157e-013	0.0186645	2.08318e-008	0.25913	0.467798	4.47587e-008	0.266101	7.24158e-006	-3.24875	0.0559936	1.65749	0.0602065	1	0.900139	38.3446	0	0	0.25	0.25	946	19.3985	0.622444	1.59219	2.69733	-0.207905	1.49553	6.55077e-006	0.0491744	1.40663	0.06346	
0.680953	0.119901	-99999	1.02505e-005	0.240597	7.83586e-012	0.163745	0.0717704	4.13178e-012	1.89088e-012	0.678565	1.02363e-012	0.0269522	3.24042e-008	0.233888	0.474265	5.23751e-008	0.262867	1.02505e-005	-2.98987	0.0808568	1.59991	0.0717704	1	0.505752	49.3575	0	0	0.25	0.25	947	19.4021	0.617423	1.32481	2.72514	-0.20791	1.49552	9.2727e-006	0.071756	1.35466	0.0755153	
1.35343	0.554512	-99999	1.54706e-005	0.241808	8.75758e-012	0.16196	0.0522582	4.11108e-012	2.12394e-012	0.667806	1.08501e-012	0.0379707	4.75664e-008	0.219807	0.478526	5.99582e-008	0.260737	1.54706e-005	-2.81478	0.113912	1.56809	0.0522582	1	0.316714	53.616	0	0	0.25	0.25	948	19.4031	0.615242	1.6265	2.76648	-0.207911	1.49549	1.39948e-005	0.103289	1.32198	0.054969	
0.703317	0.157855	-99999	1.00725e-005	0.240396	7.79601e-012	0.163843	0.071069	4.13523e-012	1.87969e-012	0.679537	1.02366e-012	0.0264702	3.16466e-008	0.235738	0.473758	5.19226e-008	0.263121	1.00725e-005	-3.00853	0.0794108	1.60445	0.071069	1	0.538491	49.0582	0	0	0.25	0.25	949	19.4019	0.617786	1.33699	2.7243	-0.20791	1.49552	9.11162e-006	0.0704555	1.35847	0.0747722	
0.771054	0.967911	-99999	7.07208e-006	0.236565	6.98163e-012	0.16293	0.0375859	4.2022e-012	1.65651e-012	0.686696	9.61329e-013	0.0177288	1.9356e-008	0.265089	0.466819	4.3662e-008	0.26659	7.07208e-006	-3.2997	0.0531867	1.66412	0.0375859	1	0.918551	8.27284	0	0	0.25	0.25	950	19.3957	0.624763	1.76426	2.67511	-0.207902	1.49553	6.39745e-006	0.0476234	1.41287	0.0396459	
0.727682	0.955888	-99999	6.39531e-006	0.236121	6.68512e-012	0.162986	0.0365046	4.21011e-012	1.58318e-012	0.688226	9.28411e-013	0.0154532	1.66763e-008	0.269294	0.465848	4.14858e-008	0.267076	6.39531e-006	-3.34588	0.0463596	1.67233	0.0365046	1	1.00416	0	0	0	0.25	0.25	951	19.395	0.62558	1.78476	2.66625	-0.207901	1.49554	5.78523e-006	0.0430765	1.42066	0.0366344	
0.708464	0.450551	-99999	8.01237e-006	0.238694	7.26545e-012	0.164667	0.0668765	4.16473e-012	1.73936e-012	0.687828	9.96399e-013	0.0209297	2.3858e-008	0.252047	0.469464	4.69389e-008	0.265268	8.01237e-006	-3.17759	0.0627892	1.64279	0.0668765	1	0.827097	44.5005	0	0	0.25	0.25	952	19.3998	0.620872	1.40379	2.70866	-0.207908	1.49553	7.24803e-006	0.0552071	1.39291	0.0704196	
1.36491	0.679748	-99999	1.46438e-005	0.241313	8.62448e-012	0.162193	0.0524693	4.11952e-012	2.08737e-012	0.670141	1.08199e-012	0.0360212	4.45083e-008	0.224087	0.477282	5.85322e-008	0.261359	1.46438e-005	-2.86152	0.108064	1.57789	0.0524693	1	0.339306	52.4695	0	0	0.25	0.25	953	19.4024	0.616133	1.63362	2.75952	-0.20791	1.4955	1.32468e-005	0.0978632	1.33106	0.0551935	
1.43045	0.689856	-99999	1.49115e-005	0.241427	8.66815e-012	0.162139	0.0521145	4.11757e-012	2.09893e-012	0.669597	1.08431e-012	0.0366281	4.54022e-008	0.223089	0.47757	5.89477e-008	0.261215	1.49115e-005	-2.85001	0.109884	1.57576	0.0521145	1	0.33685	52.9388	0	0	0.25	0.25	954	19.4026	0.615927	1.63594	2.76216	-0.20791	1.4955	1.3489e-005	0.0995725	1.32894	0.0548191	
1.39446	0.705671	-99999	1.46367e-005	0.241288	8.62326e-012	0.162202	0.052318	4.11994e-012	2.08686e-012	0.670243	1.08244e-012	0.035993	4.4444e-008	0.224293	0.477223	5.84988e-008	0.261388	1.46367e-005	-2.86349	0.107979	1.57841	0.052318	1	0.341933	52.4747	0	0	0.25	0.25	955	19.4024	0.616177	1.63583	2.75958	-0.20791	1.4955	1.32404e-005	0.0977947	1.33149	0.0550342	
0.663444	0.239597	-99999	8.54336e-006	0.239306	7.43238e-012	0.164422	0.0695367	4.15408e-012	1.78389e-012	0.685046	1.0044e-012	0.0226026	2.6203e-008	0.246201	0.470958	4.85416e-008	0.264521	8.54336e-006	-3.1185	0.067808	1.62899	0.0695367	1	0.776863	46.3196	0	0	0.25	0.25	956	19.4006	0.61976	1.32918	2.71274	-0.207909	1.49553	7.72837e-006	0.059767	1.38055	0.0731811	
0.643052	0.0974481	-99999	1.00122e-005	0.240514	7.78388e-012	0.163817	0.072375	4.13321e-012	1.87769e-012	0.679097	1.01958e-012	0.0263945	3.16541e-008	0.23474	0.474025	5.19474e-008	0.262988	1.00122e-005	-2.99989	0.0791837	1.60178	0.072375	1	0.5249	48.9635	0	0	0.25	0.25	957	19.402	0.617573	1.308	2.72301	-0.20791	1.49552	9.05709e-006	0.0701682	1.35665	0.076164	
0.650085	0.182485	-99999	8.9599e-006	0.239666	7.54035e-012	0.164255	0.0705857	4.14784e-012	1.81252e-012	0.683322	1.0098e-012	0.0237202	2.77759e-008	0.242764	0.471858	4.95639e-008	0.264071	8.9599e-006	-3.0831	0.0711607	1.6209	0.0705857	1	0.6747	47.1713	0	0	0.25	0.25	958	19.401	0.619108	1.31666	2.71584	-0.207909	1.49552	8.10517e-006	0.0628278	1.37337	0.0742807	
1.27424	0.950739	-99999	1.28551e-005	0.240258	8.31377e-012	0.162573	0.0518972	4.13762e-012	2.00337e-012	0.674661	1.06893e-012	0.0317802	3.81595e-008	0.233172	0.474747	5.53907e-008	0.262627	1.28551e-005	-2.96054	0.0953408	1.59799	0.0518972	1	0.401262	48.8995	0	0	0.25	0.25	959	19.4011	0.618036	1.649	2.74255	-0.207909	1.49551	1.16288e-005	0.0860922	1.34998	0.0546053	
0.826504	0.788247	-99999	8.88159e-006	0.238464	7.46705e-012	0.163823	0.0565011	4.16874e-012	1.7859e-012	0.68496	1.01226e-012	0.0225172	2.56513e-008	0.251398	0.46983	4.81397e-008	0.265085	8.88159e-006	-3.16287	0.0675519	1.63918	0.0565011	1	0.659811	44.3712	0	0	0.25	0.25	960	19.399	0.621291	1.61743	2.70873	-0.207906	1.49552	8.03434e-006	0.0600809	1.38927	0.0595098	
0.819053	0.815533	-99999	8.66002e-006	0.238208	7.41247e-012	0.1637	0.053941	4.17322e-012	1.77095e-012	0.68518	1.00692e-012	0.0219162	2.48248e-008	0.253187	0.469428	4.75933e-008	0.265286	8.66002e-006	-3.18066	0.0657487	1.64246	0.053941	1	0.682216	43.5838	0	0	0.25	0.25	961	19.3986	0.621758	1.64484	2.70447	-0.207906	1.49552	7.83391e-006	0.0585246	1.39236	0.0568287	
0.795364	0.794404	-99999	8.39043e-006	0.238122	7.34294e-012	0.163843	0.0548684	4.17474e-012	1.7537e-012	0.686032	1.00156e-012	0.021293	2.40453e-008	0.25437	0.469108	4.70634e-008	0.265446	8.39043e-006	-3.19403	0.063879	1.64535	0.0548684	1	0.710719	43.1108	0	0	0.25	0.25	962	19.3985	0.621915	1.63869	2.70287	-0.207906	1.49553	7.59003e-006	0.0567454	1.39511	0.0578099	
1.49849	0.168516	-99999	1.89421e-005	0.243873	9.2531e-012	0.160805	0.0487982	4.07627e-012	2.26328e-012	0.657429	1.08453e-012	0.0460068	6.10857e-008	0.202433	0.483896	6.57169e-008	0.258052	1.89421e-005	-2.62315	0.138021	1.52716	0.0487982	1	0.243159	58.8163	0	0	0.25	0.25	963	19.4055	0.611549	1.60815	2.79279	-0.207912	1.49548	1.71351e-005	0.12575	1.28456	0.0513297	
1.41067	0.865012	-99999	1.40916e-005	0.240931	8.5319e-012	0.16233	0.0519504	4.12605e-012	2.0617e-012	0.67177	1.07991e-012	0.0346827	4.24135e-008	0.227327	0.476365	5.75189e-008	0.261817	1.40916e-005	-2.89617	0.104048	1.58525	0.0519504	1	0.364296	51.4104	0	0	0.25	0.25	964	19.4019	0.616821	1.64403	2.75467	-0.20791	1.4955	1.27473e-005	0.0941726	1.33783	0.0546498	
0.711541	0.606105	-99999	7.78305e-006	0.23836	7.18556e-012	0.164679	0.0644338	4.17057e-012	1.71783e-012	0.68884	9.91187e-013	0.020135	2.27584e-008	0.254924	0.468768	4.61595e-008	0.265616	7.78305e-006	-3.20618	0.0604052	1.64912	0.0644338	1	0.835584	43.217	0	0	0.25	0.25	965	19.3993	0.621481	1.48828	2.70558	-0.207907	1.49553	7.04059e-006	0.0530843	1.39874	0.0678784	
0.658322	0.622201	-99999	7.17183e-006	0.238037	7.01139e-012	0.164882	0.0644764	4.17622e-012	1.67392e-012	0.690627	9.76031e-013	0.0186281	2.08588e-008	0.258339	0.467907	4.47756e-008	0.266047	7.17183e-006	-3.24293	0.0558843	1.65686	0.0644764	1	0.917388	41.0703	0	0	0.25	0.25	966	19.399	0.622069	1.49593	2.70035	-0.207906	1.49553	6.48768e-006	0.0488782	1.40605	0.0679472	
0.70989	0.521877	-99999	7.86122e-006	0.238512	7.21572e-012	0.164697	0.0657798	4.1679e-012	1.72614e-012	0.688475	9.93132e-013	0.020444	2.31938e-008	0.25368	0.469062	4.64713e-008	0.265469	7.86122e-006	-3.19403	0.0613322	1.64644	0.0657798	1	0.837341	43.8232	0	0	0.25	0.25	967	19.3996	0.621204	1.43449	2.70695	-0.207907	1.49553	7.11131e-006	0.0538941	1.39627	0.0692877	
1.4125	0	-99999	2.03771e-005	0.245355	9.42355e-012	0.159734	0.0477982	4.05167e-012	2.31897e-012	0.649108	1.05668e-012	0.0494561	6.85517e-008	0.1903	0.487995	6.87317e-008	0.256002	2.03771e-005	-2.49634	0.148369	1.4949	0.0477982	1	0.178772	60.442	0	0	0.25	0.25	968	19.4071	0.60892	1.58223	2.79412	-0.207912	1.49547	1.84333e-005	0.135309	1.25826	0.0502895	
0.70405	0.0860395	-99999	1.11821e-005	0.241231	8.02804e-012	0.163266	0.0713549	4.12092e-012	1.94236e-012	0.674801	1.02867e-012	0.0292051	3.57762e-008	0.227678	0.476036	5.42866e-008	0.261982	1.11821e-005	-2.92412	0.0876155	1.58461	0.0713549	1	0.383449	50.5516	0	0	0.25	0.25	969	19.4028	0.616281	1.33368	2.73016	-0.207911	1.49551	1.01154e-005	0.0780259	1.34132	0.0750707	
0.744393	0.0607857	-99999	1.23721e-005	0.242006	8.25431e-012	0.162601	0.0698472	4.10773e-012	2.00352e-012	0.6699	1.03147e-012	0.0320238	4.0155e-008	0.220105	0.478281	5.66223e-008	0.26086	1.23721e-005	-2.84322	0.0960716	1.56559	0.0698472	1	0.290583	51.4362	0	0	0.25	0.25	970	19.4036	0.614888	1.35123	2.73574	-0.207911	1.49551	1.11919e-005	0.0859129	1.32484	0.0734744	
1.34056	0.0827023	-99999	1.97311e-005	0.244809	9.34911e-012	0.160099	0.048563	4.0607e-012	2.29553e-012	0.652043	1.06499e-012	0.0479744	6.54654e-008	0.194608	0.486514	6.75291e-008	0.256743	1.97311e-005	-2.54243	0.143924	1.50608	0.048563	1	0.198109	59.7464	0	0	0.25	0.25	971	19.4065	0.609887	1.58559	2.79172	-0.207912	1.49547	1.78488e-005	0.131179	1.26745	0.0510892	
1.475	0	-99999	2.03062e-005	0.245117	9.41764e-012	0.159942	0.0476133	4.05559e-012	2.31527e-012	0.650582	1.06426e-012	0.0492362	6.77635e-008	0.192279	0.487301	6.83919e-008	0.25635	2.03062e-005	-2.5158	0.147709	1.50067	0.0476133	1	0.191491	60.351	0	0	0.25	0.25	972	19.4069	0.60934	1.58904	2.79646	-0.207912	1.49547	1.83691e-005	0.134723	1.26255	0.0500938	
0.728653	0.8457	-99999	7.07351e-006	0.236927	6.98144e-012	0.163447	0.0445375	4.19578e-012	1.659e-012	0.68782	9.64552e-013	0.0178927	1.96527e-008	0.263528	0.467051	4.38833e-008	0.266475	7.07351e-006	-3.28697	0.0536781	1.66269	0.0445375	1	0.918159	17.2092	0	0	0.25	0.25	973	19.3965	0.624099	1.72749	2.6815	-0.207903	1.49553	6.39874e-006	0.0477545	1.41153	0.0469859	
1.35464	0.426142	-99999	1.64843e-005	0.242412	8.91252e-012	0.161642	0.0515945	4.10086e-012	2.16691e-012	0.664838	1.08684e-012	0.0403434	5.14005e-008	0.214625	0.480075	6.16757e-008	0.259963	1.64843e-005	-2.75794	0.12103	1.55604	0.0515945	1	0.292903	55.0694	0	0	0.25	0.25	974	19.4038	0.614161	1.61942	2.77454	-0.207911	1.49549	1.49118e-005	0.109908	1.31088	0.054268	
1.43238	0.387004	-99999	1.69521e-005	0.242632	8.98089e-012	0.161534	0.0509591	4.09713e-012	2.18551e-012	0.663788	1.08901e-012	0.0414016	5.30728e-008	0.212785	0.480633	6.23909e-008	0.259684	1.69521e-005	-2.73688	0.124205	1.55198	0.0509591	1	0.287376	56.1253	0	0	0.25	0.25	975	19.4041	0.613766	1.6211	2.77886	-0.207911	1.49549	1.5335e-005	0.112882	1.30695	0.0535982	
1.3913	0.453888	-99999	1.63359e-005	0.242292	8.89024e-012	0.161714	0.0515809	4.10288e-012	2.16042e-012	0.665459	1.0877e-012	0.0399803	5.0765e-008	0.215664	0.479759	6.13901e-008	0.26012	1.63359e-005	-2.76892	0.119941	1.5586	0.0515809	1	0.298978	54.8146	0	0	0.25	0.25	976	19.4036	0.614375	1.623	2.77376	-0.207911	1.49549	1.47775e-005	0.108904	1.31313	0.0542538	
1.38851	0.396654	-99999	1.67911e-005	0.242567	8.95757e-012	0.161563	0.0512272	4.09822e-012	2.17926e-012	0.664083	1.08792e-012	0.0410435	5.25206e-008	0.213314	0.480473	6.21586e-008	0.259764	1.67911e-005	-2.74314	0.123131	1.55308	0.0512272	1	0.288215	55.6665	0	0	0.25	0.25	977	19.404	0.613881	1.61963	2.77723	-0.207911	1.49549	1.51893e-005	0.111871	1.30807	0.0538807	
0.709978	0.748281	-99999	7.39473e-006	0.237699	7.07245e-012	0.164234	0.0562967	4.18216e-012	1.6861e-012	0.688888	9.78498e-013	0.0189358	2.11065e-008	0.25924	0.467855	4.49684e-008	0.266072	7.39473e-006	-3.24758	0.0568075	1.65661	0.0562967	1	0.875404	37.2935	0	0	0.25	0.25	978	19.3981	0.622687	1.63592	2.69518	-0.207905	1.49553	6.68932e-006	0.0501118	1.40578	0.059345	
0.665625	1	-99999	5.15902e-006	0.243161	5.81912e-012	0.177242	0.204411	4.08821e-012	1.41918e-012	0.72675	9.2404e-013	0.0124657	1.47552e-008	0.251753	0.466545	3.94982e-008	0.266727	5.15902e-006	17.3999	0.0373972	1.68669	0.204411	1	1.09682	0	0	20.7091	0.25	0.25	979	19.4133	0.61282	1.82752	2.64884	-0.207899	1.49554	4.66688e-006	0.0347488	1.43513	0.0297204	
0.730644	0.478095	-99999	8.23012e-006	0.238783	7.31969e-012	0.164601	0.066616	4.16317e-012	1.753e-012	0.687295	1.00113e-012	0.0214253	2.44876e-008	0.251093	0.469711	4.73673e-008	0.265144	8.23012e-006	-3.16699	0.064276	1.64065	0.066616	1	0.75574	44.8467	0	0	0.25	0.25	980	19.3999	0.62071	1.4224	2.71051	-0.207908	1.49553	7.44502e-006	0.0565973	1.39087	0.0701462	
1.44247	0.154389	-99999	1.9029e-005	0.244002	9.26406e-012	0.160706	0.0488608	4.07413e-012	2.26715e-012	0.656678	1.08153e-012	0.0462391	6.16263e-008	0.201334	0.484257	6.59478e-008	0.257871	1.9029e-005	-2.612	0.138718	1.52416	0.0488608	1	0.236137	58.923	0	0	0.25	0.25	981	19.4057	0.611321	1.60369	2.79233	-0.207912	1.49548	1.72137e-005	0.126385	1.28213	0.0513963	
1.39813	0.819226	-99999	1.41317e-005	0.240973	8.5388e-012	0.162321	0.0521218	4.12534e-012	2.06372e-012	0.671615	1.07985e-012	0.0347889	4.25898e-008	0.226987	0.47646	5.76066e-008	0.26177	1.41317e-005	-2.89269	0.104367	1.58447	0.0521218	1	0.360184	51.5104	0	0	0.25	0.25	982	19.402	0.616746	1.64191	2.75501	-0.20791	1.4955	1.27836e-005	0.0944578	1.33713	0.0548299	
1.52071	0.843168	-99999	1.49243e-005	0.241359	8.67013e-012	0.162151	0.0515148	4.11873e-012	2.09882e-012	0.669836	1.08602e-012	0.0366147	4.53058e-008	0.223625	0.477419	5.88929e-008	0.26129	1.49243e-005	-2.85489	0.109844	1.57714	0.0515148	1	0.3462	52.928	0	0	0.25	0.25	983	19.4025	0.61605	1.6431	2.76263	-0.20791	1.4955	1.35006e-005	0.0995741	1.33004	0.0541883	
0.704184	0.0414023	-99999	1.1953e-005	0.241825	8.1744e-012	0.162797	0.0711087	4.11081e-012	1.98263e-012	0.671211	1.02826e-012	0.0310469	3.87085e-008	0.221965	0.477714	5.58817e-008	0.261143	1.1953e-005	-2.86435	0.0931408	1.57013	0.0711087	1	0.303712	50.9421	0	0	0.25	0.25	984	19.4034	0.615213	1.33405	2.73307	-0.207911	1.49551	1.08128e-005	0.0831324	1.32918	0.0748144	
1.3912	0.0541085	-99999	2.00487e-005	0.245	9.38709e-012	0.159993	0.0480762	4.05753e-012	2.30666e-012	0.651099	1.06385e-012	0.0486811	6.67865e-008	0.193137	0.487012	6.80321e-008	0.256494	2.00487e-005	-2.52595	0.146043	1.50254	0.0480762	1	0.19315	60.0843	0	0	0.25	0.25	985	19.4067	0.609548	1.58648	2.79403	-0.207912	1.49547	1.81361e-005	0.13316	1.26432	0.0505792	
1.51183	0.490541	-99999	1.64141e-005	0.242263	8.90184e-012	0.161739	0.0511609	4.10337e-012	2.16298e-012	0.665644	1.09016e-012	0.0401241	5.0903e-008	0.215939	0.479675	6.14373e-008	0.260163	1.64141e-005	-2.77088	0.120373	1.55955	0.0511609	1	0.303912	55.047	0	0	0.25	0.25	986	19.4036	0.614427	1.62902	2.77522	-0.207911	1.49549	1.48483e-005	0.109335	1.31374	0.0538111	
1.37875	0.349818	-99999	1.71664e-005	0.242808	9.01185e-012	0.161423	0.050932	4.09416e-012	2.19464e-012	0.662852	1.08736e-012	0.0419242	5.40144e-008	0.211262	0.481104	6.2804e-008	0.259448	1.71664e-005	-2.72079	0.125773	1.54817	0.050932	1	0.278803	56.4946	0	0	0.25	0.25	987	19.4043	0.61345	1.61611	2.77985	-0.207911	1.49549	1.55289e-005	0.114327	1.30364	0.0535699	
1.46831	0.867328	-99999	1.45053e-005	0.241139	8.60137e-012	0.162243	0.0517095	4.1225e-012	2.08028e-012	0.670828	1.08319e-012	0.0356402	4.3834e-008	0.225521	0.476877	5.81998e-008	0.261561	1.45053e-005	-2.87598	0.106921	1.58131	0.0517095	1	0.35579	52.189	0	0	0.25	0.25	988	19.4022	0.616446	1.64408	2.75866	-0.20791	1.4955	1.31216e-005	0.0968515	1.33403	0.0543945	
