              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	                vol	                sat	                 pv	                por	      trans_cell_no	                 vx	                 vy	                 vz	
          30000	          21000	            150	          1e+06	 1	   7.4736651110e+00	   2.3508329493e+01	   1.0472632530e+01	   1.2919832089e+02	   4.7401174779e+00	   4.6654131474e+02	   2.2566788988e+01	   8.4171749143e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8090000000e+03	  -3.9137423052e-01	  -7.8718137792e-02	  -6.5831136323e-03	
          33000	          21000	            150	          1e+06	 1	   7.4371356015e+00	   2.5810185748e+01	   1.1502200344e+01	   1.2298925814e+02	   4.7401136243e+00	   4.6439396317e+02	   2.2566773954e+01	   7.2892488001e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8100000000e+03	  -3.2879690161e-01	  -1.0160907498e-01	  -7.5690626829e-03	
          36000	          21000	            150	          1e+06	 1	   7.4351583336e+00	   2.5942678465e+01	   1.1561466343e+01	   1.2261658496e+02	   4.7401132075e+00	   4.6425010714e+02	   2.2566773123e+01	   7.2311480706e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8110000000e+03	  -2.4783408303e-01	  -1.2877086768e-01	  -8.1729039001e-03	
          39000	          21000	            150	          1e+06	 1	   7.4364679066e+00	   2.5855989335e+01	   1.1522696347e+01	   1.2283969679e+02	   4.7401132413e+00	   4.6431676583e+02	   2.2566773685e+01	   7.2673955699e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8120000000e+03	  -1.6338203566e-01	  -1.5982168044e-01	  -8.3707977894e-03	
          42000	          21000	            150	          1e+06	 1	   7.4291316758e+00	   2.6348167878e+01	   1.1742827881e+01	   1.2153141471e+02	   4.7401125582e+00	   4.6388323253e+02	   2.2566770544e+01	   7.0622806902e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8130000000e+03	  -8.8932857414e-02	  -1.8927480850e-01	  -8.2923649852e-03	
          45000	          21000	            150	          1e+06	 1	   7.4211632728e+00	   2.6894462514e+01	   1.1987160309e+01	   1.2008452838e+02	   4.7401118273e+00	   4.6340897823e+02	   2.2566767086e+01	   6.8466111226e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8140000000e+03	  -2.8666521979e-02	  -2.0646221380e-01	  -8.1938532164e-03	
          48000	          21000	            150	          1e+06	 1	   7.4284264173e+00	   2.6395987159e+01	   1.1764215142e+01	   1.2140517949e+02	   4.7401124885e+00	   4.6384227105e+02	   2.2566770239e+01	   7.0429190751e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8150000000e+03	   2.8932838093e-02	  -2.0131058529e-01	  -8.3115040265e-03	
          51000	          21000	            150	          1e+06	 1	   7.4379317805e+00	   2.5759056766e+01	   1.1479342438e+01	   1.2309675588e+02	   4.7401133430e+00	   4.6440135080e+02	   2.2566774308e+01	   7.3088407640e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8160000000e+03	   9.6775320035e-02	  -1.8006981789e-01	  -8.4668317258e-03	
          54000	          21000	            150	          1e+06	 1	   7.4408461850e+00	   2.5567297426e+01	   1.1393576397e+01	   1.2360514651e+02	   4.7401136025e+00	   4.6456849325e+02	   2.2566775544e+01	   7.3923756103e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8170000000e+03	   1.7463132033e-01	  -1.5061719857e-01	  -8.4503760097e-03	
          57000	          21000	            150	          1e+06	 1	   7.4339012180e+00	   2.6027270790e+01	   1.1599305476e+01	   1.2237947450e+02	   4.7401129828e+00	   4.6415935871e+02	   2.2566772593e+01	   7.1945450955e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8180000000e+03	   2.5490831737e-01	  -1.1774086582e-01	  -8.1513501482e-03	
          60000	          21000	            150	          1e+06	 1	   7.4245277255e+00	   2.6662576326e+01	   1.1883450481e+01	   1.2069313854e+02	   4.7401121345e+00	   4.6360292975e+02	   2.2566768555e+01	   6.9364993556e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8190000000e+03	   3.2912615563e-01	  -8.4728947955e-02	  -7.5530616858e-03	
          63000	          21000	            150	          1e+06	 1	   7.4167816282e+00	   2.7200552365e+01	   1.2124061270e+01	   1.1926947619e+02	   4.7401114234e+00	   4.6313747452e+02	   2.2566765177e+01	   6.7306785453e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8200000000e+03	   3.9223139287e-01	  -5.5324091080e-02	  -6.7052790002e-03	
          66000	          21000	            150	          1e+06	 1	   7.4102039382e+00	   2.7666840840e+01	   1.2332607478e+01	   1.1803858431e+02	   4.7401108122e+00	   4.6273809819e+02	   2.2566762264e+01	   6.5609955116e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8210000000e+03	   4.4450321428e-01	  -3.2587388798e-02	  -5.6485658761e-03	
          69000	          21000	            150	          1e+06	 1	   7.4031445289e+00	   2.8177106965e+01	   1.2560819762e+01	   1.1669587381e+02	   4.7401101487e+00	   4.6230671322e+02	   2.2566759103e+01	   6.3839872485e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8220000000e+03	   4.8668948372e-01	  -1.5696893071e-02	  -4.2906300503e-03	
          72000	          21000	            150	          1e+06	 1	   7.3958581735e+00	   2.8714693486e+01	   1.2801247628e+01	   1.1528597142e+02	   4.7401094556e+00	   4.6185845438e+02	   2.2566755802e+01	   6.2066658850e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8230000000e+03	   5.1436563292e-01	  -3.2075842487e-03	  -2.5157597075e-03	
          75000	          21000	            150	          1e+06	 1	   7.3899871126e+00	   2.9156154322e+01	   1.2998682428e+01	   1.1413091902e+02	   4.7401088911e+00	   4.6149398432e+02	   2.2566753114e+01	   6.0676082661e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8240000000e+03	   5.2120719400e-01	   3.0818281681e-03	  -3.0701991954e-04	
          78000	          21000	            150	          1e+06	 1	   7.3837804541e+00	   2.9630953844e+01	   1.3211024269e+01	   1.1289319450e+02	   4.7401082880e+00	   4.6110802444e+02	   2.2566750243e+01	   5.9242996318e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8250000000e+03	   4.9071148677e-01	   3.1501264846e-03	   2.5567169282e-03	
          81000	          21000	            150	          1e+06	 1	   7.3831776323e+00	   2.9677507756e+01	   1.3231844066e+01	   1.1277225376e+02	   4.7401082291e+00	   4.6107073450e+02	   2.2566749962e+01	   5.9105817031e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8260000000e+03	   3.9708073967e-01	  -9.2478013008e-03	   5.7136312920e-03	
          84000	          21000	            150	          1e+06	 1	   7.3884257789e+00	   2.9274659459e+01	   1.3051680185e+01	   1.1382383056e+02	   4.7401087396e+00	   4.6140008446e+02	   2.2566752393e+01	   6.0312897895e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8270000000e+03	   2.6148258830e-01	  -3.1325841770e-02	   7.3988160253e-03	
          87000	          21000	            150	          1e+06	 1	   7.3867532837e+00	   2.9401699956e+01	   1.3108491830e+01	   1.1350260358e+02	   4.7401085760e+00	   4.6130999475e+02	   2.2566751615e+01	   5.9930494843e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8280000000e+03	   1.2793126188e-01	  -5.8851958897e-02	   8.1761871580e-03	
          90000	          21000	            150	          1e+06	 1	   7.3843209725e+00	   2.9587542154e+01	   1.3191598810e+01	   1.1303309310e+02	   4.7401083371e+00	   4.6117873446e+02	   2.2566750477e+01	   5.9379399578e-01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.8290000000e+03	  -0.0000000000e+00	  -7.0039423444e-02	   8.5130391298e-03	
              0	          24000	            150	          1e+06	 1	   8.9902364134e+00	   8.7149570584e-01	   3.4737808358e-01	   2.2176014549e+02	   4.7698564510e+00	   5.2940572677e+02	   2.2567038129e+01	   4.8609338724e+02	   1.1250000000e+11	   8.3795198485e+00	   2.4750000000e+10	   2.2000000000e-01	   1.8300000000e+03	   0.0000000000e+00	   7.0178860504e-02	   2.8356475189e-04	
           3000	          24000	            150	          1e+06	 1	   8.9332828897e+00	   9.6232997008e-01	   3.8801597153e-01	   2.1626739535e+02	   4.7487434493e+00	   5.2238025566e+02	   2.2566997971e+01	   3.8319251416e+02	   3.3750000000e+11	   1.0000000000e+00	   7.4250000000e+10	   2.2000000000e-01	   1.8310000000e+03	   0.0000000000e+00	   7.0097864427e-02	  -7.3181060081e-04	
           6000	          24000	            150	          1e+06	 1	   8.8636838138e+00	   1.0887863169e+00	   4.4457173691e-01	   2.1192616147e+02	   4.7430310711e+00	   5.1696266846e+02	   2.2566985589e+01	   2.8622228110e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8320000000e+03	  -1.6001880715e-01	   6.9930908477e-02	  -2.0165305687e-04	
           9000	          24000	            150	          1e+06	 1	   8.7661525639e+00	   1.3033104733e+00	   5.4050792470e-01	   2.0723015675e+02	   4.7412200137e+00	   5.1130409310e+02	   2.2566979327e+01	   1.9019845248e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8330000000e+03	  -2.2838824158e-01	   6.9588372957e-02	  -4.6697209404e-04	
          12000	          24000	            150	          1e+06	 1	   8.6601451760e+00	   1.5987121864e+00	   6.7261281718e-01	   2.0300202357e+02	   4.7405453663e+00	   5.0647880971e+02	   2.2566974399e+01	   1.2160445620e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8340000000e+03	  -2.9058685421e-01	   6.9047626083e-02	  -1.0803408170e-03	
          15000	          24000	            150	          1e+06	 1	   8.5152878489e+00	   2.1410031531e+00	   9.1513098587e-01	   1.9803145980e+02	   4.7402991207e+00	   5.0132138943e+02	   2.2566967692e+01	   6.5845068406e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8350000000e+03	  -3.4234238276e-01	   6.7991649386e-02	  -1.6262768630e-03	
          18000	          24000	            150	          1e+06	 1	   8.3459544420e+00	   3.0601408662e+00	   1.3261908760e+00	   1.9256470538e+02	   4.7402051740e+00	   4.9650223105e+02	   2.2566957602e+01	   3.2026839525e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8360000000e+03	  -3.8713686729e-01	   6.5991298996e-02	  -2.3266762876e-03	
          21000	          24000	            150	          1e+06	 1	   8.1337141762e+00	   4.8818162289e+00	   2.1409274596e+00	   1.8487253517e+02	   4.7401672736e+00	   4.9111830660e+02	   2.2566939042e+01	   1.2967552535e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8370000000e+03	  -4.2282683582e-01	   6.2228295032e-02	  -3.1227316821e-03	
          24000	          24000	            150	          1e+06	 1	   7.8772407026e+00	   8.7948997160e+00	   3.8911778544e+00	   1.7162668995e+02	   4.7401471956e+00	   4.8389980104e+02	   2.2566902341e+01	   4.3837694290e+00	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8380000000e+03	  -4.4492180674e-01	   5.5690331953e-02	  -4.1760572773e-03	
          27000	          24000	            150	          1e+06	 1	   7.6178575490e+00	   1.6391619703e+01	   7.2893013326e+00	   1.4895405071e+02	   4.7401295791e+00	   4.7392119930e+02	   2.2566839707e+01	   1.4999608693e+00	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8390000000e+03	  -4.4297467327e-01	   4.5338395612e-02	  -5.4466312254e-03	
          30000	          24000	            150	          1e+06	 1	   7.4719246754e+00	   2.3612770523e+01	   1.0519347880e+01	   1.2891359731e+02	   4.7401171683e+00	   4.6643990526e+02	   2.2566788293e+01	   8.3591591539e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8400000000e+03	  -4.1114151310e-01	   3.0597006488e-02	  -6.7151838194e-03	
          33000	          24000	            150	          1e+06	 1	   7.4366407403e+00	   2.5842987574e+01	   1.1516871267e+01	   1.2290214817e+02	   4.7401135337e+00	   4.6436517865e+02	   2.2566773743e+01	   7.2750780955e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8410000000e+03	  -3.5193444968e-01	   1.1686346925e-02	  -7.7646815570e-03	
          36000	          24000	            150	          1e+06	 1	   7.4365055669e+00	   2.5852930412e+01	   1.1521324597e+01	   1.2285800310e+02	   4.7401133181e+00	   4.6433294432e+02	   2.2566773695e+01	   7.2693896639e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8420000000e+03	  -2.7428287580e-01	  -1.1252910312e-02	  -8.4807713217e-03	
          39000	          24000	            150	          1e+06	 1	   7.4460981500e+00	   2.5225060001e+01	   1.1240502739e+01	   1.2452579176e+02	   4.7401140968e+00	   4.6488443203e+02	   2.2566777748e+01	   7.5463864687e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8430000000e+03	  -1.8987164016e-01	  -3.6048994712e-02	  -8.8613211737e-03	
          42000	          24000	            150	          1e+06	 1	   7.4493462239e+00	   2.5016184686e+01	   1.1147079524e+01	   1.2508391645e+02	   4.7401143575e+00	   4.6507226546e+02	   2.2566779104e+01	   7.6428214643e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8440000000e+03	  -1.0837309097e-01	  -5.7746669902e-02	  -8.9937126474e-03	
          45000	          24000	            150	          1e+06	 1	   7.4400870490e+00	   2.5616700511e+01	   1.1415669839e+01	   1.2348135955e+02	   4.7401135352e+00	   4.6453496048e+02	   2.2566775218e+01	   7.3709718709e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8450000000e+03	  -3.2985301449e-02	  -6.9202761774e-02	  -9.0145046409e-03	
          48000	          24000	            150	          1e+06	 1	   7.4373791583e+00	   2.5795267304e+01	   1.1495535749e+01	   1.2300682387e+02	   4.7401132930e+00	   4.6437783135e+02	   2.2566774069e+01	   7.2934735220e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8460000000e+03	   4.1304918776e-02	  -6.5069903158e-02	  -9.0191735199e-03	
          51000	          24000	            150	          1e+06	 1	   7.4504624066e+00	   2.4944877052e+01	   1.1115186022e+01	   1.2527403665e+02	   4.7401144480e+00	   4.6513583673e+02	   2.2566779569e+01	   7.6762184941e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8470000000e+03	   1.2054730342e-01	  -4.8549540372e-02	  -8.9312520098e-03	
          54000	          24000	            150	          1e+06	 1	   7.4407188542e+00	   2.5575424421e+01	   1.1397209860e+01	   1.2358760743e+02	   4.7401135907e+00	   4.6456671980e+02	   2.2566775487e+01	   7.3889510171e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8480000000e+03	   2.0425477615e-01	  -2.5056112690e-02	  -8.6224833712e-03	
          57000	          24000	            150	          1e+06	 1	   7.4257744557e+00	   2.6576866462e+01	   1.1845114864e+01	   1.2092435730e+02	   4.7401122476e+00	   4.6368291890e+02	   2.2566769093e+01	   6.9704829998e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8490000000e+03	   2.8608692132e-01	   9.9791361020e-04	  -7.9983552402e-03	
          60000	          24000	            150	          1e+06	 1	   7.4143372282e+00	   2.7372568698e+01	   1.2200993799e+01	   1.1881915436e+02	   4.7401111965e+00	   4.6299512634e+02	   2.2566764095e+01	   6.6673100239e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8500000000e+03	   3.5735461412e-01	   2.5277577486e-02	  -7.0478741451e-03	
          63000	          24000	            150	          1e+06	 1	   7.4071397945e+00	   2.7886829069e+01	   1.2430994284e+01	   1.1746301042e+02	   4.7401105247e+00	   4.6255649284e+02	   2.2566760894e+01	   6.4837362113e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8510000000e+03	   4.1268392495e-01	   4.1830314177e-02	  -5.8778947283e-03	
          66000	          24000	            150	          1e+06	 1	   7.4031594946e+00	   2.8175888971e+01	   1.2560274233e+01	   1.1670113912e+02	   4.7401101499e+00	   4.6231047304e+02	   2.2566759109e+01	   6.3844754491e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8520000000e+03	   4.5494136917e-01	   4.5203779912e-02	  -4.6150657179e-03	
          69000	          24000	            150	          1e+06	 1	   7.3973815128e+00	   2.8601276845e+01	   1.2750523340e+01	   1.1558457145e+02	   4.7401096010e+00	   4.6195454627e+02	   2.2566756495e+01	   6.2433833723e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8530000000e+03	   4.8758877478e-01	   3.4332648886e-02	  -3.1144978370e-03	
          72000	          24000	            150	          1e+06	 1	   7.3924312365e+00	   2.8971358928e+01	   1.2916035856e+01	   1.1461580368e+02	   4.7401091265e+00	   4.6164838034e+02	   2.2566754235e+01	   6.1251837892e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8540000000e+03	   5.0441563291e-01	   9.5167025754e-03	  -1.2070367363e-03	
          75000	          24000	            150	          1e+06	 1	   7.3875250838e+00	   2.9343370048e+01	   1.3082409458e+01	   1.1364420856e+02	   4.7401086524e+00	   4.6134356153e+02	   2.2566751977e+01	   6.0104111491e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8550000000e+03	   4.9782061680e-01	  -3.0551972636e-02	   9.5636067858e-04	
          78000	          24000	            150	          1e+06	 1	   7.3832123486e+00	   2.9674668364e+01	   1.3230573258e+01	   1.1278205541e+02	   4.7401082322e+00	   4.6107622254e+02	   2.2566749977e+01	   5.9114943053e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8560000000e+03	   4.5032831638e-01	  -8.6755113092e-02	   3.5649864362e-03	
          81000	          24000	            150	          1e+06	 1	   7.3840071757e+00	   2.9613255570e+01	   1.3203107938e+01	   1.1294245473e+02	   4.7401083097e+00	   4.6112655039e+02	   2.2566750346e+01	   5.9296125049e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8570000000e+03	   3.4815545701e-01	  -1.5095170674e-01	   5.6716151605e-03	
          84000	          24000	            150	          1e+06	 1	   7.3843090479e+00	   2.9589773707e+01	   1.3192605038e+01	   1.1300682796e+02	   4.7401083388e+00	   4.6114982566e+02	   2.2566750485e+01	   5.9366561153e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8580000000e+03	   2.1432702240e-01	  -2.0127499545e-01	   6.5529063347e-03	
          87000	          24000	            150	          1e+06	 1	   7.3831332494e+00	   2.9680192339e+01	   1.3233039986e+01	   1.1277686985e+02	   4.7401082232e+00	   4.6108394197e+02	   2.2566749935e+01	   5.9101295742e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8590000000e+03	   9.5129161296e-02	  -2.3651454288e-01	   6.1055650886e-03	
          90000	          24000	            150	          1e+06	 1	   7.3803008821e+00	   2.9899472034e+01	   1.3331102132e+01	   1.1221632570e+02	   4.7401079443e+00	   4.6092037480e+02	   2.2566748606e+01	   5.8466254916e-01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.8600000000e+03	  -0.0000000000e+00	  -2.5008800690e-01	   5.9372139522e-03	
              0	          27000	            150	          1e+06	 1	   8.9933037733e+00	   8.6691176635e-01	   3.4532708093e-01	   2.2210018060e+02	   4.7713175082e+00	   5.2984326154e+02	   2.2567040886e+01	   4.9236965439e+02	   1.1250000000e+11	   8.3646150413e+00	   2.4750000000e+10	   2.2000000000e-01	   1.8610000000e+03	   0.0000000000e+00	   1.3602105834e-01	   2.8327720902e-04	
           3000	          27000	            150	          1e+06	 1	   8.9389264334e+00	   9.5304629674e-01	   3.8386495503e-01	   2.1656169523e+02	   4.7482862069e+00	   5.2274637416e+02	   2.2566997284e+01	   3.9210493275e+02	   3.3750000000e+11	   1.0000000000e+00	   7.4250000000e+10	   2.2000000000e-01	   1.8620000000e+03	   0.0000000000e+00	   1.3659166008e-01	  -7.2424337345e-04	
           6000	          27000	            150	          1e+06	 1	   8.8688331718e+00	   1.0788127905e+00	   4.4011208851e-01	   2.1215802750e+02	   4.7427169231e+00	   5.1724404660e+02	   2.2566985161e+01	   2.9225617723e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8630000000e+03	  -1.5927517904e-01	   1.3795149932e-01	  -1.9319468391e-04	
           9000	          27000	            150	          1e+06	 1	   8.7710025187e+00	   1.2914957127e+00	   5.3522464504e-01	   2.0742231205e+02	   4.7410818378e+00	   5.1152779094e+02	   2.2566979229e+01	   1.9399244029e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8640000000e+03	  -2.2734636625e-01	   1.4000427073e-01	  -4.4700239662e-04	
          12000	          27000	            150	          1e+06	 1	   8.6641234376e+00	   1.5862791390e+00	   6.6705286363e-01	   2.0314036862e+02	   4.7404887513e+00	   5.0662944492e+02	   2.2566974446e+01	   1.2360085209e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8650000000e+03	  -2.8938965067e-01	   1.4291664060e-01	  -1.0374541900e-03	
          15000	          27000	            150	          1e+06	 1	   8.5184751016e+00	   2.1269978759e+00	   9.0886774931e-01	   1.9813055883e+02	   4.7402776102e+00	   5.0141579336e+02	   2.2566967809e+01	   6.6718806122e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8660000000e+03	  -3.4134871393e-01	   1.4632269367e-01	  -1.5538711507e-03	
          18000	          27000	            150	          1e+06	 1	   8.3475666366e+00	   3.0495589472e+00	   1.3214584762e+00	   1.9261375809e+02	   4.7401971066e+00	   4.9653930829e+02	   2.2566957699e+01	   3.2240242360e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8670000000e+03	  -3.8692561956e-01	   1.4995549841e-01	  -2.2141368304e-03	
          21000	          27000	            150	          1e+06	 1	   8.1327568962e+00	   4.8923574866e+00	   2.1456424265e+00	   1.8482884539e+02	   4.7401642376e+00	   4.9108824510e+02	   2.2566938934e+01	   1.2912962119e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8680000000e+03	  -4.2429809611e-01	   1.5309349360e-01	  -2.9656538363e-03	
          24000	          27000	            150	          1e+06	 1	   7.8735579793e+00	   8.8712907994e+00	   3.9253482320e+00	   1.7138004924e+02	   4.7401459340e+00	   4.8377472696e+02	   2.2566901659e+01	   4.3161433357e+00	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8690000000e+03	  -4.4927119138e-01	   1.5479123672e-01	  -3.9749376618e-03	
          27000	          27000	            150	          1e+06	 1	   7.6120662583e+00	   1.6627204424e+01	   7.3946837778e+00	   1.4827671259e+02	   4.7401287780e+00	   4.7364593127e+02	   2.2566837920e+01	   1.4650022888e+00	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8700000000e+03	  -4.5160322533e-01	   1.5328449737e-01	  -5.2159435128e-03	
          30000	          27000	            150	          1e+06	 1	   7.4661271354e+00	   2.3964209614e+01	   1.0676541141e+01	   1.2796017848e+02	   4.7401165128e+00	   4.6610484552e+02	   2.2566785963e+01	   8.1699270451e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8710000000e+03	  -4.2502627921e-01	   1.4614317922e-01	  -6.4897673921e-03	
          33000	          27000	            150	          1e+06	 1	   7.4308941546e+00	   2.6227684362e+01	   1.1688932291e+01	   1.2187466515e+02	   4.7401129540e+00	   4.6401982268e+02	   2.2566771289e+01	   7.1133897968e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8720000000e+03	  -3.7064681841e-01	   1.3184153359e-01	  -7.5962528499e-03	
          36000	          27000	            150	          1e+06	 1	   7.4293971016e+00	   2.6329786502e+01	   1.1734604133e+01	   1.2158724455e+02	   4.7401126557e+00	   4.6390865941e+02	   2.2566770654e+01	   7.0703493004e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8730000000e+03	  -2.9556942467e-01	   1.1306667675e-01	  -8.4165842794e-03	
          39000	          27000	            150	          1e+06	 1	   7.4390873071e+00	   2.5682676908e+01	   1.1445179881e+01	   1.2330212851e+02	   4.7401134699e+00	   4.6447173549e+02	   2.2566774797e+01	   7.3421316808e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8740000000e+03	  -2.0987579525e-01	   9.3825906270e-02	  -8.9299859406e-03	
          42000	          27000	            150	          1e+06	 1	   7.4494656597e+00	   2.5008683794e+01	   1.1143725542e+01	   1.2510126439e+02	   4.7401143674e+00	   4.6507543952e+02	   2.2566779155e+01	   7.6461791125e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8750000000e+03	  -1.2208662448e-01	   7.8325393072e-02	  -9.1877181559e-03	
          45000	          27000	            150	          1e+06	 1	   7.4477321211e+00	   2.5119768608e+01	   1.1193409490e+01	   1.2480658881e+02	   4.7401142101e+00	   4.6497839226e+02	   2.2566778431e+01	   7.5945600368e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8760000000e+03	  -3.5989755236e-02	   7.0606279106e-02	  -9.2661549516e-03	
          48000	          27000	            150	          1e+06	 1	   7.4424994765e+00	   2.5458784908e+01	   1.1345040276e+01	   1.2390107075e+02	   4.7401137483e+00	   4.6467399092e+02	   2.2566776237e+01	   7.4406582780e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8770000000e+03	   4.9586059496e-02	   7.2752668582e-02	  -9.2074878008e-03	
