     x	y	time	wt_elevation	
    81000.0    	    45000.0    	          0   	    331.858    	
    84000.0    	    45000.0    	          0   	    331.037    	
    87000.0    	    45000.0    	          0   	    330.471    	
    90000.0    	    45000.0    	          0   	    330.252    	
          0   	    48000.0    	          0   	    325.117    	
    3000.00    	    48000.0    	          0   	    325.489    	
    6000.00    	    48000.0    	          0   	    325.609    	
    9000.00    	    48000.0    	          0   	    326.823    	
    12000.0    	    48000.0    	          0   	    327.075    	
    15000.0    	    48000.0    	          0   	    328.715    	
    18000.0    	    48000.0    	          0   	    329.555    	
    21000.0    	    48000.0    	          0   	    330.333    	
    24000.0    	    48000.0    	          0   	    331.844    	
    27000.0    	    48000.0    	          0   	    334.997    	
    30000.0    	    48000.0    	          0   	    326.030    	
    33000.0    	    48000.0    	          0   	    323.544    	
    36000.0    	    48000.0    	          0   	    321.252    	
    39000.0    	    48000.0    	          0   	    318.961    	
    42000.0    	    48000.0    	          0   	    316.669    	
    45000.0    	    48000.0    	          0   	    314.378    	
    48000.0    	    48000.0    	          0   	    312.086    	
    51000.0    	    48000.0    	          0   	    309.795    	
    54000.0    	    48000.0    	          0   	    307.503    	
    57000.0    	    48000.0    	          0   	    305.211    	
    60000.0    	    48000.0    	          0   	    302.920    	
    63000.0    	    48000.0    	          0   	    300.628    	
    66000.0    	    48000.0    	          0   	    298.336    	
    69000.0    	    48000.0    	          0   	    296.045    	
    72000.0    	    48000.0    	          0   	    293.753    	
    75000.0    	    48000.0    	          0   	    291.462    	
    78000.0    	    48000.0    	          0   	    289.170    	
    81000.0    	    48000.0    	          0   	    286.878    	
    84000.0    	    48000.0    	          0   	    284.587    	
    87000.0    	    48000.0    	          0   	    282.295    	
    90000.0    	    48000.0    	          0   	    280.576    	
